-2.0 + 0.0im	1.3062790224424878e-5 + 0.0im
0.00051282404777375 + 0.0im	0.3493344764171217 + 0.0im
0.000517952288251488 + 0.0im	0.34949035101142994 + 0.0im
0.000523131811134002 + 0.0im	0.34964804554825113 + 0.0im
0.000528363129245343 + 0.0im	0.34980759822120994 + 0.0im
0.000533646760537796 + 0.0im	0.34996900635672484 + 0.0im
0.000538983228143174 + 0.0im	0.3501323088313974 + 0.0im
0.000544373060424606 + 0.0im	0.35029755706379306 + 0.0im
0.000549816791028852 + 0.0im	0.35046472542514107 + 0.0im
0.00055531495893914 + 0.0im	0.3506337792748922 + 0.0im
0.000560868108528532 + 0.0im	0.35080491947361403 + 0.0im
0.000566476789613817 + 0.0im	0.35097808644378775 + 0.0im
0.000572141557509955 + 0.0im	0.3511532705693652 + 0.0im
0.000577862973085055 + 0.0im	0.35133061114390857 + 0.0im
0.000583641602815905 + 0.0im	0.3515100273966006 + 0.0im
0.000589478018844064 + 0.0im	0.35169158467645456 + 0.0im
0.000595372799032505 + 0.0im	0.35187531286048834 + 0.0im
0.00060132652702283 + 0.0im	0.35206124226811425 + 0.0im
0.000607339792293058 + 0.0im	0.35224940377934977 + 0.0im
0.000613413190215989 + 0.0im	0.3524398288255494 + 0.0im
0.000619547322118149 + 0.0im	0.3526325493958756 + 0.0im
0.00062574279533933 + 0.0im	0.3528275980470774 + 0.0im
0.000632000223292724 + 0.0im	0.3530249937394007 + 0.0im
0.000638320225525651 + 0.0im	0.3532247795272577 + 0.0im
0.000644703427780907 + 0.0im	0.3534270151043304 + 0.0im
0.000651150462058716 + 0.0im	0.35363171371754065 + 0.0im
0.000657661966679304 + 0.0im	0.3538389218143196 + 0.0im
0.000664238586346097 + 0.0im	0.3540486669549691 + 0.0im
0.000670880972209558 + 0.0im	0.3542609774322262 + 0.0im
0.000677589781931653 + 0.0im	0.3544758946332541 + 0.0im
0.00068436567975097 + 0.0im	0.3546934632560031 + 0.0im
0.000691209336548479 + 0.0im	0.3549137205970366 + 0.0im
0.000698121429913964 + 0.0im	0.3551367063587317 + 0.0im
0.000705102644213104 + 0.0im	0.3553624612274357 + 0.0im
0.000712153670655235 + 0.0im	0.35559102666505815 + 0.0im
0.000719275207361787 + 0.0im	0.35582244494780196 + 0.0im
0.000726467959435405 + 0.0im	0.3560567591646285 + 0.0im
0.000733732639029759 + 0.0im	0.35629401311010694 + 0.0im
0.000741069965420057 + 0.0im	0.35653425200016725 + 0.0im
0.000748480665074257 + 0.0im	0.35677756001729327 + 0.0im
0.000755965471725 + 0.0im	0.3570239067058532 + 0.0im
0.00076352512644225 + 0.0im	0.3572733394373114 + 0.0im
0.000771160377706672 + 0.0im	0.35752598433550087 + 0.0im
0.000778871981483739 + 0.0im	0.35778185221720604 + 0.0im
0.000786660701298577 + 0.0im	0.3580409940590089 + 0.0im
0.000794527308311562 + 0.0im	0.358303461460547 + 0.0im
0.000802472581394678 + 0.0im	0.35856930725341113 + 0.0im
0.000810497307208625 + 0.0im	0.3588385854734576 + 0.0im
0.000818602280280711 + 0.0im	0.3591113513053042 + 0.0im
0.000826788303083518 + 0.0im	0.359387661166996 + 0.0im
0.000835056186114353 + 0.0im	0.35966757243419883 + 0.0im
0.000843406747975497 + 0.0im	0.35995114448710397 + 0.0im
0.000851840815455252 + 0.0im	0.36023843726960036 + 0.0im
0.000860359223609804 + 0.0im	0.3605295124470662 + 0.0im
0.000868962815845902 + 0.0im	0.3608244327798729 + 0.0im
0.000877652444004361 + 0.0im	0.36112326573851017 + 0.0im
0.000886428968444405 + 0.0im	0.36142606958802415 + 0.0im
0.000895293258128849 + 0.0im	0.3617329193111757 + 0.0im
0.000904246190710138 + 0.0im	0.3620438802655243 + 0.0im
0.000913288652617239 + 0.0im	0.36235908875559214 + 0.0im
0.000922421539143411 + 0.0im	0.36267842860137034 + 0.0im
0.000931645754534845 + 0.0im	0.36300216002164704 + 0.0im
0.000940962212080194 + 0.0im	0.3633302981772729 + 0.0im
0.000950371834200996 + 0.0im	0.3636629195684988 + 0.0im
0.000959875552543006 + 0.0im	0.3640001681083312 + 0.0im
0.000969474308068436 + 0.0im	0.364342000845089 + 0.0im
0.00097916905114912 + 0.0im	0.3646885646776272 + 0.0im
0.000988960741660611 + 0.0im	0.36503994291758446 + 0.0im
0.000998850349077218 + 0.0im	0.36539622850617 + 0.0im
0.00100883885256799 + 0.0im	0.3657575086930933 + 0.0im
0.00101892724109367 + 0.0im	0.366123879168194 + 0.0im
0.00102911651350461 + 0.0im	0.3664954349841065 + 0.0im
0.00103940767863965 + 0.0im	0.3668722767610712 + 0.0im
0.00104980175542605 + 0.0im	0.36725450043624586 + 0.0im
0.00106029977298031 + 0.0im	0.36764221460987606 + 0.0im
0.00107090277071011 + 0.0im	0.36803552522959043 + 0.0im
0.00108161179841721 + 0.0im	0.3684345422608894 + 0.0im
0.00109242791640139 + 0.0im	0.36883937899427516 + 0.0im
0.0011033521955654 + 0.0im	0.3692501665359653 + 0.0im
0.00111438571752105 + 0.0im	0.36966699506579825 + 0.0im
0.00112552957469626 + 0.0im	0.37009000381821294 + 0.0im
0.00113678487044323 + 0.0im	0.370519319482464 + 0.0im
0.00114815271914766 + 0.0im	0.3709550556222035 + 0.0im
0.00115963424633914 + 0.0im	0.37139738271395234 + 0.0im
0.00117123058880253 + 0.0im	0.37184643768047043 + 0.0im
0.00118294289469055 + 0.0im	0.37230231904880334 + 0.0im
0.00119477232363746 + 0.0im	0.3727652181694653 + 0.0im
0.00120672004687383 + 0.0im	0.37323527593943073 + 0.0im
0.00121878724734257 + 0.0im	0.3737126511110488 + 0.0im
0.001230975119816 + 0.0im	0.37419750213779523 + 0.0im
0.00124328487101416 + 0.0im	0.3746900032367465 + 0.0im
0.0012557177197243 + 0.0im	0.3751903232982341 + 0.0im
0.00126827489692154 + 0.0im	0.37569866197791546 + 0.0im
0.00128095764589076 + 0.0im	0.3762151576952784 + 0.0im
0.00129376722234966 + 0.0im	0.3767400413854192 + 0.0im
0.00130670489457316 + 0.0im	0.3772735076560676 + 0.0im
0.00131977194351889 + 0.0im	0.37781575766351255 + 0.0im
0.00133296966295408 + 0.0im	0.37836700811087104 + 0.0im
0.00134629935958362 + 0.0im	0.37892747077897826 + 0.0im
0.00135976235317946 + 0.0im	0.37949739771112695 + 0.0im
0.00137335997671125 + 0.0im	0.3800769055391307 + 0.0im
0.00138709357647837 + 0.0im	0.38066643369453207 + 0.0im
0.00140096451224315 + 0.0im	0.38126613075260496 + 0.0im
0.00141497415736558 + 0.0im	0.381876262009457 + 0.0im
0.00142912389893924 + 0.0im	0.382497117569918 + 0.0im
0.00144341513792863 + 0.0im	0.38312896103446203 + 0.0im
0.00145784928930791 + 0.0im	0.3837721055201547 + 0.0im
0.00147242778220099 + 0.0im	0.3844268451636419 + 0.0im
0.001487152060023 + 0.0im	0.3850934938440121 + 0.0im
0.00150202358062323 + 0.0im	0.3857723787186257 + 0.0im
0.00151704381642947 + 0.0im	0.3864638445825551 + 0.0im
0.00153221425459376 + 0.0im	0.3871682289213083 + 0.0im
0.0015475363971397 + 0.0im	0.38788593691114087 + 0.0im
0.0015630117611111 + 0.0im	0.38861725907859523 + 0.0im
0.00157864187872221 + 0.0im	0.3893626843188074 + 0.0im
0.00159442829750943 + 0.0im	0.39012257272181455 + 0.0im
0.00161037258048452 + 0.0im	0.390897439381814 + 0.0im
0.00162647630628937 + 0.0im	0.3916875968953459 + 0.0im
0.00164274106935226 + 0.0im	0.3924935042142678 + 0.0im
0.00165916848004578 + 0.0im	0.39331558907356606 + 0.0im
0.00167576016484624 + 0.0im	0.39415460560101956 + 0.0im
0.0016925177664947 + 0.0im	0.3950108124828633 + 0.0im
0.00170944294415965 + 0.0im	0.3958848220585377 + 0.0im
0.00172653737360125 + 0.0im	0.3967771750565364 + 0.0im
0.00174380274733726 + 0.0im	0.39768845459270236 + 0.0im
0.00176124077481063 + 0.0im	0.39861923918707753 + 0.0im
0.00177885318255874 + 0.0im	0.3995701661917759 + 0.0im
0.00179664171438433 + 0.0im	0.40054183988133696 + 0.0im
0.00181460813152817 + 0.0im	0.4015349480789266 + 0.0im
0.00183275421284345 + 0.0im	0.4025501720762895 + 0.0im
0.00185108175497189 + 0.0im	0.4035881175554819 + 0.0im
0.00186959257252161 + 0.0im	0.40464972552096196 + 0.0im
0.00188828849824682 + 0.0im	0.4057356682819386 + 0.0im
0.00190717138322929 + 0.0im	0.4068466927466443 + 0.0im
0.00192624309706158 + 0.0im	0.40798373280134703 + 0.0im
0.0019455055280322 + 0.0im	0.40914750069137124 + 0.0im
0.00196496058331252 + 0.0im	0.4103389952647324 + 0.0im
0.00198461018914565 + 0.0im	0.41155899381195526 + 0.0im
0.0020044562910371 + 0.0im	0.4128085875509986 + 0.0im
0.00202450085394747 + 0.0im	0.4140886563324184 + 0.0im
0.00204474586248695 + 0.0im	0.4154002558037827 + 0.0im
0.00206519332111182 + 0.0im	0.41674450692946924 + 0.0im
0.00208584525432294 + 0.0im	0.41812231012677625 + 0.0im
0.00210670370686616 + 0.0im	0.4195348523590981 + 0.0im
0.00212777074393483 + 0.0im	0.4209833004718962 + 0.0im
0.00214904845137417 + 0.0im	0.4224688498364713 + 0.0im
0.00217053893588792 + 0.0im	0.42399270920346155 + 0.0im
0.0021922443252468 + 0.0im	0.42555616789022144 + 0.0im
0.00221416676849926 + 0.0im	0.4271605210194469 + 0.0im
0.00223630843618426 + 0.0im	0.428807113131302 + 0.0im
0.0022586715205461 + 0.0im	0.4304973442404978 + 0.0im
0.00228125823575156 + 0.0im	0.43223261070720914 + 0.0im
0.00230407081810908 + 0.0im	0.43401438322396163 + 0.0im
0.00232711152629017 + 0.0im	0.4358441603003947 + 0.0im
0.00235038264155307 + 0.0im	0.437723549177385 + 0.0im
0.0023738864679686 + 0.0im	0.439654136937494 + 0.0im
0.00239762533264828 + 0.0im	0.4416375021575576 + 0.0im
0.00242160158597477 + 0.0im	0.4436753273154434 + 0.0im
0.00244581760183452 + 0.0im	0.44576938561825746 + 0.0im
0.00247027577785286 + 0.0im	0.44792140431302113 + 0.0im
0.00249497853563139 + 0.0im	0.45013320772048065 + 0.0im
0.0025199283209877 + 0.0im	0.45240669681582885 + 0.0im
0.00254512760419758 + 0.0im	0.45474349338018444 + 0.0im
0.00257057888023956 + 0.0im	0.4571458744073946 + 0.0im
0.00259628466904195 + 0.0im	0.45961568024616356 + 0.0im
0.00262224751573237 + 0.0im	0.46215505183753003 + 0.0im
0.0026484699908897 + 0.0im	0.4647657576531011 + 0.0im
0.00267495469079859 + 0.0im	0.46744993875436874 + 0.0im
0.00270170423770658 + 0.0im	0.470209941146522 + 0.0im
0.00272872128008364 + 0.0im	0.47304780761915033 + 0.0im
0.00275600849288448 + 0.0im	0.4759657275328495 + 0.0im
0.00278356857781333 + 0.0im	0.47896613467810684 + 0.0im
0.00281140426359146 + 0.0im	0.4820509555843074 + 0.0im
0.00283951830622737 + 0.0im	0.4852226254221615 + 0.0im
0.00286791348928965 + 0.0im	0.488483386866099 + 0.0im
0.00289659262418254 + 0.0im	0.4918358468763 + 0.0im
0.00292555855042437 + 0.0im	0.4952821823174867 + 0.0im
0.00295481413592861 + 0.0im	0.4988248459448055 + 0.0im
0.0029843622772879 + 0.0im	0.5024662443092079 + 0.0im
0.00301420590006078 + 0.0im	0.5062088474461919 + 0.0im
0.00304434795906139 + 0.0im	0.5100550584851179 + 0.0im
0.003074791438652 + 0.0im	0.5140072994023756 + 0.0im
0.00310553935303852 + 0.0im	0.5180682777842341 + 0.0im
0.0031365947465689 + 0.0im	0.5222400679053099 + 0.0im
0.00316796069403459 + 0.0im	0.5265254025961381 + 0.0im
0.00319964030097494 + 0.0im	0.5309267060062095 + 0.0im
0.00323163670398469 + 0.0im	0.5354464558080024 + 0.0im
0.00326395307102454 + 0.0im	0.5400870709576266 + 0.0im
0.00329659260173478 + 0.0im	0.5448509875873876 + 0.0im
0.00332955852775213 + 0.0im	0.5497405919227479 + 0.0im
0.00336285411302965 + 0.0im	0.5547583965484308 + 0.0im
0.00339648265415995 + 0.0im	0.5599068108974644 + 0.0im
0.00343044748070155 + 0.0im	0.5651879239136206 + 0.0im
0.00346475195550856 + 0.0im	0.5706041267709826 + 0.0im
0.00349939947506365 + 0.0im	0.5761579220862274 + 0.0im
0.00353439346981428 + 0.0im	0.581851064216042 + 0.0im
0.00356973740451243 + 0.0im	0.5876860809220641 + 0.0im
0.00360543477855755 + 0.0im	0.5936649378176809 + 0.0im
0.00364148912634313 + 0.0im	0.5997897546507016 + 0.0im
0.00367790401760656 + 0.0im	0.606062189970261 + 0.0im
0.00371468305778262 + 0.0im	0.6124845977264549 + 0.0im
0.00375182988836045 + 0.0im	0.6190582829014467 + 0.0im
0.00378934818724405 + 0.0im	0.6257853775000921 + 0.0im
0.00382724166911649 + 0.0im	0.632667310894702 + 0.0im
0.00386551408580766 + 0.0im	0.6397054198417373 + 0.0im
0.00390416922666574 + 0.0im	0.6469015278126942 + 0.0im
0.00394321091893239 + 0.0im	0.6542568217057653 + 0.0im
0.00398264302812172 + 0.0im	0.6617723365462996 + 0.0im
0.00402246945840294 + 0.0im	0.6694489813830591 + 0.0im
0.00406269415298696 + 0.0im	0.677288121609664 + 0.0im
0.00410332109451683 + 0.0im	0.6852903240638453 + 0.0im
0.004144354305462 + 0.0im	0.6934562939054704 + 0.0im
0.00418579784851662 + 0.0im	0.7017865487199436 + 0.0im
0.00422765582700179 + 0.0im	0.7102816027832469 + 0.0im
0.00426993238527181 + 0.0im	0.7189413812014571 + 0.0im
0.00431263170912453 + 0.0im	0.7277657788556966 + 0.0im
0.00435575802621577 + 0.0im	0.7367551518844636 + 0.0im
0.00439931560647793 + 0.0im	0.7459089187069172 + 0.0im
0.00444330876254271 + 0.0im	0.7552268071626671 + 0.0im
0.00448774185016813 + 0.0im	0.7647076566619504 + 0.0im
0.00453261926866982 + 0.0im	0.7743512330681602 + 0.0im
0.00457794546135651 + 0.0im	0.7841560409541047 + 0.0im
0.00462372491597008 + 0.0im	0.7941208628087683 + 0.0im
0.00466996216512978 + 0.0im	0.8042441916563917 + 0.0im
0.00471666178678108 + 0.0im	0.8145248734359596 + 0.0im
0.00476382840464889 + 0.0im	0.8249601547164166 + 0.0im
0.00481146668869538 + 0.0im	0.8355488249047052 + 0.0im
0.00485958135558233 + 0.0im	0.8462879856593568 + 0.0im
0.00490817716913815 + 0.0im	0.8571752642095728 + 0.0im
0.00495725894082954 + 0.0im	0.868207914078088 + 0.0im
0.00500683153023783 + 0.0im	0.8793827224091206 + 0.0im
0.00505689984554021 + 0.0im	0.8906966368149506 + 0.0im
0.00510746884399561 + 0.0im	0.9021465184895472 + 0.0im
0.00515854353243557 + 0.0im	0.9137286266231005 + 0.0im
0.00521012896775992 + 0.0im	0.9254384003507128 + 0.0im
0.00526223025743752 + 0.0im	0.9372722544198102 + 0.0im
0.0053148525600119 + 0.0im	0.9492257034969199 + 0.0im
0.00536800108561202 + 0.0im	0.9612941056834533 + 0.0im
0.00542168109646814 + 0.0im	0.9734727454721398 + 0.0im
0.00547589790743282 + 0.0im	0.9857562421391513 + 0.0im
0.00553065688650715 + 0.0im	0.9981394544184772 + 0.0im
0.00558596345537222 + 0.0im	1.0106168418800046 + 0.0im
0.00564182308992594 + 0.0im	1.0231826724314987 + 0.0im
0.0056982413208252 + 0.0im	1.035830926337501 + 0.0im
0.00575522373403345 + 0.0im	1.0485554125761316 + 0.0im
0.00581277597137379 + 0.0im	1.0613497679123078 + 0.0im
0.00587090373108752 + 0.0im	1.0742072550486959 + 0.0im
0.0059296127683984 + 0.0im	1.0871212014347806 + 0.0im
0.00598890889608238 + 0.0im	1.1000842583707866 + 0.0im
0.00604879798504321 + 0.0im	1.1130896299020765 + 0.0im
0.00610928596489364 + 0.0im	1.1261297650439135 + 0.0im
0.00617037882454258 + 0.0im	1.1391971036616815 + 0.0im
0.006232082612788 + 0.0im	1.152283638970073 + 0.0im
0.00629440343891588 + 0.0im	1.1653817042813253 + 0.0im
0.00635734747330504 + 0.0im	1.1784830478802415 + 0.0im
0.00642092094803809 + 0.0im	1.1915796708400666 + 0.0im
0.00648513015751847 + 0.0im	1.204663023525178 + 0.0im
0.00654998145909366 + 0.0im	1.2177245908077938 + 0.0im
0.00661548127368459 + 0.0im	1.2307561479580567 + 0.0im
0.00668163608642144 + 0.0im	1.2437483462777321 + 0.0im
0.00674845244728565 + 0.0im	1.2566929123798964 + 0.0im
0.00681593697175851 + 0.0im	1.2695809890995051 + 0.0im
0.00688409634147609 + 0.0im	1.2824030189061744 + 0.0im
0.00695293730489086 + 0.0im	1.2951507720993718 + 0.0im
0.00702246667793976 + 0.0im	1.307814533426516 + 0.0im
0.00709269134471916 + 0.0im	1.3203856660056041 + 0.0im
0.00716361825816635 + 0.0im	1.3328548440688923 + 0.0im
0.00723525444074802 + 0.0im	1.3452134077242432 + 0.0im
0.0073076069851555 + 0.0im	1.3574517366929837 + 0.0im
0.00738068305500705 + 0.0im	1.3695609278274472 + 0.0im
0.00745448988555712 + 0.0im	1.381532007384376 + 0.0im
0.00752903478441269 + 0.0im	1.3933560330913075 + 0.0im
0.00760432513225682 + 0.0im	1.4050239351028146 + 0.0im
0.00768036838357939 + 0.0im	1.416527433321971 + 0.0im
0.00775717206741518 + 0.0im	1.4278571894247103 + 0.0im
0.00783474378808934 + 0.0im	1.4390052206621604 + 0.0im
0.00791309122597023 + 0.0im	1.4499626499183935 + 0.0im
0.00799222213822993 + 0.0im	1.4607214970648514 + 0.0im
0.00807214435961223 + 0.0im	1.4712732034824938 + 0.0im
0.00815286580320835 + 0.0im	1.4816102471264712 + 0.0im
0.00823439446124044 + 0.0im	1.4917246625044598 + 0.0im
0.00831673840585284 + 0.0im	1.501608912292294 + 0.0im
0.00839990578991137 + 0.0im	1.511255721383572 + 0.0im
0.00848390484781048 + 0.0im	1.520657916319317 + 0.0im
0.00856874389628859 + 0.0im	1.529808503334743 + 0.0im
0.00865443133525147 + 0.0im	1.538701731416769 + 0.0im
0.00874097564860399 + 0.0im	1.5473302131245896 + 0.0im
0.00882838540509003 + 0.0im	1.5556882455085759 + 0.0im
0.00891666925914093 + 0.0im	1.563770415209856 + 0.0im
0.00900583595173234 + 0.0im	1.571571343727302 + 0.0im
0.00909589431124966 + 0.0im	1.579085203653419 + 0.0im
0.00918685325436216 + 0.0im	1.5863079545305712 + 0.0im
0.00927872178690578 + 0.0im	1.5932351518891783 + 0.0im
0.00937150900477484 + 0.0im	1.5998621875084702 + 0.0im
0.00946522409482259 + 0.0im	1.6061855948183723 + 0.0im
0.00955987633577081 + 0.0im	1.6122019692228045 + 0.0im
0.00965547509912852 + 0.0im	1.617907792014371 + 0.0im
0.00975202985011981 + 0.0im	1.6233014117698106 + 0.0im
0.009849550148621 + 0.0im	1.6283802726274512 + 0.0im
0.00994804565010721 + 0.0im	1.633141741248688 + 0.0im
0.0100475261066083 + 0.0im	1.6375847305557933 + 0.0im
0.0101480013676744 + 0.0im	1.6417078348966776 + 0.0im
0.0102494813813511 + 0.0im	1.6455107625891412 + 0.0im
0.0103519761951646 + 0.0im	1.6489925955553566 + 0.0im
0.0104554959571163 + 0.0im	1.652153293198947 + 0.0im
0.0105600509166874 + 0.0im	1.6549936412954815 + 0.0im
0.0106656514258543 + 0.0im	1.6575138034336854 + 0.0im
0.0107723079401129 + 0.0im	1.659714810030899 + 0.0im
0.010880031019514 + 0.0im	1.661598579836143 + 0.0im
0.0109888313297091 + 0.0im	1.6631663926555913 + 0.0im
0.0110987196430062 + 0.0im	1.6644201143988846 + 0.0im
0.0112097068394363 + 0.0im	1.665362905777296 + 0.0im
0.0113218039078306 + 0.0im	1.6659968633355609 + 0.0im
0.0114350219469089 + 0.0im	1.6663253932383335 + 0.0im
0.011549372166378 + 0.0im	1.6663516041256026 + 0.0im
0.0116648658880418 + 0.0im	1.6660793238164584 + 0.0im
0.0117815145469222 + 0.0im	1.6655121923008065 + 0.0im
0.0118993296923915 + 0.0im	1.6646549640267447 + 0.0im
0.0120183229893154 + 0.0im	1.6635118031196725 + 0.0im
0.0121385062192085 + 0.0im	1.6620874548214477 + 0.0im
0.0122598912814006 + 0.0im	1.6603869172733767 + 0.0im
0.0123824901942146 + 0.0im	1.6584152253362643 + 0.0im
0.0125063150961568 + 0.0im	1.6561781675678826 + 0.0im
0.0126313782471183 + 0.0im	1.6536809782463522 + 0.0im
0.0127576920295895 + 0.0im	1.6509292609014456 + 0.0im
0.0128852689498854 + 0.0im	1.6479295356112023 + 0.0im
0.0130141216393843 + 0.0im	1.644687383305458 + 0.0im
0.0131442628557781 + 0.0im	1.6412093624080846 + 0.0im
0.0132757054843359 + 0.0im	1.6375017410797315 + 0.0im
0.0134084625391792 + 0.0im	1.6335708202313266 + 0.0im
0.013542547164571 + 0.0im	1.629423419658556 + 0.0im
0.0136779726362167 + 0.0im	1.6250661406590163 + 0.0im
0.0138147523625789 + 0.0im	1.6205055964665418 + 0.0im
0.0139528998862047 + 0.0im	1.61574857274863 + 0.0im
0.0140924288850667 + 0.0im	1.6108020622101111 + 0.0im
0.0142333531739174 + 0.0im	1.605672445471704 + 0.0im
0.0143756867056566 + 0.0im	1.6003675739202763 + 0.0im
0.0145194435727132 + 0.0im	1.5948929723399334 + 0.0im
0.0146646380084403 + 0.0im	1.5892566832920119 + 0.0im
0.0148112843885247 + 0.0im	1.5834650033771795 + 0.0im
0.0149593972324099 + 0.0im	1.577524801559703 + 0.0im
0.015108991204734 + 0.0im	1.571442947228965 + 0.0im
0.0152600811167814 + 0.0im	1.5652259930800116 + 0.0im
0.0154126819279492 + 0.0im	1.5588808551976927 + 0.0im
0.0155668087472287 + 0.0im	1.5524138133862122 + 0.0im
0.015722476834701 + 0.0im	1.5458316353244332 + 0.0im
0.015879701603048 + 0.0im	1.5391407485151416 + 0.0im
0.0160384986190785 + 0.0im	1.5323473039226547 + 0.0im
0.0161988836052692 + 0.0im	1.5254576607041375 + 0.0im
0.0163608724413219 + 0.0im	1.5184782014712237 + 0.0im
0.0165244811657352 + 0.0im	1.511414009099655 + 0.0im
0.0166897259773925 + 0.0im	1.5042722210827753 + 0.0im
0.0168566232371664 + 0.0im	1.4970577240681446 + 0.0im
0.0170251894695381 + 0.0im	1.4897765382571664 + 0.0im
0.0171954413642335 + 0.0im	1.4824339628589605 + 0.0im
0.0173673957778758 + 0.0im	1.4750353273944576 + 0.0im
0.0175410697356546 + 0.0im	1.4675861649235 + 0.0im
0.0177164804330111 + 0.0im	1.4600912814165217 + 0.0im
0.0178936452373412 + 0.0im	1.452555653615664 + 0.0im
0.0180725816897146 + 0.0im	1.4449838998154048 + 0.0im
0.0182533075066118 + 0.0im	1.4373810539804686 + 0.0im
0.0184358405816779 + 0.0im	1.4297509619132245 + 0.0im
0.0186201989874947 + 0.0im	1.422098647309721 + 0.0im
0.0188064009773696 + 0.0im	1.4144277191695755 + 0.0im
0.0189944649871433 + 0.0im	1.4067424918251632 + 0.0im
0.0191844096370148 + 0.0im	1.3990469129359648 + 0.0im
0.0193762537333849 + 0.0im	1.3913442300023926 + 0.0im
0.0195700162707188 + 0.0im	1.383638607164845 + 0.0im
0.0197657164334259 + 0.0im	1.3759331158550068 + 0.0im
0.0199633735977602 + 0.0im	1.3682309475500618 + 0.0im
0.0201630073337378 + 0.0im	1.3605357791406627 + 0.0im
0.0203646374070752 + 0.0im	1.3528498521132717 + 0.0im
0.0205682837811459 + 0.0im	1.3451763408777657 + 0.0im
0.0207739666189574 + 0.0im	1.337518132054563 + 0.0im
0.020981706285147 + 0.0im	1.3298776392069511 + 0.0im
0.0211915233479984 + 0.0im	1.3222575206159333 + 0.0im
0.0214034385814784 + 0.0im	1.3146595446872877 + 0.0im
0.0216174729672932 + 0.0im	1.3070866341419873 + 0.0im
0.0218336476969661 + 0.0im	1.2995402902386421 + 0.0im
0.0220519841739358 + 0.0im	1.2920227051264883 + 0.0im
0.0222725040156752 + 0.0im	1.284535515449135 + 0.0im
0.0224952290558319 + 0.0im	1.2770809322720127 + 0.0im
0.0227201813463902 + 0.0im	1.2696600680723606 + 0.0im
0.0229473831598541 + 0.0im	1.2622747729039876 + 0.0im
0.0231768569914527 + 0.0im	1.254926379041071 + 0.0im
0.0234086255613672 + 0.0im	1.247616316722868 + 0.0im
0.0236427118169809 + 0.0im	1.2403454615376879 + 0.0im
0.0238791389351507 + 0.0im	1.23311532765348 + 0.0im
0.0241179303245022 + 0.0im	1.225927071963821 + 0.0im
0.0243591096277472 + 0.0im	1.2187812400086624 + 0.0im
0.0246027007240247 + 0.0im	1.2116790023199095 + 0.0im
0.0248487277312649 + 0.0im	1.204621033228657 + 0.0im
0.0250972150085776 + 0.0im	1.1976084961704727 + 0.0im
0.0253481871586634 + 0.0im	1.1906417545084846 + 0.0im
0.02560166903025 + 0.0im	1.1837214632711621 + 0.0im
0.0258576857205525 + 0.0im	1.176848100415362 + 0.0im
0.026116262577758 + 0.0im	1.1700224939003485 + 0.0im
0.0263774252035356 + 0.0im	1.1632451318811043 + 0.0im
0.026641199455571 + 0.0im	1.1565159214386365 + 0.0im
0.0269076114501267 + 0.0im	1.149835676778693 + 0.0im
0.0271766875646279 + 0.0im	1.1432047330684802 + 0.0im
0.0274484544402742 + 0.0im	1.136623171883892 + 0.0im
0.027722938984677 + 0.0im	1.130091228429967 + 0.0im
0.0280001683745237 + 0.0im	1.123609476248394 + 0.0im
0.028280170058269 + 0.0im	1.117177514868736 + 0.0im
0.0285629717588517 + 0.0im	1.1107958412324486 + 0.0im
0.0288486014764402 + 0.0im	1.1044645432627498 + 0.0im
0.0291370874912046 + 0.0im	1.0981836254357318 + 0.0im
0.0294284583661166 + 0.0im	1.091953390571795 + 0.0im
0.0297227429497778 + 0.0im	1.0857733363913615 + 0.0im
0.0300199703792756 + 0.0im	1.07964412145376 + 0.0im
0.0303201700830683 + 0.0im	1.0735651279424727 + 0.0im
0.030623371783899 + 0.0im	1.0675367082775884 + 0.0im
0.030929605501738 + 0.0im	1.0615589046628904 + 0.0im
0.0312389015567554 + 0.0im	1.0556311325035275 + 0.0im
0.0315512905723229 + 0.0im	1.0497539050895095 + 0.0im
0.0318668034780462 + 0.0im	1.043926714873514 + 0.0im
0.0321854715128266 + 0.0im	1.038149565321109 + 0.0im
0.0325073262279549 + 0.0im	1.0324224256212522 + 0.0im
0.0328323994902344 + 0.0im	1.026745099738344 + 0.0im
0.0331607234851368 + 0.0im	1.021117445434752 + 0.0im
0.0334923307199881 + 0.0im	1.0155392960491572 + 0.0im
0.033827254027188 + 0.0im	1.0100105745022938 + 0.0im
0.0341655265674599 + 0.0im	1.0045309644266598 + 0.0im
0.0345071818331345 + 0.0im	0.9991003744513961 + 0.0im
0.0348522536514658 + 0.0im	0.9937183775428099 + 0.0im
0.0352007761879805 + 0.0im	0.988385268958561 + 0.0im
0.0355527839498603 + 0.0im	0.9831003562182665 + 0.0im
0.0359083117893589 + 0.0im	0.9778635468874677 + 0.0im
0.0362673949072525 + 0.0im	0.9726749218294677 + 0.0im
0.036630068856325 + 0.0im	0.9675338620171247 + 0.0im
0.0369963695448883 + 0.0im	0.9624403940181185 + 0.0im
0.0373663332403371 + 0.0im	0.9573941297751091 + 0.0im
0.0377399965727405 + 0.0im	0.9523947773629726 + 0.0im
0.0381173965384679 + 0.0im	0.9474422135197669 + 0.0im
0.0384985705038526 + 0.0im	0.9425362634603196 + 0.0im
0.0388835562088911 + 0.0im	0.9376764438595939 + 0.0im
0.03927239177098 + 0.0im	0.9328625724696171 + 0.0im
0.0396651156886898 + 0.0im	0.9280944841304611 + 0.0im
0.0400617668455767 + 0.0im	0.923371723784 + 0.0im
