-2.0 + 0.0im	2.601730605971169e-5 + 0.0im
8.0100299721705e-6 + 0.0im	0.33977294936318425 + 0.0im
8.09013027189221e-6 + 0.0im	0.33977512322762676 + 0.0im
8.17103157461113e-6 + 0.0im	0.3397773174241689 + 0.0im
8.25274189035724e-6 + 0.0im	0.33977953210468226 + 0.0im
8.33526930926081e-6 + 0.0im	0.3397817674409921 + 0.0im
8.41862200235342e-6 + 0.0im	0.33978402361647636 + 0.0im
8.50280822237695e-6 + 0.0im	0.33978630082981137 + 0.0im
8.58783630460072e-6 + 0.0im	0.339788599294681 + 0.0im
8.67371466764673e-6 + 0.0im	0.3397909192405206 + 0.0im
8.7604518143232e-6 + 0.0im	0.33979326091083845 + 0.0im
8.84805633246643e-6 + 0.0im	0.3397956245652144 + 0.0im
8.93653689579109e-6 + 0.0im	0.339798010477772 + 0.0im
9.02590226474901e-6 + 0.0im	0.33980041893724255 + 0.0im
9.1161612873965e-6 + 0.0im	0.3398028502465208 + 0.0im
9.20732290027046e-6 + 0.0im	0.33980530470984666 + 0.0im
9.29939612927317e-6 + 0.0im	0.3398077826945578 + 0.0im
9.3923900905659e-6 + 0.0im	0.3398102845046518 + 0.0im
9.48631399147156e-6 + 0.0im	0.33981281050669376 + 0.0im
9.58117713138627e-6 + 0.0im	0.3398153757562193 + 0.0im
9.67698890270014e-6 + 0.0im	0.3398179365538636 + 0.0im
9.77375879172714e-6 + 0.0im	0.3398205373552649 + 0.0im
9.87149637964441e-6 + 0.0im	0.33982316384137184 + 0.0im
9.97021134344085e-6 + 0.0im	0.33982581649239396 + 0.0im
1.00699134568753e-5 + 0.0im	0.33982849560636824 + 0.0im
1.0170612591444e-5 + 0.0im	0.33983120163937697 + 0.0im
1.02723187173585e-5 + 0.0im	0.33983393499983483 + 0.0im
1.0375041904532e-5 + 0.0im	0.3398366961010794 + 0.0im
1.04787923235774e-5 + 0.0im	0.33983948535793745 + 0.0im
1.05835802468131e-5 + 0.0im	0.3398423031857805 + 0.0im
1.06894160492813e-5 + 0.0im	0.33984514999209475 + 0.0im
1.07963102097741e-5 + 0.0im	0.3398480262001656 + 0.0im
1.09042733118718e-5 + 0.0im	0.3398509322097049 + 0.0im
1.10133160449905e-5 + 0.0im	0.3398538684260059 + 0.0im
1.11234492054404e-5 + 0.0im	0.33985683524762506 + 0.0im
1.12346836974948e-5 + 0.0im	0.33985983306689116 + 0.0im
1.13470305344698e-5 + 0.0im	0.3398628622693091 + 0.0im
1.14605008398145e-5 + 0.0im	0.3398659232272563 + 0.0im
1.15751058482126e-5 + 0.0im	0.3398690163230663 + 0.0im
1.16908569066948e-5 + 0.0im	0.33987214190583254 + 0.0im
1.18077654757617e-5 + 0.0im	0.3398753003296917 + 0.0im
1.19258431305193e-5 + 0.0im	0.339878491936126 + 0.0im
1.20451015618245e-5 + 0.0im	0.33988171705658266 + 0.0im
1.21655525774428e-5 + 0.0im	0.33988497601221224 + 0.0im
1.22872081032172e-5 + 0.0im	0.3398882691164211 + 0.0im
1.24100801842494e-5 + 0.0im	0.339891596666597 + 0.0im
1.25341809860919e-5 + 0.0im	0.3398949589567061 + 0.0im
1.26595227959528e-5 + 0.0im	0.33989835626816983 + 0.0im
1.27861180239123e-5 + 0.0im	0.3399017888736158 + 0.0im
1.29139792041514e-5 + 0.0im	0.33990525703666624 + 0.0im
1.30431189961929e-5 + 0.0im	0.3399087610174061 + 0.0im
1.31735501861549e-5 + 0.0im	0.3399123010568805 + 0.0im
1.33052856880164e-5 + 0.0im	0.33991587740227164 + 0.0im
1.34383385448966e-5 + 0.0im	0.3399194902889645 + 0.0im
1.35727219303456e-5 + 0.0im	0.3399231399479892 + 0.0im
1.3708449149649e-5 + 0.0im	0.3399268266163182 + 0.0im
1.38455336411455e-5 + 0.0im	0.33993055049806026 + 0.0im
1.3983988977557e-5 + 0.0im	0.33993431183388034 + 0.0im
1.41238288673325e-5 + 0.0im	0.33993811084272796 + 0.0im
1.42650671560059e-5 + 0.0im	0.3399419477412177 + 0.0im
1.44077178275659e-5 + 0.0im	0.339945822778886 + 0.0im
1.45517950058416e-5 + 0.0im	0.3399497361604895 + 0.0im
1.46973129559e-5 + 0.0im	0.3399536881300867 + 0.0im
1.4844286085459e-5 + 0.0im	0.3399576796518589 + 0.0im
1.49927289463136e-5 + 0.0im	0.3399617095201537 + 0.0im
1.51426562357767e-5 + 0.0im	0.33996577871607664 + 0.0im
1.52940827981345e-5 + 0.0im	0.3399698875064381 + 0.0im
1.54470236261158e-5 + 0.0im	0.3399740361621495 + 0.0im
1.5601493862377e-5 + 0.0im	0.3399782249761475 + 0.0im
1.57575088010008e-5 + 0.0im	0.3399824542407447 + 0.0im
1.59150838890108e-5 + 0.0im	0.33998672427676896 + 0.0im
1.60742347279009e-5 + 0.0im	0.3399910354088588 + 0.0im
1.62349770751799e-5 + 0.0im	0.33999538798156104 + 0.0im
1.63973268459317e-5 + 0.0im	0.3399997817695546 + 0.0im
1.6561300114391e-5 + 0.0im	0.34000421831697264 + 0.0im
1.67269131155349e-5 + 0.0im	0.3400086974337741 + 0.0im
1.68941822466903e-5 + 0.0im	0.34001322063203887 + 0.0im
1.70631240691572e-5 + 0.0im	0.3400177861410862 + 0.0im
1.72337553098487e-5 + 0.0im	0.3400223955059739 + 0.0im
1.74060928629472e-5 + 0.0im	0.3400270492027339 + 0.0im
1.75801537915767e-5 + 0.0im	0.34003174770707556 + 0.0im
1.77559553294925e-5 + 0.0im	0.3400364915254614 + 0.0im
1.79335148827874e-5 + 0.0im	0.3400412811795355 + 0.0im
1.81128500316153e-5 + 0.0im	0.3400461172088805 + 0.0im
1.82939785319314e-5 + 0.0im	0.3400510001711205 + 0.0im
1.84769183172507e-5 + 0.0im	0.3400559306326753 + 0.0im
1.86616875004232e-5 + 0.0im	0.340060909198898 + 0.0im
1.88483043754275e-5 + 0.0im	0.34006593646489985 + 0.0im
1.90367874191817e-5 + 0.0im	0.34007101195335565 + 0.0im
1.92271552933736e-5 + 0.0im	0.340076139081069 + 0.0im
1.94194268463073e-5 + 0.0im	0.340081316233413 + 0.0im
1.96136211147704e-5 + 0.0im	0.34008654465096894 + 0.0im
1.98097573259181e-5 + 0.0im	0.3400918250362313 + 0.0im
2.00078548991772e-5 + 0.0im	0.34009715798739915 + 0.0im
2.0207933448169e-5 + 0.0im	0.3401025442706828 + 0.0im
2.04100127826507e-5 + 0.0im	0.3401079845618516 + 0.0im
2.06141129104772e-5 + 0.0im	0.3401134795651507 + 0.0im
2.0820254039582e-5 + 0.0im	0.34011902999068555 + 0.0im
2.10284565799778e-5 + 0.0im	0.3401246249122115 + 0.0im
2.12387411457776e-5 + 0.0im	0.3401302999657057 + 0.0im
2.14511285572354e-5 + 0.0im	0.340136020966454 + 0.0im
2.16656398428077e-5 + 0.0im	0.3401418002528434 + 0.0im
2.18822962412358e-5 + 0.0im	0.34014763855705654 + 0.0im
2.21011192036482e-5 + 0.0im	0.34015353659816466 + 0.0im
2.23221303956846e-5 + 0.0im	0.34015949509410376 + 0.0im
2.25453516996415e-5 + 0.0im	0.340165514760119 + 0.0im
2.27708052166379e-5 + 0.0im	0.3401715963078317 + 0.0im
2.29985132688043e-5 + 0.0im	0.3401777404454686 + 0.0im
2.32284984014923e-5 + 0.0im	0.3401839478743447 + 0.0im
2.34607833855072e-5 + 0.0im	0.3401902192924511 + 0.0im
2.36953912193623e-5 + 0.0im	0.34019656655792563 + 0.0im
2.39323451315559e-5 + 0.0im	0.3402029568554093 + 0.0im
2.41716685828715e-5 + 0.0im	0.3402094243643964 + 0.0im
2.44133852687002e-5 + 0.0im	0.3402159585603965 + 0.0im
2.46575191213872e-5 + 0.0im	0.3402225595541556 + 0.0im
2.49040943126011e-5 + 0.0im	0.34022922920628956 + 0.0im
2.51531352557271e-5 + 0.0im	0.34023596753102126 + 0.0im
2.54046666082844e-5 + 0.0im	0.34024277522141355 + 0.0im
2.56587132743672e-5 + 0.0im	0.34024965289808307 + 0.0im
2.59153004071109e-5 + 0.0im	0.34025660120023843 + 0.0im
2.6174453411182e-5 + 0.0im	0.3402636249481059 + 0.0im
2.64361979452938e-5 + 0.0im	0.34027071639206846 + 0.0im
2.67005599247468e-5 + 0.0im	0.3402778803491939 + 0.0im
2.69675655239942e-5 + 0.0im	0.3402851174451286 + 0.0im
2.72372411792342e-5 + 0.0im	0.34029242830464423 + 0.0im
2.75096135910265e-5 + 0.0im	0.3402998093555068 + 0.0im
2.77847097269368e-5 + 0.0im	0.34030726961684116 + 0.0im
2.80625568242061e-5 + 0.0im	0.340314805520391 + 0.0im
2.83431823924482e-5 + 0.0im	0.3403224176979684 + 0.0im
2.86266142163727e-5 + 0.0im	0.34033010679414644 + 0.0im
2.89128803585364e-5 + 0.0im	0.3403378734364724 + 0.0im
2.92020091621218e-5 + 0.0im	0.34034571828745097 + 0.0im
2.9494029253743e-5 + 0.0im	0.3403536420084073 + 0.0im
2.97889695462804e-5 + 0.0im	0.34036165018261516 + 0.0im
3.00868592417432e-5 + 0.0im	0.3403697336514769 + 0.0im
3.03877278341607e-5 + 0.0im	0.3403778980244861 + 0.0im
3.06916051125023e-5 + 0.0im	0.3403861505287165 + 0.0im
3.09985211636273e-5 + 0.0im	0.3403944788555207 + 0.0im
3.13085063752636e-5 + 0.0im	0.3404028902629317 + 0.0im
3.16215914390162e-5 + 0.0im	0.34041138549066285 + 0.0im
3.19378073534064e-5 + 0.0im	0.34041996532462443 + 0.0im
3.22571854269404e-5 + 0.0im	0.3404286240390278 + 0.0im
3.25797572812098e-5 + 0.0im	0.3404373747445816 + 0.0im
3.29055548540219e-5 + 0.0im	0.34044621320942997 + 0.0im
3.32346104025621e-5 + 0.0im	0.34045513956800555 + 0.0im
3.35669565065878e-5 + 0.0im	0.34046415469082836 + 0.0im
3.39026260716536e-5 + 0.0im	0.3404732594747184 + 0.0im
3.42416523323702e-5 + 0.0im	0.3404824548392058 + 0.0im
3.45840688556939e-5 + 0.0im	0.3404917417881815 + 0.0im
3.49299095442508e-5 + 0.0im	0.3405011211637356 + 0.0im
3.52792086396933e-5 + 0.0im	0.3405105940138719 + 0.0im
3.56320007260903e-5 + 0.0im	0.34052016134997914 + 0.0im
3.59883207333512e-5 + 0.0im	0.3405298248215144 + 0.0im
3.63482039406847e-5 + 0.0im	0.34053958425242836 + 0.0im
3.67116859800915e-5 + 0.0im	0.34054944135386606 + 0.0im
3.70788028398924e-5 + 0.0im	0.34055939719593536 + 0.0im
3.74495908682914e-5 + 0.0im	0.34056945290637686 + 0.0im
3.78240867769743e-5 + 0.0im	0.3405796096321901 + 0.0im
3.8202327644744e-5 + 0.0im	0.34058986853350665 + 0.0im
3.85843509211915e-5 + 0.0im	0.34060023078980867 + 0.0im
3.89701944304034e-5 + 0.0im	0.3406106975986959 + 0.0im
3.93598963747074e-5 + 0.0im	0.34062127017535754 + 0.0im
3.97534953384545e-5 + 0.0im	0.3406319490149218 + 0.0im
4.0151030291839e-5 + 0.0im	0.3406427368336907 + 0.0im
4.05525405947574e-5 + 0.0im	0.34065363415531896 + 0.0im
4.0958066000705e-5 + 0.0im	0.3406646422537507 + 0.0im
4.1367646660712e-5 + 0.0im	0.34067576241413117 + 0.0im
4.17813231273192e-5 + 0.0im	0.34068699593248075 + 0.0im
4.21991363585924e-5 + 0.0im	0.34069834411479527 + 0.0im
4.26211277221783e-5 + 0.0im	0.34070980825727504 + 0.0im
4.30473389994001e-5 + 0.0im	0.3407213897351059 + 0.0im
4.34778123893941e-5 + 0.0im	0.34073308982666434 + 0.0im
4.3912590513288e-5 + 0.0im	0.34074490988324624 + 0.0im
4.43517164184209e-5 + 0.0im	0.34075685124513894 + 0.0im
4.47952335826051e-5 + 0.0im	0.3407689152566841 + 0.0im
4.52431859184311e-5 + 0.0im	0.3407811032655201 + 0.0im
4.56956177776154e-5 + 0.0im	0.3407934173426722 + 0.0im
4.61525739553916e-5 + 0.0im	0.34080585740738345 + 0.0im
4.66140996949455e-5 + 0.0im	0.34081842552032016 + 0.0im
4.7080240691895e-5 + 0.0im	0.3408311230447085 + 0.0im
4.75510430988139e-5 + 0.0im	0.3408439513368949 + 0.0im
4.80265535298021e-5 + 0.0im	0.34085691175428 + 0.0im
4.85068190651001e-5 + 0.0im	0.34087000565493203 + 0.0im
4.89918872557511e-5 + 0.0im	0.3408832344000117 + 0.0im
4.94818061283086e-5 + 0.0im	0.3408966058650103 + 0.0im
4.99766241895917e-5 + 0.0im	0.3409101083722447 + 0.0im
5.04763904314876e-5 + 0.0im	0.3409237498038856 + 0.0im
5.09811543358025e-5 + 0.0im	0.3409375315236215 + 0.0im
5.14909658791605e-5 + 0.0im	0.34095144766079705 + 0.0im
5.20058755379521e-5 + 0.0im	0.34096552130320407 + 0.0im
5.25259342933316e-5 + 0.0im	0.3409797320890712 + 0.0im
5.3051193636265e-5 + 0.0im	0.34099408865532094 + 0.0im
5.35817055726276e-5 + 0.0im	0.3410085923776684 + 0.0im
5.41175226283539e-5 + 0.0im	0.3410232446452527 + 0.0im
5.46586978546374e-5 + 0.0im	0.34103804686136374 + 0.0im
5.52052848331838e-5 + 0.0im	0.3410530003543423 + 0.0im
5.57573376815156e-5 + 0.0im	0.3410681066736759 + 0.0im
5.63149110583308e-5 + 0.0im	0.3410833671802693 + 0.0im
5.68780601689141e-5 + 0.0im	0.34109878331356847 + 0.0im
5.74468407706032e-5 + 0.0im	0.34111435652063293 + 0.0im
5.80213091783093e-5 + 0.0im	0.34113008827531444 + 0.0im
5.86015222700924e-5 + 0.0im	0.34114598005667357 + 0.0im
5.91875374927933e-5 + 0.0im	0.34116203336847994 + 0.0im
5.97794128677212e-5 + 0.0im	0.34117824972494293 + 0.0im
6.03772069963985e-5 + 0.0im	0.3411946306721155 + 0.0im
6.09809790663624e-5 + 0.0im	0.34121117776576193 + 0.0im
6.15907888570261e-5 + 0.0im	0.3412278925923743 + 0.0im
6.22066967455963e-5 + 0.0im	0.34124477679562365 + 0.0im
6.28287637130523e-5 + 0.0im	0.341261831944696 + 0.0im
6.34570513501828e-5 + 0.0im	0.3412790597215346 + 0.0im
6.40916218636846e-5 + 0.0im	0.34129646182060563 + 0.0im
6.47325380823215e-5 + 0.0im	0.34131403995681486 + 0.0im
6.53798634631447e-5 + 0.0im	0.3413317958764874 + 0.0im
6.60336620977762e-5 + 0.0im	0.3413497313508029 + 0.0im
6.66939987187539e-5 + 0.0im	0.34136784818756455 + 0.0im
6.73609387059415e-5 + 0.0im	0.34138614822302216 + 0.0im
6.80345480930009e-5 + 0.0im	0.3414046333258586 + 0.0im
6.87148935739309e-5 + 0.0im	0.3414233053991349 + 0.0im
6.94020425096702e-5 + 0.0im	0.34144216636587277 + 0.0im
7.00960629347669e-5 + 0.0im	0.34146121747443653 + 0.0im
7.07970235641146e-5 + 0.0im	0.34148046218165456 + 0.0im
7.15049937997557e-5 + 0.0im	0.34149987975225754 + 0.0im
7.22200437377533e-5 + 0.0im	0.34151951632234057 + 0.0im
7.29422441751308e-5 + 0.0im	0.34153935195525736 + 0.0im
7.36716666168821e-5 + 0.0im	0.3415593887699943 + 0.0im
7.44083832830509e-5 + 0.0im	0.3415796289638114 + 0.0im
7.51524671158814e-5 + 0.0im	0.3416000746969617 + 0.0im
7.59039917870403e-5 + 0.0im	0.3416207282065468 + 0.0im
7.66630317049107e-5 + 0.0im	0.3416415917490522 + 0.0im
7.74296620219598e-5 + 0.0im	0.34166266761097985 + 0.0im
7.82039586421794e-5 + 0.0im	0.3416839581080088 + 0.0im
7.89859982286012e-5 + 0.0im	0.34170546557959286 + 0.0im
7.97758582108872e-5 + 0.0im	0.3417271924199933 + 0.0im
8.0573616792996e-5 + 0.0im	0.34174914100147963 + 0.0im
8.1379352960926e-5 + 0.0im	0.34177131449477877 + 0.0im
8.21931464905353e-5 + 0.0im	0.3417937138854407 + 0.0im
8.30150779554406e-5 + 0.0im	0.34181634238205616 + 0.0im
8.3845228734995e-5 + 0.0im	0.3418392024846482 + 0.0im
8.4683681022345e-5 + 0.0im	0.34186229671681184 + 0.0im
8.55305178325684e-5 + 0.0im	0.34188562761865043 + 0.0im
8.63858230108941e-5 + 0.0im	0.34190919776719114 + 0.0im
8.72496812410031e-5 + 0.0im	0.34193300974345464 + 0.0im
8.81221780534131e-5 + 0.0im	0.34195706615691773 + 0.0im
8.90033998339472e-5 + 0.0im	0.34198136940898627 + 0.0im
8.98934338322867e-5 + 0.0im	0.34200592260026197 + 0.0im
9.07923681706096e-5 + 0.0im	0.3420307281704294 + 0.0im
9.17002918523157e-5 + 0.0im	0.3420557887983626 + 0.0im
9.26172947708388e-5 + 0.0im	0.3420811072010755 + 0.0im
9.35434677185472e-5 + 0.0im	0.3421066855045756 + 0.0im
9.44789023957327e-5 + 0.0im	0.342132527617652 + 0.0im
9.542369141969e-5 + 0.0im	0.3421586357148171 + 0.0im
9.63779283338869e-5 + 0.0im	0.3421850125720462 + 0.0im
9.73417076172258e-5 + 0.0im	0.342211660983884 + 0.0im
9.8315124693398e-5 + 0.0im	0.34223859491866293 + 0.0im
9.9298275940332e-5 + 0.0im	0.34226578374775635 + 0.0im
0.000100291258699735 + 0.0im	0.34229326378617797 + 0.0im
0.000101294171286733 + 0.0im	0.3423210267551175 + 0.0im
0.0001023071129996 + 0.0im	0.3423490755510944 + 0.0im
0.000103330184129596 + 0.0im	0.34237741419797235 + 0.0im
0.000104363485970892 + 0.0im	0.342406043431835 + 0.0im
0.000105407120830601 + 0.0im	0.3424349679023671 + 0.0im
0.000106461192038907 + 0.0im	0.3424641888636023 + 0.0im
0.000107525803959296 + 0.0im	0.34249371103360615 + 0.0im
0.000108601061998889 + 0.0im	0.3425235372485895 + 0.0im
0.000109687072618878 + 0.0im	0.34255367000149395 + 0.0im
0.000110783943345067 + 0.0im	0.3425841125940171 + 0.0im
0.000111891782778517 + 0.0im	0.34261489050876837 + 0.0im
0.000113010700606302 + 0.0im	0.342645962493346 + 0.0im
0.000114140807612365 + 0.0im	0.34267735394993937 + 0.0im
0.000115282215688489 + 0.0im	0.34270906811918445 + 0.0im
0.000116435037845374 + 0.0im	0.34274110824449244 + 0.0im
0.000117599388223828 + 0.0im	0.34277347780138934 + 0.0im
0.000118775382106066 + 0.0im	0.3428061800980844 + 0.0im
0.000119963135927127 + 0.0im	0.3428392185666972 + 0.0im
0.000121162767286398 + 0.0im	0.3428725966793079 + 0.0im
0.000122374394959262 + 0.0im	0.3429063179600989 + 0.0im
0.000123598138908855 + 0.0im	0.3429403848749739 + 0.0im
0.000124834120297943 + 0.0im	0.3429748032618632 + 0.0im
0.000126082461500923 + 0.0im	0.34300957569155055 + 0.0im
0.000127343286115932 + 0.0im	0.3430447058974846 + 0.0im
0.000128616718977091 + 0.0im	0.343080197667413 + 0.0im
0.000129902886166862 + 0.0im	0.3431160548462155 + 0.0im
0.000131201915028531 + 0.0im	0.3431522813401837 + 0.0im
0.000132513934178816 + 0.0im	0.3431888811087635 + 0.0im
0.000133839073520604 + 0.0im	0.3432258581771695 + 0.0im
0.00013517746425581 + 0.0im	0.34326321662996584 + 0.0im
0.000136529238898368 + 0.0im	0.3433009606140363 + 0.0im
0.000137894531287352 + 0.0im	0.34333909432183246 + 0.0im
0.000139273476600225 + 0.0im	0.3433776220750274 + 0.0im
0.000140666211366228 + 0.0im	0.34341654816319017 + 0.0im
0.00014207287347989 + 0.0im	0.3434558548403683 + 0.0im
0.000143493602214689 + 0.0im	0.343495590893305 + 0.0im
0.000144928538236836 + 0.0im	0.3435357386930028 + 0.0im
0.000146377823619204 + 0.0im	0.3435763028357454 + 0.0im
0.000147841601855396 + 0.0im	0.3436172879666856 + 0.0im
0.00014932001787395 + 0.0im	0.34365869883894856 + 0.0im
0.00015081321805269 + 0.0im	0.34370054022131463 + 0.0im
0.000152321350233217 + 0.0im	0.3437428169711111 + 0.0im
0.000153844563735549 + 0.0im	0.3437855340061272 + 0.0im
0.000155383009372904 + 0.0im	0.34382869630776774 + 0.0im
0.000156936839466633 + 0.0im	0.34387230950651376 + 0.0im
0.0001585062078613 + 0.0im	0.34391637750296855 + 0.0im
0.000160091269939913 + 0.0im	0.34396090614821845 + 0.0im
0.000161692182639312 + 0.0im	0.34400590058769537 + 0.0im
0.000163309104465705 + 0.0im	0.34405136613948706 + 0.0im
0.000164942195510362 + 0.0im	0.34409730815857353 + 0.0im
0.000166591617465465 + 0.0im	0.34414373205990006 + 0.0im
0.00016825753364012 + 0.0im	0.3441906655271385 + 0.0im
0.000169940108976521 + 0.0im	0.34423806967155696 + 0.0im
0.000171639510066287 + 0.0im	0.34428597233169583 + 0.0im
0.000173355905166949 + 0.0im	0.34433437852423515 + 0.0im
0.000175089464218619 + 0.0im	0.3443832951560449 + 0.0im
0.000176840358860805 + 0.0im	0.34443272741042974 + 0.0im
0.000178608762449413 + 0.0im	0.3444826811161219 + 0.0im
0.000180394850073907 + 0.0im	0.3445331621605205 + 0.0im
0.000182198798574646 + 0.0im	0.3445841764894529 + 0.0im
0.000184020786560393 + 0.0im	0.3446357301092332 + 0.0im
0.000185860994425997 + 0.0im	0.3446878290812437 + 0.0im
0.000187719604370257 + 0.0im	0.34474047953032194 + 0.0im
0.000189596800413959 + 0.0im	0.3447936876395822 + 0.0im
0.000191492768418099 + 0.0im	0.3448474397951834 + 0.0im
0.00019340769610228 + 0.0im	0.3449017797046927 + 0.0im
0.000195341773063303 + 0.0im	0.3449566984936207 + 0.0im
0.000197295190793936 + 0.0im	0.3450122003107535 + 0.0im
0.000199268142701875 + 0.0im	0.34506830722971377 + 0.0im
0.000201260824128894 + 0.0im	0.34512499460913837 + 0.0im
0.000203273432370183 + 0.0im	0.3451822846836691 + 0.0im
0.000205306166693885 + 0.0im	0.345240184150758 + 0.0im
0.000207359228360823 + 0.0im	0.3452986997753857 + 0.0im
0.000209432820644432 + 0.0im	0.34535783841257284 + 0.0im
0.000211527148850876 + 0.0im	0.3454176069587865 + 0.0im
0.000213642420339385 + 0.0im	0.345478012413647 + 0.0im
0.000215778844542779 + 0.0im	0.34553906184621946 + 0.0im
0.000217936632988206 + 0.0im	0.3456007629930228 + 0.0im
0.000220115999318088 + 0.0im	0.3456631219162933 + 0.0im
0.000222317159311269 + 0.0im	0.3457261465177926 + 0.0im
0.000224540330904382 + 0.0im	0.34578983837884925 + 0.0im
0.000226785734213426 + 0.0im	0.3458542224779139 + 0.0im
0.00022905359155556 + 0.0im	0.345919288332111 + 0.0im
0.000231344127471116 + 0.0im	0.3459850506369244 + 0.0im
0.000233657568745827 + 0.0im	0.34605151658230926 + 0.0im
0.000235994144433285 + 0.0im	0.3461186940479367 + 0.0im
0.000238354085877618 + 0.0im	0.3461865910410514 + 0.0im
0.000240737626736394 + 0.0im	0.34625521563600975 + 0.0im
0.000243145003003758 + 0.0im	0.34632457605101147 + 0.0im
0.000245576453033796 + 0.0im	0.3463946805912679 + 0.0im
0.000248032217564134 + 0.0im	0.34646553769611177 + 0.0im
0.000250512539739775 + 0.0im	0.3465371558961828 + 0.0im
0.000253017665137173 + 0.0im	0.34660954389319754 + 0.0im
0.000255547841788544 + 0.0im	0.34668271044703036 + 0.0im
0.00025810332020643 + 0.0im	0.34675666448231773 + 0.0im
0.000260684353408494 + 0.0im	0.34683141501525344 + 0.0im
0.000263291196942579 + 0.0im	0.34690697129694287 + 0.0im
0.000265924108912005 + 0.0im	0.3469833425557034 + 0.0im
0.000268583350001125 + 0.0im	0.347060538256435 + 0.0im
0.000271269183501136 + 0.0im	0.34713856797625986 + 0.0im
0.000273981875336148 + 0.0im	0.34721744143295735 + 0.0im
0.000276721694089509 + 0.0im	0.3472971684650469 + 0.0im
0.000279488911030404 + 0.0im	0.3473777657539968 + 0.0im
0.000282283800140708 + 0.0im	0.3474592301308902 + 0.0im
0.000285106638142115 + 0.0im	0.34754157853696455 + 0.0im
0.000287957704523536 + 0.0im	0.34762482141382556 + 0.0im
0.000290837281568772 + 0.0im	0.3477089627006861 + 0.0im
0.000293745654384459 + 0.0im	0.34779402643370516 + 0.0im
0.000296683110928304 + 0.0im	0.3478800169140444 + 0.0im
0.000299649942037587 + 0.0im	0.34796694512265564 + 0.0im
0.000302646441457963 + 0.0im	0.3480548223066233 + 0.0im
0.000305672905872543 + 0.0im	0.34814365983290624 + 0.0im
0.000308729634931268 + 0.0im	0.348233469231361 + 0.0im
0.000311816931280581 + 0.0im	0.34832426219407747 + 0.0im
0.000314935100593387 + 0.0im	0.34841605057822284 + 0.0im
0.00031808445159932 + 0.0im	0.348508846388012 + 0.0im
0.000321265296115314 + 0.0im	0.34860265754015946 + 0.0im
0.000324477949076467 + 0.0im	0.3486975049646181 + 0.0im
0.000327722728567231 + 0.0im	0.34879339800848275 + 0.0im
0.000330999955852904 + 0.0im	0.3488903471331629 + 0.0im
0.000334309955411433 + 0.0im	0.3489883706250973 + 0.0im
0.000337653054965547 + 0.0im	0.3490874729247928 + 0.0im
0.000341029585515203 + 0.0im	0.3491876715328137 + 0.0im
0.000344439881370355 + 0.0im	0.3492889798809371 + 0.0im
0.000347884280184058 + 0.0im	0.3493914104083316 + 0.0im
0.000351363122985899 + 0.0im	0.3494949791109043 + 0.0im
0.000354876754215758 + 0.0im	0.34959969437726807 + 0.0im
0.000358425521757915 + 0.0im	0.3497055836577851 + 0.0im
0.000362009776975495 + 0.0im	0.3498126479547342 + 0.0im
0.000365629874745249 + 0.0im	0.34992090626168093 + 0.0im
0.000369286173492702 + 0.0im	0.3500303732096896 + 0.0im
0.000372979035227629 + 0.0im	0.35014106375653753 + 0.0im
0.000376708825579905 + 0.0im	0.3502529930142581 + 0.0im
0.000380475913835704 + 0.0im	0.35036617197786607 + 0.0im
0.000384280672974061 + 0.0im	0.35048062481040265 + 0.0im
0.000388123479703802 + 0.0im	0.3505963629366363 + 0.0im
0.00039200471450084 + 0.0im	0.35071340232647363 + 0.0im
0.000395924761645848 + 0.0im	0.3508317633846474 + 0.0im
0.000399884009262307 + 0.0im	0.350951454013902 + 0.0im
0.00040388284935493 + 0.0im	0.3510724951018152 + 0.0im
0.000407921677848479 + 0.0im	0.3511949035298108 + 0.0im
0.000412000894626964 + 0.0im	0.3513186964071538 + 0.0im
0.000416120903573234 + 0.0im	0.3514438911076324 + 0.0im
0.000420282112608966 + 0.0im	0.3515705051591151 + 0.0im
0.000424484933735056 + 0.0im	0.3516985565293607 + 0.0im
0.000428729783072406 + 0.0im	0.3518280633038682 + 0.0im
0.00043301708090313 + 0.0im	0.3519590438805797 + 0.0im
0.000437347251712162 + 0.0im	0.3520915169882092 + 0.0im
0.000441720724229283 + 0.0im	0.3522255014431813 + 0.0im
0.000446137931471576 + 0.0im	0.35236101660724267 + 0.0im
0.000450599310786292 + 0.0im	0.35249808285154205 + 0.0im
0.000455105303894155 + 0.0im	0.35263671742282243 + 0.0im
0.000459656356933096 + 0.0im	0.352776943104398 + 0.0im
0.000464252920502427 + 0.0im	0.35291877943594413 + 0.0im
0.000468895449707451 + 0.0im	0.35306224724891266 + 0.0im
0.000473584404204526 + 0.0im	0.35320736764070826 + 0.0im
0.000478320248246571 + 0.0im	0.3533541621374242 + 0.0im
0.000483103450729037 + 0.0im	0.3535026524677954 + 0.0im
0.000487934485236327 + 0.0im	0.3536528608791826 + 0.0im
0.000492813830088691 + 0.0im	0.35380480988240176 + 0.0im
0.000497741968389578 + 0.0im	0.3539585223737128 + 0.0im
0.000502719388073473 + 0.0im	0.35411402162064887 + 0.0im
0.000507746581954208 + 0.0im	0.35427133135955047 + 0.0im
0.00051282404777375 + 0.0im	0.35443047563224644 + 0.0im
0.000517952288251488 + 0.0im	0.35459147893865034 + 0.0im
0.000523131811134002 + 0.0im	0.3547543661041584 + 0.0im
