-2.0 + 0.0im	2.8789565257281776e-5 + 0.0im
1.04787923235774e-5 + 0.0im	10.543066433168683 + 0.0im
1.05835802468131e-5 + 0.0im	10.543378870911784 + 0.0im
1.06894160492813e-5 + 0.0im	10.543691458852349 + 0.0im
1.07963102097741e-5 + 0.0im	10.54400414056163 + 0.0im
1.09042733118718e-5 + 0.0im	10.54431685526392 + 0.0im
1.10133160449905e-5 + 0.0im	10.544629541601157 + 0.0im
1.11234492054404e-5 + 0.0im	10.544942136311086 + 0.0im
1.12346836974948e-5 + 0.0im	10.545254721239868 + 0.0im
1.13470305344698e-5 + 0.0im	10.545566935025168 + 0.0im
1.14605008398145e-5 + 0.0im	10.545878855492026 + 0.0im
1.15751058482126e-5 + 0.0im	10.546190413073202 + 0.0im
1.16908569066948e-5 + 0.0im	10.546501534445222 + 0.0im
1.18077654757617e-5 + 0.0im	10.546812144598649 + 0.0im
1.19258431305193e-5 + 0.0im	10.54712216664331 + 0.0im
1.20451015618245e-5 + 0.0im	10.547431521610582 + 0.0im
1.21655525774428e-5 + 0.0im	10.547740126177253 + 0.0im
1.22872081032172e-5 + 0.0im	10.548047900317123 + 0.0im
1.24100801842494e-5 + 0.0im	10.548354757801311 + 0.0im
1.25341809860919e-5 + 0.0im	10.548660609890035 + 0.0im
1.26595227959528e-5 + 0.0im	10.548965350940037 + 0.0im
1.27861180239123e-5 + 0.0im	10.54926885562481 + 0.0im
1.29139792041514e-5 + 0.0im	10.549571132731767 + 0.0im
1.30431189961929e-5 + 0.0im	10.549872120910269 + 0.0im
1.31735501861549e-5 + 0.0im	10.550171540832503 + 0.0im
1.33052856880164e-5 + 0.0im	10.550469376306928 + 0.0im
1.34383385448966e-5 + 0.0im	10.550765521434206 + 0.0im
1.35727219303456e-5 + 0.0im	10.55105986806926 + 0.0im
1.3708449149649e-5 + 0.0im	10.551352304573639 + 0.0im
1.38455336411455e-5 + 0.0im	10.551642717705118 + 0.0im
1.3983988977557e-5 + 0.0im	10.55193098868709 + 0.0im
1.41238288673325e-5 + 0.0im	10.55221700139733 + 0.0im
1.42650671560059e-5 + 0.0im	10.55250063141638 + 0.0im
1.44077178275659e-5 + 0.0im	10.55278175239034 + 0.0im
1.45517950058416e-5 + 0.0im	10.553060235623006 + 0.0im
1.46973129559e-5 + 0.0im	10.553335949118592 + 0.0im
1.4844286085459e-5 + 0.0im	10.55360875822607 + 0.0im
1.49927289463136e-5 + 0.0im	10.553878522033218 + 0.0im
1.51426562357767e-5 + 0.0im	10.554145099668627 + 0.0im
1.52940827981345e-5 + 0.0im	10.554408269655477 + 0.0im
1.54470236261158e-5 + 0.0im	10.554667985273419 + 0.0im
1.5601493862377e-5 + 0.0im	10.55492411665002 + 0.0im
1.57575088010008e-5 + 0.0im	10.555176458851172 + 0.0im
1.59150838890108e-5 + 0.0im	10.555424849966002 + 0.0im
1.60742347279009e-5 + 0.0im	10.555669126897362 + 0.0im
1.62349770751799e-5 + 0.0im	10.555909242619231 + 0.0im
1.63973268459317e-5 + 0.0im	10.556144663169786 + 0.0im
1.6561300114391e-5 + 0.0im	10.556375574294181 + 0.0im
1.67269131155349e-5 + 0.0im	10.556601675902307 + 0.0im
1.68941822466903e-5 + 0.0im	10.556822783784481 + 0.0im
1.70631240691572e-5 + 0.0im	10.557038709564125 + 0.0im
1.72337553098487e-5 + 0.0im	10.557249260382005 + 0.0im
1.74060928629472e-5 + 0.0im	10.557454239272255 + 0.0im
1.75801537915767e-5 + 0.0im	10.557653444573374 + 0.0im
1.77559553294925e-5 + 0.0im	10.557846670000398 + 0.0im
1.79335148827874e-5 + 0.0im	10.55803370463017 + 0.0im
1.81128500316153e-5 + 0.0im	10.5582144437668 + 0.0im
1.82939785319314e-5 + 0.0im	10.558388334250703 + 0.0im
1.84769183172507e-5 + 0.0im	10.558555482317054 + 0.0im
1.86616875004232e-5 + 0.0im	10.558715548218107 + 0.0im
1.88483043754275e-5 + 0.0im	10.558868295674973 + 0.0im
1.90367874191817e-5 + 0.0im	10.559013483789892 + 0.0im
1.92271552933736e-5 + 0.0im	10.559150866558172 + 0.0im
1.94194268463073e-5 + 0.0im	10.559280192523834 + 0.0im
1.96136211147704e-5 + 0.0im	10.559401295435762 + 0.0im
1.98097573259181e-5 + 0.0im	10.559513641224262 + 0.0im
2.00078548991772e-5 + 0.0im	10.559617230465527 + 0.0im
2.0207933448169e-5 + 0.0im	10.559711745887505 + 0.0im
2.04100127826507e-5 + 0.0im	10.559796819737358 + 0.0im
2.06141129104772e-5 + 0.0im	10.559872209259568 + 0.0im
2.0820254039582e-5 + 0.0im	10.559937622560913 + 0.0im
2.10284565799778e-5 + 0.0im	10.559992720633039 + 0.0im
2.12387411457776e-5 + 0.0im	10.560037376883237 + 0.0im
2.14511285572354e-5 + 0.0im	10.560071046187312 + 0.0im
2.16656398428077e-5 + 0.0im	10.560093418944971 + 0.0im
2.18822962412358e-5 + 0.0im	10.560104352604595 + 0.0im
2.21011192036482e-5 + 0.0im	10.560103425014198 + 0.0im
2.23221303956846e-5 + 0.0im	10.560090298706676 + 0.0im
2.25453516996415e-5 + 0.0im	10.56006462932789 + 0.0im
2.27708052166379e-5 + 0.0im	10.560026065480884 + 0.0im
2.29985132688043e-5 + 0.0im	10.559974248468006 + 0.0im
2.32284984014923e-5 + 0.0im	10.559908812709278 + 0.0im
2.34607833855072e-5 + 0.0im	10.559829384845093 + 0.0im
2.36953912193623e-5 + 0.0im	10.559735584197579 + 0.0im
2.39323451315559e-5 + 0.0im	10.559627022452766 + 0.0im
2.41716685828715e-5 + 0.0im	10.559503382910485 + 0.0im
2.44133852687002e-5 + 0.0im	10.559364100442519 + 0.0im
2.46575191213872e-5 + 0.0im	10.55920884256855 + 0.0im
2.49040943126011e-5 + 0.0im	10.559037126225357 + 0.0im
2.51531352557271e-5 + 0.0im	10.558848659157261 + 0.0im
2.54046666082844e-5 + 0.0im	10.558642936738028 + 0.0im
2.56587132743672e-5 + 0.0im	10.55841951161754 + 0.0im
2.59153004071109e-5 + 0.0im	10.558177996177582 + 0.0im
2.6174453411182e-5 + 0.0im	10.557917733056916 + 0.0im
2.64361979452938e-5 + 0.0im	10.557638447163674 + 0.0im
2.67005599247468e-5 + 0.0im	10.557339593145349 + 0.0im
2.69675655239942e-5 + 0.0im	10.557020682674166 + 0.0im
2.72372411792342e-5 + 0.0im	10.556681217762263 + 0.0im
2.75096135910265e-5 + 0.0im	10.55632069175071 + 0.0im
2.77847097269368e-5 + 0.0im	10.555938587610552 + 0.0im
2.80625568242061e-5 + 0.0im	10.555534379763444 + 0.0im
2.83431823924482e-5 + 0.0im	10.555107531399882 + 0.0im
2.86266142163727e-5 + 0.0im	10.554657557041697 + 0.0im
2.89128803585364e-5 + 0.0im	10.554183728472692 + 0.0im
2.92020091621218e-5 + 0.0im	10.553685652574261 + 0.0im
2.9494029253743e-5 + 0.0im	10.553162743240385 + 0.0im
2.97889695462804e-5 + 0.0im	10.552614299544484 + 0.0im
3.00868592417432e-5 + 0.0im	10.552039840463976 + 0.0im
3.03877278341607e-5 + 0.0im	10.551438650362481 + 0.0im
3.06916051125023e-5 + 0.0im	10.550810221764335 + 0.0im
3.09985211636273e-5 + 0.0im	10.550153884600938 + 0.0im
3.13085063752636e-5 + 0.0im	10.549468999077167 + 0.0im
3.16215914390162e-5 + 0.0im	10.548754917978595 + 0.0im
3.19378073534064e-5 + 0.0im	10.548010981842996 + 0.0im
3.22571854269404e-5 + 0.0im	10.54723652024486 + 0.0im
3.25797572812098e-5 + 0.0im	10.546430851604514 + 0.0im
3.29055548540219e-5 + 0.0im	10.545593283226333 + 0.0im
3.32346104025621e-5 + 0.0im	10.544723110935866 + 0.0im
3.35669565065878e-5 + 0.0im	10.543819619251579 + 0.0im
3.39026260716536e-5 + 0.0im	10.542882079468352 + 0.0im
3.42416523323702e-5 + 0.0im	10.541909756680944 + 0.0im
3.45840688556939e-5 + 0.0im	10.540901897708943 + 0.0im
3.49299095442508e-5 + 0.0im	10.539857754300845 + 0.0im
3.52792086396933e-5 + 0.0im	10.538776526488176 + 0.0im
3.56320007260903e-5 + 0.0im	10.537657432792955 + 0.0im
3.59883207333512e-5 + 0.0im	10.536499693625771 + 0.0im
3.63482039406847e-5 + 0.0im	10.535302487298575 + 0.0im
3.67116859800915e-5 + 0.0im	10.534064998342387 + 0.0im
3.70788028398924e-5 + 0.0im	10.532786383912962 + 0.0im
3.74495908682914e-5 + 0.0im	10.531465802604554 + 0.0im
3.78240867769743e-5 + 0.0im	10.530102394881297 + 0.0im
3.8202327644744e-5 + 0.0im	10.528695290719481 + 0.0im
3.85843509211915e-5 + 0.0im	10.527243602093774 + 0.0im
3.89701944304034e-5 + 0.0im	10.52574643465899 + 0.0im
3.93598963747074e-5 + 0.0im	10.524202877464688 + 0.0im
3.97534953384545e-5 + 0.0im	10.52261201316794 + 0.0im
4.0151030291839e-5 + 0.0im	10.520972904628179 + 0.0im
4.05525405947574e-5 + 0.0im	10.519284606049977 + 0.0im
4.0958066000705e-5 + 0.0im	10.51754615692263 + 0.0im
4.1367646660712e-5 + 0.0im	10.515756586408058 + 0.0im
4.17813231273192e-5 + 0.0im	10.513914906355073 + 0.0im
4.21991363585924e-5 + 0.0im	10.512020121638805 + 0.0im
4.26211277221783e-5 + 0.0im	10.510071220727193 + 0.0im
4.30473389994001e-5 + 0.0im	10.508067182141023 + 0.0im
4.34778123893941e-5 + 0.0im	10.506006965067822 + 0.0im
4.3912590513288e-5 + 0.0im	10.503889522477012 + 0.0im
4.43517164184209e-5 + 0.0im	10.5017137915363 + 0.0im
4.47952335826051e-5 + 0.0im	10.499478701945531 + 0.0im
4.52431859184311e-5 + 0.0im	10.49718316534476 + 0.0im
4.56956177776154e-5 + 0.0im	10.494826065813061 + 0.0im
4.61525739553916e-5 + 0.0im	10.492406317275702 + 0.0im
4.66140996949455e-5 + 0.0im	10.489922779944495 + 0.0im
4.7080240691895e-5 + 0.0im	10.487374326190285 + 0.0im
4.75510430988139e-5 + 0.0im	10.484759795055398 + 0.0im
4.80265535298021e-5 + 0.0im	10.482078028334824 + 0.0im
4.85068190651001e-5 + 0.0im	10.479327846870412 + 0.0im
4.89918872557511e-5 + 0.0im	10.476508078687006 + 0.0im
4.94818061283086e-5 + 0.0im	10.473617507137737 + 0.0im
4.99766241895917e-5 + 0.0im	10.470654930442382 + 0.0im
5.04763904314876e-5 + 0.0im	10.467619123568241 + 0.0im
5.09811543358025e-5 + 0.0im	10.464508857607193 + 0.0im
5.14909658791605e-5 + 0.0im	10.461322878908755 + 0.0im
5.20058755379521e-5 + 0.0im	10.458059935150391 + 0.0im
5.25259342933316e-5 + 0.0im	10.454718757447514 + 0.0im
5.3051193636265e-5 + 0.0im	10.451298071593778 + 0.0im
5.35817055726276e-5 + 0.0im	10.447796574541314 + 0.0im
5.41175226283539e-5 + 0.0im	10.444212966552396 + 0.0im
5.46586978546374e-5 + 0.0im	10.440545948427603 + 0.0im
5.52052848331838e-5 + 0.0im	10.436794184544967 + 0.0im
5.57573376815156e-5 + 0.0im	10.432956353099675 + 0.0im
5.63149110583308e-5 + 0.0im	10.429031107980741 + 0.0im
5.68780601689141e-5 + 0.0im	10.425017096658966 + 0.0im
5.74468407706032e-5 + 0.0im	10.420912965783055 + 0.0im
5.80213091783093e-5 + 0.0im	10.41671734318797 + 0.0im
5.86015222700924e-5 + 0.0im	10.412428834979195 + 0.0im
5.91875374927933e-5 + 0.0im	10.408046111311165 + 0.0im
5.97794128677212e-5 + 0.0im	10.403567664472648 + 0.0im
6.03772069963985e-5 + 0.0im	10.398992182038363 + 0.0im
6.09809790663624e-5 + 0.0im	10.39431824406366 + 0.0im
6.15907888570261e-5 + 0.0im	10.389544421999076 + 0.0im
6.22066967455963e-5 + 0.0im	10.384669285957424 + 0.0im
6.28287637130523e-5 + 0.0im	10.379691398658128 + 0.0im
6.34570513501828e-5 + 0.0im	10.3746093483375 + 0.0im
6.40916218636846e-5 + 0.0im	10.369421679790229 + 0.0im
6.47325380823215e-5 + 0.0im	10.364126869753992 + 0.0im
6.53798634631447e-5 + 0.0im	10.358723681358732 + 0.0im
6.60336620977762e-5 + 0.0im	10.35321045639798 + 0.0im
6.66939987187539e-5 + 0.0im	10.347585786414177 + 0.0im
6.73609387059415e-5 + 0.0im	10.341848203652624 + 0.0im
6.80345480930009e-5 + 0.0im	10.335996262330571 + 0.0im
6.87148935739309e-5 + 0.0im	10.330028494928388 + 0.0im
6.94020425096702e-5 + 0.0im	10.323943403895054 + 0.0im
7.00960629347669e-5 + 0.0im	10.317739518124318 + 0.0im
7.07970235641146e-5 + 0.0im	10.311415390906111 + 0.0im
7.15049937997557e-5 + 0.0im	10.304969515954545 + 0.0im
7.22200437377533e-5 + 0.0im	10.298400427505756 + 0.0im
7.29422441751308e-5 + 0.0im	10.291706650114241 + 0.0im
7.36716666168821e-5 + 0.0im	10.284886708466834 + 0.0im
7.44083832830509e-5 + 0.0im	10.277939128116975 + 0.0im
7.51524671158814e-5 + 0.0im	10.270862438799325 + 0.0im
7.59039917870403e-5 + 0.0im	10.263655170002023 + 0.0im
7.66630317049107e-5 + 0.0im	10.2563158421944 + 0.0im
7.74296620219598e-5 + 0.0im	10.24884301900039 + 0.0im
7.82039586421794e-5 + 0.0im	10.241235299179166 + 0.0im
7.89859982286012e-5 + 0.0im	10.233491109366438 + 0.0im
7.97758582108872e-5 + 0.0im	10.225608840498058 + 0.0im
8.0573616792996e-5 + 0.0im	10.21758757004734 + 0.0im
8.1379352960926e-5 + 0.0im	10.209425426094162 + 0.0im
8.21931464905353e-5 + 0.0im	10.201121123904784 + 0.0im
8.30150779554406e-5 + 0.0im	10.192673226434197 + 0.0im
8.3845228734995e-5 + 0.0im	10.184080312128126 + 0.0im
8.4683681022345e-5 + 0.0im	10.175340846389203 + 0.0im
8.55305178325684e-5 + 0.0im	10.166453709728229 + 0.0im
8.63858230108941e-5 + 0.0im	10.157417498567833 + 0.0im
8.72496812410031e-5 + 0.0im	10.148230621479982 + 0.0im
8.81221780534131e-5 + 0.0im	10.138891682532774 + 0.0im
8.90033998339472e-5 + 0.0im	10.129399741626887 + 0.0im
8.98934338322867e-5 + 0.0im	10.119752899226937 + 0.0im
9.07923681706096e-5 + 0.0im	10.109950285761965 + 0.0im
9.17002918523157e-5 + 0.0im	10.099990429315397 + 0.0im
9.26172947708388e-5 + 0.0im	10.089872235662314 + 0.0im
9.35434677185472e-5 + 0.0im	10.079593823411134 + 0.0im
9.44789023957327e-5 + 0.0im	10.06915466006975 + 0.0im
9.542369141969e-5 + 0.0im	10.05855305545545 + 0.0im
9.63779283338869e-5 + 0.0im	10.047787902497252 + 0.0im
9.73417076172258e-5 + 0.0im	10.036858085587513 + 0.0im
9.8315124693398e-5 + 0.0im	10.025762216522091 + 0.0im
9.9298275940332e-5 + 0.0im	10.01449913739142 + 0.0im
0.000100291258699735 + 0.0im	10.003067883319483 + 0.0im
0.000101294171286733 + 0.0im	9.991467225240592 + 0.0im
0.0001023071129996 + 0.0im	9.97969605472349 + 0.0im
0.000103330184129596 + 0.0im	9.967753090390394 + 0.0im
0.000104363485970892 + 0.0im	9.95563762609861 + 0.0im
0.000105407120830601 + 0.0im	9.943348530758152 + 0.0im
0.000106461192038907 + 0.0im	9.93088465869425 + 0.0im
0.000107525803959296 + 0.0im	9.918245215869513 + 0.0im
0.000108601061998889 + 0.0im	9.905428804585231 + 0.0im
0.000109687072618878 + 0.0im	9.89243493162597 + 0.0im
0.000110783943345067 + 0.0im	9.879262508586493 + 0.0im
0.000111891782778517 + 0.0im	9.86591080267874 + 0.0im
0.000113010700606302 + 0.0im	9.852378682790357 + 0.0im
0.000114140807612365 + 0.0im	9.838665518071236 + 0.0im
0.000115282215688489 + 0.0im	9.824770333725121 + 0.0im
0.000116435037845374 + 0.0im	9.810692227149246 + 0.0im
0.000117599388223828 + 0.0im	9.796430923984184 + 0.0im
0.000118775382106066 + 0.0im	9.781985660586288 + 0.0im
0.000119963135927127 + 0.0im	9.767355410278808 + 0.0im
0.000121162767286398 + 0.0im	9.752539703502071 + 0.0im
0.000122374394959262 + 0.0im	9.737537733929651 + 0.0im
0.000123598138908855 + 0.0im	9.722349598176288 + 0.0im
0.000124834120297943 + 0.0im	9.706973859733663 + 0.0im
0.000126082461500923 + 0.0im	9.6914102672601 + 0.0im
0.000127343286115932 + 0.0im	9.675658949921633 + 0.0im
0.000128616718977091 + 0.0im	9.659718764010373 + 0.0im
0.000129902886166862 + 0.0im	9.643589310851924 + 0.0im
0.000131201915028531 + 0.0im	9.627271067244259 + 0.0im
0.000132513934178816 + 0.0im	9.610762635360413 + 0.0im
0.000133839073520604 + 0.0im	9.594064261929798 + 0.0im
0.00013517746425581 + 0.0im	9.577175568352484 + 0.0im
0.000136529238898368 + 0.0im	9.56009646643129 + 0.0im
0.000137894531287352 + 0.0im	9.542826611331705 + 0.0im
0.000139273476600225 + 0.0im	9.525365815840798 + 0.0im
0.000140666211366228 + 0.0im	9.507714482799393 + 0.0im
0.00014207287347989 + 0.0im	9.48987199155046 + 0.0im
0.000143493602214689 + 0.0im	9.471838524657867 + 0.0im
0.000144928538236836 + 0.0im	9.45361385840018 + 0.0im
0.000146377823619204 + 0.0im	9.43519886019491 + 0.0im
0.000147841601855396 + 0.0im	9.416592590944964 + 0.0im
0.00014932001787395 + 0.0im	9.397795902189118 + 0.0im
0.00015081321805269 + 0.0im	9.378808532913752 + 0.0im
0.000152321350233217 + 0.0im	9.359631125306427 + 0.0im
0.000153844563735549 + 0.0im	9.34026384938694 + 0.0im
0.000155383009372904 + 0.0im	9.32070701384747 + 0.0im
0.000156936839466633 + 0.0im	9.300960882249107 + 0.0im
0.0001585062078613 + 0.0im	9.281026372265645 + 0.0im
0.000160091269939913 + 0.0im	9.260902723530936 + 0.0im
0.000161692182639312 + 0.0im	9.24059179739925 + 0.0im
0.000163309104465705 + 0.0im	9.220093381021908 + 0.0im
0.000164942195510362 + 0.0im	9.199408146611043 + 0.0im
0.000166591617465465 + 0.0im	9.178536875929629 + 0.0im
0.00016825753364012 + 0.0im	9.157480353712236 + 0.0im
0.000169940108976521 + 0.0im	9.136238983978673 + 0.0im
0.000171639510066287 + 0.0im	9.114813530279696 + 0.0im
0.000173355905166949 + 0.0im	9.093204976382781 + 0.0im
0.000175089464218619 + 0.0im	9.071414675822457 + 0.0im
0.000176840358860805 + 0.0im	9.049442426663768 + 0.0im
0.000178608762449413 + 0.0im	9.02729014141799 + 0.0im
0.000180394850073907 + 0.0im	9.004958448290852 + 0.0im
0.000182198798574646 + 0.0im	8.982448332787639 + 0.0im
0.000184020786560393 + 0.0im	8.95976095389041 + 0.0im
0.000185860994425997 + 0.0im	8.936897454055652 + 0.0im
0.000187719604370257 + 0.0im	8.913858938141475 + 0.0im
0.000189596800413959 + 0.0im	8.890646785573956 + 0.0im
0.000191492768418099 + 0.0im	8.867262119465273 + 0.0im
0.00019340769610228 + 0.0im	8.84370635442746 + 0.0im
0.000195341773063303 + 0.0im	8.81998091979738 + 0.0im
0.000197295190793936 + 0.0im	8.796086559340129 + 0.0im
0.000199268142701875 + 0.0im	8.77202609188743 + 0.0im
0.000201260824128894 + 0.0im	8.74779969546852 + 0.0im
0.000203273432370183 + 0.0im	8.723409264442493 + 0.0im
0.000205306166693885 + 0.0im	8.69885663307757 + 0.0im
0.000207359228360823 + 0.0im	8.674143042852764 + 0.0im
0.000209432820644432 + 0.0im	8.649270908718671 + 0.0im
0.000211527148850876 + 0.0im	8.624241092868752 + 0.0im
0.000213642420339385 + 0.0im	8.599055704532688 + 0.0im
0.000215778844542779 + 0.0im	8.573716447754435 + 0.0im
0.000217936632988206 + 0.0im	8.54822525563104 + 0.0im
0.000220115999318088 + 0.0im	8.522583889841558 + 0.0im
0.000222317159311269 + 0.0im	8.496794470902845 + 0.0im
0.000224540330904382 + 0.0im	8.470858426594084 + 0.0im
0.000226785734213426 + 0.0im	8.444778279721001 + 0.0im
0.00022905359155556 + 0.0im	8.418555811860664 + 0.0im
0.000231344127471116 + 0.0im	8.392193209481716 + 0.0im
0.000233657568745827 + 0.0im	8.365692446313078 + 0.0im
0.000235994144433285 + 0.0im	8.3390554651496 + 0.0im
0.000238354085877618 + 0.0im	8.312285410168885 + 0.0im
0.000240737626736394 + 0.0im	8.285382832351784 + 0.0im
0.000243145003003758 + 0.0im	8.258351613648898 + 0.0im
0.000245576453033796 + 0.0im	8.231193050437282 + 0.0im
0.000248032217564134 + 0.0im	8.20390970823312 + 0.0im
0.000250512539739775 + 0.0im	8.176503885407229 + 0.0im
0.000253017665137173 + 0.0im	8.148978034945232 + 0.0im
0.000255547841788544 + 0.0im	8.121334504558662 + 0.0im
0.00025810332020643 + 0.0im	8.093575860810931 + 0.0im
0.000260684353408494 + 0.0im	8.06570410984941 + 0.0im
0.000263291196942579 + 0.0im	8.03772221249719 + 0.0im
0.000265924108912005 + 0.0im	8.00963253366642 + 0.0im
0.000268583350001125 + 0.0im	7.981437607571637 + 0.0im
0.000271269183501136 + 0.0im	7.953139854688977 + 0.0im
0.000273981875336148 + 0.0im	7.924742202708385 + 0.0im
0.000276721694089509 + 0.0im	7.896246942788373 + 0.0im
0.000279488911030404 + 0.0im	7.867656862699899 + 0.0im
0.000282283800140708 + 0.0im	7.838974622660855 + 0.0im
0.000285106638142115 + 0.0im	7.8102027888845 + 0.0im
0.000287957704523536 + 0.0im	7.7813438751454935 + 0.0im
0.000290837281568772 + 0.0im	7.752401007201119 + 0.0im
0.000293745654384459 + 0.0im	7.723376694689288 + 0.0im
0.000296683110928304 + 0.0im	7.69427374649983 + 0.0im
0.000299649942037587 + 0.0im	7.665094833432815 + 0.0im
0.000302646441457963 + 0.0im	7.635842850220926 + 0.0im
0.000305672905872543 + 0.0im	7.606520373165992 + 0.0im
0.000308729634931268 + 0.0im	7.577130392844339 + 0.0im
0.000311816931280581 + 0.0im	7.547675522789709 + 0.0im
0.000314935100593387 + 0.0im	7.5181589073659705 + 0.0im
0.00031808445159932 + 0.0im	7.488582770138483 + 0.0im
0.000321265296115314 + 0.0im	7.45895055387088 + 0.0im
0.000324477949076467 + 0.0im	7.429264837148385 + 0.0im
0.000327722728567231 + 0.0im	7.399528387384916 + 0.0im
0.000330999955852904 + 0.0im	7.369744109209483 + 0.0im
0.000334309955411433 + 0.0im	7.339914889518379 + 0.0im
0.000337653054965547 + 0.0im	7.3100434654473645 + 0.0im
0.000341029585515203 + 0.0im	7.2801327831131815 + 0.0im
0.000344439881370355 + 0.0im	7.250185639164317 + 0.0im
0.000347884280184058 + 0.0im	7.220204541559026 + 0.0im
0.000351363122985899 + 0.0im	7.190193148216959 + 0.0im
0.000354876754215758 + 0.0im	7.160153546403367 + 0.0im
0.000358425521757915 + 0.0im	7.130088741332179 + 0.0im
0.000362009776975495 + 0.0im	7.100001547451395 + 0.0im
0.000365629874745249 + 0.0im	7.069894804072521 + 0.0im
0.000369286173492702 + 0.0im	7.039771185396038 + 0.0im
0.000372979035227629 + 0.0im	7.00963363926883 + 0.0im
0.000376708825579905 + 0.0im	6.979484858912467 + 0.0im
0.000380475913835704 + 0.0im	6.9493275298227335 + 0.0im
0.000384280672974061 + 0.0im	6.919164449010554 + 0.0im
0.000388123479703802 + 0.0im	6.888998279172183 + 0.0im
0.00039200471450084 + 0.0im	6.858831779087657 + 0.0im
0.000395924761645848 + 0.0im	6.828667570815942 + 0.0im
0.000399884009262307 + 0.0im	6.798508298857845 + 0.0im
0.00040388284935493 + 0.0im	6.768356652058701 + 0.0im
0.000407921677848479 + 0.0im	6.738215200023934 + 0.0im
0.000412000894626964 + 0.0im	6.708086709002213 + 0.0im
0.000416120903573234 + 0.0im	6.677973015014097 + 0.0im
0.000420282112608966 + 0.0im	6.6478778438172865 + 0.0im
0.000424484933735056 + 0.0im	6.617802872581267 + 0.0im
0.000428729783072406 + 0.0im	6.587750650789608 + 0.0im
0.00043301708090313 + 0.0im	6.557723841894123 + 0.0im
0.000437347251712162 + 0.0im	6.527724719537526 + 0.0im
0.000441720724229283 + 0.0im	6.497755815413286 + 0.0im
0.000446137931471576 + 0.0im	6.467819330160834 + 0.0im
0.000450599310786292 + 0.0im	6.437917663956507 + 0.0im
0.000455105303894155 + 0.0im	6.408053135466175 + 0.0im
0.000459656356933096 + 0.0im	6.3782279227597805 + 0.0im
0.000464252920502427 + 0.0im	6.348444331412148 + 0.0im
0.000468895449707451 + 0.0im	6.318704520919467 + 0.0im
0.000473584404204526 + 0.0im	6.289010410553252 + 0.0im
0.000478320248246571 + 0.0im	6.259364723950055 + 0.0im
0.000483103450729037 + 0.0im	6.229769083813111 + 0.0im
0.000487934485236327 + 0.0im	6.200225379670057 + 0.0im
0.000492813830088691 + 0.0im	6.170735709729972 + 0.0im
0.000497741968389578 + 0.0im	6.1413023107034865 + 0.0im
0.000502719388073473 + 0.0im	6.1119266826491145 + 0.0im
0.000507746581954208 + 0.0im	6.082611150192742 + 0.0im
0.00051282404777375 + 0.0im	6.053357338915089 + 0.0im
0.000517952288251488 + 0.0im	6.0241670615076135 + 0.0im
0.000523131811134002 + 0.0im	5.995042055512221 + 0.0im
0.000528363129245343 + 0.0im	5.965984328731513 + 0.0im
0.000533646760537796 + 0.0im	5.936994892242225 + 0.0im
0.000538983228143174 + 0.0im	5.908075803278322 + 0.0im
0.000544373060424606 + 0.0im	5.879228783969665 + 0.0im
0.000549816791028852 + 0.0im	5.850455279390688 + 0.0im
0.00055531495893914 + 0.0im	5.821756898391144 + 0.0im
0.000560868108528532 + 0.0im	5.793134433917929 + 0.0im
0.000566476789613817 + 0.0im	5.7645903912512235 + 0.0im
0.000572141557509955 + 0.0im	5.736125746448793 + 0.0im
0.000577862973085055 + 0.0im	5.70774152744039 + 0.0im
0.000583641602815905 + 0.0im	5.679439184710133 + 0.0im
0.000589478018844064 + 0.0im	5.651220471117184 + 0.0im
0.000595372799032505 + 0.0im	5.6230861221357165 + 0.0im
0.00060132652702283 + 0.0im	5.595037641767587 + 0.0im
0.000607339792293058 + 0.0im	5.567075889042093 + 0.0im
0.000613413190215989 + 0.0im	5.53920231042184 + 0.0im
0.000619547322118149 + 0.0im	5.51141767135554 + 0.0im
0.00062574279533933 + 0.0im	5.483723730909221 + 0.0im
0.000632000223292724 + 0.0im	5.456121209270854 + 0.0im
0.000638320225525651 + 0.0im	5.428610280566062 + 0.0im
0.000644703427780907 + 0.0im	5.40119312810231 + 0.0im
0.000651150462058716 + 0.0im	5.373869847396652 + 0.0im
0.000657661966679304 + 0.0im	5.346641803772185 + 0.0im
0.000664238586346097 + 0.0im	5.319509888668112 + 0.0im
0.000670880972209558 + 0.0im	5.2924748586802 + 0.0im
0.000677589781931653 + 0.0im	5.265536839510364 + 0.0im
0.00068436567975097 + 0.0im	5.238697584550427 + 0.0im
0.000691209336548479 + 0.0im	5.211957553451077 + 0.0im
0.000698121429913964 + 0.0im	5.18531733251395 + 0.0im
0.000705102644213104 + 0.0im	5.158777835931797 + 0.0im
0.000712153670655235 + 0.0im	5.132339482668464 + 0.0im
0.000719275207361787 + 0.0im	5.10600301325569 + 0.0im
0.000726467959435405 + 0.0im	5.07976944971772 + 0.0im
0.000733732639029759 + 0.0im	5.053638434474093 + 0.0im
0.000741069965420057 + 0.0im	5.027611745437644 + 0.0im
0.000748480665074257 + 0.0im	5.001689006340245 + 0.0im
0.000755965471725 + 0.0im	4.9758708552817925 + 0.0im
0.00076352512644225 + 0.0im	4.950158192013565 + 0.0im
0.000771160377706672 + 0.0im	4.9245517206382985 + 0.0im
0.000778871981483739 + 0.0im	4.89905124013566 + 0.0im
0.000786660701298577 + 0.0im	4.873657357319816 + 0.0im
