-2.0 + 0.0im	7.338014217127344e-5 + 0.0im
1.0375041904532e-5 + 0.0im	10.546998053167341 + 0.0im
1.04787923235774e-5 + 0.0im	10.547195243266083 + 0.0im
1.05835802468131e-5 + 0.0im	10.547391483116394 + 0.0im
1.06894160492813e-5 + 0.0im	10.547586705520573 + 0.0im
1.07963102097741e-5 + 0.0im	10.547780846182619 + 0.0im
1.09042733118718e-5 + 0.0im	10.547973832465743 + 0.0im
1.10133160449905e-5 + 0.0im	10.548165592855154 + 0.0im
1.11234492054404e-5 + 0.0im	10.54835605380441 + 0.0im
1.12346836974948e-5 + 0.0im	10.54854514108689 + 0.0im
1.13470305344698e-5 + 0.0im	10.548732774780973 + 0.0im
1.14605008398145e-5 + 0.0im	10.548918872613434 + 0.0im
1.15751058482126e-5 + 0.0im	10.5491033560214 + 0.0im
1.16908569066948e-5 + 0.0im	10.5492861421128 + 0.0im
1.18077654757617e-5 + 0.0im	10.549467140813828 + 0.0im
1.19258431305193e-5 + 0.0im	10.549646263163579 + 0.0im
1.20451015618245e-5 + 0.0im	10.549823422874537 + 0.0im
1.21655525774428e-5 + 0.0im	10.549998417861065 + 0.0im
1.22872081032172e-5 + 0.0im	10.550171350711857 + 0.0im
1.24100801842494e-5 + 0.0im	10.550342038418794 + 0.0im
1.25341809860919e-5 + 0.0im	10.550510382181757 + 0.0im
1.26595227959528e-5 + 0.0im	10.550676254745007 + 0.0im
1.27861180239123e-5 + 0.0im	10.550839664492486 + 0.0im
1.29139792041514e-5 + 0.0im	10.551000294153182 + 0.0im
1.30431189961929e-5 + 0.0im	10.55115814106761 + 0.0im
1.31735501861549e-5 + 0.0im	10.551313080984501 + 0.0im
1.33052856880164e-5 + 0.0im	10.551465004214176 + 0.0im
1.34383385448966e-5 + 0.0im	10.5516137837775 + 0.0im
1.35727219303456e-5 + 0.0im	10.551759299479375 + 0.0im
1.3708449149649e-5 + 0.0im	10.551901425343653 + 0.0im
1.38455336411455e-5 + 0.0im	10.552040029005193 + 0.0im
1.3983988977557e-5 + 0.0im	10.55217487294941 + 0.0im
1.41238288673325e-5 + 0.0im	10.552306028146342 + 0.0im
1.42650671560059e-5 + 0.0im	10.55243324896312 + 0.0im
1.44077178275659e-5 + 0.0im	10.552556394030923 + 0.0im
1.45517950058416e-5 + 0.0im	10.552675316281478 + 0.0im
1.46973129559e-5 + 0.0im	10.5527898637845 + 0.0im
1.4844286085459e-5 + 0.0im	10.552899935253793 + 0.0im
1.49927289463136e-5 + 0.0im	10.553005267906917 + 0.0im
1.51426562357767e-5 + 0.0im	10.553105751626639 + 0.0im
1.52940827981345e-5 + 0.0im	10.553201222988518 + 0.0im
1.54470236261158e-5 + 0.0im	10.553291506041091 + 0.0im
1.5601493862377e-5 + 0.0im	10.553376435276334 + 0.0im
1.57575088010008e-5 + 0.0im	10.553455823027443 + 0.0im
1.59150838890108e-5 + 0.0im	10.55352949460074 + 0.0im
1.60742347279009e-5 + 0.0im	10.553597264332389 + 0.0im
1.62349770751799e-5 + 0.0im	10.553658937885796 + 0.0im
1.63973268459317e-5 + 0.0im	10.553714314798635 + 0.0im
1.6561300114391e-5 + 0.0im	10.553763207685103 + 0.0im
1.67269131155349e-5 + 0.0im	10.553805405408186 + 0.0im
1.68941822466903e-5 + 0.0im	10.553840699960347 + 0.0im
1.70631240691572e-5 + 0.0im	10.553868877837235 + 0.0im
1.72337553098487e-5 + 0.0im	10.553889721554588 + 0.0im
1.74060928629472e-5 + 0.0im	10.553903006523699 + 0.0im
1.75801537915767e-5 + 0.0im	10.553908505124244 + 0.0im
1.77559553294925e-5 + 0.0im	10.553905986053818 + 0.0im
1.79335148827874e-5 + 0.0im	10.553895208392804 + 0.0im
1.81128500316153e-5 + 0.0im	10.553875930553573 + 0.0im
1.82939785319314e-5 + 0.0im	10.553847900437928 + 0.0im
1.84769183172507e-5 + 0.0im	10.553810878412193 + 0.0im
1.86616875004232e-5 + 0.0im	10.553764583993313 + 0.0im
1.88483043754275e-5 + 0.0im	10.553708762238248 + 0.0im
1.90367874191817e-5 + 0.0im	10.55364314090915 + 0.0im
1.92271552933736e-5 + 0.0im	10.553567446472833 + 0.0im
1.94194268463073e-5 + 0.0im	10.553481396301885 + 0.0im
1.96136211147704e-5 + 0.0im	10.553384698895933 + 0.0im
1.98097573259181e-5 + 0.0im	10.5532771417435 + 0.0im
2.00078548991772e-5 + 0.0im	10.5531581514525 + 0.0im
2.0207933448169e-5 + 0.0im	10.553027735966033 + 0.0im
2.04100127826507e-5 + 0.0im	10.55288546880353 + 0.0im
2.06141129104772e-5 + 0.0im	10.552731027351538 + 0.0im
2.0820254039582e-5 + 0.0im	10.552564090304145 + 0.0im
2.10284565799778e-5 + 0.0im	10.552384324344443 + 0.0im
2.12387411457776e-5 + 0.0im	10.55219144253259 + 0.0im
2.14511285572354e-5 + 0.0im	10.551984943290355 + 0.0im
2.16656398428077e-5 + 0.0im	10.551764744734639 + 0.0im
2.18822962412358e-5 + 0.0im	10.551530227236965 + 0.0im
2.21011192036482e-5 + 0.0im	10.551281129215488 + 0.0im
2.23221303956846e-5 + 0.0im	10.551017078847316 + 0.0im
2.25453516996415e-5 + 0.0im	10.550737699189494 + 0.0im
2.27708052166379e-5 + 0.0im	10.550442603792176 + 0.0im
2.29985132688043e-5 + 0.0im	10.550131405813241 + 0.0im
2.32284984014923e-5 + 0.0im	10.549803697859645 + 0.0im
2.34607833855072e-5 + 0.0im	10.549459077883686 + 0.0im
2.36953912193623e-5 + 0.0im	10.549097131221245 + 0.0im
2.39323451315559e-5 + 0.0im	10.548717436350872 + 0.0im
2.41716685828715e-5 + 0.0im	10.548319562165382 + 0.0im
2.44133852687002e-5 + 0.0im	10.547902972129316 + 0.0im
2.46575191213872e-5 + 0.0im	10.547467411556937 + 0.0im
2.49040943126011e-5 + 0.0im	10.54701246198034 + 0.0im
2.51531352557271e-5 + 0.0im	10.546537358451026 + 0.0im
2.54046666082844e-5 + 0.0im	10.546041945573947 + 0.0im
2.56587132743672e-5 + 0.0im	10.545525547995798 + 0.0im
2.59153004071109e-5 + 0.0im	10.544987649517605 + 0.0im
2.6174453411182e-5 + 0.0im	10.54442804486906 + 0.0im
2.64361979452938e-5 + 0.0im	10.543845940943724 + 0.0im
2.67005599247468e-5 + 0.0im	10.54324092173419 + 0.0im
2.69675655239942e-5 + 0.0im	10.542612473232076 + 0.0im
2.72372411792342e-5 + 0.0im	10.541960061207401 + 0.0im
2.75096135910265e-5 + 0.0im	10.541283147413566 + 0.0im
2.77847097269368e-5 + 0.0im	10.540581191269556 + 0.0im
2.80625568242061e-5 + 0.0im	10.539853630527235 + 0.0im
2.83431823924482e-5 + 0.0im	10.539099807572013 + 0.0im
2.86266142163727e-5 + 0.0im	10.538319439525576 + 0.0im
2.89128803585364e-5 + 0.0im	10.53751155330024 + 0.0im
2.92020091621218e-5 + 0.0im	10.536675815494474 + 0.0im
2.9494029253743e-5 + 0.0im	10.5358115702347 + 0.0im
2.97889695462804e-5 + 0.0im	10.53491828031064 + 0.0im
3.00868592417432e-5 + 0.0im	10.533995081344745 + 0.0im
3.03877278341607e-5 + 0.0im	10.533041469591206 + 0.0im
3.06916051125023e-5 + 0.0im	10.532056890806933 + 0.0im
3.09985211636273e-5 + 0.0im	10.531040683743441 + 0.0im
3.13085063752636e-5 + 0.0im	10.52999202162495 + 0.0im
3.16215914390162e-5 + 0.0im	10.5289103337795 + 0.0im
3.19378073534064e-5 + 0.0im	10.52779490845077 + 0.0im
3.22571854269404e-5 + 0.0im	10.526645058729606 + 0.0im
3.25797572812098e-5 + 0.0im	10.525460069789558 + 0.0im
3.29055548540219e-5 + 0.0im	10.524239237744403 + 0.0im
3.32346104025621e-5 + 0.0im	10.52298181472494 + 0.0im
3.35669565065878e-5 + 0.0im	10.521687063409825 + 0.0im
3.39026260716536e-5 + 0.0im	10.520354126689975 + 0.0im
3.42416523323702e-5 + 0.0im	10.518982461856485 + 0.0im
3.45840688556939e-5 + 0.0im	10.517571131567623 + 0.0im
3.49299095442508e-5 + 0.0im	10.516119538129296 + 0.0im
3.52792086396933e-5 + 0.0im	10.514626601939423 + 0.0im
3.56320007260903e-5 + 0.0im	10.513091640119022 + 0.0im
3.59883207333512e-5 + 0.0im	10.511513827060032 + 0.0im
3.63482039406847e-5 + 0.0im	10.509892203971617 + 0.0im
3.67116859800915e-5 + 0.0im	10.508226284608936 + 0.0im
3.70788028398924e-5 + 0.0im	10.506514742115924 + 0.0im
3.74495908682914e-5 + 0.0im	10.504756998043083 + 0.0im
3.78240867769743e-5 + 0.0im	10.502952126798217 + 0.0im
3.8202327644744e-5 + 0.0im	10.501099300321133 + 0.0im
3.85843509211915e-5 + 0.0im	10.499197396169428 + 0.0im
3.89701944304034e-5 + 0.0im	10.497245597587295 + 0.0im
3.93598963747074e-5 + 0.0im	10.495242873807715 + 0.0im
3.97534953384545e-5 + 0.0im	10.493188482450966 + 0.0im
4.0151030291839e-5 + 0.0im	10.491081321706055 + 0.0im
4.05525405947574e-5 + 0.0im	10.488920471183677 + 0.0im
4.0958066000705e-5 + 0.0im	10.486704904281456 + 0.0im
4.1367646660712e-5 + 0.0im	10.484433690307442 + 0.0im
4.17813231273192e-5 + 0.0im	10.482105685041972 + 0.0im
4.21991363585924e-5 + 0.0im	10.479719985824401 + 0.0im
4.26211277221783e-5 + 0.0im	10.477275514281851 + 0.0im
4.30473389994001e-5 + 0.0im	10.47477131138238 + 0.0im
4.34778123893941e-5 + 0.0im	10.472206118677612 + 0.0im
4.3912590513288e-5 + 0.0im	10.469578947032101 + 0.0im
4.43517164184209e-5 + 0.0im	10.466888669490862 + 0.0im
4.47952335826051e-5 + 0.0im	10.464134345168537 + 0.0im
4.52431859184311e-5 + 0.0im	10.461314812692411 + 0.0im
4.56956177776154e-5 + 0.0im	10.458428817703467 + 0.0im
4.61525739553916e-5 + 0.0im	10.455475298387721 + 0.0im
4.66140996949455e-5 + 0.0im	10.452453012727364 + 0.0im
4.7080240691895e-5 + 0.0im	10.44936112677178 + 0.0im
4.75510430988139e-5 + 0.0im	10.446198093794113 + 0.0im
4.80265535298021e-5 + 0.0im	10.442962868005964 + 0.0im
4.85068190651001e-5 + 0.0im	10.43965410875688 + 0.0im
4.89918872557511e-5 + 0.0im	10.436271076228229 + 0.0im
4.94818061283086e-5 + 0.0im	10.432811985144436 + 0.0im
4.99766241895917e-5 + 0.0im	10.429275884338214 + 0.0im
5.04763904314876e-5 + 0.0im	10.42566146352164 + 0.0im
5.09811543358025e-5 + 0.0im	10.42196762002034 + 0.0im
5.14909658791605e-5 + 0.0im	10.418192869122052 + 0.0im
5.20058755379521e-5 + 0.0im	10.414336091247092 + 0.0im
5.25259342933316e-5 + 0.0im	10.410395961140862 + 0.0im
5.3051193636265e-5 + 0.0im	10.406371330047918 + 0.0im
5.35817055726276e-5 + 0.0im	10.402260575062485 + 0.0im
5.41175226283539e-5 + 0.0im	10.39806242793818 + 0.0im
5.46586978546374e-5 + 0.0im	10.393775845527465 + 0.0im
5.52052848331838e-5 + 0.0im	10.38939919137425 + 0.0im
5.57573376815156e-5 + 0.0im	10.384931368342105 + 0.0im
5.63149110583308e-5 + 0.0im	10.380370908317978 + 0.0im
5.68780601689141e-5 + 0.0im	10.37571657266506 + 0.0im
5.74468407706032e-5 + 0.0im	10.370966696714827 + 0.0im
5.80213091783093e-5 + 0.0im	10.366120323930398 + 0.0im
5.86015222700924e-5 + 0.0im	10.361175578391986 + 0.0im
5.91875374927933e-5 + 0.0im	10.356131479799739 + 0.0im
5.97794128677212e-5 + 0.0im	10.35098664125324 + 0.0im
6.03772069963985e-5 + 0.0im	10.345739206302888 + 0.0im
6.09809790663624e-5 + 0.0im	10.340388315418657 + 0.0im
6.15907888570261e-5 + 0.0im	10.334932282821107 + 0.0im
6.22066967455963e-5 + 0.0im	10.3293696383047 + 0.0im
6.28287637130523e-5 + 0.0im	10.323698900400593 + 0.0im
6.34570513501828e-5 + 0.0im	10.31791894763226 + 0.0im
6.40916218636846e-5 + 0.0im	10.312028196293074 + 0.0im
6.47325380823215e-5 + 0.0im	10.306025097038104 + 0.0im
6.53798634631447e-5 + 0.0im	10.299908346999741 + 0.0im
6.60336620977762e-5 + 0.0im	10.29367662442633 + 0.0im
6.66939987187539e-5 + 0.0im	10.287328144249242 + 0.0im
6.73609387059415e-5 + 0.0im	10.280861475808226 + 0.0im
6.80345480930009e-5 + 0.0im	10.274275489930844 + 0.0im
6.87148935739309e-5 + 0.0im	10.267568718484592 + 0.0im
6.94020425096702e-5 + 0.0im	10.260739425699882 + 0.0im
7.00960629347669e-5 + 0.0im	10.253786141786794 + 0.0im
7.07970235641146e-5 + 0.0im	10.246707891036406 + 0.0im
7.15049937997557e-5 + 0.0im	10.23950277317219 + 0.0im
7.22200437377533e-5 + 0.0im	10.232169483787855 + 0.0im
7.29422441751308e-5 + 0.0im	10.224706587534714 + 0.0im
7.36716666168821e-5 + 0.0im	10.217112628537206 + 0.0im
7.44083832830509e-5 + 0.0im	10.209386225398644 + 0.0im
7.51524671158814e-5 + 0.0im	10.20152588832313 + 0.0im
7.59039917870403e-5 + 0.0im	10.193530209620258 + 0.0im
7.66630317049107e-5 + 0.0im	10.185397628487234 + 0.0im
7.74296620219598e-5 + 0.0im	10.1771270193642 + 0.0im
7.82039586421794e-5 + 0.0im	10.168716815555126 + 0.0im
7.89859982286012e-5 + 0.0im	10.160165788213993 + 0.0im
7.97758582108872e-5 + 0.0im	10.151472122914548 + 0.0im
8.0573616792996e-5 + 0.0im	10.142634999999194 + 0.0im
8.1379352960926e-5 + 0.0im	10.133652411284405 + 0.0im
8.21931464905353e-5 + 0.0im	10.12452361267661 + 0.0im
8.30150779554406e-5 + 0.0im	10.11524698629999 + 0.0im
8.3845228734995e-5 + 0.0im	10.10582111392237 + 0.0im
8.4683681022345e-5 + 0.0im	10.096244653612633 + 0.0im
8.55305178325684e-5 + 0.0im	10.086516522506708 + 0.0im
8.63858230108941e-5 + 0.0im	10.076635285112875 + 0.0im
8.72496812410031e-5 + 0.0im	10.066599785269624 + 0.0im
8.81221780534131e-5 + 0.0im	10.056408452854205 + 0.0im
8.90033998339472e-5 + 0.0im	10.046060491546067 + 0.0im
8.98934338322867e-5 + 0.0im	10.035554129624193 + 0.0im
9.07923681706096e-5 + 0.0im	10.024888696576317 + 0.0im
9.17002918523157e-5 + 0.0im	10.01406255471789 + 0.0im
9.26172947708388e-5 + 0.0im	10.003074950984876 + 0.0im
9.35434677185472e-5 + 0.0im	9.991924363252862 + 0.0im
9.44789023957327e-5 + 0.0im	9.980609967525702 + 0.0im
9.542369141969e-5 + 0.0im	9.969130413247473 + 0.0im
9.63779283338869e-5 + 0.0im	9.957484712728537 + 0.0im
9.73417076172258e-5 + 0.0im	9.945671817099173 + 0.0im
9.8315124693398e-5 + 0.0im	9.933690703120572 + 0.0im
9.9298275940332e-5 + 0.0im	9.921540335883009 + 0.0im
0.000100291258699735 + 0.0im	9.909219748898188 + 0.0im
0.000101294171286733 + 0.0im	9.896727992815405 + 0.0im
0.0001023071129996 + 0.0im	9.884064138255734 + 0.0im
0.000103330184129596 + 0.0im	9.87122713607927 + 0.0im
0.000104363485970892 + 0.0im	9.858216491615245 + 0.0im
0.000105407120830601 + 0.0im	9.845031198415905 + 0.0im
0.000106461192038907 + 0.0im	9.83167029607955 + 0.0im
0.000107525803959296 + 0.0im	9.818133116373806 + 0.0im
0.000108601061998889 + 0.0im	9.804418764855383 + 0.0im
0.000109687072618878 + 0.0im	9.790526945359273 + 0.0im
0.000110783943345067 + 0.0im	9.776456518191832 + 0.0im
0.000111891782778517 + 0.0im	9.762207339367118 + 0.0im
0.000113010700606302 + 0.0im	9.747778332109878 + 0.0im
0.000114140807612365 + 0.0im	9.733169077595296 + 0.0im
0.000115282215688489 + 0.0im	9.71837912660065 + 0.0im
0.000116435037845374 + 0.0im	9.703407899596398 + 0.0im
0.000117599388223828 + 0.0im	9.688254950224984 + 0.0im
0.000118775382106066 + 0.0im	9.672919876577087 + 0.0im
0.000119963135927127 + 0.0im	9.657402283759781 + 0.0im
0.000121162767286398 + 0.0im	9.641701812804572 + 0.0im
0.000122374394959262 + 0.0im	9.625818154537969 + 0.0im
0.000123598138908855 + 0.0im	9.609751064526927 + 0.0im
0.000124834120297943 + 0.0im	9.593500281093368 + 0.0im
0.000126082461500923 + 0.0im	9.577065484427635 + 0.0im
0.000127343286115932 + 0.0im	9.56044698097749 + 0.0im
0.000128616718977091 + 0.0im	9.5436441739424 + 0.0im
0.000129902886166862 + 0.0im	9.526656980779437 + 0.0im
0.000131201915028531 + 0.0im	9.509485927771108 + 0.0im
0.000132513934178816 + 0.0im	9.492130461944932 + 0.0im
0.000133839073520604 + 0.0im	9.474590819272608 + 0.0im
0.00013517746425581 + 0.0im	9.456866943648205 + 0.0im
0.000136529238898368 + 0.0im	9.438959399905434 + 0.0im
0.000137894531287352 + 0.0im	9.420867835979868 + 0.0im
0.000139273476600225 + 0.0im	9.402592992240917 + 0.0im
0.000140666211366228 + 0.0im	9.384134712193486 + 0.0im
0.00014207287347989 + 0.0im	9.365493415008626 + 0.0im
0.000143493602214689 + 0.0im	9.34666946712821 + 0.0im
0.000144928538236836 + 0.0im	9.327663202725764 + 0.0im
0.000146377823619204 + 0.0im	9.308475020986702 + 0.0im
0.000147841601855396 + 0.0im	9.289105462558018 + 0.0im
0.00014932001787395 + 0.0im	9.269555132026348 + 0.0im
0.00015081321805269 + 0.0im	9.24982415586145 + 0.0im
0.000152321350233217 + 0.0im	9.22991360055384 + 0.0im
0.000153844563735549 + 0.0im	9.209823874130201 + 0.0im
0.000155383009372904 + 0.0im	9.189555673616148 + 0.0im
0.000156936839466633 + 0.0im	9.169109564306234 + 0.0im
0.0001585062078613 + 0.0im	9.148486540418688 + 0.0im
0.000160091269939913 + 0.0im	9.12768707096659 + 0.0im
0.000161692182639312 + 0.0im	9.10671218702275 + 0.0im
0.000163309104465705 + 0.0im	9.085562722559263 + 0.0im
0.000164942195510362 + 0.0im	9.064239302556938 + 0.0im
0.000166591617465465 + 0.0im	9.042743217363498 + 0.0im
0.00016825753364012 + 0.0im	9.02107524532212 + 0.0im
0.000169940108976521 + 0.0im	8.999236441981209 + 0.0im
0.000171639510066287 + 0.0im	8.977227803253527 + 0.0im
0.000173355905166949 + 0.0im	8.955050469304586 + 0.0im
0.000175089464218619 + 0.0im	8.932705374843584 + 0.0im
0.000176840358860805 + 0.0im	8.910193579396 + 0.0im
0.000178608762449413 + 0.0im	8.887516884996172 + 0.0im
0.000180394850073907 + 0.0im	8.864676013741649 + 0.0im
0.000182198798574646 + 0.0im	8.841672092693415 + 0.0im
0.000184020786560393 + 0.0im	8.81850652167808 + 0.0im
0.000185860994425997 + 0.0im	8.79518069180593 + 0.0im
0.000187719604370257 + 0.0im	8.771695748771128 + 0.0im
0.000189596800413959 + 0.0im	8.748053393313533 + 0.0im
0.000191492768418099 + 0.0im	8.724254741991489 + 0.0im
0.00019340769610228 + 0.0im	8.70030140971526 + 0.0im
0.000195341773063303 + 0.0im	8.676194687814638 + 0.0im
0.000197295190793936 + 0.0im	8.65193623929833 + 0.0im
0.000199268142701875 + 0.0im	8.627527521556974 + 0.0im
0.000201260824128894 + 0.0im	8.602970082613329 + 0.0im
0.000203273432370183 + 0.0im	8.578265524631375 + 0.0im
0.000205306166693885 + 0.0im	8.55341545292469 + 0.0im
0.000207359228360823 + 0.0im	8.528421585575133 + 0.0im
0.000209432820644432 + 0.0im	8.503285558921851 + 0.0im
0.000211527148850876 + 0.0im	8.478008902954382 + 0.0im
0.000213642420339385 + 0.0im	8.452593644073154 + 0.0im
0.000215778844542779 + 0.0im	8.42704135552209 + 0.0im
0.000217936632988206 + 0.0im	8.401353998022898 + 0.0im
0.000220115999318088 + 0.0im	8.375533202935326 + 0.0im
0.000222317159311269 + 0.0im	8.349581255651943 + 0.0im
0.000224540330904382 + 0.0im	8.323499105588997 + 0.0im
0.000226785734213426 + 0.0im	8.297289563876179 + 0.0im
0.00022905359155556 + 0.0im	8.270954262102968 + 0.0im
0.000231344127471116 + 0.0im	8.244495212329694 + 0.0im
0.000233657568745827 + 0.0im	8.217914296128576 + 0.0im
0.000235994144433285 + 0.0im	8.191213647243165 + 0.0im
0.000238354085877618 + 0.0im	8.164395631241089 + 0.0im
0.000240737626736394 + 0.0im	8.137461321546162 + 0.0im
0.000243145003003758 + 0.0im	8.11041382942974 + 0.0im
0.000245576453033796 + 0.0im	8.083254940539474 + 0.0im
0.000248032217564134 + 0.0im	8.055986845658797 + 0.0im
0.000250512539739775 + 0.0im	8.02861166839405 + 0.0im
0.000253017665137173 + 0.0im	8.001131773724207 + 0.0im
0.000255547841788544 + 0.0im	7.973549302931919 + 0.0im
0.00025810332020643 + 0.0im	7.945866736226996 + 0.0im
0.000260684353408494 + 0.0im	7.918085742193774 + 0.0im
0.000263291196942579 + 0.0im	7.8902093394074955 + 0.0im
0.000265924108912005 + 0.0im	7.862239647143655 + 0.0im
0.000268583350001125 + 0.0im	7.834179052999709 + 0.0im
0.000271269183501136 + 0.0im	7.80602977136762 + 0.0im
0.000273981875336148 + 0.0im	7.777794694680322 + 0.0im
0.000276721694089509 + 0.0im	7.749475881179301 + 0.0im
0.000279488911030404 + 0.0im	7.7210759453035935 + 0.0im
0.000282283800140708 + 0.0im	7.692597455189693 + 0.0im
0.000285106638142115 + 0.0im	7.6640427850453055 + 0.0im
0.000287957704523536 + 0.0im	7.635414260979272 + 0.0im
0.000290837281568772 + 0.0im	7.6067149807468155 + 0.0im
0.000293745654384459 + 0.0im	7.577947268815417 + 0.0im
0.000296683110928304 + 0.0im	7.549113760777156 + 0.0im
0.000299649942037587 + 0.0im	7.520217051735507 + 0.0im
0.000302646441457963 + 0.0im	7.491259899029739 + 0.0im
0.000305672905872543 + 0.0im	7.462244724228543 + 0.0im
0.000308729634931268 + 0.0im	7.433174431256796 + 0.0im
0.000311816931280581 + 0.0im	7.4040514836394875 + 0.0im
0.000314935100593387 + 0.0im	7.3748789686890825 + 0.0im
0.00031808445159932 + 0.0im	7.345658906821794 + 0.0im
0.000321265296115314 + 0.0im	7.316394743802197 + 0.0im
0.000324477949076467 + 0.0im	7.287088900506277 + 0.0im
0.000327722728567231 + 0.0im	7.257744041618542 + 0.0im
0.000330999955852904 + 0.0im	7.228362982096611 + 0.0im
0.000334309955411433 + 0.0im	7.198948506582607 + 0.0im
0.000337653054965547 + 0.0im	7.169503262179314 + 0.0im
0.000341029585515203 + 0.0im	7.140030098129585 + 0.0im
0.000344439881370355 + 0.0im	7.110531718994871 + 0.0im
0.000347884280184058 + 0.0im	7.081010511337123 + 0.0im
0.000351363122985899 + 0.0im	7.051470100040886 + 0.0im
0.000354876754215758 + 0.0im	7.021912413260431 + 0.0im
0.000358425521757915 + 0.0im	6.992340380163786 + 0.0im
0.000362009776975495 + 0.0im	6.962756712874452 + 0.0im
0.000365629874745249 + 0.0im	6.933164143440725 + 0.0im
0.000369286173492702 + 0.0im	6.903565262193909 + 0.0im
0.000372979035227629 + 0.0im	6.873962855133153 + 0.0im
0.000376708825579905 + 0.0im	6.844359531346981 + 0.0im
0.000380475913835704 + 0.0im	6.814757833512958 + 0.0im
0.000384280672974061 + 0.0im	6.785160452899025 + 0.0im
0.000388123479703802 + 0.0im	6.755569903203715 + 0.0im
0.00039200471450084 + 0.0im	6.725988771192619 + 0.0im
0.000395924761645848 + 0.0im	6.6964195740500365 + 0.0im
0.000399884009262307 + 0.0im	6.666864797502733 + 0.0im
0.00040388284935493 + 0.0im	6.637326940424951 + 0.0im
0.000407921677848479 + 0.0im	6.607808408025719 + 0.0im
0.000412000894626964 + 0.0im	6.578311615921483 + 0.0im
0.000416120903573234 + 0.0im	6.548838896664849 + 0.0im
0.000420282112608966 + 0.0im	6.519392645389254 + 0.0im
0.000424484933735056 + 0.0im	6.48997515907024 + 0.0im
0.000428729783072406 + 0.0im	6.460588541766835 + 0.0im
0.00043301708090313 + 0.0im	6.431235203478888 + 0.0im
0.000437347251712162 + 0.0im	6.401917220722306 + 0.0im
0.000441720724229283 + 0.0im	6.372636789581741 + 0.0im
0.000446137931471576 + 0.0im	6.343395962846275 + 0.0im
0.000450599310786292 + 0.0im	6.314196779414327 + 0.0im
0.000455105303894155 + 0.0im	6.28504132701966 + 0.0im
0.000459656356933096 + 0.0im	6.255931487809298 + 0.0im
0.000464252920502427 + 0.0im	6.226869230514385 + 0.0im
0.000468895449707451 + 0.0im	6.1978564570927 + 0.0im
0.000473584404204526 + 0.0im	6.168894920332958 + 0.0im
0.000478320248246571 + 0.0im	6.1399865056223275 + 0.0im
0.000483103450729037 + 0.0im	6.111132874000994 + 0.0im
0.000487934485236327 + 0.0im	6.082335777067806 + 0.0im
0.000492813830088691 + 0.0im	6.053596912392921 + 0.0im
0.000497741968389578 + 0.0im	6.0249178828305565 + 0.0im
0.000502719388073473 + 0.0im	5.99630014049283 + 0.0im
0.000507746581954208 + 0.0im	5.96774535098141 + 0.0im
0.00051282404777375 + 0.0im	5.939254944083571 + 0.0im
0.000517952288251488 + 0.0im	5.910830378534705 + 0.0im
0.000523131811134002 + 0.0im	5.882473034217842 + 0.0im
0.000528363129245343 + 0.0im	5.8541843533378675 + 0.0im
0.000533646760537796 + 0.0im	5.825965437690255 + 0.0im
0.000538983228143174 + 0.0im	5.797817877606122 + 0.0im
0.000544373060424606 + 0.0im	5.769742701095846 + 0.0im
0.000549816791028852 + 0.0im	5.741741151276682 + 0.0im
0.00055531495893914 + 0.0im	5.713814449030118 + 0.0im
0.000560868108528532 + 0.0im	5.6859636993909755 + 0.0im
0.000566476789613817 + 0.0im	5.658190015031486 + 0.0im
0.000572141557509955 + 0.0im	5.630494599994801 + 0.0im
0.000577862973085055 + 0.0im	5.602878170669725 + 0.0im
0.000583641602815905 + 0.0im	5.575341845912098 + 0.0im
0.000589478018844064 + 0.0im	5.547886758457765 + 0.0im
0.000595372799032505 + 0.0im	5.520513626771294 + 0.0im
0.00060132652702283 + 0.0im	5.493223612449162 + 0.0im
0.000607339792293058 + 0.0im	5.466017324903693 + 0.0im
0.000613413190215989 + 0.0im	5.438895923896478 + 0.0im
0.000619547322118149 + 0.0im	5.41185988295716 + 0.0im
0.00062574279533933 + 0.0im	5.384910444871252 + 0.0im
0.000632000223292724 + 0.0im	5.35804828341477 + 0.0im
0.000638320225525651 + 0.0im	5.331273677534474 + 0.0im
0.000644703427780907 + 0.0im	5.304587934045522 + 0.0im
0.000651150462058716 + 0.0im	5.277991598555686 + 0.0im
0.000657661966679304 + 0.0im	5.251485355777616 + 0.0im
0.000664238586346097 + 0.0im	5.225069976864337 + 0.0im
0.000670880972209558 + 0.0im	5.198746167224004 + 0.0im
0.000677589781931653 + 0.0im	5.1725140509495615 + 0.0im
0.00068436567975097 + 0.0im	5.146374925064308 + 0.0im
0.000691209336548479 + 0.0im	5.120329170105171 + 0.0im
0.000698121429913964 + 0.0im	5.094377381939464 + 0.0im
0.000705102644213104 + 0.0im	5.068520212348019 + 0.0im
0.000712153670655235 + 0.0im	5.042758085333204 + 0.0im
0.000719275207361787 + 0.0im	5.01709167842727 + 0.0im
0.000726467959435405 + 0.0im	4.991521550150943 + 0.0im
0.000733732639029759 + 0.0im	4.9660482046268415 + 0.0im
0.000741069965420057 + 0.0im	4.940672176964418 + 0.0im
0.000748480665074257 + 0.0im	4.915393971163093 + 0.0im
0.000755965471725 + 0.0im	4.890214115390313 + 0.0im
0.00076352512644225 + 0.0im	4.865133068172368 + 0.0im
0.000771160377706672 + 0.0im	4.8401514864411705 + 0.0im
0.000778871981483739 + 0.0im	4.815269450013168 + 0.0im
