w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
-5.598409794812101e-6 + 0.0im	-0.13295719462792818 - 1.9778537130605498e-10im	-0.00987303701533643 + 3.365229023794806e-11im	-0.0098730294938534 + 3.164196432577682e-11im	0.06452762955953951 - 5.838798733323224e-12im
-5.5429799948634656e-6 + 0.0im	-0.13296058132780736 - 1.9213005002835157e-10im	-0.009872638586499428 + 3.270848431249475e-11im	-0.009872631065224026 + 3.0767717658718975e-11im	0.0645243020226482 - 5.711771741012998e-12im
-5.488099004815313e-6 + 0.0im	-0.13296393410535348 - 1.8656780869967435e-10im	-0.00987224544604703 + 3.177975495319761e-11im	-0.009872237924978782 + 2.990851420340206e-11im	0.06452100783767376 - 5.585467794347608e-12im
-5.43376139090625e-6 + 0.0im	-0.13296725330606346 - 1.811017549780723e-10im	-0.009871857514531674 + 3.086663730478192e-11im	-0.009871849993670127 + 2.906482284970973e-11im	0.06451774666449193 - 5.460074550344244e-12im
-5.379961773174505e-6 + 0.0im	-0.13297053927176497 - 1.757347639520771e-10im	-0.009871474713847656 + 2.996962595014424e-11im	-0.009871467193192346 + 2.823707340727206e-11im	0.06451451816659932 - 5.335764195107921e-12im
-5.326694824925252e-6 + 0.0im	-0.13297379234065945 - 1.7046948032058537e-10im	-0.0098710969672061 + 2.9089175427707063e-11im	-0.009871089446756576 + 2.742565722103833e-11im	0.06451132201107027 - 5.212694259722472e-12im
-5.27395527220322e-6 + 0.0im	-0.13297701284736424 - 1.6530832104228604e-10im	-0.009870724199110495 + 2.822570081860697e-11im	-0.009870716678866319 + 2.6630927850383292e-11im	0.06450815786851524 - 5.091008398933711e-12im
-5.221737893270515e-6 + 0.0im	-0.13298020112295467 - 1.6025347842784136e-10im	-0.009870356335332703 + 2.7379578399689167e-11im	-0.009870348815293414 + 2.5853201807535418e-11im	0.06450502541303928 - 4.970837134648897e-12im
-5.170037518089618e-6 + 0.0im	-0.1329833574950052 - 1.5530692364732644e-10im	-0.009869993302889417 + 2.655114635814546e-11im	-0.009869985783054562 + 2.5092759351005146e-11im	0.06450192432220116 - 4.852298566148308e-12im
-5.118849027811503e-6 + 0.0im	-0.1329864822876302 - 1.504704106248737e-10im	-0.009869635030019138 + 2.5740705563519212e-11im	-0.009869627510388253 + 2.4349845329607883e-11im	0.06449885427697323 - 4.735499048779779e-12im
-5.068167354268815e-6 + 0.0im	-0.13298957582152357 - 1.4574548029205603e-10im	-0.009869281446159601 + 2.494852039271118e-11im	-0.00986927392673222 + 2.36246700726143e-11im	0.06449581496170169 - 4.620533842786249e-12im
-5.017987479474074e-6 + 0.0im	-0.13299263841399903 - 1.4113346517126928e-10im	-0.00986893248192567 + 2.417481960355503e-11im	-0.009868924962701307 + 2.2917410321523425e-11im	0.06449280606406753 - 4.507487733799884e-12im
-4.968304435122846e-6 + 0.0im	-0.1329956703790283 - 1.366354942602399e-10im	-0.009868588069087626 + 2.341979725248682e-11im	-0.009868580550065793 + 2.2228210198938974e-11im	0.06448982727504779 - 4.396435626425064e-12im
-4.919113302101827e-6 + 0.0im	-0.13299867202728022 - 1.3225249818878522e-10im	-0.009868248140549955 + 2.2683613651813713e-11im	-0.00986824062173014 + 2.155718221003765e-11im	0.06448687828887782 - 4.2874431122260925e-12im
-4.870409210001809e-6 + 0.0im	-0.1330016436661579 - 1.279852146190863e-10im	-0.009867912630330513 + 2.1966396362088222e-11im	-0.009867905111712195 + 2.090440827214733e-11im	0.06448395880301355 - 4.180567013335092e-12im
-4.822187336635455e-6 + 0.0im	-0.13300458559983697 - 1.2383419386098625e-10im	-0.009867581473540126 + 2.1268241215117544e-11im	-0.009867573955122763 + 2.026994076800346e-11im	0.06448106851809451 - 4.075855902800308e-12im
-4.774442907559857e-6 + 0.0im	-0.13300749812930174 - 1.197998046742106e-10im	-0.009867254606362601 + 2.0589213363181e-11im	-0.009867247088145641 + 1.965380361832236e-11im	0.06447820713790745 - 3.973350602706001e-12im
-4.7271711956038185e-6 + 0.0im	-0.13301038155238176 - 1.158822402298949e-10im	-0.009866931966035107 + 1.9929348350092683e-11im	-0.00986692444801797 + 1.9055993369420222e-11im	0.06447537436935033 - 3.8730846610119014e-12im
-4.68036752039982e-6 + 0.0im	-0.13301323616378813 - 1.1208152420440882e-10im	-0.009866613490828985 + 1.9288653199827895e-11im	-0.009866605973011073 + 1.8476480291712798e-11im	0.06447256992239671 - 3.775084807982712e-12im
-4.634027247920614e-6 + 0.0im	-0.1330160622551481 - 1.08397516979169e-10im	-0.009866299120030906 + 1.8667107518532642e-11im	-0.009866291602411602 + 1.7915209485056464e-11im	0.06446979351006084 - 3.679371393006904e-12im
-4.58814579002041e-6 + 0.0im	-0.1330188601150408 - 1.0482992192093417e-10im	-0.009865988793924411 + 1.80646646058517e-11im	-0.009865981276503063 + 1.7372101987029875e-11im	0.06446704484836317 - 3.585958802538269e-12im
-4.542718603980604e-6 + 0.0im	-0.13302163002903095 - 1.0137829171796208e-10im	-0.00986568245377183 + 1.748125257164363e-11im	-0.009865674936547773 + 1.6847055880410892e-11im	0.06446432365629612 - 3.4948558598340186e-12im
-4.4977411920600035e-6 + 0.0im	-0.13302437227970354 - 9.804203474837981e-11im	-0.009865380041796525 + 1.6916775454297177e-11im	-0.009865372524769073 + 1.6339947396270082e-11im	0.0644616296557906 - 3.4060662071088937e-12im
-4.453209101049508e-6 + 0.0im	-0.13302708714669678 - 9.482042145816043e-11im	-0.009865081501165522 + 1.6371114337023933e-11im	-0.009865073984333957 + 1.5850632009281912e-11im	0.0644589625716827 - 3.3195886706759433e-12im
-4.409117921831196e-6 + 0.0im	-0.13302977490673562 - 9.171259072720769e-11im	-0.009864786775972457 + 1.584412845867326e-11im	-0.009864779259336038 + 1.5378945522043916e-11im	0.06445632213168101 - 3.2354176096011805e-12im
-4.3654632889417784e-6 + 0.0im	-0.13303243583366414 - 8.871755620321928e-11im	-0.009864495811220857 + 1.5335656315798392e-11im	-0.009864488294778824 + 1.4924705135393838e-11im	0.06445370806633441 - 3.1535432483608243e-12im
-4.3222408801403745e-6 + 0.0im	-0.13303507019847804 - 8.583421258421495e-11im	-0.009864208552807776 + 1.4845516752893815e-11im	-0.009864201036559335 + 1.448771050192074e-11im	0.06445112010900002 - 3.0739519939561663e-12im
-4.279446415980569e-6 + 0.0im	-0.1330376782693561 - 8.306134183187715e-11im	-0.009863924947507707 + 1.4373510037924024e-11im	-0.009863917431452035 + 1.4067744760079425e-11im	0.06444855799581191 - 2.9966267379120822e-12im
-4.237075659386702e-6 + 0.0im	-0.13304026031169194 - 8.039761929914574e-11im	-0.009863644942956834 + 1.391941892046967e-11im	-0.009863637427093088 + 1.3664575546536011e-11im	0.0644460214656499 - 2.9215471435605332e-12im
-4.195124415234359e-6 + 0.0im	-0.1330428165881247 - 7.784161975683062e-11im	-0.009863368487637606 + 1.3483009670029633e-11im	-0.009863360971964927 + 1.3277955984594315e-11im	0.064443510260109 - 2.848689918989639e-12im
-4.153588529935009e-6 + 0.0im	-0.13304534735857002 - 7.539182330534752e-11im	-0.00986309553086357 + 1.3064033092232625e-11im	-0.009863088015381065 + 1.2907625646777214e-11im	0.06444102412346911 - 2.7780290760222154e-12im
-4.112463891024761e-6 + 0.0im	-0.1330478528802486 - 7.30466211590331e-11im	-0.009862826022764707 + 1.266222552093121e-11im	-0.00986281850747135 + 1.2553311489862887e-11im	0.0644385628026653 - 2.7095361755741486e-12im
-4.071746426757189e-6 + 0.0im	-0.133050333407721 - 7.080432129185607e-11im	-0.009862559914272193 + 1.2277309784371511e-11im	-0.00986255239916718 + 1.2214728760901564e-11im	0.06443612604725815 - 2.643180559733087e-12im
-4.031432105700187e-6 + 0.0im	-0.13305278919290936 - 6.866315393469149e-11im	-0.009862297157105217 + 1.190899614385229e-11im	-0.00986228964218754 + 1.189158187296268e-11im	0.06443371360940471 - 2.578929570890616e-12im
-3.991516936336819e-6 + 0.0im	-0.13305522048513266 - 6.662127691567489e-11im	-0.009862037703756104 + 1.1556983203507574e-11im	-0.009862030189024767 + 1.158356524958451e-11im	0.06443132524382993 - 2.51674875825675e-12im
-3.951996966670117e-6 + 0.0im	-0.1330576275311328 - 6.467678083647653e-11im	-0.009861781507476889 + 1.1220958790064773e-11im	-0.009861773992930863 + 1.1290364137116529e-11im	0.06442896070779798 - 2.456602072083448e-12im
-3.9128682838317996e-6 + 0.0im	-0.13306001057510383 - 6.282769407864657e-11im	-0.009861528522265843 + 1.0900600801645524e-11im	-0.009861521007904087 + 1.1011655384358968e-11im	0.0644266197610846 - 2.398452045923928e-12im
-3.874127013694851e-6 + 0.0im	-0.1330623698587188 - 6.107198763545575e-11im	-0.00986127870285425 + 1.0595578024887499e-11im	-0.009861271188675693 + 1.0747108189112023e-11im	0.0644243021659493 - 2.342259967256471e-12im
-3.835769320489951e-6 + 0.0im	-0.13306470562115885 - 5.940757976590073e-11im	-0.009861032004693434 + 1.030555091987155e-11im	-0.009861024490697002 + 1.0496384811449158e-11im	0.06442200768710796 - 2.2879860368048883e-12im
-3.7977914064256944e-6 + 0.0im	-0.13306701809913937 - 5.783234046874514e-11im	-0.00986078838394209 + 1.0030172372538588e-11im	-0.009860780870126666 + 1.0259141253723087e-11im	0.06441973609170609 - 2.2355895168926755e-12im
-3.760189511312569e-6 + 0.0im	-0.1330693075269371 - 5.634409577562568e-11im	-0.009860547797453796 + 9.769088414473799e-12im	-0.009860540283818256 + 1.0035027907499296e-11im	0.06441748714929202 - 2.185028869173708e-12im
-3.722959912190662e-6 + 0.0im	-0.13307157413641713 - 5.4940631863360066e-11im	-0.009860310202764795 + 9.5219389101215e-12im	-0.009860302689307978 + 9.82369016778904e-12im	0.06441526063179076 - 2.1362618820891874e-12im
-3.6860989229610515e-6 + 0.0im	-0.13307381815705882 - 5.361969898664962e-11im	-0.009860075558081991 + 9.288358211671063e-12im	-0.009860068044802741 + 9.624769015121172e-12im	0.06441305631347796 - 2.089245788407787e-12im
-3.649602894020843e-6 + 0.0im	-0.13307603981598193 - 5.237901523336292e-11im	-0.009859843822271222 + 9.06797578202232e-12im	-0.00985983630916835 + 9.437901566149451e-12im	0.06441087397095437 - 2.0439373732137786e-12im
-3.6134682119018243e-6 + 0.0im	-0.1330782393379722 - 5.121627010552619e-11im	-0.0098596149548457 + 8.860416786397392e-12im	-0.009859607441917996 + 9.262721593638338e-12im	0.06440871338312033 - 2.0002930727158117e-12im
-3.577691298912697e-6 + 0.0im	-0.13308041694550632 - 5.012912793001359e-11im	-0.009859388915954677 + 8.665302653313812e-12im	-0.00985938140320093 + 9.098860016805414e-12im	0.06440657433115098 - 1.958269064256945e-12im
-3.5422686127848485e-6 + 0.0im	-0.1330825728587776 - 4.9115231103736805e-11im	-0.009859165666372386 + 8.48225160577122e-12im	-0.009859158153791346 + 8.945945363121984e-12im	0.0644044565984714 - 1.9178213479142746e-12im
-3.507196646321632e-6 + 0.0im	-0.13308470729572014 - 4.8172203178867964e-11im	-0.0098589451674871 + 8.31087916363009e-12im	-0.009858937655077525 + 8.803604202784968e-12im	0.06440235997073235 - 1.8789058200838525e-12im
-3.4724719270511207e-6 + 0.0im	-0.1330868204720332 - 4.7297651794293425e-11im	-0.009858727381290485 + 8.150798618275379e-12im	-0.009858719869051107 + 8.671461557172268e-12im	0.06440028423578611 - 1.8414783394534215e-12im
-3.4380910168822977e-6 + 0.0im	-0.1330889126012057 - 4.648917146008888e-11im	-0.009858512270367109 + 8.001621480761083e-12im	-0.009858504758296645 + 8.549141282680703e-12im	0.06439822918366257 - 1.8054947857716842e-12im
-3.4040505117646513e-6 + 0.0im	-0.13309098389453974 - 4.574434620232301e-11im	-0.009858299797884124 + 7.862957904722304e-12im	-0.00985829228598129 + 8.436266431419761e-12im	0.06439619460654583 - 1.7709111118281595e-12im
-3.3703470413511396e-6 + 0.0im	-0.133093034561174 - 4.506075207594313e-11im	-0.009858089927581219 + 7.73441708542011e-12im	-0.00985808241584471 + 8.332459590296118e-12im	0.06439418029875107 - 1.737683389062156e-12im
-3.3369772686644945e-6 + 0.0im	-0.1330950648081073 - 4.4435959553866216e-11im	-0.009857882623760696 + 7.615607636351002e-12im	-0.009857875112189203 + 8.23734320007297e-12im	0.06439218605670134 - 1.7057678472227773e-12im
-3.303937889766826e-6 + 0.0im	-0.13309707484022135 - 4.386753580069514e-11im	-0.009857677851277762 + 7.5061379449068e-12im	-0.00985767033986996 + 8.15053985602483e-12im	0.06439021167890506 - 1.6751209085042016e-12im
-3.271225633432501e-6 + 0.0im	-0.1330990648603035 - 4.3353046839704125e-11im	-0.00985747557553099 + 7.405616508613042e-12im	-0.009857468064285538 + 8.071672591832771e-12im	0.06438825696593356 - 1.6456992165815219e-12im
-3.2388372608242586e-6 + 0.0im	-0.1331010350690691 - 4.2890059621888145e-11im	-0.009857275762452962 + 7.31365225350361e-12im	-0.009857268251368517 + 8.000365148377256e-12im	0.06438632172039901 - 1.6174596609723106e-12im
-3.2067695651725334e-6 + 0.0im	-0.13310298566518367 - 4.247614400595273e-11im	-0.009857078378501102 + 7.2298548362076485e-12im	-0.009857070867576328 + 7.936242229086217e-12im	0.06438440574693242 - 1.5903593971475367e-12im
-3.1750193714579536e-6 + 0.0im	-0.1331049168452849 - 4.210887465813004e-11im	-0.009856883390648668 + 7.153834931330964e-12im	-0.009856875879882205 + 7.878929743484567e-12im	0.06438250885216218 - 1.5643558628125816e-12im
-3.143583536096984e-6 + 0.0im	-0.1331068288040038 - 4.178583288065363e-11im	-0.009856690766375898 + 7.085204505709431e-12im	-0.009856683255766394 + 7.828055040569544e-12im	0.06438063084469259 - 1.5394067907748777e-12im
-3.1124589466306772e-6 + 0.0im	-0.13310872173398702 - 4.1504608377601316e-11im	-0.009856500473661371 + 7.023577081095656e-12im	-0.009856492963207453 + 7.783247133602855e-12im	0.06437877153508284 - 1.5154702188089745e-12im
-3.081642521416512e-6 + 0.0im	-0.13311059582591694 - 4.126280096663466e-11im	-0.009856312480973455 + 6.968567986813866e-12im	-0.009856304970673743 + 7.744136917867729e-12im	0.06437693073582602 - 1.4925044969227426e-12im
-3.0511312093232794e-6 + 0.0im	-0.13311245126853305 - 4.105802224491994e-11im	-0.009856126757261972 + 6.91979460388094e-12im	-0.009856119247115089 + 7.710357382885966e-12im	0.06437510826132875 - 1.4704682924199296e-12im
-3.0209219894289894e-6 + 0.0im	-0.13311428824865268 - 4.0887897217218057e-11im	-0.009855943271949988 + 6.876876602045331e-12im	-0.009855935761954569 + 7.681543820528072e-12im	0.06437330392789052 - 1.4493205931443274e-12im
-2.9910118707217715e-6 + 0.0im	-0.13311610695119108 - 4.0750065893779044e-11im	-0.009855761994925803 + 6.8394361711398825e-12im	-0.009855754485080458 + 7.6573340303791e-12im	0.06437151755368391 - 1.429020709279548e-12im
-2.961397891803734e-6 + 0.0im	-0.1331179075591817 - 4.064218486527681e-11im	-0.009855582896535006 + 6.807098248080393e-12im	-0.00985557538683836 + 7.637368523644213e-12im	0.06436974895873422 - 1.4095282740657546e-12im
-2.9320771205977565e-6 + 0.0im	-0.13311969025379614 - 4.0561928861574034e-11im	-0.00985540594757277 + 6.7794907407697176e-12im	-0.009855398438023426 + 7.621290726792484e-12im	0.06436799796490045 - 1.3908032437807749e-12im
-2.9030466540571845e-6 + 0.0im	-0.1331214552143638 - 4.0506992300619994e-11im	-0.009855231119276196 + 6.756244750087666e-12im	-0.00985522360987277 + 7.608747186045015e-12im	0.06436626439585523 - 1.3728058973178749e-12im
-2.8743036178784003e-6 + 0.0im	-0.13312320261839142 - 4.0475090833259215e-11im	-0.009855058383316873 + 6.736994791060757e-12im	-0.009855050874057978 + 7.599387773715491e-12im	0.06436454807706608 - 1.3554968356761152e-12im
-2.845845166216238e-6 + 0.0im	-0.13312493264158207 - 4.046396288917221e-11im	-0.009854887711793558 + 6.721379014213942e-12im	-0.00985488020267781 + 7.592865897307986e-12im	0.06436284883577612 - 1.3388369816617916e-12im
-2.8176684814022158e-6 + 0.0im	-0.13312664545785433 - 4.047137122858243e-11im	-0.009854719077224969 + 6.709039428008618e-12im	-0.009854711568250971 + 7.588838712169274e-12im	0.06436116650098554 - 1.322787580080998e-12im
-2.78977077366556e-6 + 0.0im	-0.1331283412393613 - 4.0495104503753756e-11im	-0.009854552452542714 + 6.699622123169776e-12im	-0.009854544943709076 + 7.586967338381722e-12im	0.06435950090343294 - 1.307310198683939e-12im
-2.76214928085699e-6 + 0.0im	-0.13313002015650865 - 4.0532978833672024e-11im	-0.009854387811084364 + 6.69277749959879e-12im	-0.009854380302389703 + 7.58691708246864e-12im	0.0643578518755769 - 1.2923667301014004e-12im
-2.7348012681752376e-6 + 0.0im	-0.1331316823779735 - 4.058283939465887e-11im	-0.009854225126586659 + 6.688160496459959e-12im	-0.009854217618029584 + 7.588357664367893e-12im	0.06435621925157811 - 1.2779193949927548e-12im
-2.7077240278962747e-6 + 0.0im	-0.13313332807072217 - 4.0642562029009153e-11im	-0.009854064373178817 + 6.6854308259172696e-12im	-0.00985405686475795 + 7.590963450011993e-12im	0.06435460286728124 - 1.2639307466032827e-12im
-2.6809148791052226e-6 + 0.0im	-0.13313495740002854 - 4.071005487308133e-11im	-0.009853905525375977 + 6.684253210885447e-12im	-0.009853898017089916 + 7.594413689734661e-12im	0.06435300256019726 - 1.250363676906361e-12im
-2.6543711674309133e-6 + 0.0im	-0.1331365705294913 - 4.0783260005604254e-11im	-0.009853748558072748 + 6.684297627045434e-12im	-0.009853741049920128 + 7.598392762606082e-12im	0.0643514181694861 - 1.237181424483508e-12im
-2.6280902647830825e-6 + 0.0im	-0.13313816762105204 - 4.086015511630325e-11im	-0.009853593446536912 + 6.685239549260873e-12im	-0.00985358593851634 + 7.602590426681689e-12im	0.06434984953593907 - 1.22434758427229e-12im
-2.602069569092161e-6 + 0.0im	-0.13313974883501195 - 4.093875519429187e-11im	-0.009853440166403197 + 6.686760202419026e-12im	-0.009853432658513298 + 7.606702075034133e-12im	0.06434829650196194 - 1.2118261192890127e-12im
-2.5763065040516445e-6 + 0.0im	-0.13314131433004975 - 4.1017114235031996e-11im	-0.00985328869366719 + 6.688546816607817e-12im	-0.00985328118590659 + 7.610428997324559e-12im	0.06434675891155801 - 1.1995813744098583e-12im
-2.5507985188630145e-6 + 0.0im	-0.13314286426323793 - 4.109332696403596e-11im	-0.009853139004679367 + 6.6902928864309836e-12im	-0.009853131497046681 + 7.613478646559368e-12im	0.06434523661031136 - 1.1875780922709592e-12im
-2.525543087983183e-6 + 0.0im	-0.13314439879005988 - 4.11655305748737e-11im	-0.009852991076139184 + 6.691698434156272e-12im	-0.00985298356863305 + 7.615564910571831e-12im	0.06434372944537017 - 1.1757814313248418e-12im
-2.5005377108744385e-6 + 0.0im	-0.1331459180644265 - 4.123190647846116e-11im	-0.00985284488508935 + 6.692470276287986e-12im	-0.009852837377708396 + 7.616408387665567e-12im	0.06434223726543063 - 1.1641569860678897e-12im
-2.47577991175687e-6 + 0.0im	-0.1331474222386923 - 4.1290682060044646e-11im	-0.009852700408910132 + 6.692322293055562e-12im	-0.009852692901652992 + 7.615736665759482e-12im	0.06434075992072055 - 1.1526708094310697e-12im
-2.4512672393632374e-6 + 0.0im	-0.1331489114636719 - 4.1340132439764674e-11im	-0.009852557625313821 + 6.6909757002145865e-12im	-0.00985255011817913 + 7.613284604281204e-12im	0.06433929726298358 - 1.1412894373042306e-12im
-2.4269972666962745e-6 + 0.0im	-0.13315038588865577 - 4.137858223218412e-11im	-0.009852416512339238 + 6.688159322466818e-12im	-0.00985240900532564 + 7.608794617970178e-12im	0.06433784914546309 - 1.1299799151429759e-12im
-2.4029675907883904e-6 + 0.0im	-0.13315184566142668 - 4.140440729970258e-11im	-0.009852277048346417 + 6.683609867721277e-12im	-0.009852269541452545 + 7.602016961671128e-12im	0.06433641542288691 - 1.11870982658647e-12im
-2.3791758324637527e-6 + 0.0im	-0.13315329092827446 - 4.141603649435438e-11im	-0.009852139212011285 + 6.6770722013402366e-12im	-0.00985213170523579 + 7.592710015125796e-12im	0.06433499595145165 - 1.1074473239947362e-12im
-2.3556196361027252e-6 + 0.0im	-0.13315472183401222 - 4.1411953382103714e-11im	-0.009852002982320526 + 6.6682996194421625e-12im	-0.009851995475662066 + 7.58064056670441e-12im	0.06433359058880743 - 1.0961611607950858e-12im
-2.332296669408639e-6 + 0.0im	-0.13315613852199126 - 4.1390697943409376e-11im	-0.009851868338566506 + 6.657054120268814e-12im	-0.009851860832023726 + 7.565584094960184e-12im	0.06433219919404275 - 1.0848207255093769e-12im
-2.3092046231768704e-6 + 0.0im	-0.13315754113411668 - 4.135086824353528e-11im	-0.009851735260342272 + 6.643106672566264e-12im	-0.00985172775391383 + 7.547325046838943e-12im	0.06433082162766982 - 1.0733960773169977e-12im
-2.2863412110662085e-6 + 0.0im	-0.13315892981086175 - 4.129112206583277e-11im	-0.009851603727536642 + 6.6262374798793825e-12im	-0.009851596221221202 + 7.525657111333598e-12im	0.06432945775160928 - 1.061857982992741e-12im
-2.263704169372484e-6 + 0.0im	-0.13316030469128332 - 4.121017850101803e-11im	-0.009851473720329434 + 6.606236239617412e-12im	-0.009851466214125651 + 7.500383487338406e-12im	0.06432810742917602 - 1.0501779550443205e-12im
-2.2412912568044396e-6 + 0.0im	-0.13316166591303594 - 4.1106819485313896e-11im	-0.009851345219186694 + 6.5829023957138586e-12im	-0.00985133771309324 + 7.471317144431888e-12im	0.0643267705250646 - 1.0383282908610987e-12im
