w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
-0.6561998579066344 + 0.0im	-0.16716293031669177 - 0.0022328483262505964im	-2.042895874081247e-7 - 7.261842201689242e-7im	4.2446789619828415e-7 + 1.5085375664821112e-6im	0.11373844304413228 + 0.0024938274007109975im
-0.649702829610529 + 0.0im	-0.16851437013072731 - 0.002272980779992881im	-2.067903030615662e-7 - 7.484346243446357e-7im	4.296601278938113e-7 + 1.5547584810508474e-6im	0.11503888265924773 + 0.0025574909447975275im
-0.6432701283272565 + 0.0im	-0.16987429833326517 - 0.0023135591888339855im	-2.092951564719869e-7 - 7.713440973751057e-7im	4.3486071593034797e-7 + 1.602348374709591e-6im	0.11635624294010556 + 0.0026227457306466444im
-0.6369011171556995 + 0.0im	-0.1712427241974402 - 0.002354590938975505im	-2.118017960617113e-7 - 7.949325905605467e-7im	4.400647666548757e-7 + 1.6513486812278782e-6im	0.11769079549603154 + 0.002689641352235833im
-0.6305951655006926 + 0.0im	-0.1726196692565266 - 0.002396083442080466im	-2.1430871633393262e-7 - 8.192206704493903e-7im	4.452691419089804e-7 + 1.7018021117735464e-6im	0.11904281484462717 + 0.0027582291339621075im
-0.6243516490105867 + 0.0im	-0.17400514663721178 - 0.0024380441090979398im	-2.168138773928359e-7 - 8.442295429903964e-7im	4.5046959605007743e-7 + 1.7537527050638944e-6im	0.12041259778202866 + 0.002828562201962102im
-0.6181699495154324 + 0.0im	-0.1753991736137219 - 0.0024804803245201132im	-2.193166563721241e-7 - 8.699810790552013e-7im	4.5566482482642577e-7 + 1.807245880363885e-6im	0.12180041274694832 + 0.00290069556095689im
-0.6120494549657746 + 0.0im	-0.1768017678008358 - 0.0025233994212707986im	-2.2181560844487532e-7 - 8.964978413651968e-7im	4.608518160792208e-7 + 1.862328493401869e-6im	0.12320657805391988 + 0.002974686176976im
-0.605989559372054 + 0.0im	-0.17821293383590012 - 0.002566808656423183im	-2.2430406718323308e-7 - 9.238031128517477e-7im	4.660167150355245e-7 + 1.9190488952630975e-6im	0.12463136973369264 + 0.0030505930663187004im
-0.599989662744608 + 0.0im	-0.17963269378366248 - 0.002610715187941771im	-2.267830127262277e-7 - 9.519209264736998e-7im	4.711615463786632e-7 + 1.9774569943108943e-6im	0.12607511363406504 + 0.0031284773911137045im
-0.5940491710342654 + 0.0im	-0.18106104632268583 - 0.0026551260526393398im	-2.2925123941494004e-7 - 9.80876096510663e-7im	4.7628379572486944e-7 + 2.037604321173857e-6im	0.1275381193703671 + 0.003208402561841046im
-0.58816749607353 + 0.0im	-0.1824980091089796 - 0.0027000481455338433im	-2.3170515100700405e-7 - 1.0106942513448476e-6im	4.813759835775228e-7 + 2.0995440968256973e-6im	0.12902070994362283 + 0.003290434347182105im
-0.5823440555183466 + 0.0im	-0.18394359396914234 - 0.002745488200782905im	-2.341421975441396e-7 - 1.0414018677382879e-6im	4.864328036141815e-7 + 2.163331303772009e-6im	0.13052320415689797 + 0.0033746409915657942im
-0.5765782727904422 + 0.0im	-0.18539781090382354 - 0.0027914527743646347im	-2.365601335626276e-7 - 1.0730263066061546e-6im	4.914495818384766e-7 + 2.229022760345392e-6im	0.13204595218735615 + 0.0034610933407806786im
-0.5708695770202398 + 0.0im	-0.18686066007994176 - 0.0028379482286632614im	-2.3895482172366887e-7 - 1.1055958502805835e-6im	4.96417715310115e-7 + 2.2966771980974533e-6im	0.13358929730681782 + 0.0035498649760249655im
-0.5652174029903364 + 0.0im	-0.18833215495382072 - 0.0028849807191060864im	-2.4132453744274257e-7 - 1.13913974125304e-6im	5.013336120443876e-7 + 2.3663553422628084e-6im	0.13515357023509272 + 0.0036410323567678503im
-0.559621191079541 + 0.0im	-0.18981230510044672 - 0.0029325561829852834im	-2.43665802060544e-7 - 1.1736882223768366e-6im	5.061900372874472e-7 + 2.4381199952569303e-6im	0.13673914934426448 + 0.003734674972798713im
-0.5540803872074663 + 0.0im	-0.19130110368881764 - 0.002980680330583308im	-2.4597480796921395e-7 - 1.2092725785049598e-6im	5.109790732715841e-7 + 2.51203612315632e-6im	0.1383463948821485 + 0.003830875505842968im
-0.5485944427796696 + 0.0im	-0.19279857013776802 - 0.003029358638704992im	-2.482486145013611e-7 - 1.245925179532031e-6im	5.156946026907937e-7 + 2.5881709450961925e-6im	0.13997569925340475 + 0.003929720001127287im
-0.5431628146333363 + 0.0im	-0.19430470111414294 - 0.00307859634670244im	-2.504830373543349e-7 - 1.2836795248029059e-6im	5.203279259582137e-7 + 2.666594025507885e-6im	0.14162739115552478 + 0.004031298049281077im
-0.5377849649835013 + 0.0im	-0.19581950232887735 - 0.003128398455060654im	-2.526739532405292e-7 - 1.3225702888443943e-6im	5.248704699684485e-7 + 2.747377369105584e-6im	0.14330192202751696 + 0.004135702978966729im
-0.5324603613698032 + 0.0im	-0.19734297838592726 - 0.0031787697265929617im	-2.548167625931672e-7 - 1.3626333683706633e-6im	5.29312673085493e-7 + 2.830595518519678e-6im	0.1449996737286568 + 0.004243032060637601im
-0.5271884766037656 + 0.0im	-0.1988751284603538 - 0.0032297146902752908im	-2.5690776581562685e-7 - 1.403905930507322e-6im	5.336468428177831e-7 + 2.91632565446254e-6im	0.146721051062928 + 0.004353386721831042im
-0.5219687887165996 + 0.0im	-0.20041595604730186 - 0.0032812376477279652im	-2.589415252388817e-7 - 1.4464264621739436e-6im	5.37861677255546e-7 + 3.0046476983015747e-6im	0.14846648933632414 + 0.004466872774413281im
-0.5168007809075243 + 0.0im	-0.2019654620481696 - 0.0033333426823323633im	-2.6091340548522827e-7 - 1.4902348205598933e-6im	5.419475409965316e-7 + 3.0956444169042337e-6im	0.15023637713367916 + 0.004583600654204646im
-0.5116839414925983 + 0.0im	-0.20352364297158285 - 0.003386033670948365im	-2.62818796862186e-7 - 1.5353722846239245e-6im	5.458948518944567e-7 + 3.189401529610585e-6im	0.15203121574541892 + 0.004703685673427056im
-0.5066177638540578 + 0.0im	-0.20509050764006687 - 0.003439314298176642im	-2.6464584080576977e-7 - 1.5818816075440538e-6im	5.496789748965623e-7 + 3.2860078171807274e-6im	0.1538513990520456 + 0.0048272482864314065im
-0.5016017463901562 + 0.0im	-0.20666604692491333 - 0.0034931880730879553im	-2.663934111977917e-7 - 1.6298070700407887e-6im	5.532975628176495e-7 + 3.3855552325572927e-6im	0.15569743115660803 + 0.004954414369180584im
-0.4966353924655012 + 0.0im	-0.20825025202362857 - 0.003547658348319808im	-2.680528795280237e-7 - 1.6791945344939774e-6im	5.567326884747937e-7 + 3.4881390132773153e-6im	0.15756975728560424 + 0.0050853155129841855im
-0.49171821036188235 + 0.0im	-0.20984314540497204 - 0.003602728341419079im	-2.696163318811159e-7 - 1.7300914997711919e-6im	5.599679094364826e-7 + 3.593857795363029e-6im	0.15946886924982262 + 0.005220089333004365im
-0.4868497132295865 + 0.0im	-0.2114447253922706 - 0.0036584011582883593im	-2.710830614420445e-7 - 1.782547156683982e-6im	5.630017501517877e-7 + 3.702813728517668e-6im	0.1613952975533437 + 0.005358879792077877im
-0.48202941903919455 + 0.0im	-0.21305494790476137 - 0.0037146798185728257im	-2.724232905285917e-7 - 1.8366124439873364e-6im	5.65772363772357e-7 + 3.8151125924504335e-6im	0.1633494510142087 + 0.005501837540428406im
-0.47725685053385597 + 0.0im	-0.2146738515100058 - 0.003771567282804906im	-2.7364788163747817e-7 - 1.8923401048371966e-6im	5.683023017274666e-7 + 3.930863914153632e-6im	0.16533194551044406 + 0.005649120271874606im
-0.4725315351820356 + 0.0im	-0.21630143054641712 - 0.003829066481105029im	-2.7473963164069474e-7 - 1.949784743621273e-6im	5.705558313978214e-7 + 4.0501810859559534e-6im	0.16734327376972294 + 0.005800893097174079im
-0.4678530051307283 + 0.0im	-0.21793766005913323 - 0.0038871803432191294im	-2.75686628573647e-7 - 2.0090028830792426e-6im	5.72508208582408e-7 + 4.1731814841774385e-6im	0.1693839868755107 + 0.005957328935181149im
-0.46322079715913694 + 0.0im	-0.21958253613647233 - 0.003945911829657003im	-2.764783484087666e-7 - 2.0700530216299397e-6im	5.741375721292152e-7 + 4.29998658821493e-6im	0.17145462382619725 + 0.006118608922536614im
-0.45863445263280883 + 0.0im	-0.22123606780253446 - 0.004005263963680782im	-2.77101752821989e-7 - 2.132995690825241e-6im	5.754168394191849e-7 + 4.4307220998911985e-6im	0.17355577725197924 + 0.006284922842651491im
-0.45409351745822657 + 0.0im	-0.2228982403582393 - 0.004065239863879353im	-2.7754060968897265e-7 - 2.1978935128530527e-6im	5.763122951080897e-7 + 4.5655180629063696e-6im	0.17568801375873128 + 0.006456469574792757im
-0.4495975420378481 + 0.0im	-0.22456903415092708 - 0.0041258427770529795im	-2.7778243612944123e-7 - 2.264811258014839e-6im	5.767980110333167e-7 + 4.704508982236766e-6im	0.17785194234149257 + 0.006633457564128457im
-0.4451460812255921 + 0.0im	-0.22624848682140825 - 0.004187076111122685im	-2.7780846025110117e-7 - 2.3338159021068175e-6im	5.768349979869284e-7 + 4.84783394333384e-6im	0.18004816134575427 + 0.006816105313640834im
-0.44073869428276446 + 0.0im	-0.2279365490198875 - 0.004248943467771299im	-2.776029937375369e-7 - 2.4049766836377807e-6im	5.763906713513229e-7 + 4.995636730983794e-6im	0.18227731866024566 + 0.007004641898870434im
-0.43637494483442024 + 0.0im	-0.22963322197196379 - 0.0043114486745175155im	-2.7714586257095737e-7 - 2.4783651608207598e-6im	5.754231307705017e-7 + 5.148065947697313e-6im	0.18454002902281613 + 0.007199307506509851im
-0.43205440082615865 + 0.0im	-0.23133850097616918 - 0.004374595815921082im	-2.7642335801462295e-7 - 2.554055268280022e-6im	5.739039029726149e-7 + 5.305275131507946e-6im	0.1868369384335492 + 0.007400353997923724im
-0.4277766344813452 + 0.0im	-0.23305237883416277 - 0.004438389263616224im	-2.7540750120216415e-7 - 2.6321233734193907e-6im	5.717748795456702e-7 + 5.467422873066608e-6im	0.18916875851959444 + 0.007608045498731112im
-0.4235412222587576 + 0.0im	-0.2347748435883409 - 0.0045028337048718834im	-2.740597289793318e-7 - 2.712648332402169e-6im	5.689559715612662e-7 + 5.6346729319289e-6im	0.1915361538543412 + 0.007822659015646272im
-0.4193477448106511 + 0.0im	-0.23650588762745728 - 0.0045679341693812174im	-2.723801347496581e-7 - 2.7957115456970933e-6im	5.654473693262286e-7 + 5.807194351940506e-6im	0.19393982733234025 + 0.008044485081835142im
-0.4151957869412387 + 0.0im	-0.2382454939163932 - 0.004633696053989234im	-2.7033164178309767e-7 - 2.8813970131485545e-6im	5.611720711301185e-7 + 5.985161575633631e-6im	0.19638050116930536 + 0.008273828432105857im
-0.4110849375655829 + 0.0im	-0.23999363740854845 - 0.0047001251450761155im	-2.67885313902753e-7 - 2.9697913885326385e-6im	5.560699809827664e-7 + 6.168754557554664e-6im	0.19885891046773063 + 0.00851100870931211im
-0.40701478966889393 + 0.0im	-0.24175034771202666 - 0.004767227638325468im	-2.6501020998463904e-7 - 3.060984033563145e-6im	5.500768392164411e-7 + 6.358158876448311e-6im	0.20137580909112948 + 0.008756361203407989im
-0.4029849402662316 + 0.0im	-0.24351557175456537 - 0.004835010155620178im	-2.6168521514546824e-7 - 3.1550670713135663e-6im	5.431487927790653e-7 + 6.553565846227601e-6im	0.20393200364743738 + 0.009010237624650768im
-0.39899499036260555 + 0.0im	-0.24528930606482952 - 0.004903479758825037im	-2.5783979778020516e-7 - 3.252135439021814e-6im	5.351393625901854e-7 + 6.7551726256603946e-6im	0.20652817088050132 + 0.009273006912503908im
-0.39504454491347085 + 0.0im	-0.24707153699132597 - 0.004972643960233835im	-2.534695091096097e-7 - 3.352286940244093e-6im	5.260393067994249e-7 + 6.963182326702736e-6im	0.2091652578123509 + 0.00954505608184507im
-0.3911332127856147 + 0.0im	-0.24886223294576743 - 0.005042510729479446im	-2.48527914565641e-7 - 3.4556222963224875e-6im	5.157521897424532e-7 + 7.177804121405049e-6im	0.21184398054879436 + 0.00982679110813265im
-0.3872606067184304 + 0.0im	-0.25066141836609135 - 0.005113088496728431im	-2.429622663731354e-7 - 3.5622451971275597e-6im	5.041684648900836e-7 + 7.399253347310978e-6im	0.2145652552936085 + 0.010118637853228538im
-0.3834263432855746 + 0.0im	-0.25246901874442707 - 0.005184386152006887im	-2.36735182593038e-7 - 3.6722623510321206e-6im	4.912104958729657e-7 + 7.627751611257362e-6im	0.2173298769680358 + 0.010421043033613644im
-0.3796300428570046 + 0.0im	-0.25428507021310054 - 0.005256413040530929im	-2.2979365357308562e-7 - 3.785783534065232e-6im	4.767681884399112e-7 + 7.863526891469701e-6im	0.22013878346866694 + 0.010734475232764547im
-0.3758713295613907 + 0.0im	-0.2561095132944375 - 0.0053291789539442035im	-2.2208920823758214e-7 - 3.90292163818638e-6im	4.607408833996633e-7 + 8.106813637828066e-6im	0.22299287221744035 + 0.011059425959485175im
-0.37214983124890166 + 0.0im	-0.2579423271328486 - 0.005402694117394719im	-2.1356667502316993e-7 - 4.023792718608213e-6im	4.4301399955574223e-7 + 8.357852870154794e-6im	0.22589304145996605 + 0.011396410754003824im
-0.3684651794543581 + 0.0im	-0.2597835084281218 - 0.005476969172415012im	-2.0416391400115864e-7 - 4.14851604008221e-6im	4.2345847674054136e-7 + 8.616892274345834e-6im	0.22884023874377624 + 0.011745970343653645im
-0.36481700936075057 + 0.0im	-0.2616330181873022 - 0.0055520151556023144im	-1.93821813160111e-7 - 4.277214122045012e-6im	4.019515530516066e-7 + 8.884186296133374e-6im	0.23183542785510527 + 0.01210867184995232im
-0.3612049597631194 + 0.0im	-0.26349083648985266 - 0.0056278434731287475im	-1.824721500384553e-7 - 4.4100127825036925e-6im	3.783515422067564e-7 + 9.159996232226889e-6im	0.23487959160581756 + 0.01248511004888247im
-0.3576286730327915 + 0.0im	-0.2653569209736364 - 0.005704465871146072im	-1.7004753686665026e-7 - 4.54704118051576e-6im	3.5251849121219844e-7 + 9.444590318532883e-6im	0.23797372993207944 + 0.012875908686149552im
-0.3540877950819718 + 0.0im	-0.2672312577280197 - 0.005781894402183869im	-1.564729907622913e-7 - 4.688431857094216e-6im	3.2429667314868505e-7 + 9.7382438151011e-6im	0.2411188657446359 + 0.01328172184915397im
-0.35058197532868496 + 0.0im	-0.26911381793670897 - 0.005860141387674764im	-1.416697546434324e-7 - 4.83432077433945e-6im	2.935225223497342e-7 + 1.0041239087385114e-5im	0.24431604379165986 + 0.013703235397362179im
-0.3471108666620643 + 0.0im	-0.27100457670407 - 0.00593921937677503im	-1.255798247743275e-7 - 4.984847352567462e-6im	2.600755731085378e-7 + 1.0353865683339073e-5im	0.2475663284245472 + 0.014141168452692874im
-0.3436741254079845 + 0.0im	-0.2729034772053033 - 0.006019141101682789im	-1.0804391577054599e-7 - 5.1401545051692244e-6im	2.236250183459365e-7 + 1.0676420405799097e-5im	0.25087081986077225 + 0.014596274951450536im
-0.34027141129503413 + 0.0im	-0.27481049577388866 - 0.0060999194296896585im	-8.904414307709276e-8 - 5.300388670896797e-6im	1.841337104225902e-7 + 1.1009207379517895e-5im	0.25423058912045265 + 0.0150693452592378im
-0.33690238742082584 + 0.0im	-0.2767255878343924 - 0.006181567312234008im	-6.845290514933033e-8 - 5.46569984323032e-6im	1.4133664119778628e-7 + 1.1352538112133585e-5im	0.2576467959716843 + 0.015561207850158817im
-0.3335667202186394 + 0.0im	-0.2786487435716614 - 0.006264097731255117im	-4.617121090081978e-8 - 5.636241596434523e-6im	9.50282205087329e-8 + 1.1706731548260441e-5im	0.2611205824842133 + 0.01607273105148872im
-0.33026407942439545 + 0.0im	-0.28057987792455247 - 0.0063475236431771685im	-2.2087418182232957e-8 - 5.812171107864908e-6im	4.497658331538686e-8 + 1.2072114115787748e-5im	0.264653118739135 + 0.016604824854827168im
-0.3269941380439559 + 0.0im	-0.28251898602166586 - 0.0064318579208796686im	3.9075479248295706e-9 - 5.993649176032018e-6im	-9.044804180225255e-9 + 1.244901976336601e-5im	0.2682455926626224 + 0.017158442794576335im
-0.3237565723207484 + 0.0im	-0.28446601272613004 - 0.0065171132940366715im	3.1938663479930285e-8 - 6.180840233877543e-6im	-6.729550039272235e-8 + 1.2837789987946157e-5im	0.27189927324119323 + 0.017734583894386147im
-0.3205510617037113 + 0.0im	-0.2864208940332967 - 0.006603302288230129im	6.213474870557628e-8 - 6.373912356658268e-6im	-1.3004304832429473e-7 + 1.3238773851117034e-5im	0.275615240736869 + 0.01833429468198899im
-0.3173772888155557 + 0.0im	-0.288383613925022 - 0.0066904371632638005im	9.462581869269802e-8 - 6.573037263773629e-6im	-1.9755747267926486e-7 + 1.3652327982862224e-5im	0.27939487552330416 + 0.018958671272605174im
-0.3142349394213423 + 0.0im	-0.2903541190385578 - 0.0067785298511214825im	1.2955140827632292e-7 - 6.778390313809984e-6im	-2.701285704533592e-7 + 1.4078816571226177e-5im	0.28323942828105286 + 0.019608861520835158im
-0.3111237023973686 + 0.0im	-0.2923323405782521 - 0.006867591894028701im	1.6707180093712797e-7 - 6.990150492009494e-6im	-3.4808922967980154e-7 + 1.4518611336245221e-5im	0.28715017400961557 + 0.02028606724066737im
-0.30804326970036494 + 0.0im	-0.2943182344647483 - 0.006957634383087516im	2.0733199072491114e-7 - 7.208500389305494e-6im	-4.317405873064329e-7 + 1.4972091486360496e-5im	0.2911284248917734 + 0.020991546492920198im
-0.304993336336995 + 0.0im	-0.29631175722145486 - 0.007048667897963574im	2.5049960173566475e-7 - 7.433626171997329e-6im	-5.21430778439904e-7 + 1.5439643655388566e-5im	0.2951755040443613 + 0.02172661593910203im
-0.3019736003336584 + 0.0im	-0.29831284627272037 - 0.007140702448107717im	2.967463499664008e-7 - 7.665717541068866e-6im	-6.175164377195493e-7 + 1.592166181798144e-5im	0.2992929607732509 + 0.02249265326031614im
-0.29898376270659244 + 0.0im	-0.30032143583166965 - 0.007233747415995971im	3.4625640207770866e-7 - 7.904967680085284e-6im	-7.20380058669915e-7 + 1.6418547181362965e-5im	0.30348153387997706 + 0.02329109963945579im
-0.29602352743226973 + 0.0im	-0.3023374838169391 - 0.007327811502868897im	3.992198825247338e-7 - 8.151573190532377e-6im	-8.304165088501453e-7 + 1.6930708050983817e-5im	0.30774321543281447 + 0.02412346230453087im
-0.29309260141808885 + 0.0im	-0.30436092804312753 - 0.007422902677443773im	4.55846254884581e-7 - 8.405734013393635e-6im	-9.480608206553124e-7 + 1.7458559667592318e-5im	0.31207917761383863 + 0.024991317130539984im
-0.29019069447335527 + 0.0im	-0.30639169126589105 - 0.0075190281280629045im	5.163162812975677e-7 - 8.667653335691559e-6im	-1.0736884196622174e-6 + 1.800252401307721e-5im	0.316490835646974 + 0.025896311296851573im
-0.28731751928054977 + 0.0im	-0.3084297238077176 - 0.007616194218726448im	5.80884610684268e-7 - 8.937537480653052e-6im	-1.2078281828968623e-6 + 1.8563029582298394e-5im	0.32097957956095224 + 0.026840165996585775im
-0.284472791366881 + 0.0im	-0.31047497375543737 - 0.007714406449439548im	6.497634822411353e-7 - 9.215595780093712e-6im	-1.3509209092446758e-6 + 1.9140511117988265e-5im	0.32554683639636417 + 0.02782467919399533im
-0.28165622907611976 + 0.0im	-0.3125273592306074 - 0.007813669421280901im	7.232071417887975e-7 - 9.502040427554472e-6im	-1.503494641087399e-6 + 1.9735409305677306e-5im	0.3301940259359457 + 0.02885172842532899im
-0.27886755354071263 + 0.0im	-0.3145868168827772 - 0.007913986806574269im	8.014618615609342e-7 - 9.79708631066518e-6im	-1.6660608600630192e-6 + 2.0348170425476885e-5im	0.334922609305303 + 0.029923273638127742im
-0.2761064886541709 + 0.0im	-0.3166532836937945 - 0.008015361324513736im	8.848027022350738e-7 - 1.0100950821156291e-5im	-1.8391908386468614e-6 + 2.097924595743996e-5im	0.339733967739786 + 0.03104136006335105im
-0.2733727610437336 + 0.0im	-0.31872669182997226 - 0.008117794722560828im	9.734826596581765e-7 - 1.0413853640890176e-5im	-2.023410025431773e-6 + 2.1629092137118006e-5im	0.3446295662489135 + 0.03220812111416022im
-0.2706661000433006 + 0.0im	-0.3208069712742898 - 0.008221287763894481im	1.0678549381398494e-6 - 1.0736016502240718e-5im	-2.2194519833691404e-6 + 2.2298169457843088e-5im	0.3496108204769342 + 0.033425781304600555im
-0.26798623766663426 + 0.0im	-0.3228940424736409 - 0.008325840221155201im	1.1681747787637606e-6 - 1.1067662921112403e-5im	-2.42784682753568e-6 + 2.2986942116186954e-5im	0.35467920050169277 + 0.03469665918082294im
-0.265332908580826 + 0.0im	-0.3249878589850466 - 0.008431450876681833im	1.2747753157364687e-6 - 1.1409017900860699e-5im	-2.6492864414200157e-6 + 2.36958773969867e-5im	0.35983607255772093 + 0.03602317025687164im
-0.2627058500800257 + 0.0im	-0.3270883184998776 - 0.008538117529394302im	1.387995283181239e-6 - 1.1760307605353643e-5im	-2.8844743405552582e-6 + 2.44254449942826e-5im	0.36508290790014347 + 0.037407829946441526im
-0.26010480205943143 + 0.0im	-0.3291953688676683 - 0.008645837008427809im	1.5081880700023746e-6 - 1.2121758999401191e-5im	-3.1341444766409695e-6 + 2.517611626448426e-5im	0.37042109863791867 + 0.03885325648137267im
-0.2575295069895361 + 0.0im	-0.3313089308202765 - 0.008754605193574443im	1.6357208734418987e-6 - 1.2493599454775294e-5im	-3.399059479501889e-6 + 2.5948363408075967e-5im	0.3758519070239497 + 0.040362173807010876im
-0.2549797098906298 + 0.0im	-0.3334289375692729 - 0.008864417042536732im	1.7709774892695372e-6 - 1.2876056320049783e-5im	-3.6800164527536267e-6 + 2.6742658576182113e-5im	0.38137687909500395 + 0.04193741444391509im
-0.2524551583075543 + 0.0im	-0.33555530953595186 - 0.008975266624945412im	1.91436211552719e-6 - 1.3269356452506212e-5im	-3.977854871524604e-6 + 2.7559472898351895e-5im	0.38699723935536867 + 0.0435819223047459im
-0.2499556022847072 + 0.0im	-0.33768798403991196 - 0.009087147163039792im	2.066283488455759e-6 - 1.3673725710380549e-5im	-4.293423638472965e-6 + 2.8399275427979815e-5im	0.392714346270286 + 0.045298755454519224im
-0.24748079434129425 + 0.0im	-0.3398268721636751 - 0.009200051078855484im	2.227201191607515e-6 - 1.4089388403765332e-5im	-4.6276772546083006e-6 + 2.926253200186199e-5im	0.39852945061211453 + 0.047091088801764165im
