w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
-0.6561998579066344 + 0.0im	-1.373722332929662 - 0.021028135054710063im	3.182612971616971e-6 + 1.7421920641338855e-5im	3.1781217618467744e-6 + 1.7421910548628187e-5im	-2.0993192214110126 - 0.07466756069524433im
-0.649702829610529 + 0.0im	-1.3859970478744796 - 0.02144075677438479im	3.1632182013369102e-6 + 1.804356373914627e-5im	3.1586135021309303e-6 + 1.804349723152738e-5im	-2.128867608162785 - 0.0776883493277466im
-0.6432701283272565 + 0.0im	-1.3983689430457822 - 0.021859260072615537im	3.1379090605862153e-6 + 1.8687354857674714e-5im	3.13318925932235e-6 + 1.8687229058795724e-5im	-2.1589614089389975 - 0.08085864756151591im
-0.6369011171556995 + 0.0im	-1.4108385805243429 - 0.022283750985031808im	3.106195005353094e-6 + 1.935405793549502e-5im	3.101358498526473e-6 + 1.9353869895594643e-5im	-2.1896138267773444 - 0.08418702691826911im
-0.6305951655006926 + 0.0im	-1.4234065362404806 - 0.022714336205525945im	3.0675614818610607e-6 + 2.0044457646898886e-5im	3.0626066574230447e-6 + 2.0044204341485176e-5im	-2.2208373199588483 - 0.0876825437058369im
-0.6243516490105867 + 0.0im	-1.436073336456344 - 0.023151122891740147im	3.02145806919424e-6 + 2.07593594590003e-5im	3.0163833251021585e-6 + 2.075903778743309e-5im	-2.2526450961759834 - 0.09135476293367581im
-0.6181699495154324 + 0.0im	-1.4488395594739163 - 0.023594218477949007im	2.9672657786992694e-6 + 2.1499589637960692e-5im	2.9620695463467823e-6 + 2.1499196421932476e-5im	-2.2850510121022816 - 0.0952137830626414im
-0.6120494549657746 + 0.0im	-1.4617057649471958 - 0.02404373049707126im	2.9044609402894245e-6 + 2.2265995198902065e-5im	2.899141621752398e-6 + 2.2265527180811992e-5im	-2.318069089571754 - 0.09927026158490815im
-0.605989559372054 + 0.0im	-1.4746725004539714 - 0.024499766413508886im	2.8321439200155613e-6 + 2.3059443793740686e-5im	2.826699973693174e-6 + 2.3058897634956787e-5im	-2.351711523660568 - 0.10353544142627932im
-0.599989662744608 + 0.0im	-1.4877402994887439 - 0.02496243346846298im	2.7498188073945624e-6 + 2.388082353084889e-5im	2.7442486736629767e-6 + 2.3880195809854027e-5im	-2.385993825934487 - 0.10802117815919902im
-0.5940491710342654 + 0.0im	-1.5009097183082478 - 0.0254318385393119im	2.6566619281745344e-6 + 2.473104272012578e-5im	2.650964064952609e-6 + 2.4730329930543256e-5im	-2.4209303477077535 - 0.1127399680105605im
-0.58816749607353 + 0.0im	-1.5141812997256572 - 0.02590808801455893im	2.55187387025899e-6 + 2.5611029536739807e-5im	2.5460467478722035e-6 + 2.561022808523416e-5im	-2.4565354385025358 - 0.11770497664389837im
-0.5823440555183466 + 0.0im	-1.5275555821647655 - 0.026391287685765943im	2.4346070649294926e-6 + 2.6521731596493238e-5im	2.428649166219153e-6 + 2.6520837800544187e-5im	-2.492823908099459 - 0.12293006869075183im
-0.5765782727904422 + 0.0im	-1.5410331108309852 - 0.02688154265778118im	2.3039626315311845e-6 + 2.7464115435460717e-5im	2.297872452613521e-6 + 2.746312552100622e-5im	-2.5298106262118503 - 0.12842983800088872im
-0.5708695770202398 + 0.0im	-1.5546144242936468 - 0.027378957278453027im	2.1589811944734027e-6 + 2.8439165886264692e-5im	2.1527572439959854e-6 + 2.843807598521154e-5im	-2.56751112473362 - 0.13421963857569424im
-0.5652174029903364 + 0.0im	-1.5683000602936776 - 0.027883635088886832im	1.998677386708792e-6 + 2.9447885343082495e-5im	1.9923181927959597e-6 + 2.944669149068313e-5im	-2.6059402906621267 - 0.14031561614334873im
-0.559621191079541 + 0.0im	-1.5820905346706684 - 0.028395678795158006im	1.8219641983329905e-6 + 3.049129290722926e-5im	1.8154683003547745e-6 + 3.0489991039323135e-5im	-2.6451135814004916 - 0.14673474032845252im
-0.5540803872074663 + 0.0im	-1.59598641412188 - 0.028915190262240476im	1.627722854231465e-6 + 3.1570423404933324e-5im	1.621088809608157e-6 + 3.156900935505356e-5im	-2.6850469484485004 - 0.1534948373625088im
-0.5485944427796696 + 0.0im	-1.6099881881243086 - 0.029442270530740146im	1.414760960342614e-6 + 3.2686326268721206e-5im	1.4079873462367374e-6 + 3.268479576506641e-5im	-2.725758447008484 - 0.16061462327515236im
-0.5431628146333363 + 0.0im	-1.6240964098974104 - 0.02997701985684954im	1.1818233241545426e-6 + 3.384006427365698e-5im	1.1749087353129505e-6 + 3.3838412935930204e-5im	-2.7672562690354425 - 0.16811373749922578im
-0.5377849649835013 + 0.0im	-1.6383115750377326 - 0.030519537775753315im	9.275880584449191e-7 + 3.503271211954412e-5im	9.205311121973293e-7 + 3.5030935455661285e-5im	-2.8095638896645796 - 0.1760127768157658im
-0.5324603613698032 + 0.0im	-1.6526342678342683 - 0.03106992318852521im	6.506485549020707e-7 + 3.626535485009701e-5im	6.434478912488419e-7 + 3.626344825276773e-5im	-2.8526946632122074 - 0.18433332955767148im
-0.5271884766037656 + 0.0im	-1.6670650027295941 - 0.031628274472355625im	3.495390896701932e-7 + 3.753908610002663e-5im	3.4219337317038764e-7 + 3.753704484321188e-5im	-2.8966643297073285 - 0.19309800998333243im
-0.5219687887165996 + 0.0im	-1.681604276061405 - 0.03219468961375116im	2.2706171839154115e-8 + 3.885500616096892e-5im	1.5214094038721228e-8 + 3.885282539622087e-5im	-2.9414888312857133 - 0.20233049272376674im
-0.5168007809075243 + 0.0im	-1.6962526169800194 - 0.03276926636413909im	-3.314798789679683e-7 + 4.021421985721235e-5im	-3.391195975496073e-7 + 4.0211894609902825e-5im	-2.9871839199781443 - 0.2120555471989261im
-0.5116839414925983 + 0.0im	-1.7110105826256163 - 0.033352102417105234im	-7.146730294504745e-7 + 4.1617834222261025e-5im	-7.224616441280812e-7 + 4.161535938770546e-5im	-3.0337664503243906 - 0.22229907189074616im
-0.5066177638540578 + 0.0im	-1.7258786631491756 - 0.03394329560628552im	-1.1288791211449952e-6 + 4.306695596740153e-5im	-1.1368178273374777e-6 + 4.306432630688772e-5im	-3.0812490479259145 - 0.23308812835232243im
-0.5016017463901562 + 0.0im	-1.740857403756251 - 0.03454294412272963im	-1.5758227504570937e-6 + 4.456268873363154e-5im	-1.5839127151708726e-6 + 4.455989887036226e-5im	-3.12964879894285 - 0.24445097482425918im
-0.4966353924655012 + 0.0im	-1.7559473060413318 - 0.03515114675035128im	-2.057462007310426e-6 + 4.61061301185555e-5im	-2.0657043965979526e-6 + 4.6103174533516114e-5im	-3.178981761516278 - 0.2564170993208381im
-0.49171821036188235 + 0.0im	-1.7711489267491036 - 0.035768003117886714im	-2.575986326422883e-6 + 4.76983684701625e-5im	-2.5843822115880147e-6 + 4.7695241497925874e-5im	-3.2292613409909574 - 0.2690172520401899im
-0.4868497132295865 + 0.0im	-1.7864628052110076 - 0.03639361396559183im	-3.1333693425386464e-6 + 4.934047943977828e-5im	-3.1419197902332055e-6 + 4.9337175264259905e-5im	-3.280506838708184 - 0.2822834769441794im
-0.48202941903919455 + 0.0im	-1.801889355103696 - 0.03702808142473211im	-3.7324115501459275e-6 + 5.103352228692167e-5im	-3.7411174975347653e-6 + 5.1030034937100106e-5im	-3.332719882128864 - 0.29624914234526145im
-0.47725685053385597 + 0.0im	-1.817429213585664 - 0.03767150930774605im	-4.3749865047083565e-6 + 5.2778535929308766e-5im	-4.383848905184438e-6 + 5.2774859274926156e-5im	-3.38592674668396 - 0.3109489703291578im
-0.4725315351820356 + 0.0im	-1.8330828407048263 - 0.03832400340681007im	-5.063780160300153e-6 + 5.457653473182655e-5im	-5.072799880609613e-6 + 5.45726624790883e-5im	-3.4401364925450384 - 0.32641906483393185im
-0.4678530051307283 + 0.0im	-1.8488508258312164 - 0.03898567179838687im	-5.80140521445288e-6 + 5.6428504028953634e-5im	-5.8105830535631805e-6 + 5.6424429716242835e-5im	-3.495361452535716 - 0.3426969381978727im
-0.46322079715913694 + 0.0im	-1.8647336177024199 - 0.03965662515121322im	-6.590582886514581e-6 + 5.833539537582633e-5im	-6.599919568587085e-6 + 5.833111236945484e-5im	-3.5516139646848557 - 0.35982153598066285im
-0.45863445263280883 + 0.0im	-1.880731786074206 - 0.04033697703507256im	-7.4341564319119935e-6 + 6.029812152395255e-5im	-7.443652600480587e-6 + 6.029362301396851e-5im	-3.608905163072827 - 0.3778332598545922im
-0.45409351745822657 + 0.0im	-1.8968457670181194 - 0.04102684422760466im	-8.335104516685031e-6 + 6.231755111844598e-5im	-8.344760732051842e-6 + 6.23128301145194e-5im	-3.667245730820853 - 0.39677398835517314im
-0.4495975420378481 + 0.0im	-1.9130761639705298 - 0.0417263470163348im	-9.296505519481475e-6 + 6.439450311459974e-5im	-9.306322245940381e-6 + 6.438955244201001e-5im	-3.7266455092744315 - 0.41668709527344316im
-0.4451460812255921 + 0.0im	-1.9294234828197316 - 0.04243560949305087im	-1.0321576382465663e-5 + 6.652974091263876e-5im	-1.0331553985138211e-5 + 6.652455320838805e-5im	-3.787113068270534 - 0.43761746546560853im
-0.44073869428276446 + 0.0im	-1.9458881681182305 - 0.04315475983762947im	-1.1413639463790255e-5 + 6.872396621058258e-5im	-1.1423778197989009e-5 + 6.871853391966045e-5im	-3.848656367586154 - 0.45961150784946103im
-0.43637494483442024 + 0.0im	-1.9624708070213885 - 0.04388393058840666im	-1.2576176774597477e-5 + 7.097781257630925e-5im	-1.2586476780741569e-5 + 7.097212794813463e-5im	-3.9112819503144483 - 0.4827171653513629im
-0.43205440082615865 + 0.0im	-1.9791718738881365 - 0.04462325889620342im	-1.381277270436166e-5 + 7.329183874114437e-5im	-1.3823233996541827e-5 + 7.32858938262131e-5im	-3.9749959019181733 - 0.5069839215625032im
-0.4277766344813452 + 0.0im	-1.9959918728364414 - 0.04537288675916197im	-1.512716925074501e-5 + 7.566652161859354e-5im	-1.5137791708904935e-5 + 7.566030826535883e-5im	-4.039802027678339 - 0.5324628038586809im
-0.4235412222587576 + 0.0im	-2.0129313260908916 - 0.046132961235613265im	-1.6523203620119224e-5 + 7.810224905319439e-5im	-1.6533986986231844e-5 + 7.809575890520973e-5im	-4.1057029217737275 - 0.5592063827341707im
-0.4193477448106511 + 0.0im	-2.0299906955634373 - 0.046903634632288464im	-1.8004862492625533e-5 + 8.059931230588492e-5im	-1.801580634843897e-5 + 8.059253679923931e-5im	-4.172701161732612 - 0.5872687670972496im
-0.4151957869412387 + 0.0im	-2.047170489692783 - 0.047685064665303846im	-1.957619906882922e-5 + 8.315789828375439e-5im	-1.958730285998275e-5 + 8.315082864483072e-5im	-4.2407961186525105 - 0.6167055952728755im
-0.4110849375655829 + 0.0im	-2.0644712217983896 - 0.048477414591491456im	-2.1241717583029383e-5 + 8.577808152356861e-5im	-2.125298050885715e-5 + 8.57707087671554e-5im	-4.3099861047865184 - 0.6475740214567828im
-0.40701478966889393 + 0.0im	-2.081893327359078 - 0.049280853307812275im	-2.3005578004399267e-5 + 8.845981594002991e-5im	-2.3016999154953074e-5 + 8.845213086781914e-5im	-4.380268083514791 - 0.6799326973650219im
-0.4029849402662316 + 0.0im	-2.099437365370314 - 0.050095555416779805im	-2.4872342695188574e-5 + 9.120292635133941e-5im	-2.4883920932843093e-5 + 9.119491955084189e-5im	-4.451643070578723 - 0.7138417488237695im
-0.39899499036260555 + 0.0im	-2.1171036656958537 - 0.050921701256035394im	-2.6846669533267966e-5 + 9.400709979627306e-5im	-2.6858403515896267e-5 + 9.399876164018277e-5im	-4.5240827206802825 - 0.749362747046105im
-0.39504454491347085 + 0.0im	-2.1348928139007195 - 0.05175947689045088im	-2.893335875406854e-5 + 9.687187665865088e-5im	-2.894524692173002e-5 + 9.686319730469194e-5im	-4.59759885028549 - 0.7865586743455096im
-0.3911332127856147 + 0.0im	-2.152805203702507 - 0.05260907406539021im	-3.11373737346819e-5 + 9.979664161677064e-5im	-3.114941424388992e-5 + 9.978761100805803e-5im	-4.672173300309727 - 0.8254938840400828im
-0.3872606067184304 + 0.0im	-2.1708413309292047 - 0.053470690120039285im	-3.3463628062306076e-5 + 0.00010278061443707597im	-3.347581895411114e-5 + 0.00010277122230302246im	-4.747792244301432 - 0.866234054306999im
-0.3834263432855746 + 0.0im	-2.1890015765544817 - 0.05434452786000074im	-3.591737308024062e-5 + 0.00010582284063304162im	-3.592971913309928e-5 + 0.00010581307649084321im	-4.824439004896144 - 0.9088461357536259im
-0.3796300428570046 + 0.0im	-2.207286382957614 - 0.05523079538866768im	-3.850386999012144e-5 + 0.00010892218201195919im	-3.851635437623851e-5 + 0.00010891203516868974im	-4.90209517349353 - 0.9533982924798938im
-0.3758713295613907 + 0.0im	-2.225696230669962 - 0.05612970589720392im	-4.122849770982424e-5 + 0.00011207730713400008im	-4.1241124700772305e-5 + 0.00011206676668934484im	-4.980739195799226 - 0.9999598364162559im
-0.37214983124890166 + 0.0im	-2.24423147416553 - 0.05704147741329901im	-4.4096757815688625e-5 + 0.00011528668170960715im	-4.410952423067143e-5 + 0.00011527573655926841im	-5.060347011338807 - 1.0486011547326373im
-0.3684651794543581 + 0.0im	-2.262892490944848 - 0.05796633250920791im	-4.711428223783268e-5 + 0.00011854855896290877im	-4.712718464815127e-5 + 0.00011853719780270875im	-5.140891343627302 - 1.0993936301264993im
-0.36481700936075057 + 0.0im	-2.2816797054864164 - 0.05890449796993299im	-5.0286739730302775e-5 + 0.00012186096999045326im	-5.029977427993729e-5 + 0.00012184918132116432im	-5.222342232729995 - 1.1524095538122836im
-0.3612049597631194 + 0.0im	-2.3005934859947073 - 0.059856204422763876im	-5.361995908408751e-5 + 0.00012522171414612002im	-5.363306896485003e-5 + 0.00012520948627904864im	-5.304666758658311 - 1.2077220310503185im
-0.3576286730327915 + 0.0im	-2.3196341776529783 - 0.060821685929742714im	-5.7119797109050335e-5 + 0.00012862834948456365im	-5.7133083155934785e-5 + 0.0001286156705479131im	-5.3878285450313195 - 1.2654048790706194im
-0.3540877950819718 + 0.0im	-2.3388021500068823 - 0.0618011795449779im	-6.079228209178217e-5 + 0.00013207818329698096im	-6.080568675136021e-5 + 0.0001320650412430159im	-5.4717878201876 - 1.3255325172659946im
-0.35058197532868496 + 0.0im	-2.358097723508404 - 0.06279492483907717im	-6.464343109822012e-5 + 0.00013556826277434644im	-6.4656949099199e-5 + 0.00013555464538738123im	-5.556501689085578 - 1.3881798495495028im
-0.3471108666620643 + 0.0im	-2.3775212774171908 - 0.06380316339331353im	-6.867933575108955e-5 + 0.00013909536583453456im	-6.869296141886807e-5 + 0.0001390812607397664im	-5.641923730662491 - 1.4534221387935202im
-0.3436741254079845 + 0.0im	-2.397072962071326 - 0.06482613826646606im	-7.29061763919553e-5 + 0.00014265599215092554im	-7.291990363529204e-5 + 0.00014264138682412806im	-5.728003593409651 - 1.5213348732915153im
-0.34027141129503413 + 0.0im	-2.416753229308064 - 0.06586409343759658im	-7.733012645814308e-5 + 0.0001462463544211598im	-7.734394874968252e-5 + 0.00014623123619925447im	-5.81468650048508 - 1.5919936252090958im
-0.33690238742082584 + 0.0im	-2.4365622591855995 - 0.06691727322832228im	-8.195736904544807e-5 + 0.0001498623699156709im	-8.197127941971312e-5 + 0.00014984672600818695im	-5.9019160876272 - 1.6654739010178814im
-0.3335667202186394 + 0.0im	-2.4565004213158947 - 0.0679859217084243im	-8.679430829297003e-5 + 0.00015349965234645932im	-8.680829930202225e-5 + 0.00015348346984789515im	-5.989629939583217 - 1.7418509839343739im
-0.33026407942439545 + 0.0im	-2.476567954053243 - 0.06907028208889184im	-9.184714154908783e-5 + 0.00015715350409728455im	-9.186120529384763e-5 + 0.0001571367700003762im	-6.077762631062322 - 1.821199768415964im
-0.3269941380439559 + 0.0im	-2.496764980096729 - 0.07017059610673106im	-9.712204411570523e-5 + 0.0001608189088570161im	-9.713617219343436e-5 + 0.0001608016100669172im	-6.1662443966454585 - 1.903594586797811im
-0.3237565723207484 + 0.0im	-2.517091804559041 - 0.0712871034060733im	-0.00010262541261407157 + 0.00016449052469831306im	-0.00010263959612705011 + 0.00016447264804768903im	-6.255001246963907 - 1.9891090281871002im
-0.3205510617037113 + 0.0im	-2.537548546117503 - 0.07242004092029283im	-0.00010836333416562028 + 0.0001681626776440763im	-0.00010837756369716608 + 0.0001681442099091103im	-6.343955890995142 - 2.0778157497654814im
-0.3173772888155557 + 0.0im	-2.5581355987428434 - 0.07356964225997885im	-0.00011434202888029667 + 0.00017182935576422458im	-0.00011435629448344594 + 0.0001718102836815305im	-6.433024169831999 - 2.169786280685726im
-0.3142349394213423 + 0.0im	-2.5788528616270505 - 0.07473613711171846im	-0.00012056762362206665 + 0.00017548420384530435im	-0.00012058191479836639 + 0.00017546451412973825im	-6.522121431814473 - 2.265090818785275im
-0.3111237023973686 + 0.0im	-2.5997007088409303 - 0.07591975065270952im	-0.00012704603583575718 + 0.00017912051867521457im	-0.0001270603413821527 + 0.00017910019803857056im	-6.611155960872412 - 2.363798020376799im
-0.30804326970036494 + 0.0im	-2.6206792137772994 - 0.07712070298625431im	-0.00013378426389391832 + 0.00018273124498493744im	-0.0001337985744466416 + 0.00018271028015551534im	-6.700032383696463 - 2.4659747834142443im
-0.304993336336995 + 0.0im	-2.6417885221573063 - 0.0783392086031729im	-0.00014078635658891405 + 0.00018630897208859215im	-0.0001408004159571755 + 0.00018628734983161673im	-6.788651046572403 - 2.5716860243720863im
-0.3019736003336584 + 0.0im	-2.663028824745635 - 0.07957547587412131im	-0.00014805820696748263 + 0.00018984593126237465im	-0.00014807248483351027 + 0.00018982363840124028im	-6.876907584616544 - 2.6809944492151674im
-0.29898376270659244 + 0.0im	-2.684400053781495 - 0.08082970657770602im	-0.0001556068568394271 + 0.00019333399390200693im	-0.00015562109908063017 + 0.0001933110173403234im	-6.964694035689024 - 2.793960318876774im
-0.29602352743226973 + 0.0im	-2.705902341271108 - 0.08210209546914679im	-0.00016343688698924986 + 0.00019676467049719736im	-0.00016345107994709889 + 0.00019674099724160534im	-7.051896264943261 - 2.9106412097030905im
-0.29309260141808885 + 0.0im	-2.7275359035473605 - 0.08339282989405991im	-0.00017155357553399683 + 0.0002001291104603058im	-0.00017156770468737797 + 0.00020010472764402445im	-7.138397898232743 - 3.0310917693628476im
-0.29019069447335527 + 0.0im	-2.7493007668394407 - 0.08470208945170954im	-0.0001799619366146393 + 0.00020341810284490728im	-0.00017997598681417117 + 0.00020339299775197907im	-7.224076955099726 - 3.1553634687614527im
-0.28731751928054977 + 0.0im	-2.771196902482947 - 0.08603004571180838im	-0.00018866691552465737 + 0.0002066220779882744im	-0.00018868087100797464 + 0.00020659623807846064im	-7.308807689776723 - 3.2835043505393235im
-0.284472791366881 + 0.0im	-2.7932244683112217 - 0.08737686198864349im	-0.00019767293984218585 + 0.00020973111010993043im	-0.00019768678422139917 + 0.00020970452304421112im	-7.392459369288181 - 3.4155587747739355im
-0.28165622907611976 + 0.0im	-2.8153834202401824 - 0.08874269317595068im	-0.00020698450476832738 + 0.00021273492089638363im	-0.0002069982210419069 + 0.00021270757456301386im	-7.474898150005317 - 3.551567162544252im
-0.27886755354071263 + 0.0im	-2.8376738719244927 - 0.09012768564558081im	-0.00021660555817659954 + 0.00021562288409992668im	-0.0002166191287166341 + 0.00021559476664099127im	-7.555984587359494 - 3.6915657380546674im
-0.2761064886541709 + 0.0im	-2.8600957135496725 - 0.09153197721257321im	-0.00022653991649144924 + 0.00021838403117700424im	-0.00022655332305001997 + 0.0002183551310154137im	-7.635577582094085 - 3.8355862700526067im
-0.2733727610437336 + 0.0im	-2.882649158624042 - 0.09295569716879719im	-0.00023679103168145203 + 0.00022100705798906888im	-0.0002368042553909621 + 0.00022097736385593783im	-7.713530993402859 - 3.983655813309953im
-0.2706661000433006 + 0.0im	-2.905334005361048 - 0.09439896638683375im	-0.0002473620181184467 + 0.0002234803325861422im	-0.0002473750394933696 + 0.0002234498335484787im	-7.789692901844204 - 4.135796450972707im
-0.26798623766663426 + 0.0im	-2.928150284437206 - 0.09586189749525201im	-0.00025825566964769834 + 0.00022579190409040295im	-0.00025826846859190494 + 0.0002257605895790473im	-7.863911713193546 - 4.2920250386159156im
-0.265332908580826 + 0.0im	-2.95109814748966 - 0.09734459512589269im	-0.0002694743629000863 + 0.00022792951269410164im	-0.0002694869187071904 + 0.00022789737253183848im	-7.936029863725806 - 4.452352950871228im
-0.2627058500800257 + 0.0im	-2.9741774277864335 - 0.09884715623320896im	-0.000281020090008112 + 0.00022988060078293527im	-0.0002810323813721214 + 0.00022984762521270467im	-8.005887205236762 - 4.616785831522871im
-0.26010480205943143 + 0.0im	-2.9973882235485196 - 0.10036967048513273im	-0.0002928945065786887 + 0.0002316323251927079im	-0.00029290651160230393 + 0.00023159850490584068im	-8.073320295247573 - 4.78532334799339im
-0.2575295069895361 + 0.0im	-3.020730351597849 - 0.10191222072433925im	-0.0003050986514282001 + 0.00023317157060369207im	-0.00030511034762452686 + 0.00023313689676808416im	-8.138163850653882 - 4.957958951163638im
-0.2549797098906298 + 0.0im	-3.044203967605306 - 0.10347488349818347im	-0.0003176334422055322 + 0.00023448496407355878im	-0.0003176448065288916 + 0.00023444942836171084im	-8.200248435308973 - 5.134679641491406im
-0.2524551583075543 + 0.0im	-3.0678088835469555 - 0.10505772965496886im	-0.0003304989539040725 + 0.00023555889070612094im	-0.00033050996273898276 + 0.00023552248532295083im	-8.259403793211847 - 5.315465742410084im
-0.2499556022847072 + 0.0im	-3.091545265817709 - 0.1066608250036105im	-0.0003436950077632454 + 0.0002363795104493995im	-0.0003437056369531404 + 0.00023634222815974553im	-8.315457559441596 - 5.500290682002067im
-0.24748079434129425 + 0.0im	-3.1154129263117776 - 0.10828423103314368im	-0.00035722090955081184 + 0.00023693277601271966im	-0.0003572311344111871 + 0.00023689461016844767im	-8.368233901155344 - 5.689120783951502im
-0.24503048944682598 + 0.0im	-3.139411845685711 - 0.1099280056879491im	-0.00037107531788053326 + 0.00023720445188866982im	-0.0003710851132133135 + 0.0002371653964552963im	-8.417555445749805 - 5.881915068787155im
-0.2426044449968574 + 0.0im	-3.163542049115309 - 0.11159220419398182im	-0.00038525649732586045 + 0.00023718013446183338im	-0.00038526583743969087 + 0.00023714018404457263im	-8.463247335736906 - 6.078625066427946im
