w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
1.3983988977556958e-5 + 0.0im	-0.06503700409311847 + 1.2925482405462105e-10im	-0.009949483699561083 - 7.020406386871519e-11im	-0.00994949125198776 - 7.245541905368345e-11im	0.13243903077487568 - 4.003366280576348e-10im
1.4123828867332527e-5 + 0.0im	-0.06504562123954861 + 1.3209226223684337e-10im	-0.009951040898565676 - 7.454244787178437e-11im	-0.009951048451604792 - 7.67339824348342e-11im	0.13243026945890962 - 4.005538279839973e-10im
1.4265067156005852e-5 + 0.0im	-0.06505432943355441 + 1.342516115520204e-10im	-0.009952623460781154 - 7.987948042069444e-11im	-0.00995263101444128 - 8.20112966063615e-11im	0.13242141572357757 - 4.017778020297084e-10im
1.440771782756591e-5 + 0.0im	-0.06506312972605473 + 1.3558310160931679e-10im	-0.009954231860022773 - 8.637248925831689e-11im	-0.009954239414312512 - 8.844474244025052e-11im	0.13241246850514807 - 4.0417870145486076e-10im
1.455179500584157e-5 + 0.0im	-0.06507202318283133 + 1.359144275763535e-10im	-0.009955866580266579 - 9.420077523348876e-11im	-0.009955874135194595 - 9.621367255277006e-11im	0.13240342672490046 - 4.0794927451190145e-10im
1.4697312955899985e-5 + 0.0im	-0.06508101088482614 + 1.3504773048886137e-10im	-0.009957528115905879 - 1.0356853625451865e-10im	-0.009957535671480859 - 1.0552233522777947e-10im	0.13239428928882643 - 4.1330786263194403e-10im
1.4844286085458985e-5 + 0.0im	-0.06509009392844645 + 1.3275619600362886e-10im	-0.009959216972015609 - 1.1470816261843283e-10im	-0.009959224528246277 - 1.1660316972172093e-10im	0.1323850550873221 - 4.205017803539716e-10im
1.4992728946313575e-5 + 0.0im	-0.06509927342588002 + 1.28780225723722e-10im	-0.00996093366462502 - 1.278839484432217e-10im	-0.009960941221520131 - 1.2972051767754015e-10im	0.13237572299487166 - 4.2981112534398263e-10im
1.5142656235776711e-5 + 0.0im	-0.06510855050541897 + 1.2282313001828302e-10im	-0.009962678720998971 - 1.4339626899717764e-10im	-0.009962686278567333 - 1.4517480044159896e-10im	0.13236629186972135 - 4.415530701077924e-10im
1.5294082798134478e-5 + 0.0im	-0.06511792631179329 + 1.1454628550299567e-10im	-0.009964452679928192 - 1.6158627931912678e-10im	-0.009964460238178631 - 1.6330721767732934e-10im	0.1323567605535433 - 4.5608669281212164e-10im
1.5447023626115824e-5 + 0.0im	-0.06512740200651534 + 1.0356369398861197e-10im	-0.009966256092028822 - 1.8284119570693327e-10im	-0.00996626365097018 - 1.845050288529439e-10im	0.13234712787108965 - 4.738184110472245e-10im
1.5601493862376983e-5 + 0.0im	-0.06513697876823392 + 8.943587268671074e-11im	-0.009968089520051652 - 2.0760022847419373e-10im	-0.009968097079692826 - 2.0920748600304297e-10im	0.132337392629836 - 4.952080894480491e-10im
1.5757508801000753e-5 + 0.0im	-0.06514665779309993 + 7.166299772195166e-11im	-0.009969953539201486 - 2.363612418964558e-10im	-0.009969961099551394 - 2.3791249368534506e-10im	0.13232755361961301 - 5.207758999024867e-10im
1.591508388901076e-5 + 0.0im	-0.06515644029514313 + 4.967721447167264e-11im	-0.009971848737466963 - 2.696882255529496e-10im	-0.009971856298534544 - 2.7118408033842835e-10im	0.1323176096122281 - 5.511100216820383e-10im
1.607423472790087e-5 + 0.0im	-0.06516632750666122 + 2.2834018864119655e-11im	-0.009973775715961286 - 3.082196703877332e-10im	-0.00997378327775551 - 3.0966077436424235e-10im	0.1323075593610731 - 5.868752783053414e-10im
1.623497707517988e-5 + 0.0im	-0.06517632067862064 - 9.597396562005256e-12im	-0.009975735089274365 - 3.526779528402441e-10im	-0.009975742651804228 - 3.540649882852454e-10im	0.13229740160072148 - 6.288228183670962e-10im
1.639732684593168e-5 + 0.0im	-0.06518642108107112 - 4.844494938609589e-11im	-0.009977727485836826 - 4.038798414108249e-10im	-0.009977735049111335 - 4.052135253415695e-10im	0.1322871350465109 - 6.778009590190158e-10im
1.6561300114390997e-5 + 0.0im	-0.06519663000357283 - 9.464575683774265e-11im	-0.00997975354829627 - 4.627482521187793e-10im	-0.00997976111232447 - 4.64029334985591e-10im	0.13227675839411374 - 7.34767323366776e-10im
1.6726913115534907e-5 + 0.0im	-0.06520694875563815 - 1.4925965182535993e-10im	-0.009981813933906507 - 5.303253925726336e-10im	-0.009981821498697451 - 5.315546569933938e-10im	0.13226627031909188 - 8.008024168457573e-10im
1.6894182246690257e-5 + 0.0im	-0.06521737866718756 - 2.13484284148052e-10im	-0.009983909314930029 - 6.077874489051658e-10im	-0.009983916880492804 - 6.089657084454674e-10im	0.13225566947643821 - 8.771248027643366e-10im
1.706312406915716e-5 + 0.0im	-0.0652279210927907 - 2.88671981999083e-10im	-0.00998604037905448 - 6.964609857365206e-10im	-0.009986047945398181 - 6.975890837397392e-10im	0.13224495450010268 - 9.651080537691008e-10im
1.723375530984873e-5 + 0.0im	-0.06523857739707434 - 3.7634856683979285e-10im	-0.009988207829823355 - 7.978412467334156e-10im	-0.009988215396957094 - 7.98920055204697e-10im	0.13223412400250184 - 1.0662996741135137e-9im
1.7406092862947216e-5 + 0.0im	-0.06524934897784311 - 4.7823433436947e-10im	-0.00999041238708125 - 9.136125623530029e-10im	-0.009990419955014162 - 9.146429809009063e-10im	0.1322231765740132 - 1.1824422074286096e-9im
1.758015379157669e-5 + 0.0im	-0.06526023725151835 - 5.962674357776861e-10im	-0.009992654787432706 - 1.0456710921288067e-9im	-0.009992662356173935 - 1.04665404696806e-9im	0.13221211078245443 - 1.315496766340587e-9im
1.7755955329492456e-5 + 0.0im	-0.06527124365743313 - 7.326299168861457e-10im	-0.009994935784707632 - 1.1961501515120972e-9im	-0.00999494335426633 - 1.1970865945306144e-9im	0.13220092517255447 - 1.4676692439017626e-9im
1.7933514882787382e-5 + 0.0im	-0.06528236965830178 - 8.897766983235289e-10im	-0.009997256150371454 - 1.3674483979747576e-9im	-0.009997263720756796 - 1.3683393058677602e-9im	0.13218961826548073 - 1.6414394925562742e-9im
1.8112850031615255e-5 + 0.0im	-0.06529361673575772 - 1.0704678076937992e-9im	-0.009999616664389558 - 1.5622611779662754e-9im	-0.009999624235611099 - 1.5631075514400063e-9im	0.13217818856332011 - 1.8395937844156168e-9im
1.8293978531931407e-5 + 0.0im	-0.0653049864197781 - 1.2778042049722048e-9im	-0.010002018150587023 - 1.7836153655663032e-9im	-0.010002025722653204 - 1.7844182286134576e-9im	0.13216663451952218 - 2.065260897149675e-9im
1.847691831725072e-5 + 0.0im	-0.0653164802267554 - 1.515267575278559e-9im	-0.010004461436686327 - 2.034908055461365e-9im	-0.01000446900960671 - 2.0356684547099633e-9im	0.13215495460110163 - 2.321952202992169e-9im
1.866168750042323e-5 + 0.0im	-0.06532809972731914 - 1.786764498932285e-9im	-0.010006947366002526 - 2.3199495073884367e-9im	-0.01000695493978631 - 2.3206685115254797e-9im	0.1321431472205136 - 2.6136061744152553e-9im
1.884830437542746e-5 + 0.0im	-0.06533984651063754 - 2.096675447494257e-9im	-0.01000947680672804 - 2.6430107766254324e-9im	-0.010009484381384416 - 2.643689475896178e-9im	0.13213121077150952 - 2.9446377591539314e-9im
1.9036787419181733e-5 + 0.0im	-0.06535172219333465 - 2.4499090965663997e-9im	-0.010012050648350637 - 3.0088765056777803e-9im	-0.010012058223888804 - 3.0095160114610677e-9im	0.13211914362017854 - 3.3199931196782008e-9im
1.9227155293373552e-5 + 0.0im	-0.065363728420055 - 2.851962491680882e-9im	-0.01001466980214776 - 3.4229033962296153e-9im	-0.010014677378576918 - 3.4235048406891056e-9im	0.13210694410437934 - 3.745210278151573e-9im
1.9419426846307288e-5 + 0.0im	-0.065375866864185 - 3.3089876529081282e-9im	-0.010017335201831743 - 3.891084927926186e-9im	-0.010017342779161083 - 3.89164946373688e-9im	0.1320946105330134 - 4.226486257620831e-9im
1.961362111477036e-5 + 0.0im	-0.06538813922861639 - 3.8278652570995585e-9im	-0.010020047804234572 - 4.42012294187115e-9im	-0.010020055382473277 - 4.420651742019911e-9im	0.1320821411852567 - 4.770751363910272e-9im
1.9809757325918065e-5 + 0.0im	-0.06540054724654172 - 4.416286094221367e-9im	-0.010022808590022083 - 5.0175067621072885e-9im	-0.010022816169179318 - 5.018001019765574e-9im	0.13206953430975896 - 5.385751310708694e-9im
2.0007854899177247e-5 + 0.0im	-0.06541309268228057 - 5.082841056306335e-9im	-0.010025618564436503 - 5.6916005880646794e-9im	-0.010025626144521434 - 5.692061516530891e-9im	0.13205678812381172 - 6.080137952919252e-9im
2.020793344816902e-5 + 0.0im	-0.06542577733213713 - 5.837120484436631e-9im	-0.010028478758067982 - 6.451739955273583e-9im	-0.010028486339089735 - 6.452168787981846e-9im	0.13204390081248524 - 6.863569460777611e-9im
2.041001278265071e-5 + 0.0im	-0.06543860302529098 - 6.689823771171678e-9im	-0.01003139022765607 - 7.308338130833727e-9im	-0.010031397809623768 - 7.308736121425076e-9im	0.13203087052773171 - 7.74682083983451e-9im
2.061411291047722e-5 + 0.0im	-0.06545157162472093 - 7.652880193258409e-9im	-0.010034354056922393 - 8.273003384495004e-9im	-0.010034361639845125 - 8.273371806946148e-9im	0.1320176953874553 - 8.741905779954854e-9im
2.082025403958199e-5 + 0.0im	-0.06546468502816498 - 8.739582032625186e-9im	-0.010037371357435706 - 9.358668156036083e-9im	-0.010037378941322526 - 9.35900830484006e-9im	0.13200437347454513 - 9.862210900327461e-9im
2.102845657997781e-5 + 0.0im	-0.06547794516911679 - 9.964731132892199e-9im	-0.010040443269510728 - 1.0579731225232158e-8im	-0.01004045085437067 - 1.0580044415624251e-8im	0.13199090283587295 - 1.1122643547436712e-8im
2.1238741145777588e-5 + 0.0im	-0.0654913540178601 - 1.134480013426716e-8im	-0.010043570963142047 - 1.1952214082396717e-8im	-0.010043578548984085 - 1.1952501650617944e-8im	0.1319772814812509 - 1.2539794399359895e-8im
2.1451128557235365e-5 + 0.0im	-0.06550491358254364 - 1.2898109732078009e-8im	-0.01004675563897455 - 1.3493932795581734e-8im	-0.010046763225807623 - 1.349419609917124e-8im	0.13196350738235016 - 1.4132116232965757e-8im
2.1665639842807718e-5 + 0.0im	-0.0655186259102967 - 1.4645023413672788e-8im	-0.010049998529311804 - 1.5224686775352253e-8im	-0.010050006117144792 - 1.52249271934586e-8im	0.1319495784715769 - 1.592012032095369e-8im
2.1882296241235794e-5 + 0.0im	-0.06553249308838827 - 1.660816124534971e-8im	-0.01005330089916388 - 1.7166465949943912e-8im	-0.010053308488005609 - 1.7166684883644176e-8im	0.13193549264090565 - 1.7926592043548268e-8im
2.2101119203648153e-5 + 0.0im	-0.0655465172454308 - 1.8812634405718207e-8im	-0.010056664047336078 - 1.93436779828919e-8im	-0.010056671637195307 - 1.9343876855506286e-8im	0.13192124774066766 - 2.017682742540701e-8im
2.2322130395684634e-5 + 0.0im	-0.06556070055263001 - 2.1286302294802075e-8im	-0.010060089307560144 - 2.1783397292222007e-8im	-0.010060096898445555 - 2.17835775496097e-8im	0.13190684157829197 - 2.2698892442276406e-8im
2.254535169964148e-5 + 0.0im	-0.06557504522508316 - 2.406005418963247e-8im	-0.010063578049669336 - 2.4515637765344394e-8im	-0.010063585641589531 - 2.451580087616551e-8im	0.13189227191699848 - 2.5523907084503465e-8im
2.2770805216637898e-5 + 0.0im	-0.06558955352312652 - 2.7168117567400382e-8im	-0.010067131680818802 - 2.7573651207212456e-8im	-0.010067139273782296 - 2.7573798663139088e-8im	0.13187753647444125 - 2.8686356316034554e-8im
2.299851326880428e-5 + 0.0im	-0.06560422775373359 - 3.0648395376796976e-8im	-0.010070751646752122 - 3.099425371142253e-8im	-0.010070759240767323 - 3.099438702727969e-8im	0.13186263292130057 - 3.22244302283677e-8im
2.322849840149232e-5 + 0.0im	-0.06561907027196355 - 3.4542834707306975e-8im	-0.010074439433113556 - 3.481818230504139e-8im	-0.010074447028188787 - 3.481830301885758e-8im	0.1318475588798247 - 3.6180395859411e-8im
2.3460783385507243e-5 + 0.0im	-0.06563408348245413 - 3.889782948527382e-8im	-0.010078196566800037 - 3.909048438835316e-8im	-0.010078204162943463 - 3.9090594061297967e-8im	0.13183231192232658 - 4.060100332767873e-8im
2.3695391219362315e-5 + 0.0im	-0.06564926984092036 - 4.3764660014836595e-8im	-0.010082024617315806 - 4.3860942670699454e-8im	-0.010082032214535486 - 4.386104288688284e-8im	0.13181688956967494 - 4.5537929123042654e-8im
2.3932345131555937e-5 + 0.0im	-0.06566463185531093 - 4.919997238164907e-8im	-0.010085925197791253 - 4.918453849339516e-8im	-0.010085932796095104 - 4.918463085950219e-8im	0.13180128929012994 - 5.1048259596653934e-8im
2.4171668582871496e-5 + 0.0im	-0.06568017208604007 - 5.5266300947924725e-8im	-0.010089899993889205 - 5.5121956630598144e-8im	-0.010089907593284592 - 5.5122042775328924e-8im	0.13178550864028307 - 5.719501790495113e-8im
2.441338526870021e-5 + 0.0im	-0.06569589317236976 - 6.203263738902103e-8im	-0.010093950662980201 - 6.174013486916186e-8im	-0.010093958263475105 - 6.174021644244573e-8im	0.13176954453261272 - 6.404773788609468e-8im
2.4657519121387212e-5 + 0.0im	-0.06571179776297022 - 6.957504995476243e-8im	-0.010098078974204849 - 6.911286188914106e-8im	-0.010098086575807193 - 6.911294056108921e-8im	0.131753394717182 - 7.16830885819926e-8im
2.4904094312601085e-5 + 0.0im	-0.06572788860884024 - 7.797735688311785e-8im	-0.010102286755291153 - 7.73214271978242e-8im	-0.010102294358007613 - 7.73215046573845e-8im	0.13173705627628032 - 8.018555336542738e-8im
2.5153135255727098e-5 + 0.0im	-0.06574416850848391 - 8.73318581499064e-8im	-0.01010657585514271 - 8.645532711208963e-8im	-0.010106583458980281 - 8.645540506536171e-8im	0.13172052638553342 - 8.964816788986504e-8im
2.540466660828437e-5 + 0.0im	-0.06576064032494171 - 9.77401300059456e-8im	-0.010110948186563655 - 9.661303103653055e-8im	-0.010110955791529106 - 9.661311120469896e-8im	0.13170380215556968 - 1.0017332134937337e-7im
2.5658713274367214e-5 + 0.0im	-0.06577730698736663 - 1.0931388703256056e-7im	-0.010115405718732389 - 1.0790281254818942e-7im	-0.010115413324832224 - 1.0790289666502661e-7im	0.13168688063043313 - 1.1187362581777263e-7im
2.5915300407110884e-5 + 0.0im	-0.06579417149312053 - 1.2217591673758693e-7im	-0.010119950479043389 - 1.2044365007278582e-7im	-0.010119958086283859 - 1.2044373988167492e-7im	0.1316697587854732 - 1.248728587296345e-7im
2.6174453411181993e-5 + 0.0im	-0.06581123691000096 - 1.36461092016887e-7im	-0.010124584555229136 - 1.3436620222193395e-7im	-0.010124592161514399 - 1.3436629947235692e-7im	0.13165243352510173 - 1.3930698387100576e-7im
2.6436197945293812e-5 + 0.0im	-0.06582850637855682 - 1.5231746712073224e-7im	-0.01012931011140896 - 1.4981386315573852e-7im	-0.010129317720947774 - 1.4981396959917148e-7im	0.1316349016804617 - 1.5532525656451212e-7im
2.670055992474675e-5 + 0.0im	-0.06584598311448618 - 1.6990746309003314e-7im	-0.0101341293279067 - 1.66943903640134e-7im	-0.010134136921607414 - 1.6694402102528712e-7im	0.1316171600070124 - 1.7309141906166835e-7im
2.696756552399422e-5 + 0.0im	-0.06586367041111457 - 1.894091489638742e-7im	-0.010139044494457052 - 1.859287037829137e-7im	-0.010139052106316444 - 1.8592883385025006e-7im	0.13159920518203416 - 1.9278499249431047e-7im
2.723724117923416e-5 + 0.0im	-0.06588157164195425 - 2.110176254068491e-7im	-0.010144057986250331 - 2.069570837562103e-7im	-0.01014406559927683 - 2.0695722823167134e-7im	0.13158103380205086 - 2.1460267208680543e-7im
2.7509613591026503e-5 + 0.0im	-0.06589969026334508 - 2.349465177616188e-7im	-0.010149172209216338 - 2.3023573914555288e-7im	-0.010149179823414125 - 2.3023589973341507e-7im	0.13156264238017112 - 2.387598326903699e-7im
2.7784709726936767e-5 + 0.0im	-0.06591802981717634 - 2.6142958589836453e-7im	-0.010154389681360078 - 2.55990787905914e-7im	-0.010154397296732435 - 2.5599096628069863e-7im	0.1315440273433472 - 2.654921520699381e-7im
2.8062556824206135e-5 + 0.0im	-0.06593659393369086 - 2.9072245860763054e-7im	-0.010159712915718702 - 2.844694362525632e-7im	-0.010159720532269394 - 2.844696340499095e-7im	0.13152518502955177 - 2.950573597517088e-7im
2.8343182392448197e-5 + 0.0im	-0.06595538633436931 - 3.2310450066539747e-7im	-0.010165144612603063 - 3.1594177116800017e-7im	-0.010165152230334871 - 3.1594198997441455e-7im	0.13150611168487322 - 3.2773711962481494e-7im
2.862661421637268e-5 + 0.0im	-0.06597441083489332 - 3.5888082108828636e-7im	-0.010170687490475679 - 3.5070268756486874e-7im	-0.010170695109390884 - 3.5070292890625206e-7im	0.13148680346053188 - 3.638390548825968e-7im
2.8912880358536406e-5 + 0.0im	-0.06599367134818222 - 3.983844314910962e-7im	-0.01017634436541394 - 3.8907395850707616e-7im	-0.010176351985514713 - 3.890742238359301e-7im	0.13146725640982307 - 4.0369892428629985e-7im
2.920200916212177e-5 + 0.0im	-0.06601317188748893 - 4.4197856385730843e-7im	-0.010182118139464125 - 4.314064572561878e-7im	-0.010182125760750702 - 4.3140674793738905e-7im	0.13144746648499883 - 4.4768295913548926e-7im
2.949402925374299e-5 + 0.0im	-0.06603291656951153 - 4.900591574340377e-7im	-0.010188011810290954 - 4.780825402758142e-7im	-0.010188019432764296 - 4.780828575708479e-7im	0.13142742953413572 - 4.961903707333974e-7im
2.978896954628042e-5 + 0.0im	-0.06605290961733175 - 5.430575248646152e-7im	-0.010194028492752909 - 5.295186006915594e-7im	-0.010194036116412853 - 5.295189457410901e-7im	0.13140714129817607 - 5.496560385401651e-7im
3.0086859241743223e-5 + 0.0im	-0.06607315536195348 - 6.014432080724747e-7im	-0.010200171283211485 - 5.861678020660917e-7im	-0.010200178908057207 - 5.861681758707447e-7im	0.13138659740938202 - 6.085533896105072e-7im
3.0387727834160656e-5 + 0.0im	-0.06609365826410887 - 6.657270348074454e-7im	-0.01020644354945984 - 6.485230027061145e-7im	-0.01020645117548974 - 6.485234061053442e-7im	0.13136579526198036 - 6.733974803127334e-7im
3.069160511250226e-5 + 0.0im	-0.06611442294925868 - 7.364643871573466e-7im	-0.010212848639909084 - 7.17119881067992e-7im	-0.010212856267120787 - 7.171203147168903e-7im	0.13134472636020553 - 7.447482917208463e-7im
3.0998521163627286e-5 + 0.0im	-0.06613545392863171 - 8.142586937116993e-7im	-0.010219390074269539 - 7.92540273169131e-7im	-0.010219397702660206 - 7.925407375130372e-7im	0.13132338813340713 - 8.232142504582314e-7im
3.130850637526356e-5 + 0.0im	-0.06615675614955144 - 8.997651574374217e-7im	-0.010226071408305256 - 8.754157332401178e-7im	-0.010226079037870477 - 8.754162284868795e-7im	0.1313017755600194 - 9.094559871473223e-7im
3.162159143901619e-5 + 0.0im	-0.06617833452357562 - 9.936947316859471e-7im	-0.0102328963772967 - 9.664313291653339e-7im	-0.010232904008031509 - 9.664318552550628e-7im	0.13127988368111318 - 1.0041903449818655e-6im
3.1937807353406354e-5 + 0.0im	-0.06620019411846229 - 1.0968183570936738e-6im	-0.010239868804721452 - 1.0663296845538492e-6im	-0.010239876436619917 - 1.0663302411260065e-6im	0.1312577073870155 - 1.1081946512834441e-6im
3.225718542694042e-5 + 0.0im	-0.06622234013943262 - 1.2099714724601059e-6im	-0.010246992634442353 - 1.1759152795548298e-6im	-0.010247000267497529 - 1.1759158659124712e-6im	0.1312352414296249 - 1.2223112652287487e-6im
3.257975728120982e-5 + 0.0im	-0.06624477793159657 - 1.3340588129863806e-6im	-0.010254271932723234 - 1.2960590227786052e-6im	-0.010254279566927123 - 1.2960596378496187e-6im	0.13121247857351837 - 1.347452415234602e-6im
