w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.599989662744608 + 0.0im	-0.17963269378366242 - 0.002610715187941772im	4.710108426668228e-7 + 1.9770665556401553e-6im	-2.2685554474809806e-7 - 9.521088841502724e-7im	0.12607511363406484 + 0.003128477391113706im
-0.5940491710342654 + 0.0im	-0.1810610463226858 - 0.002655126052639341im	4.761371592047978e-7 + 2.037204216566702e-6im	-2.2932181333812113e-7 - 9.8106870794056e-7im	0.1275381193703669 + 0.003208402561841047im
-0.58816749607353 + 0.0im	-0.18249800910897956 - 0.0027000481455338446im	4.812337443796318e-7 + 2.099134230529494e-6im	-2.3177360788015617e-7 - 1.01089156263915e-6im	0.12902070994362258 + 0.0032904343471821065im
-0.5823440555183466 + 0.0im	-0.18394359396914228 - 0.002745488200782906im	4.862953021240765e-7 + 2.162911587726207e-6im	-2.342083734778785e-7 - 1.0416039213044538e-6im	0.13052320415689775 + 0.0033746409915657964im
-0.5765782727904422 + 0.0im	-0.18539781090382346 - 0.0027914527743646365im	4.913171687826956e-7 + 2.2285931146725793e-6im	-2.366238596882467e-7 - 1.0732331409115784e-6im	0.13204595218735593 + 0.0034610933407806807im
-0.5708695770202398 + 0.0im	-0.18686066007994162 - 0.0028379482286632622im	4.962907514210451e-7 + 2.2962375515964875e-6im	-2.390159243544758e-7 - 1.1058074996151395e-6im	0.1335892973068176 + 0.003549864976024967im
-0.5652174029903364 + 0.0im	-0.18833215495382066 - 0.0028849807191060877im	5.01212468209721e-7 + 2.3659056329028873e-6im	-2.413828380020828e-7 - 1.139356235491184e-6im	0.1351535702350925 + 0.0036410323567678524im
-0.559621191079541 + 0.0im	-0.18981230510044653 - 0.002932556182985285im	5.060750942409832e-7 + 2.437660170671314e-6im	-2.4372111723069465e-7 - 1.1739095867398648e-6im	0.13673914934426426 + 0.0037346749727987143im
-0.5540803872074663 + 0.0im	-0.19130110368881756 - 0.0029806803305833093im	5.108707214062582e-7 + 2.511566141134492e-6im	-2.4602694978142324e-7 - 1.2094988333240366e-6im	0.13834639488214825 + 0.0038308755058429705im
-0.5485944427796696 + 0.0im	-0.1927985701377679 - 0.003029358638704993im	5.15593242165634e-7 + 2.5876907740731337e-6im	-2.482973902843095e-7 - 1.2461563400125842e-6im	0.1399756992534045 + 0.003929720001127288im
-0.5431628146333363 + 0.0im	-0.19430470111414283 - 0.0030785963467024418im	5.202339660444309e-7 + 2.666103645049217e-6im	-2.505282500490112e-7 - 1.283915600791031e-6im	0.1416273911555246 + 0.004031298049281078im
-0.5377849649835013 + 0.0im	-0.19581950232887727 - 0.003128398455060656im	5.247843292916055e-7 + 2.746876770387233e-6im	-2.527154012836482e-7 - 1.3228112845958806e-6im	0.1433019220275167 + 0.004135702978966731im
-0.5324603613698032 + 0.0im	-0.19734297838592724 - 0.003178769726592964im	5.292347789608934e-7 + 2.8300847048008034e-6im	-2.5485424023714827e-7 - 1.3628792823232779e-6im	0.14499967372865658 + 0.004243032060637603im
-0.5271884766037656 + 0.0im	-0.1988751284603537 - 0.003229714690275292im	5.335776312748273e-7 + 2.915804641550398e-6im	-2.569410631168795e-7 - 1.4041567550569727e-6im	0.14672105106292777 + 0.0043533867218310445im
-0.5219687887165996 + 0.0im	-0.20041595604730178 - 0.0032812376477279674im	5.37801592613262e-7 + 3.004116515007012e-6im	-2.5897042826219334e-7 - 1.4466821834553362e-6im	0.1484664893363239 + 0.004466872774413281im
-0.5168007809075243 + 0.0im	-0.20196546204816948 - 0.0033333426823323646im	5.418970356534905e-7 + 3.0951031054866115e-6im	-2.609376964049212e-7 - 1.490495418232309e-6im	0.15023637713367888 + 0.00458360065420465im
-0.5116839414925983 + 0.0im	-0.20352364297158276 - 0.0033860336709483655im	5.458543864189868e-7 + 3.1888501462108094e-6im	-2.6283825391869406e-7 - 1.535637731662697e-6im	0.15203121574541867 + 0.00470368567342706im
-0.5066177638540578 + 0.0im	-0.2050905076400668 - 0.0034393142981766424im	5.496490155848374e-7 + 3.285446432241233e-6im	-2.6466023948137016e-7 - 1.5821518700383447e-6im	0.15385139905204534 + 0.004827248286431407im
-0.5016017463901562 + 0.0im	-0.20666604692491325 - 0.003493188073087959im	5.532785842903671e-7 + 3.3849839312277786e-6im	-2.664025229663734e-7 - 1.630082106998214e-6im	0.15569743115660778 + 0.004954414369180587im
-0.4966353924655012 + 0.0im	-0.20825025202362846 - 0.0035476583483198096im	5.567251717838697e-7 + 3.4875578958051164e-6im	-2.680564727666836e-7 - 1.6794742976526395e-6im	0.15756975728560402 + 0.005085315512984186im
-0.49171821036188235 + 0.0im	-0.2098431454049719 - 0.0036027283414190804im	5.599723414721772e-7 + 3.5932669774670403e-6im	-2.696141721556309e-7 - 1.7303759334196155e-6im	0.15946886924982234 + 0.005220089333004366im
-0.4868497132295865 + 0.0im	-0.2114447253922705 - 0.00365840115828836im	5.630186253551306e-7 + 3.702213341744873e-6im	-2.710749106823761e-7 - 1.782836197489458e-6im	0.16139529755334342 + 0.0053588797920778785im
-0.48202941903919455 + 0.0im	-0.21305494790476126 - 0.0037146798185728274im	5.658021774778253e-7 + 3.8145027845139923e-6im	-2.72408910234342e-7 - 1.8369060208331162e-6im	0.16334945101420845 + 0.005501837540428409im
-0.47725685053385597 + 0.0im	-0.21467385151000568 - 0.003771567282804908im	5.683455584105229e-7 + 3.930244849251756e-6im	-2.7362702890671924e-7 - 1.8926381386689288e-6im	0.16533194551044378 + 0.0056491202718746076im
-0.4725315351820356 + 0.0im	-0.21630143054641704 - 0.0038290664811050307im	5.706130385800947e-7 + 4.04955294507076e-6im	-2.747120621046642e-7 - 1.9500871473031237e-6im	0.16734327376972266 + 0.005800893097174082im
-0.4678530051307283 + 0.0im	-0.21793766005913306 - 0.003887180343219132im	5.725798777527707e-7 + 4.172544465353084e-6im	-2.756520959532168e-7 - 2.0093095612599453e-6im	0.16938398687551043 + 0.005957328935181151im
-0.46322079715913694 + 0.0im	-0.2195825361364722 - 0.003945911829657005im	5.742242183332139e-7 + 4.2993409068144396e-6im	-2.764366047121764e-7 - 2.070363870619134e-6im	0.17145462382619692 + 0.006118608922536616im
-0.45863445263280883 + 0.0im	-0.22123606780253438 - 0.004005263963680784im	5.755189807256937e-7 + 4.430067988831514e-6im	-2.7705254860162944e-7 - 2.1333105984802974e-6im	0.17355577725197896 + 0.006284922842651492im
-0.45409351745822657 + 0.0im	-0.22289824035823927 - 0.004065239863879355im	5.764304520570158e-7 + 4.564855772871196e-6im	-2.7748369430734244e-7 - 2.1982123584765633e-6im	0.175688013758731 + 0.006456469574792757im
-0.4495975420378481 + 0.0im	-0.22456903415092697 - 0.004125842777052981im	5.769327063454999e-7 + 4.703838781867027e-6im	-2.7771755789881414e-7 - 2.26513391226292e-6im	0.17785194234149226 + 0.006633457564128457im
-0.4451460812255921 + 0.0im	-0.22624848682140808 - 0.004187076111122687im	5.769867558153151e-7 + 4.847156119395514e-6im	-2.7773536679412883e-7 - 2.3341422269082826e-6im	0.18004816134575394 + 0.006816105313640834im
-0.44073869428276446 + 0.0im	-0.22793654901988744 - 0.0042489434677713015im	5.76560017040523e-7 + 4.994951588513138e-6im	-2.775214321030238e-7 - 2.4053065321242085e-6im	0.18227731866024532 + 0.007004641898870435im
-0.43637494483442024 + 0.0im	-0.22963322197196365 - 0.004311448674517517im	5.756105901385056e-7 + 5.147373810123678e-6im	-2.77055579579717e-7 - 2.4786983772673613e-6im	0.18454002902281572 + 0.007199307506509851im
-0.43205440082615865 + 0.0im	-0.23133850097616906 - 0.0043745958159210835im	5.741100031180578e-7 + 5.30457634075425e-6im	-2.7632409987079833e-7 - 2.554391688057253e-6im	0.18683693843354893 + 0.007400353997923722im
-0.4277766344813452 + 0.0im	-0.23305237883416263 - 0.004438389263616226im	5.720001460264687e-7 + 5.466717789628007e-6im	-2.7529901485170953e-7 - 2.6324628229550616e-6im	0.18916875851959405 + 0.007608045498731113im
-0.4235412222587576 + 0.0im	-0.23477484358834078 - 0.004502833704871886im	5.692009261593354e-7 + 5.633961934930107e-6im	-2.739417631863227e-7 - 2.712990629153854e-6im	0.19153615385434083 + 0.007822659015646272im
-0.4193477448106511 + 0.0im	-0.23650588762745714 - 0.00456793416938122im	5.65712537509104e-7 + 5.806477839172407e-6im	-2.7225243650358694e-7 - 2.796056498134474e-6im	0.1939398273323399 + 0.008044485081835142im
-0.4151957869412387 + 0.0im	-0.23824549391639308 - 0.004633696053989236im	5.614579745600274e-7 + 5.984439963570072e-6im	-2.7019395990567185e-7 - 2.881744420745365e-6im	0.19638050116930503 + 0.008273828432105858im
-0.4110849375655829 + 0.0im	-0.23999363740854826 - 0.004700125145076118im	5.563771390991814e-7 + 6.168028281350269e-6im	-2.677373982860092e-7 - 2.9701410417676883e-6im	0.19885891046773027 + 0.00851100870931211im
-0.40701478966889393 + 0.0im	-0.24175034771202653 - 0.004767227638325469im	5.504057687926364e-7 + 6.3574283899185054e-6im	-2.648518118043878e-7 - 3.0613357139299504e-6im	0.20137580909112918 + 0.00875636120340799im
-0.4029849402662316 + 0.0im	-0.24351557175456529 - 0.004835010155620181im	5.435000096526172e-7 + 6.552831621812015e-6im	-2.6151608602816466e-7 - 3.1554205513379704e-6im	0.203932003647437 + 0.009010237624650768im
-0.39899499036260555 + 0.0im	-0.24528930606482938 - 0.004903479758825041im	5.355133729615691e-7 + 6.754435154371049e-6im	-2.576596939925931e-7 - 3.252490482286933e-6im	0.206528170880501 + 0.00927300691250391im
-0.39504454491347085 + 0.0im	-0.2470715369913259 - 0.0049726439602338374im	5.264366189477984e-7 + 6.962442118058491e-6im	-2.532781859176927e-7 - 3.3526433014218687e-6im	0.2091652578123505 + 0.00954505608184507im
-0.3911332127856147 + 0.0im	-0.24886223294576731 - 0.005042510729479448im	5.161733065859313e-7 + 7.1770617033541106e-6im	-2.483251298168401e-7 - 3.4559797212110243e-6im	0.21184398054879403 + 0.00982679110813265im
-0.3872606067184304 + 0.0im	-0.2506614183660911 - 0.005113088496728434im	5.046138828051315e-7 + 7.398509266142997e-6im	-2.427477810648453e-7 - 3.56260342269345e-6im	0.21456525529360812 + 0.010118637853228536im
-0.3834263432855746 + 0.0im	-0.25246901874442695 - 0.005184386152006889im	4.916807081939801e-7 + 7.6270064315072255e-6im	-2.3650875918750778e-7 - 3.672621105456767e-6im	0.2173298769680354 + 0.010421043033613641im
-0.3796300428570046 + 0.0im	-0.2542850702131004 - 0.0052564130405309325im	4.772636857830488e-7 + 7.862781195814937e-6im	-2.295550558416668e-7 - 3.7861425367942325e-6im	0.22013878346866655 + 0.010734475232764547im
-0.3758713295613907 + 0.0im	-0.2561095132944374 - 0.005329178953944206im	4.6126214487729234e-7 + 8.106068026982178e-6im	-2.218382054907595e-7 - 3.903280599980934e-6im	0.22299287221744005 + 0.011059425959485171im
-0.37214983124890166 + 0.0im	-0.2579423271328484 - 0.005402694117394721im	4.435614983841439e-7 + 8.357107962758442e-6im	-2.1330303941057717e-7 - 4.024151341597508e-6im	0.2258930414599657 + 0.01139641075400382im
-0.3684651794543581 + 0.0im	-0.25978350842812165 - 0.005476969172415015im	4.240326864522711e-7 + 8.616148706858566e-6im	-2.0388741752053423e-7 - 4.148874017815555e-6im	0.22884023874377585 + 0.011745970343653645im
-0.36481700936075057 + 0.0im	-0.261633018187302 - 0.005552015155602317im	4.025529379815565e-7 + 8.88344472272811e-6im	-1.935322322380338e-7 - 4.277571139542674e-6im	0.2318354278551049 + 0.012108671849952322im
-0.3612049597631194 + 0.0im	-0.2634908364898525 - 0.005627843473128749im	3.7898056016778573e-7 + 9.159257324689722e-6im	-1.8216926424212365e-7 - 4.410368516305138e-6im	0.23487959160581715 + 0.012485110048882468im
-0.3576286730327915 + 0.0im	-0.2653569209736362 - 0.005704465871146076im	3.531755937978301e-7 + 9.443854766170815e-6im	-1.697311287581527e-7 - 4.547395298724096e-6im	0.23797372993207905 + 0.01287590868614955im
-0.3540877950819718 + 0.0im	-0.26723125772801953 - 0.005781894402183871im	3.249823051934588e-7 + 9.737512324660286e-6im	-1.5614284615851805e-7 - 4.688784019415593e-6im	0.2411188657446355 + 0.013281721849153966im
-0.35058197532868496 + 0.0im	-0.2691138179367088 - 0.0058601413876747666im	2.942371219542046e-7 + 1.0040512382982338e-5im	-1.4132566260397297e-7 - 4.834670632116041e-6im	0.24431604379165942 + 0.013703235397362174im
-0.3471108666620643 + 0.0im	-0.27100457670406985 - 0.005939219376775032im	2.608195747832403e-7 + 1.0353144506409064e-5im	-1.2522157608771095e-7 - 4.9851945488028655e-6im	0.24756632842454682 + 0.01414116845269287im
-0.3436741254079845 + 0.0im	-0.27290347720530317 - 0.006019141101682791im	2.24398840190403e-7 + 1.0675705515060575e-5im	-1.076713091275953e-7 - 5.140498674544852e-6im	0.2508708198607718 + 0.01459627495145053im
-0.34027141129503413 + 0.0im	-0.2748104957738885 - 0.006099919429689663im	1.8493777333117615e-7 + 1.1008499550960826e-5im	-8.865697582327112e-8 - 5.300729439777996e-6im	0.2542305891204522 + 0.015069345259237798im
-0.33690238742082584 + 0.0im	-0.2767255878343922 - 0.006181567312234013im	1.4217135561330106e-7 + 1.1351838139030576e-5im	-6.805097966294947e-8 - 5.466036829660942e-6im	0.2576467959716838 + 0.015561207850158812im
-0.3335667202186394 + 0.0im	-0.2786487435716612 - 0.006264097731255121im	9.589399016542028e-8 + 1.1706040241204765e-5im	-4.5754332790751936e-8 - 5.636574410118626e-6im	0.261120582484213 + 0.016072731051488712im
-0.33026407942439545 + 0.0im	-0.2805798779245524 - 0.006347523643177171im	4.587380483168566e-8 + 1.2071432302760702e-5im	-2.1655396484074166e-8 - 5.81249935013434e-6im	0.26465311873913455 + 0.01660482485482716im
-0.3269941380439559 + 0.0im	-0.2825189860216657 - 0.006431857920879671im	-8.115740602655792e-9 + 1.2448348289836235e-5im	4.3549010853947894e-9 - 5.993972439798665e-6im	0.26824559266262193 + 0.017158442794576328im
-0.3237565723207484 + 0.0im	-0.2844660127261299 - 0.006517113294036674im	-6.633421179934986e-8 + 1.2837129717003156e-5im	3.24015324872317e-8 - 6.181158103569004e-6im	0.27189927324119273 + 0.01773458389438614im
-0.3205510617037113 + 0.0im	-0.28642089403329657 - 0.006603302288230134im	-1.2904915845095438e-7 + 1.32381256636415e-5im	6.261331472206294e-8 - 6.374224408135937e-6im	0.27561524073686855 + 0.01833429468198899im
-0.3173772888155557 + 0.0im	-0.2883836139250218 - 0.006690437163263801im	-1.965306118999019e-7 + 1.3651692777735386e-5im	9.512025968412167e-8 - 6.573343064231922e-6im	0.2793948755233037 + 0.01895867127260516im
-0.3142349394213423 + 0.0im	-0.29035411903855757 - 0.0067785298511214885im	-2.6906837526468323e-7 + 1.4078195265580111e-5im	1.300618992598054e-7 - 6.778689421655782e-6im	0.2832394282810525 + 0.019608861520835148im
-0.3111237023973686 + 0.0im	-0.29233234057825197 - 0.006867591894028704im	-3.469953450049047e-7 + 1.451800486575634e-5im	1.6759851287200644e-7 - 6.99044245672096e-6im	0.2871501740096151 + 0.02028606724066736im
-0.30804326970036494 + 0.0im	-0.29431823446474814 - 0.00695763438308752im	-4.306126626084488e-7 + 1.4971500805587795e-5im	2.0787509238393475e-7 - 7.20878475126919e-6im	0.2911284248917729 + 0.020991546492920187im
-0.304993336336995 + 0.0im	-0.2963117572214547 - 0.0070486678979635765im	-5.202684704283433e-7 + 1.543906973815839e-5im	2.5105925840202665e-7 - 7.433902462322986e-6im	0.29517550404436077 + 0.02172661593910202im
-0.3019736003336584 + 0.0im	-0.29831284627272026 - 0.007140702448107721im	-6.163194093812017e-7 + 1.5921105657819983e-5im	2.973227239002287e-7 - 7.665985281381204e-6im	0.2992929607732504 + 0.02249265326031613im
-0.29898376270659244 + 0.0im	-0.3003214358316695 - 0.007233747415995973im	-7.191479794542645e-7 + 1.641800979197793e-5im	3.468496524268083e-7 - 7.905226382292112e-6im	0.3034815338799765 + 0.023291099639455776im
-0.29602352743226973 + 0.0im	-0.3023374838169389 - 0.007327811502868901im	-8.291490545158811e-7 + 1.6930190466795773e-5im	3.9983016539853696e-7 - 8.151822356568782e-6im	0.3077432154328139 + 0.024123462304530864im
-0.29309260141808885 + 0.0im	-0.30436092804312725 - 0.007422902677443777im	-9.467576743030798e-7 + 1.745806294431693e-5im	4.5647372285691016e-7 - 8.405973134941732e-6im	0.3120791776138381 + 0.024991317130539974im
-0.29019069447335527 + 0.0im	-0.3063916912658909 - 0.007519028128062905im	-1.072349267876447e-6 + 1.8002049228358113e-5im	5.169610852642125e-7 - 8.66788189387574e-6im	0.3164908356469734 + 0.025896311296851562im
-0.28731751928054977 + 0.0im	-0.3084297238077175 - 0.007616194218726451im	-1.2064527214556094e-6 + 1.856257783639141e-5im	5.815468971138163e-7 - 8.937754945710658e-6im	0.32097957956095163 + 0.02684016599658576im
-0.284472791366881 + 0.0im	-0.3104749737554371 - 0.007714406449439551im	-1.349508839525794e-6 + 1.914008353449617e-5im	6.50443394905515e-7 - 9.215801611021216e-6im	0.32554683639636356 + 0.02782467919399532im
-0.28165622907611976 + 0.0im	-0.31252735923060726 - 0.007813669421280903im	-1.5020456710990473e-6 + 1.9735007032335048e-5im	7.23904821266863e-7 - 9.502234071729445e-6im	0.33019402593594505 + 0.02885172842532898im
-0.27886755354071263 + 0.0im	-0.31458681688277684 - 0.00791398680657427im	-1.6645747046608645e-6 + 2.034779463498629e-5im	8.021774451340171e-7 - 9.7972672034445e-6im	0.3349226093053027 + 0.029923273638127728im
-0.2761064886541709 + 0.0im	-0.31665328369379414 - 0.00801536132451374im	-1.8376672200802448e-6 + 2.0978897848352372e-5im	8.855363236240917e-7 - 1.0101118385451116e-5im	0.3397339677397857 + 0.031041360063351037im
-0.2733727610437336 + 0.0im	-0.31872669182997193 - 0.008117794722560832im	-2.021848670270306e-6 + 2.1628772934763638e-5im	9.742344505033275e-7 - 1.0414007286718543e-5im	0.3446295662489129 + 0.0322081211141602im
-0.2706661000433006 + 0.0im	-0.32080697127428953 - 0.008221287763894485im	-2.217852633412955e-6 + 2.2297880415305103e-5im	1.0686250227476677e-6 - 1.073615562625863e-5im	0.34961082047693354 + 0.03342578130460054im
-0.26798623766663426 + 0.0im	-0.3228940424736409 - 0.008325840221155203im	-2.4262092256052458e-6 + 2.2986684515317597e-5im	1.1689632809489e-6 - 1.1067786906124484e-5im	0.3546792005016921 + 0.03469665918082292im
-0.265332908580826 + 0.0im	-0.3249878589850466 - 0.008431450876681837im	-2.647610340969e-6 + 2.3695652549463276e-5im	1.2755823541935384e-6 - 1.14091261153119e-5im	0.3598360725577203 + 0.03602317025687162im
-0.2627058500800257 + 0.0im	-0.32708831849987724 - 0.008538117529394306im	-2.8827595042221744e-6 + 2.4425254242699587e-5im	1.3888209721819736e-6 - 1.1760399402803346e-5im	0.3650829079001428 + 0.0374078299464415im
-0.26010480205943143 + 0.0im	-0.32919536886766804 - 0.008645837008427814im	-3.132390676935764e-6 + 2.517596098347869e-5im	1.5090325190651612e-6 - 1.2121833717981476e-5im	0.37042109863791806 + 0.038853256481372646im
-0.2575295069895361 + 0.0im	-0.3313089308202765 - 0.008754605193574449im	-3.3972664995360937e-6 + 2.594824500548157e-5im	1.6365841869803796e-6 - 1.2493656416635214e-5im	0.3758519070239487 + 0.04036217380701085im
-0.2549797098906298 + 0.0im	-0.3334289375692729 - 0.008864417042536734im	-3.678184086314718e-6 + 2.674257849420831e-5im	1.7718597665566231e-6 - 1.2876094830787645e-5im	0.3813768790950033 + 0.04193741444391507im
-0.2524551583075543 + 0.0im	-0.3355553095359516 - 0.008975266624945416im	-3.975982925513103e-6 + 2.7559432614782876e-5im	1.915263449521756e-6 - 1.3269375800592425e-5im	0.38699723935536806 + 0.04358192230474587im
-0.2499556022847072 + 0.0im	-0.33768798403991196 - 0.009087147163039794im	-4.291511930863046e-6 + 2.839927645738832e-5im	2.0672039667846376e-6 - 1.3673725166573101e-5im	0.3927143462702854 + 0.045298755454519196im
-0.24748079434129425 + 0.0im	-0.3398268721636748 - 0.00920005107885549im	-4.625725622050896e-6 + 2.9262575896832787e-5im	2.2281408929047824e-6 - 1.4089367220520807e-5im	0.3985294506121139 + 0.04709108880176414im
