w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.599989662744608 + 0.0im	-0.09670311946641826 - 0.0016225581749460256im	1.7873827341639243e-7 + 1.5522535449161394e-6im	-3.704735375191034e-7 - 3.2238264045643446e-6im	0.32210916650078325 + 0.014582859051001118im
-0.5940491710342654 + 0.0im	-0.09755913168968937 - 0.001653069504547395im	1.7268307659714814e-7 + 1.6075177923786244e-6im	-3.578801155004682e-7 - 3.3385945102020892e-6im	0.32682559694017643 + 0.015219895680931602im
-0.58816749607353 + 0.0im	-0.09842178448182441 - 0.0016840257204347319im	1.658718531665487e-7 + 1.6647169356166413e-6im	-3.437162778650593e-7 - 3.457380760428066e-6im	0.3316322841974747 + 0.015890171846428967im
-0.5823440555183466 + 0.0im	-0.0992911128403699 - 0.0017154336990595502im	1.582495111580268e-7 + 1.7239125696573267e-6im	-3.278676045256169e-7 - 3.5803130713357485e-6im	0.3365312275930616 + 0.016595559272750995im
-0.5765782727904422 + 0.0im	-0.10016715220367764 - 0.001747300272236987im	1.4975762332917198e-7 + 1.7851675193455055e-6im	-3.1021274838593784e-7 - 3.707521912937221e-6im	0.3415244345382361 + 0.017338028129616344im
-0.5708695770202398 + 0.0im	-0.10104993757875409 - 0.0017796322225771988im	1.403338302667554e-7 + 1.8485457988016177e-6im	-2.906221954331058e-7 - 3.839140224942445e-6im	0.3466140018386773 + 0.01811965120721202im
-0.5652174029903364 + 0.0im	-0.10193950391875964 - 0.0018124362802520164im	1.299140831128504e-7 + 1.914112563647173e-6im	-2.6896292374516385e-7 - 3.975303317517133e-6im	0.35180193923902786 + 0.018942608178842354im
-0.559621191079541 + 0.0im	-0.10283588475326762 - 0.0018457191211563528im	1.184277262238518e-7 + 1.981934055467632e-6im	-2.4508818850328837e-7 - 4.116148755918208e-6im	0.35709033348870894 + 0.019809189943828416im
-0.5540803872074663 + 0.0im	-0.10373911691760006 - 0.0018794873665135073im	1.0580203921748589e-7 + 2.0520775379678215e-6im	-2.1884695750391e-7 - 4.2618162278752655e-6im	0.36248133804019245 + 0.020721803043423134im
-0.5485944427796696 + 0.0im	-0.10464923222776142 - 0.0019137475839628684im	9.195951647992039e-8 + 2.124611224261946e-6im	-1.9007826021400807e-7 - 4.412447392559332e-6im	0.3679773903457921 + 0.02168297414162713im
-0.5431628146333363 + 0.0im	-0.10556626664301673 - 0.0019485062901569393im	7.681857049808127e-8 + 2.1996041947291406e-6im	-1.5861264801847708e-7 - 4.568185709957279e-6im	0.37357959631943366 + 0.022695354561874267im
-0.5377849649835013 + 0.0im	-0.1064902523771413 - 0.001983769954882737im	6.029327860270657e-8 + 2.277126304856621e-6im	-1.242716691910867e-7 - 4.729176249451416e-6im	0.3792911251043693 + 0.02376172486960443im
-0.5324603613698032 + 0.0im	-0.10742122740891971 - 0.0020195450067100437im	4.229221125374971e-8 + 2.357248082485808e-6im	-8.686543467042738e-8 - 4.895565476390443e-6im	0.38511377953330134 + 0.024884999489759026im
-0.5271884766037656 + 0.0im	-0.10835922517711957 - 0.0020558378401562367im	2.2720096400787786e-8 + 2.440040613872898e-6im	-4.6196075051521023e-8 - 5.067501015429375e-6im	0.3910496845101443 + 0.026068231347220576im
-0.5219687887165996 + 0.0im	-0.10930427794369096 - 0.002092654824344242im	1.4759571348845795e-9 + 2.5255754179742125e-6im	-2.0538727048651493e-9 - 5.245131389413992e-6im	0.3971009922232285 + 0.027314616517176614im
-0.5168007809075243 + 0.0im	-0.11025642010340461 - 0.00213000231311684im	-2.1546135768227477e-8 + 2.6139243083684985e-6im	4.578117530887211e-8 - 5.42860573258898e-6im	0.40326982919670823 + 0.028627498871320586im
-0.5116839414925983 + 0.0im	-0.11121568787037205 - 0.002167886656557098im	-4.645369014376837e-8 + 2.7051592422335106e-6im	9.753235123154521e-8 - 5.618073476919886e-6im	0.4095584707934537 + 0.03001037470471373im
-0.5066177638540578 + 0.0im	-0.11218211310440711 - 0.002206314213851356im	-7.337708569136501e-8 + 2.7993521558028746e-6im	1.5347043558452145e-7 - 5.813684010336765e-6im	0.4159686214696613 + 0.03146689732702406im
-0.5016017463901562 + 0.0im	-0.11315573124387068 - 0.0022452913674178396im	-1.0242842117713979e-7 + 2.8965747857414425e-6im	2.1382824504669506e-7 - 6.015586305732931e-6im	0.42250258785694916 + 0.033000881600733036im
-0.4966353924655012 + 0.0im	-0.11413657489240467 - 0.0022848245382109445im	-1.337349724457964e-7 + 2.996898475893503e-6im	2.788701216287406e-7 - 6.223928519585726e-6im	0.42916253780436414 + 0.034616308407768775im
-0.49171821036188235 + 0.0im	-0.1151246802384135 - 0.002324920202098519im	-1.6743905275377449e-7 + 3.1003939688783746e-6im	3.488916262263776e-7 - 6.438857559108114e-6im	0.435950281033447 + 0.036317329024878824im
-0.4868497132295865 + 0.0im	-0.11612008233844101 - 0.002365584907197205im	-2.0366894835913095e-7 + 3.2071311820322406e-6im	4.2415919890185404e-7 - 6.660518616890435e-6im	0.4428684232252749 + 0.038108269386915083im
-0.48202941903919455 + 0.0im	-0.1171228080814694 - 0.002406825292039244im	-2.426066914033132e-7 + 3.3171789672238494e-6im	5.050508889301329e-7 - 6.88905467205131e-6im	0.44991718408706827 + 0.0399936342160588im
-0.47725685053385597 + 0.0im	-0.118132898882801 - 0.0024486481044331486im	-2.843740629911117e-7 + 3.4306048541047766e-6im	5.9181962848932e-7 - 7.124605956985647e-6im	0.457100110802008 + 0.04197811099388255im
-0.4725315351820356 + 0.0im	-0.11915038464555018 - 0.0024910602208703756im	-3.291456501370353e-7 + 3.5474747763927407e-6im	6.848280096819415e-7 - 7.367309388875838e-6im	0.46441842649325515 + 0.04406657375202473im
-0.4678530051307283 + 0.0im	-0.1201753036787692 - 0.0025340686663210066im	-3.7709127818029485e-7 + 3.6678527808288907e-6im	7.844287375243585e-7 - 7.617297965220608e-6im	0.47187379609199787 + 0.04626408665615449im
-0.46322079715913694 + 0.0im	-0.12120768515040105 - 0.002577680634252934im	-4.283878263781653e-7 + 3.7918007184971513e-6im	8.909891665295114e-7 - 7.874700122733862e-6im	0.47946788523213374 + 0.04857590735682888im
-0.45863445263280883 + 0.0im	-0.12224756609457088 - 0.00262190350670207im	-4.832201063330077e-7 + 3.919377918245621e-6im	1.0048931252950176e-6 - 8.139639059073715e-6im	0.4872021970145114 + 0.05100749007980711im
-0.45409351745822657 + 0.0im	-0.12329497485592886 - 0.0026667448742150076im	-5.417817313370485e-7 + 4.05064084200678e-6im	1.1265427224997025e-6 - 8.412232016979597e-6im	0.49507817366049683 + 0.053564488427383275im
-0.4495975420378481 + 0.0im	-0.12434995065783916 - 0.0027122125554808816im	-6.042727960020098e-7 + 4.185642721874775e-6im	1.256353526299598e-6 - 8.692589530523501e-6im	0.5030971437517314 + 0.05625275786134756im
-0.4451460812255921 + 0.0im	-0.12541252638304085 - 0.002758314616465903im	-6.709024015681577e-7 + 4.324433178864358e-6im	1.3947598104983612e-6 - 8.980814633318548e-6im	0.5112602642162064 + 0.05907835783728776im
-0.44073869428276446 + 0.0im	-0.12648273092744686 - 0.002805059388862064im	-7.418865013150279e-7 + 4.467057823346931e-6im	1.5422100786220667e-6 - 9.277002028675816e-6im	0.5195686096238168 + 0.062047553559105594im
-0.43637494483442024 + 0.0im	-0.12756060245615572 - 0.002852455487661191im	-8.174514259664237e-7 + 4.6135578372347175e-6im	1.6991743866639612e-6 - 9.581237221857006e-6im	0.5280230632921386 + 0.06516681732186008im
-0.43205440082615865 + 0.0im	-0.12864617180249782 - 0.00290051182766665im	-8.978301608377607e-7 + 4.763969538064054e-6im	1.86613661014842e-6 - 9.89359561473665e-6im	0.5366244467586417 + 0.06844282941036188im
-0.4277766344813452 + 0.0im	-0.1297394717341412 - 0.002949237638757692im	-9.832659357766224e-7 + 4.918323925212997e-6im	2.0436019006496356e-6 - 1.021414156336245e-5im	0.5453732737362659 + 0.07188247852034371im
-0.4235412222587576 + 0.0im	-0.13084053619568398 - 0.0029986424797258256im	-1.0740081691967375e-6 + 5.076646208576707e-6im	2.232088262401377e-6 - 1.0542927399085757e-5im	0.5542698944391443 + 0.07549286166853267im
-0.4193477448106511 + 0.0im	-0.13194939521140298 - 0.003048736250508566im	-1.1703159953068262e-6 + 5.23895532011638e-6im	2.4321338755920194e-6 - 1.0879992414125733e-5im	0.5633146568335956 + 0.07928128355754609im
-0.4151957869412387 + 0.0im	-0.13306608182981397 - 0.003099529202653485im	-1.2724528721431304e-6 + 5.405263408793075e-6im	2.644285903922772e-6 - 1.1225361812629343e-5im	0.5725074760177831 + 0.0832552553612535im
-0.4110849375655829 + 0.0im	-0.13419062941668172 - 0.003151031947854651im	-1.3807115749346907e-6 + 5.575575319496849e-6im	2.8691523857724406e-6 - 1.157904562849501e-5im	0.5818481241458753 + 0.08742249289607877im
-0.40701478966889393 + 0.0im	-0.13532306627812993 - 0.003203255464414536im	-1.4953625016772178e-6 + 5.749888056683651e-6im	3.1072949022258823e-6 - 1.1941037611439834e-5im	0.5913361912741928 + 0.0917909141436889im
-0.4029849402662316 + 0.0im	-0.1364634287488637 - 0.0032562111014965063im	-1.6167022059164888e-6 + 5.928190233536896e-6im	3.3593293414500313e-6 - 1.2311314083006776e-5im	0.6009718145278252 + 0.09636863609061759im
-0.39899499036260555 + 0.0im	-0.13761173827002707 - 0.0033099105810472616im	-1.745033449713608e-6 + 6.1104615075773635e-6im	3.6258844893492383e-6 - 1.2689832764430661e-5im	0.6107511672915368 + 0.1011639708506307im
-0.39504454491347085 + 0.0im	-0.13876803290334674 - 0.0033643659972834596im	-1.8806682483710968e-6 + 6.296672003753746e-6im	3.907608348301479e-6 - 1.3076531578506634e-5im	0.620675844788241 + 0.10618542103604818im
-0.3911332127856147 + 0.0im	-0.1399323382404663 - 0.00341958981365377im	-2.0239292213994805e-6 + 6.486781726155801e-6im	4.205170935934964e-6 - 1.3471327427832987e-5im	0.630743395541514 + 0.11144167434481322im
-0.3872606067184304 + 0.0im	-0.14110468651020497 - 0.003475594857205253im	-2.175135751965973e-6 + 6.680739959602806e-6im	4.519235570933394e-6 - 1.3874114952030258e-5im	0.6409519529803954 + 0.11694159733084476im
-0.3834263432855746 + 0.0im	-0.1422851024758512 - 0.0035323943103021025im	-2.334629177384722e-6 + 6.878484662471098e-6im	4.850512094191747e-6 - 1.4284765266768685e-5im	0.6512992656606822 + 0.12269422832613706im
-0.3796300428570046 + 0.0im	-0.14347361489205804 - 0.00359000169966486im	-2.5027514757615024e-6 + 7.079941852235131e-6im	5.1997078510863035e-6 - 1.4703124687666567e-5im	0.6617828484213302 + 0.1287087694841811im
-0.3758713295613907 + 0.0im	-0.144670254993364 - 0.003648430882719159im	-2.6798522767577545e-6 + 7.285024985306551e-6im	5.5675518439445575e-6 - 1.5129013442350108e-5im	0.6723997914326003 + 0.1349945779155877im
-0.37214983124890166 + 0.0im	-0.14587504582057909 - 0.0037076960312648405im	-2.8662891828351062e-6 + 7.493634332864739e-6im	5.954785779502114e-6 - 1.556222437419182e-5im	0.6831468465304444 + 0.14156115588829687im
-0.3684651794543581 + 0.0im	-0.1470880119112379 - 0.003767811612498461im	-3.0624282694506474e-6 + 7.705656354478605e-6im	6.362169934857441e-6 - 1.6002521641465815e-5im	0.6940203313893918 + 0.14841814006646592im
-0.36481700936075057 + 0.0im	-0.14830918085644296 - 0.0038287923674451894im	-3.268638005617079e-6 + 7.920963071424435e-6im	6.790469534118208e-6 - 1.6449639415874935e-5im	0.7050162014182565 + 0.15557528976404444im
-0.3612049597631194 + 0.0im	-0.14953857658948497 - 0.003890653286878835im	-3.485297262748116e-6 + 8.139411441705031e-6im	7.240464315524618e-6 - 1.6903280584615577e-5im	0.7161300124185802 + 0.1630424741911767im
-0.3576286730327915 + 0.0im	-0.1507762215472757 - 0.003953409584832143im	-3.7127867334844557e-6 + 8.360842738873646e-6im	7.712966230237307e-6 - 1.736311546034781e-5im	0.7273568535789372 + 0.17082965867391509im
-0.3540877950819718 + 0.0im	-0.1520221397502825 - 0.00401707666982215im	-3.951498256454069e-6 + 8.585081936858797e-6im	8.208767714508603e-6 - 1.7828780503632194e-5im	0.7386913557250353 + 0.17894688983028836im
-0.35058197532868496 + 0.0im	-0.15327635202788445 - 0.004081670113938374im	-4.201822940942457e-6 + 8.811937103074581e-6im	8.728688130327917e-6 - 1.829987706257761e-5im	0.7501277280262637 + 0.1874042796885594im
-0.3471108666620643 + 0.0im	-0.15453888303195856 - 0.004147205619963552im	-4.46415674242639e-6 + 9.04119880218363e-6im	9.27354979231602e-6 - 1.8775970134617065e-5im	0.7616597036391479 + 0.19621198873649937im
-0.3436741254079845 + 0.0im	-0.15580974253448032 - 0.004213698986718316im	-4.738901383107168e-6 + 9.272639512956463e-6im	9.84418699033731e-6 - 1.925658715548544e-5im	0.7732804851100149 + 0.20538020789372624im
-0.34027141129503413 + 0.0im	-0.1570889599048713 - 0.004281166072841698im	-5.0264581364106355e-6 + 9.506013060740593e-6im	1.0441433079554949e-5 - 1.9741216820619987e-5im	0.7849826775651988 + 0.21491913940259694im
-0.33690238742082584 + 0.0im	-0.1583765468469139 - 0.004349622759238797im	-5.327228903563156e-6 + 9.741054068115054e-6im	1.1066122718754477e-5 - 2.0229307944332058e-5im	0.7967586718293858 + 0.22483897663678062im
-0.3335667202186394 + 0.0im	-0.1596725273853859 - 0.0044190849104454im	-5.641629953605829e-6 + 9.977477426360811e-6im	1.1719120401581563e-5 - 2.0720268362213455e-5im	0.8086000418434491 + 0.2351498828305045im
-0.33026407942439545 + 0.0im	-0.16097691701331637 - 0.004489568335175802im	-5.970064114183061e-6 + 1.0214977790423194e-5im	1.2401262709162974e-5 - 2.1213463882334673e-5im	0.8204979551931287 + 0.24586196873551658im
-0.3269941380439559 + 0.0im	-0.16228972370614583 - 0.004561088746335394im	-6.312932779918331e-6 + 1.045322910007969e-5im	1.3113383239261435e-5 - 2.1708217290870423e-5im	0.8324429935468525 + 0.2569852692170631im
-0.3237565723207484 + 0.0im	-0.16361096729619887 - 0.004633661720792721im	-6.6706517311926135e-6 + 1.0691884130054133e-5im	1.3856345468922677e-5 - 2.2203807417844766e-5im	0.8444251683398439 + 0.2685297188046145im
-0.3205510617037113 + 0.0im	-0.16494065549750153 - 0.004707302659217104im	-7.043616630898882e-6 + 1.0930574071836135e-5im	1.4630971089479966e-5 - 2.2699468268725198e-5im	0.8564340452840613 + 0.2805051262176931im
-0.3173772888155557 + 0.0im	-0.16627881391815139 - 0.004782026746296839im	-7.432231786183403e-6 + 1.1168908149971469e-5im	1.5438099744187705e-5 - 2.319438822761004e-5im	0.8684582629270379 + 0.2929211478919233im
-0.3142349394213423 + 0.0im	-0.1676254360056275 - 0.00485784891166009im	-7.836895443203877e-6 + 1.1406473275586777e-5im	1.6278558485229853e-5 - 2.3687709337746674e-5im	0.8804863932946723 + 0.30578726053535965im
-0.3111237023973686 + 0.0im	-0.16898054607453233 - 0.004934783791824724im	-8.25799223587419e-6 + 1.1642833739896568e-5im	1.7153146072536733e-5 - 2.417852666508937e-5im	0.8925060547174953 + 0.31911273275021257im
-0.30804326970036494 + 0.0im	-0.17034414889539898 - 0.0050128456935053765im	-8.695977058406528e-6 + 1.1877530950415834e-5im	1.8062807534703316e-5 - 2.4665887750550106e-5im	0.9045043717987419 + 0.33290659576026455im
-0.304993336336995 + 0.0im	-0.17171625394010193 - 0.0050920485586053495im	-9.151113082318526e-6 + 1.211008321256352e-5im	1.9008056137060852e-5 - 2.5148792156521054e-5im	0.9164678912869951 + 0.34717761328957025im
-0.3019736003336584 + 0.0im	-0.17309687360834583 - 0.0051724059312172966im	-9.623783355624162e-6 + 1.2339985559293513e-5im	1.99897854337598e-5 - 2.5626191113142827e-5im	0.9283825239229546 + 0.3619342506433831im
-0.29898376270659244 + 0.0im	-0.17448600349567903 - 0.005253930926950631im	-1.0114445595979972e-5 + 1.2566709631328957e-5im	2.100884835548553e-5 - 2.6096987269668228e-5im	0.94023369481774 + 0.37718464304769694im
-0.29602352743226973 + 0.0im	-0.17588365218250643 - 0.00533663620489463im	-1.0623397554372372e-5 + 1.278970361050213e-5im	2.2065895770789907e-5 - 2.6560034556118332e-5im	0.9520059957670621 + 0.39293656330924714im
-0.29309260141808885 + 0.0im	-0.17728983373046525 - 0.005420533942514363im	-1.115098230840987e-5 + 1.3008392208617664e-5im	2.3161640109025403e-5 - 2.7014138160251207e-5im	0.9636837162611428 + 0.40919738886331053im
-0.29019069447335527 + 0.0im	-0.1787045498444529 - 0.005505635813761985im	-1.1697525777255824e-5 + 1.3222176714159187e-5im	2.4296758194407142e-5 - 2.7458054624662023e-5im	0.9752503889381869 + 0.4259740682821194im
-0.28731751928054977 + 0.0im	-0.18012779866128303 - 0.005591952970668836im	-1.2263349404986666e-5 + 1.343043509905068e-5im	2.5471917558802024e-5 - 2.7890492068605916e-5im	0.9866890381195815 + 0.4432730873221284im
-0.284472791366881 + 0.0im	-0.18155959044012313 - 0.005679496028663566im	-1.2848740984181485e-5 + 1.3632522187562472e-5im	2.6687715840812686e-5 - 2.8310110538884695e-5im	0.9979820148536297 + 0.4611004345937978im
-0.28165622907611976 + 0.0im	-0.18299992231550788 - 0.0057682750558389955im	-1.3453992702912331e-5 + 1.3827769889318862e-5im	2.7944759809746586e-5 - 2.8715522493860405e-5im	1.0091112502504431 + 0.47946156694278697im
-0.27886755354071263 + 0.0im	-0.18444880167499036 - 0.005858299566365441im	-1.4079361172958206e-5 + 1.4015487498220188e-5im	2.9243582343967367e-5 - 2.9105293424361082e-5im	1.0200579192932577 + 0.4983613746366894im
-0.2761064886541709 + 0.0im	-0.1859062213806291 - 0.005949578518220455im	-1.4725094461908627e-5 + 1.4194962058936632e-5im	3.058469857707454e-5 - 2.9477942614919837e-5im	1.0308029735824287 + 0.5178041464564083im
-0.2733727610437336 + 0.0im	-0.18737219531046534 - 0.0060421203153755345im	-1.5391416947721506e-5 + 1.436545880246395e-5im	3.196857444116959e-5 - 2.983194404844174e-5im	1.0413266841091133 + 0.5377935347961457im
-0.2706661000433006 + 0.0im	-0.18884671034837286 - 0.00613593281454845im	-1.6078531064566916e-5 + 1.4526221652054846e-5im	3.339563029303046e-5 - 3.0165727457027e-5im	1.0516085417486962 + 0.558332520880614im
-0.26798623766663426 + 0.0im	-0.19032976848832517 - 0.006231023336596193im	-1.6786618412387703e-5 + 1.4676473800652244e-5im	3.486624321933727e-5 - 3.0477679521288742e-5im	1.0616280812808587 + 0.5794233802124432im
-0.265332908580826 + 0.0im	-0.1918213795867367 - 0.006327398682588409im	-1.751583347219169e-5 + 1.4815418360753754e-5im	3.638073398287438e-5 - 3.076614522009474e-5im	1.071364031602714 + 0.6010676483669067im
-0.2627058500800257 + 0.0im	-0.19332153280602907 - 0.0064250651545645545im	-1.8266305732592154e-5 + 1.494223908743098e-5im	3.793937144058321e-5 - 3.102942933223672e-5im	1.080794772706694 + 0.6232660872548748im
-0.26010480205943143 + 0.0im	-0.1948302345305666 - 0.006524028580940197im	-1.9038142808039306e-5 + 1.5056101175012473e-5im	3.9542379019571196e-5 - 3.126579809108261e-5im	1.089898239858154 + 0.6460186519783911im
-0.2575295069895361 + 0.0im	-0.19634747285377496 - 0.006624294346489242im	-1.983141222159886e-5 + 1.5156152127717216e-5im	4.118989688045552e-5 - 3.147348099280721e-5im	1.0986521198380064 + 0.6693244584063698im
-0.2549797098906298 + 0.0im	-0.19787325789426155 - 0.006725867426789733im	-2.0646173620449254e-5 + 1.5241522704295134e-5im	4.2882048830400695e-5 - 3.1650672758319373e-5im	1.1070335387664456 + 0.6931817516006147im
-0.2524551583075543 + 0.0im	-0.19940757743047063 - 0.006828752426981412im	-2.1482431879161677e-5 + 1.5311327936495318e-5im	4.461884491659141e-5 - 3.179553544851168e-5im	1.1150195120833348 + 0.717587875224632im
-0.2499556022847072 + 0.0im	-0.20095044227807157 - 0.006932953624643759im	-2.2340175378299668e-5 + 1.5364668220940424e-5im	4.640026093330445e-5 - 3.190620073195808e-5im	1.1225867705243522 + 0.7425392420695461im
-0.24748079434129425 + 0.0im	-0.2025018402101878 - 0.007038475016564074im	-2.321935899276875e-5 + 1.540063048373774e-5im	4.822620308791698e-5 - 3.1980772303667695e-5im	1.1297115766557086 + 0.768031305832716im
