w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
-0.00027126918350113625 + 0.0im	-7.151233682467575 - 0.7445393359379363im	0.4225509282988502 - 1.1112055017503366im	0.42254874177923896 - 1.1112055567850476im	15.870407578224897 - 3.1906044253425705im
-0.000268583350001125 + 0.0im	-7.144765240680448 - 0.745177724395583im	0.43839930077470385 - 1.1181512365389512im	0.43839713446003153 - 1.1181513087502992im	15.898220025449207 - 3.193607014343647im
-0.00026592410891200497 + 0.0im	-7.138199044252453 - 0.7456628832212131im	0.4545110355150352 - 1.124802493982075im	0.4545088894610848 - 1.1248025828305919im	15.926467096991493 - 3.195940728309149im
-0.0002632911969425792 + 0.0im	-7.131539286477831 - 0.7459903220304612im	0.47087860570193973 - 1.1311483507768851im	0.47087647995313814 - 1.1311484557290843im	15.955129722929195 - 3.197585894483734im
-0.0002606843534084942 + 0.0im	-7.124790294142089 - 0.7461556772838412im	0.487493948982127 - 1.137178088012555im	0.48749184357197956 - 1.137178208541037im	15.984187947996597 - 3.1985234450140716im
-0.0002581033202064299 + 0.0im	-7.117956339038461 - 0.7461547226363137im	0.5043485561835391 - 1.1428812154616608im	0.5043464711350027 - 1.1428813510451876im	16.01362094270815 - 3.198734960791725im
-0.0002555478417885445 + 0.0im	-7.111043229797109 - 0.7459833792233117im	0.5214334156295212 - 1.1482474958637763im	0.5214313509553121 - 1.1482476459873432im	16.04340695499031 - 3.1982027147809444im
-0.00025301766513717274 + 0.0im	-7.104055582231819 - 0.7456377258537387im	0.53873900098425 - 1.1532669691280029im	0.538736956687489 - 1.1532671332828814im	16.073523393814355 - 3.1969097147140197im
-0.000250512539739775 + 0.0im	-7.096998025817199 - 0.7451140090796283im	0.5562554546689371 - 1.1579299763794884im	0.556253430742776 - 1.1579301540632618im	16.103947091693108 - 3.1948397450342862im
-0.0002480322175641337 + 0.0im	-7.089876366579877 - 0.7444086531114477im	0.5739723656957972 - 1.1622271837736im	0.573970362124258 - 1.162227374490187im	16.134653329354155 - 3.191977407965017im
-0.0002455764530337957 + 0.0im	-7.082696329295661 - 0.7435182695474299im	0.5918788418503889 - 1.1661496060003682im	0.5918768586090281 - 1.1661498092600262im	16.16561835197328 - 3.18830816358083im
-0.00024314500300375813 + 0.0im	-7.075463497827188 - 0.742439666884861im	0.6099633166670344 - 1.169688629401023im	0.6099613537227275 - 1.169688844720353im	16.19681474084898 - 3.1838183687570356im
-0.00024073762673639418 + 0.0im	-7.068183606150733 - 0.7411698597809309im	0.6282145956368352 - 1.172836034618059im	0.6282126529479702 - 1.1728362615199948im	16.228217297360338 - 3.1784953148718857im
-0.000238354085877618 + 0.0im	-7.060863219715165 - 0.7397060780305692im	0.6466203393725358 - 1.1755840187001692im	0.6466184168855652 - 1.1755842567139636im	16.259799895808964 - 3.1723272641363254im
-0.00023599414443328516 + 0.0im	-7.053508502498889 - 0.7380457752286739im	0.6651679566936661 - 1.1779252165836405im	0.6651660543554047 - 1.1779254652448397im	16.29153331642588 - 3.165303484426604im
-0.0002336575687458269 + 0.0im	-7.046125468127046 - 0.7361866370842501im	0.683844675890118 - 1.1798527218724715im	0.683842793635731 - 1.1798529807228901im	16.323390004441247 - 3.157414282495712im
-0.00023134412747111575 + 0.0im	-7.038720899921162 - 0.7341265893542994im	0.7026372704616228 - 1.1813601068404196im	0.7026354082189529 - 1.1813603754281128im	16.355341182495717 - 3.14865103544152im
-0.00022905359155556016 + 0.0im	-7.031301034810877 - 0.7318638053657204im	0.7215322037911494 - 1.182441441579572im	0.7215303614809411 - 1.182441719458799im	16.38735790658329 - 3.1390062203113684im
-0.0002267857342134259 + 0.0im	-7.0238732766989065 - 0.729396713094134im	0.7405156020083128 - 1.1830913122217301im	0.7405137795443993 - 1.1830915989529274im	16.419409933234846 - 3.128473441725893im
-0.00022454033090438206 + 0.0im	-7.016443977288255 - 0.7267240017693264im	0.7595733329113611 - 1.1833048381609905im	0.759571530200851 - 1.1833051333107327im	16.45146799212318 - 3.117047457408038im
-0.00022231715931126937 + 0.0im	-7.009019700983441 - 0.7238446279779569im	0.7786910036758713 - 1.183077688208331im	0.7786892206193017 - 1.1830779913493017im	16.48350115303972 - 3.1047242015073446im
-0.0002201159993180885 + 0.0im	-7.001608923578988 - 0.7207578212353073im	0.7978539349379137 - 1.1824060956118108im	0.7978521714294815 - 1.182406406322769im	16.51547895958044 - 3.091500805614205im
-0.00021793663298820643 + 0.0im	-6.994217059708567 - 0.7174630889991535im	0.817047293516971 - 1.1812868718791112im	0.8170455494445606 - 1.1812871897448678im	16.54737023039621 - 3.0773756173639515im
-0.00021577884454277864 + 0.0im	-6.986852296362877 - 0.7139602211002612im	0.8362560294376501 - 1.179717419342628im	0.8362543046830812 - 1.1797177439540185im	16.57914449725006 - 3.062348216536581im
-0.0002136424203393848 + 0.0im	-6.979521306991131 - 0.7102492935656467im	0.8554649372238783 - 1.1776957424110832im	0.855463231662978 - 1.177696073364945im	16.610769794000984 - 3.0464194285642594im
-0.00021152714885087602 + 0.0im	-6.972230917248297 - 0.7063306718124766im	0.874658667651326 - 1.17522045745573im	0.8746569811540308 - 1.175220794354885im	16.64221538534653 - 3.029591335365744im
-0.0002094328206444317 + 0.0im	-6.964989513224097 - 0.7022050131923947im	0.8938217995748547 - 1.1722908012835846im	0.8938201320054483 - 1.172291143736836im	16.67344983026302 - 3.0118672834345173im
-0.00020735922836082347 + 0.0im	-6.957803270597246 - 0.6978732688680975im	0.9129387803614477 - 1.1689066381548014im	0.9129371315784796 - 1.1689069857769172im	16.704441797276264 - 2.993251889115275im
-0.00020530616669388462 + 0.0im	-6.950679594836373 - 0.6933366850061365im	0.9319941156128069 - 1.1650684653061247im	0.9319924854693598 - 1.1650688177178419im	16.73516023924091 - 2.9737510410121644im
-0.0002032734323701828 + 0.0im	-6.943625516957504 - 0.6885968032722172im	0.9509721309781406 - 1.1607774169475435im	0.9509705193218305 - 1.160777773775574im	16.765574744038496 - 2.953371899481027im
-0.00020126082412889385 + 0.0im	-6.936649007937898 - 0.6836554606176317im	0.9698572803023456 - 1.156035266704574im	0.9698556869754689 - 1.1560356275816135im	16.79565178583898 - 2.9321228931673162im
-0.0001992681427018751 + 0.0im	-6.929756132199036 - 0.6785147883479606im	0.988634054490938 - 1.1508444284840593im	0.988632479330518 - 1.1508447930488066im	16.82536391882203 - 2.910013712561212im
-0.00019729519079393572 + 0.0im	-6.922954512056457 - 0.6731772104677285im	1.0072869960446005 - 1.145207955747082im	1.0072854388825114 - 1.1452083236442636im	16.854679849644338 - 2.887055300551437im
-0.0001953417730633027 + 0.0im	-6.916250589497778 - 0.6676454412973202im	1.025800799139265 - 1.1391295391783245im	1.0257992598023054 - 1.1391299100587202im	16.88357008285671 - 2.863259839969745im
-0.0001934076961022799 + 0.0im	-6.909651403103146 - 0.6619224823611832im	1.0441601223111217 - 1.1326135027470865im	1.0441586006210732 - 1.1326138762675706im	16.91200442436916 - 2.838640738128591im
-0.0001914927684180989 + 0.0im	-6.903163871292266 - 0.6560116185490125im	1.0623500246590032 - 1.1256647981611314im	1.06234852043279 - 1.1256651739847072im	16.939954763526384 - 2.813212608365274im
-0.0001895968004139593 + 0.0im	-6.896794208327238 - 0.6499164135544355im	1.0803556807429253 - 1.1182889977204737im	1.080354193792644 - 1.1182893755163315im	16.967392581357466 - 2.7869912486167063im
-0.00018771960437025673 + 0.0im	-6.890549209853383 - 0.6436407045984082im	1.0981623208508058 - 1.1104922855842534im	1.0981608509838126 - 1.1104926650278126im	16.994290385305042 - 2.7599936170599313im
-0.00018586099442599677 + 0.0im	-6.884434992478393 - 0.6371885964473689im	1.1157558302805712 - 1.102281447469745im	1.1157543772996188 - 1.1022818282427134im	17.020620827474502 - 2.7322378048644476im
-0.00018402078656039284 + 0.0im	-6.878457764947943 - 0.6305644547388751im	1.1331215797714487 - 1.09366385880852im	1.133120143474692 - 1.0936642405989627im	17.046357341673616 - 2.7037430061132075im
-0.00018219879857464638 + 0.0im	-6.872623344724882 - 0.6237728986302193im	1.1502462693735969 - 1.0846474713905827im	1.1502448495547566 - 1.0846478538929802im	17.07147555742946 - 2.674529484960068im
-0.0001803948500739073 + 0.0im	-6.8669377431213645 - 0.6168187927881407im	1.1671162888860058 - 1.0752407985330055im	1.1671148853345392 - 1.075241181448328im	17.095949956015307 - 2.64461854010193im
-0.00017860876244941317 + 0.0im	-6.86140647243573 - 0.6097072387403927im	1.1837185442186906 - 1.0654528988152117im	1.1837171567197837 - 1.0654532818509914im	17.119756705913964 - 2.6140324666542254im
-0.0001768403588608051 + 0.0im	-6.856034694591399 - 0.6024435656124196im	1.2000403305358782 - 1.055293358428417im	1.2000389588705993 - 1.055293741298823im	17.14287300772908 - 2.582794515528518im
-0.0001750894642186189 + 0.0im	-6.85082786893635 - 0.5950333202748751im	1.2160693527523694 - 1.0447722721920005im	1.2160679966977817 - 1.0447726546179146im	17.16527697027088 - 2.5509288504206338im
-0.0001733559051669494 + 0.0im	-6.845790751073743 - 0.5874822569300129im	1.2317937564755324 - 1.0339002232945331im	1.2317924158048241 - 1.033900605003633im	17.18694762703086 - 2.518460502527179im
-0.00017163951006628653 + 0.0im	-6.840927803504577 - 0.579796326167243im	1.2472022077534923 - 1.0226882618219837im	1.2472008822361402 - 1.0226886425488213im	17.207865171028487 - 2.4854153231170923im
-0.00016994010897652132 + 0.0im	-6.836244103181637 - 0.5719816635201976im	1.262283604928635 - 1.011147882140071im	1.262282294330389 - 1.011148261626151im	17.22801067587062 - 2.4518199340933657im
-0.00016825753364012013 + 0.0im	-6.831743368363838 - 0.5640445775596581im	1.277027704851136 - 0.9992909992019178im	1.277026408934382 - 0.9992913771957785im	17.24736645089616 - 2.4177016766878228im
-0.00016659161746546548 + 0.0im	-6.827429331099337 - 0.5559915375584552im	1.2914245496121617 - 0.9871299238560926im	1.291423268135884 - 0.9871303001133855im	17.26591593232659 - 2.383088558439216im
-0.00016494219551036187 + 0.0im	-6.8233061053119854 - 0.5478291607661483im	1.3054647992942858 - 0.9746773372335902im	1.3054635320144206 - 0.9746777115171582im	17.283643940209757 - 2.3480091986114626im
-0.00016330910446570482 + 0.0im	-6.819376828098 - 0.53956419933273im	1.31913958720792 - 0.9619462642956034im	1.3191383338772324 - 0.9619466363755541im	17.300535954580244 - 2.3124927722148256im
-0.0001616921826393117 + 0.0im	-6.815644662238989 - 0.5312035269219608im	1.3324407102752038 - 0.9489500466266771im	1.3324394706437375 - 0.9489504162804546im	17.316579303800857 - 2.276568952798203im
-0.00016009126993991258 + 0.0im	-6.812112087312837 - 0.522754125056027im	1.3453604602495708 - 0.935702314560397im	1.3453592340645983 - 0.935702681572854im	17.331762325070287 - 2.240267854185174im
-0.0001585062078612996 + 0.0im	-6.808782251435274 - 0.5142230692341754im	1.35789179048741 - 0.922216958726798im	1.3578905774937775 - 0.9222173228902573im	17.34607424773425 - 2.203619971330297im
-0.00015693683946663324 + 0.0im	-6.805656916946707 - 0.5056175148687448im	1.370028191216206 - 0.908508101112368im	1.3700269911564078 - 0.9085084622266856im	17.359505534040526 - 2.166656120475255im
-0.00015538300937290419 + 0.0im	-6.802737536893529 - 0.4969446830825514im	1.381763855679051 - 0.8945900657248594im	1.381762668293523 - 0.8945904235974786im	17.372050082205302 - 2.1294073787866274im
-0.0001538445637355487 + 0.0im	-6.800026835598739 - 0.48821184641196735im	1.393093472211789 - 0.8804773489559697im	1.3930922972389843 - 0.8804777034019713im	17.383699161294494 - 2.09190502365867im
-0.00015232135023321653 + 0.0im	-6.797525270504744 - 0.4794263144601937im	1.404012413789034 - 0.8661845897354634im	1.4040112509656952 - 0.866184940577611im	17.394448455647993 - 2.0541804718650725im
-0.00015081321805268964 + 0.0im	-6.795233806302548 - 0.47059541954520606im	1.414516665703893 - 0.8517265395703969im	1.414515514765253 - 0.8517268866391678im	17.404293265436266 - 2.016265218743649im
-0.00014932001787395014 + 0.0im	-6.793153668595839 - 0.4617265023866326im	1.4246027879381917 - 0.8371180325627796im	1.4246016486181587 - 0.8371183756964024im	17.41323169225332 - 1.9781907775969465im
-0.00014784160185539618 + 0.0im	-6.79128490997104 - 0.4528268978754022im	1.4342681989308819 - 0.8223739554983295im	1.4342670709621559 - 0.822374294542802im	17.42126283231566 - 1.9399886194901381im
-0.00014637782361920414 + 0.0im	-6.789627835407832 - 0.44390392096941234im	1.4435106278420655 - 0.8075092180978294im	1.4435095109568743 - 0.8075095529069356im	17.42838535090807 - 1.9016901136250823im
-0.00014492853823683578 + 0.0im	-6.788182156141706 - 0.4349648527576674im	1.4523285473380807 - 0.7925387235211876im	1.4523274412675902 - 0.7925390539565064im	17.434600315430462 - 1.8633264684662347im
-0.00014349360221468889 + 0.0im	-6.786946995418381 - 0.42601692673439134im	1.460721109510904 - 0.7774773392123949im	1.4607200139859189 - 0.7774776651432954im	17.43991025508175 - 1.82492867379015im
-0.00014207287347988998 + 0.0im	-6.785922441841377 - 0.4170673153234663im	1.4686880131593967 - 0.7623398681714312im	1.4686869279104942 - 0.7623401894750643im	17.444319067872147 - 1.7865274438256846im
-0.0001406662113662277 + 0.0im	-6.785106219491818 - 0.40812311669226586im	1.4762295816575233 - 0.7471410207365868im	1.4762285064155531 - 0.7471413372978657im	17.44783157036144 - 1.7481531616466697im
-0.00013927347660022544 + 0.0im	-6.784498273538782 - 0.39919134189248007im	1.483346730158265 - 0.7318953869578485im	1.4833456646539347 - 0.7318956986694233im	17.450453471338204 - 1.7098358249728354im
-0.00013789453128735193 + 0.0im	-6.78409610922336 - 0.39027890236394425im	1.4900409653000692 - 0.716617409638803im	1.4900399092648435 - 0.7166177164010207im	17.452192242655794 - 1.6716049935281827im
-0.00013652923889836824 + 0.0im	-6.783898024495047 - 0.3813925978357357im	1.4963143663260836 - 0.7013213581210643im	1.4963133194921245 - 0.7013216598419245im	17.453055952069516 - 1.6334897380988793im
-0.00013517746425581014 + 0.0im	-6.783902087681946 - 0.37253910465692525im	1.5021686456826375 - 0.6860213028815246im	1.5021676077824133 - 0.6860215994766231im	17.453054014002667 - 1.595518591425im
-0.0001338390735206041 + 0.0im	-6.784105316495405 - 0.3637249645874128im	1.507609740493264 - 0.6707310910087412im	1.507608711261653 - 0.670731382401208im	17.45219713050982 - 1.55771950105228im
-0.00013251393417881594 + 0.0im	-6.784505423963525 - 0.35495657407716497im	1.512638637156752 - 0.6554643226206149im	1.5126376163290292 - 0.6554646087410383im	17.450496601032363 - 1.5201197842614511im
-0.00013120191502853063 + 0.0im	-6.785099932590045 - 0.3462401740600081im	1.517260447919329 - 0.6402343282811085im	1.5172594352323934 - 0.6402346090674516im	17.447965219084367 - 1.4827460851836436im
-0.000129902886166862 + 0.0im	-6.7858851820171076 - 0.33758184028586136im	1.5214799279711126 - 0.6250541474691991im	1.521478923163839 - 0.6250544228667084im	17.444615866659557 - 1.4456243342010753im
-0.0001286167189770911 + 0.0im	-6.786858107404451 - 0.3289874742129666im	1.5253022949470305 - 0.6099365081485763im	1.5253012977604565 - 0.609936778109683im	17.440463573026555 - 1.408779709722488im
-0.00012734328611593179 + 0.0im	-6.788015692332414 - 0.3204627944792925im	1.5287332045886572 - 0.5948938074817286im	1.528732214766107 - 0.5948940719659335im	17.43552358645419 - 1.3722366024129844im
-0.00012608246150092256 + 0.0im	-6.789352687708377 - 0.31201332896985107im	1.5317788107491153 - 0.5799380937271581im	1.531777828035849 - 0.579938352700919im	17.42980923517786 - 1.336018581947764im
-0.00012483412029794312 + 0.0im	-6.790866545745579 - 0.3036444074942169im	1.5344456422307018 - 0.5650810493534562im	1.5344446663752687 - 0.5650813027900583im	17.423342877784783 - 1.3001483663490914im
-0.00012359813890885457 + 0.0im	-6.792552558796035 - 0.29536115508605615im	1.536740617179785 - 0.5503339753989134im	1.5367396479331399 - 0.5503342232783358im	17.416140507562947 - 1.2646477939554428im
-0.00012237439495926196 + 0.0im	-6.794406382985825 - 0.28716848593398914im	1.5386711820068997 - 0.5357077771002621im	1.5386702191229722 - 0.5357080194090321im	17.408217371608877 - 1.2295377980615367im
-0.00012116276728639797 + 0.0im	-6.796424217111034 - 0.2790710979506393im	1.5402434385844985 - 0.5212129508090837im	1.5402424818238973 - 0.5212131875401306im	17.39959481524013 - 1.1948383842575083im
-0.0001199631359271267 + 0.0im	-6.798600891827492 - 0.2710734679842584im	1.5414690687502501 - 0.5068595722093666im	1.5414681178574259 - 0.5068598033618642im	17.390290527633354 - 1.1605686104853323im
-0.00011877538210606603 + 0.0im	-6.800932012999511 - 0.2631798476748903im	1.5423535270142996 - 0.4926572858446853im	1.5423525817780006 - 0.4926575114238848im	17.38032776330049 - 1.1267465698203674im
-0.00011759938822382774 + 0.0im	-6.803412482655239 - 0.25539425995465415im	1.5429056493052584 - 0.47861529595856334im	1.5429047094808057 - 0.478615515975626im	17.369724733638645 - 1.0933893759759694im
-0.000116435037845374 + 0.0im	-6.806038226043455 - 0.24772049618938835im	1.5431347976850032 - 0.4647423586467351im	1.5431338630453573 - 0.46474257311855627im	17.358502535181803 - 1.0605131515193262im
-0.00011528221568848911 + 0.0im	-6.808802942761723 - 0.24016211395661752im	1.543049982156907 - 0.4510467753153085im	1.543049052478063 - 0.45104698426433504im	17.3466845569899 - 1.0281330187770985im
-0.00011414080761236545 + 0.0im	-6.811702993687844 - 0.23272243545262394im	1.5426605189643157 - 0.4375363874342526im	1.5426595940263694 - 0.4375365908882953im	17.33429010573988 - 0.996263093400292im
