w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-1.2711007979494069e-6 + 0.0im	-0.9066178841887363 + 3.8622741487617654e-19im	0.272010371841673 + 1.7844303836417004e-20im	-0.2720103718255145 - 4.7908887243742974e-17im	-0.9066864414789146 - 2.2134646778887275e-18im
-1.2585156415340661e-6 + 0.0im	-0.9066182235633335 + 3.466185643019442e-19im	0.27201037181740206 + 1.6014313688071728e-20im	-0.2720103718014036 - 4.29956783856722e-17im	-0.9066861020684543 - 1.986466830764851e-18im
-1.2460550906277882e-6 + 0.0im	-0.9066185595779616 + 3.1090068206469484e-19im	0.2720103717936086 + 1.4364092293949256e-20im	-0.27201037177776843 - 3.8565117719161276e-17im	-0.9066857660186697 - 1.78176807646752e-18im
-1.2337179115126616e-6 + 0.0im	-0.9066188922658848 + 2.787100726360753e-19im	0.2720103717702831 + 1.2876836358216582e-20im	-0.2720103717545998 - 3.4572091284437396e-17im	-0.9066854332962831 - 1.5972840802901332e-18im
-1.2215028826858036e-6 + 0.0im	-0.906619221660037 + 2.4971509058277793e-19im	0.2720103717474165 + 1.1537223348994202e-20im	-0.27201037173188847 - 3.0975460718307224e-17im	-0.9066851038683464 - 1.4311141862359988e-18im
-1.2094087947384193e-6 + 0.0im	-0.9066195477930268 + 2.2361351357340036e-19im	0.27201037172499964 + 1.033129012721068e-20im	-0.27201037170962544 - 2.773773739350263e-17im	-0.9066847777022389 - 1.2815263617521927e-18im
-1.1974344502360588e-6 + 0.0im	-0.9066198706971386 + 2.001301113705934e-19im	0.27201037170302383 + 9.246320630280579e-21im	-0.27201037168780184 - 2.4824780868670097e-17im	-0.9066844547656602 - 1.1469432656527432e-18im
-1.1855786636000582e-6 + 0.0im	-0.9066201904043393 + 1.7901439801799142e-19im	0.27201037168148023 + 8.270742019664668e-21im	-0.2720103716664089 - 2.220552006242846e-17im	-0.9066841350266331 - 1.0259293659289216e-18im
-1.1738402609901566e-6 + 0.0im	-0.9066205069462782 + 1.600385550974526e-19im	0.2720103716603604 + 7.394028732142962e-21im	-0.2720103716454383 - 1.9851695647536614e-17im	-0.906683818453495 - 9.171790379614188e-19im
-1.1622180801882738e-6 + 0.0im	-0.9066208203542913 + 1.429955145788892e-19im	0.2720103716396559 + 6.606613904512177e-21im	-0.27201037162488156 - 1.773762224143779e-17im	-0.9066835050148971 - 8.195055773557409e-19im
-1.1507109704834394e-6 + 0.0im	-0.9066211306594046 + 1.2769719041176717e-19im	0.27201037161935876 + 5.89980767037838e-21im	-0.2720103716047307 - 1.583996904719764e-17im	-0.9066831946798016 - 7.318310652143262e-19im
-1.1393177925578608e-6 + 0.0im	-0.9066214378923368 + 1.1397284861301413e-19im	0.2720103715994606 + 5.2657218556978e-21im	-0.27201037158497754 - 1.413755767398088e-17im	-0.9066828874174783 - 6.531770271299121e-19im
-1.1280374183741195e-6 + 0.0im	-0.9066217420835031 + 1.0166760619032734e-19im	0.2720103715799541 + 4.6972006267124224e-21im	-0.27201037156561436 - 1.26111759386843e-17im	-0.9066825831974998 - 5.826558305330395e-19im
-1.1168687310634845e-6 + 0.0im	-0.9066220432630168 + 9.064104980196902e-20im	0.27201037156083113 + 4.18775666989639e-21im	-0.2720103715466334 - 1.1243406520067482e-17im	-0.906682281989742 - 5.194627682479195e-19im
-1.1058106248153311e-6 + 0.0im	-0.906622341460693 + 8.07659655940378e-20im	0.2720103715420843 + 3.73151250847377e-21im	-0.2720103715280271 - 1.0018469403694395e-17im	-0.906681983764378 - 4.6286877920508845e-19im
-1.0948620047676546e-6 + 0.0im	-0.9066226367060529 + 7.19271721736195e-20im	0.2720103715237061 + 3.3231465839734165e-21im	-0.2720103715097881 - 8.922077120180127e-18im	-0.9066816884918757 - 4.122137602245451e-19im
-1.084021786898668e-6 + 0.0im	-0.9066229290283249 + 6.402044917121596e-20im	0.27201037150568935 + 2.9578437541563014e-21im	-0.27201037149190915 - 7.941301840638277e-18im	-0.9066813961429967 - 3.669004256198934e-19im
-1.0732888979194733e-6 + 0.0im	-0.9066232184564466 + 5.695155431853701e-20im	0.272010371488027 + 2.6312498804894955e-21im	-0.2720103714743832 - 7.064453451857854e-18im	-0.9066811066887912 - 3.263886740829692e-19im
-1.0626622751677954e-6 + 0.0im	-0.9066235050190713 + 5.063532241830065e-20im	0.27201037147071194 + 2.339430199157583e-21im	-0.27201037145720325 - 6.280967789627555e-18im	-0.9066808201005971 - 2.9019042489058267e-19im
-1.0521408665027677e-6 + 0.0im	-0.906623788744568 + 4.499484001147415e-20im	0.2720103714537374 + 2.078831189412884e-21im	-0.27201037144036244 - 5.581304261813336e-18im	-0.9066805363500352 - 2.5786488793238524e-19im
-1.04172363020076e-6 + 0.0im	-0.9066240696610235 + 3.996068995475526e-20im	0.27201037143709667 + 1.8462456718869004e-21im	-0.27201037142385415 - 4.956852143326418e-18im	-0.9066802554090082 - 2.2901423439348383e-19im
-1.0314095348522376e-6 + 0.0im	-0.9066243477962488 + 3.547026050750209e-20im	0.27201037142078316 + 1.6387808873380323e-21im	-0.2720103714076718 - 4.399844873050185e-18im	-0.9066799772496954 - 2.0327963713993085e-19im
-1.0211975592596412e-6 + 0.0im	-0.9066246231777776 + 3.146711389331645e-20im	0.2720103714047904 + 1.4538293232202654e-21im	-0.27201037139180895 - 3.903281728193848e-18im	-0.9066797018445536 - 1.803376519527389e-19im
-1.0110866923362784e-6 + 0.0im	-0.9066248958328731 + 2.7900409647571834e-20im	0.2720103713891122 + 1.2890420714472177e-21im	-0.2720103713762593 - 3.460856294470374e-18im	-0.9066794291663112 - 1.5989691273948656e-19im
-1.0010759330062162e-6 + 0.0im	-0.9066251657885261 + 2.472437838902826e-20im	0.27201037137374234 + 1.1423045158269792e-21im	-0.2720103713610166 - 3.0668911910399033e-18im	-0.9066791591879666 - 1.4169511572576075e-19im
1.0010759330062162e-6 + 0.0im	-0.906679159187965 + 1.4169511572633838e-19im	0.27201037136101636 - 3.0668911910389508e-18im	-0.2720103713737425 + 1.1423045158333677e-21im	-0.9066251657885277 - 2.472437838905806e-20im
1.0110866923362784e-6 + 0.0im	-0.9066794291663096 + 1.598969127401384e-19im	0.27201037137625894 - 3.4608562944693e-18im	-0.2720103713891125 + 1.2890420714544266e-21im	-0.9066248958328746 - 2.7900409647605454e-20im
1.0211975592596412e-6 + 0.0im	-0.906679701844552 + 1.8033765195347406e-19im	0.27201037139180867 - 3.903281728192635e-18im	-0.2720103714047907 + 1.4538293232283958e-21im	-0.9066246231777795 - 3.146711389335437e-20im
1.0314095348522376e-6 + 0.0im	-0.9066799772496937 + 2.032796371407595e-19im	0.2720103714076716 - 4.399844873048819e-18im	-0.2720103714207833 + 1.6387808873471976e-21im	-0.9066243477962507 - 3.547026050754483e-20im
1.04172363020076e-6 + 0.0im	-0.9066802554090065 + 2.290142343944174e-19im	0.272010371423854 - 4.956852143324878e-18im	-0.27201037143709683 + 1.8462456718972256e-21im	-0.9066240696610253 - 3.996068995480341e-20im
1.0521408665027677e-6 + 0.0im	-0.9066805363500335 + 2.5786488793343646e-19im	0.2720103714403623 - 5.5813042618116016e-18im	-0.27201037145373763 + 2.0788311894245102e-21im	-0.9066237887445695 - 4.4994840011528385e-20im
1.0626622751677954e-6 + 0.0im	-0.9066808201005953 + 2.9019042489176577e-19im	0.272010371457203 - 6.280967789625604e-18im	-0.2720103714707121 + 2.339430199170666e-21im	-0.9066235050190729 - 5.0635322418361683e-20im
1.0732888979194733e-6 + 0.0im	-0.9066811066887897 + 3.263886740842998e-19im	0.27201037147438295 - 7.064453451855659e-18im	-0.2720103714880272 + 2.6312498805042108e-21im	-0.9066232184564481 - 5.695155431860565e-20im
1.084021786898668e-6 + 0.0im	-0.9066813961429948 + 3.669004256213891e-19im	0.272010371491909 - 7.94130184063581e-18im	-0.2720103715056896 + 2.9578437541728434e-21im	-0.9066229290283264 - 6.402044917129312e-20im
1.0948620047676546e-6 + 0.0im	-0.9066816884918738 + 4.122137602262256e-19im	0.2720103715097878 - 8.922077120177358e-18im	-0.27201037152370633 + 3.3231465839920017e-21im	-0.9066226367060548 - 7.192717217370618e-20im
1.1058106248153311e-6 + 0.0im	-0.906681983764376 + 4.628687792069756e-19im	0.2720103715280269 - 1.0018469403691284e-17im	-0.27201037154208446 + 3.731512508494638e-21im	-0.906622341460695 - 8.076596559413513e-20im
1.1168687310634845e-6 + 0.0im	-0.9066822819897401 + 5.194627682500371e-19im	0.2720103715466331 - 1.1243406520063987e-17im	-0.27201037156083135 + 4.1877566699198096e-21im	-0.9066220432630183 - 9.064104980207827e-20im
1.1280374183741195e-6 + 0.0im	-0.9066825831974986 + 5.826558305354149e-19im	0.27201037156561414 - 1.2611175938680386e-17im	-0.27201037157995434 + 4.697200626738693e-21im	-0.9066217420835049 - 1.0166760619044986e-19im
1.1393177925578608e-6 + 0.0im	-0.9066828874174767 + 6.531770271325749e-19im	0.2720103715849774 - 1.4137557673976493e-17im	-0.27201037159946095 + 5.26572185572725e-21im	-0.9066214378923387 - 1.1397284861315147e-19im
1.1507109704834394e-6 + 0.0im	-0.9066831946798001 + 7.318310652173094e-19im	0.27201037160473046 - 1.5839969047192723e-17im	-0.2720103716193589 + 5.899807670411375e-21im	-0.9066211306594063 - 1.276971904119211e-19im
1.1622180801882738e-6 + 0.0im	-0.9066835050148953 + 8.195055773590816e-19im	0.2720103716248814 - 1.7737622241432284e-17im	-0.27201037163965613 + 6.6066139045491266e-21im	-0.9066208203542928 - 1.4299551457906152e-19im
1.1738402609901566e-6 + 0.0im	-0.906683818453493 + 9.17179037965158e-19im	0.2720103716454381 - 1.9851695647530448e-17im	-0.2720103716603606 + 7.394028732184312e-21im	-0.9066205069462799 - 1.600385550976455e-19im
1.1855786636000582e-6 + 0.0im	-0.9066841350266313 + 1.0259293659331039e-18im	0.2720103716664086 - 2.2205520062421565e-17im	-0.2720103716814804 + 8.270742019710923e-21im	-0.9066201904043408 - 1.7901439801820717e-19im
1.1974344502360588e-6 + 0.0im	-0.9066844547656582 + 1.146943265657419e-18im	0.27201037168780157 - 2.4824780868662384e-17im	-0.272010371703024 + 9.24632063033229e-21im	-0.9066198706971402 - 2.0013011137083466e-19im
1.2094087947384193e-6 + 0.0im	-0.9066847777022365 + 1.281526361757417e-18im	0.2720103717096253 - 2.773773739349402e-17im	-0.2720103717249999 + 1.0331290127268456e-20im	-0.9066195477930283 - 2.2361351357366985e-19im
1.2215028826858036e-6 + 0.0im	-0.9066851038683447 + 1.4311141862418334e-18im	0.2720103717318883 - 3.0975460718297603e-17im	-0.27201037174741677 + 1.1537223349058724e-20im	-0.9066192216600387 - 2.497150905830789e-19im
1.2337179115126616e-6 + 0.0im	-0.9066854332962816 + 1.597284080296645e-18im	0.2720103717545997 - 3.457209128442666e-17im	-0.2720103717702833 + 1.2876836358288596e-20im	-0.9066188922658868 - 2.7871007263641125e-19im
1.2460550906277882e-6 + 0.0im	-0.9066857660186681 + 1.7817680764747833e-18im	0.27201037177776827 - 3.85651177191493e-17im	-0.27201037179360876 + 1.4364092294029585e-20im	-0.9066185595779638 - 3.1090068206506953e-19im
1.2585156415340661e-6 + 0.0im	-0.9066861020684525 + 1.986466830772949e-18im	0.2720103718014033 - 4.299567838565885e-17im	-0.27201037181740223 + 1.6014313688161293e-20im	-0.9066182235633351 - 3.46618564302362e-19im
1.2711007979494069e-6 + 0.0im	-0.9066864414789124 + 2.213464677897751e-18im	0.2720103718255143 - 4.7908887243728084e-17im	-0.27201037184167326 + 1.7844303836516798e-20im	-0.9066178841887382 - 3.862274148766421e-19im
1.2838118059289008e-6 + 0.0im	-0.9066867842836581 + 2.465045886942183e-18im	0.2720103718501107 - 5.3354185692401334e-17im	-0.2720103718664312 + 1.9872477847384504e-20im	-0.9066175414205762 - 4.3012581586402736e-19im
1.2966499239881899e-6 + 0.0im	-0.9066871305166363 + 2.7437121987060007e-18im	0.2720103718752022 - 5.938572215296823e-17im	-0.27201037189168603 + 2.2119004022247707e-20im	-0.9066171952249169 - 4.787502959751431e-19im
1.3096164232280718e-6 + 0.0im	-0.9066874802121329 + 3.05220172998994e-18im	0.27201037190079913 - 6.60627612391253e-17im	-0.27201037191744765 + 2.460595625666678e-20im	-0.9066168455674897 - 5.325786291651068e-19im
1.3227125874603525e-6 + 0.0im	-0.9066878334047769 + 3.3935093343615492e-18im	0.27201037192691113 - 7.345012445144204e-17im	-0.27201037194372624 + 2.7357478182808854e-20im	-0.9066164924136799 - 5.921333873832225e-19im
1.3359397133349562e-6 + 0.0im	-0.9066881901295434 + 3.7709085131160214e-18im	0.27201037195354894 - 8.161866442470846e-17im	-0.27201037197053224 + 3.039995980919549e-20im	-0.9066161357285284 - 6.579857638161749e-19im
1.3492991104683058e-6 + 0.0im	-0.9066885504217574 + 4.1879749744246066e-18im	0.27201037198072303 - 9.064577484914381e-17im	-0.2720103719978761 + 3.376222744765571e-20im	-0.9066157754767254 - 7.307596837234466e-19im
1.362792101572989e-6 + 0.0im	-0.906688914317098 + 4.648611942956326e-18im	0.27201037200844413 - 1.006159382793704e-16im	-0.2720103720257687 + 3.747574775208207e-20im	-0.9066154116226081 - 8.11136220712795e-19im
1.3764200225887189e-6 + 0.0im	-0.9066892818516004 + 5.157077326558184e-18im	0.2720103720367233 - 1.1162131413811268e-16im	-0.2720103720542212 + 4.157484672824827e-20im	-0.9066150441301581 - 8.99858337053836e-19im
1.3901842228146062e-6 + 0.0im	-0.90668965306166 + 5.718012850862156e-18im	0.27201037206557166 - 1.2376236931428873e-16im	-0.2720103720832446 + 4.6096944608475816e-20im	-0.9066146729629952 - 9.97735967375136e-19im
1.4040860650427523e-6 + 0.0im	-0.9066900279840376 + 6.3364752769294644e-18im	0.27201037209500095 - 1.371485538469793e-16im	-0.27201037211285056 + 5.1082807519137126e-20im	-0.9066142980843777 - 1.1056514658304521e-18im
1.4181269256931798e-6 + 0.0im	-0.9066904066558594 + 7.017969821218747e-18im	0.27201037212502255 - 1.518990242771505e-16im	-0.2720103721430506 + 5.657681690264878e-20im	-0.9066139194571943 - 1.2245654375484289e-18im
1.4323081949501115e-6 + 0.0im	-0.9066907891146252 + 7.768485901243761e-18im	0.2720103721556484 - 1.681434173372909e-16im	-0.2720103721738569 + 6.262725768849204e-20im	-0.9066135370439653 - 1.3555229758918285e-18im
1.4466312768996125e-6 + 0.0im	-0.9066911753982086 + 8.594535334238162e-18im	0.27201037218689095 - 1.8602267673466325e-16im	-0.2720103722052814 + 6.928662623965821e-20im	-0.906613150806833 - 1.499660327741921e-18im
1.4610975896686088e-6 + 0.0im	-0.9066915655448629 + 9.503193119934673e-18im	0.27201037221876234 - 2.0568993586589592e-16im	-0.27201037223733665 + 7.661195913146659e-20im	-0.9066127607075645 - 1.6582120096849639e-18im
1.475708565565295e-6 + 0.0im	-0.9066919595932229 + 1.050214094215482e-17im	0.2720103722512751 - 2.273114593783182e-16im	-0.2720103722700353 + 8.466518384863727e-20im	-0.9066123667075416 - 1.832518398603884e-18im
1.4904656512209479e-6 + 0.0im	-0.9066923575823108 + 1.159971352725751e-17im	0.2720103722844424 - 2.5106764656599666e-16im	-0.27201037230339026 + 9.351349251352186e-20im	-0.9066119687677634 - 2.0240338207632216e-18im
1.5053703077331574e-6 + 0.0im	-0.9066927595515392 + 1.2804948000560782e-17im	0.27201037231827735 - 2.7715409965479524e-16im	-0.27201037233741465 + 1.0322973978311668e-19im	-0.9066115668488359 - 2.23433516401037e-18im
1.520424010810489e-6 + 0.0im	-0.9066931655407136 + 1.4127636384591834e-17im	0.27201037235279335 - 3.0578276009009833e-16im	-0.27201037237212194 + 1.1389286607457368e-19im	-0.9066111609109728 - 2.4651310381943786e-18im
1.5356282509185938e-6 + 0.0im	-0.9066935755900386 + 1.557838138538127e-17im	0.2720103723880041 - 3.371831159919413e-16im	-0.2720103724075259 + 1.255883472979612e-19im	-0.9066107509139898 - 2.7182715093155414e-18im
1.5509845334277798e-6 + 0.0im	-0.9066939897401217 + 1.7168655614952287e-17im	0.27201037242392356 - 3.716034839841651e-16im	-0.2720103724436407 + 1.3840867229062098e-19im	-0.9066103368173015 - 2.9957584332566036e-18im
1.5664943787620576e-6 + 0.0im	-0.9066944080319755 + 1.891086439960182e-17im	0.2720103724605659 - 4.0931236863551736e-16im	-0.27201037248048027 + 1.5245384915912876e-19im	-0.906609918579916 - 3.2997564151987435e-18im
1.5821593225496783e-6 + 0.0im	-0.9066948305070234 + 2.081841232448219e-17im	0.2720103724979458 - 4.505999027703518e-16im	-0.2720103725180593 + 1.6783194174221485e-19im	-0.9066094961604312 - 3.632604420984586e-18im
1.5979809157751752e-6 + 0.0im	-0.9066952572071021 + 2.290577366529251e-17im	0.27201037253607807 - 4.957793719130866e-16im	-0.27201037255639265 + 1.8465963741042374e-19im	-0.9066090695170318 - 3.9968280667429416e-18im
1.613960724932927e-6 + 0.0im	-0.906695688174468 + 2.5188566857534618e-17im	0.2720103725749778 - 5.45188826122909e-16im	-0.27201037259549554 + 2.0306284741543576e-19im	-0.9066086386074853 - 4.395152613028133e-18im
1.6301003321822563e-6 + 0.0im	-0.9066961234518 + 2.768363315269372e-17im	0.2720103726146604 - 5.991927824515228e-16im	-0.2720103726353833 + 2.231773409931474e-19im	-0.9066082033891346 - 4.8305166895357635e-18im
1.646401335504079e-6 + 0.0im	-0.9066965630822033 + 3.040911960881702e-17im	0.27201037265514166 - 6.581840212158927e-16im	-0.2720103726760718 + 2.4514941440939784e-19im	-0.906607763818898 - 5.3060867761275336e-18im
1.6628653488591198e-6 + 0.0im	-0.9066970071092144 + 3.3384566560201743e-17im	0.2720103726964377 - 7.225854792181652e-16im	-0.2720103727175772 + 2.691365961149615e-19im	-0.9066073198532622 - 5.825272465415829e-18im
1.679494002347711e-6 + 0.0im	-0.9066974555768061 + 3.663099970720496e-17im	0.27201037273856477 - 7.92852242964877e-16im	-0.27201037275991563 + 2.9530838914660697e-19im	-0.9066068714482803 - 6.3917425315132965e-18im
1.6962889423711881e-6 + 0.0im	-0.90669790852939 + 4.017102696246542e-17im	0.2720103727815397 - 8.694736448353596e-16im	-0.27201037280310414 + 3.2384705187295464e-19im	-0.9066064185595651 - 7.009441828728725e-18im
1.7132518317949e-6 + 0.0im	-0.9066983660118227 + 4.4028940184020946e-17im	0.27201037282537954 - 9.529754650235615e-16im	-0.27201037284715956 + 3.549484181370508e-19im	-0.906605961142284 - 7.682609042977291e-18im
1.730384350112849e-6 + 0.0im	-0.906698828069409 + 4.8230821918818564e-17im	0.2720103728701016 - 1.0439222419263019e-15im	-0.2720103728920995 + 3.8882275779125895e-19im	-0.9066054991511596 - 8.41579531745423e-18im
1.7476881936139776e-6 + 0.0im	-0.9066992947479066 + 5.280465727189189e-17im	0.2720103729157237 - 1.142919693472989e-15im	-0.2720103729379416 + 4.2569567855377265e-19im	-0.9066050325404595 - 9.213883772686142e-18im
1.7651650755501175e-6 + 0.0im	-0.9066997660935321 + 5.778045100692155e-17im	0.27201037296226394 - 1.2506172516849443e-15im	-0.27201037298470393 + 4.658090700390031e-19im	-0.9066045612639939 - 1.008210993940633e-17im
1.7828167263056186e-6 + 0.0im	-0.906700242152963 + 6.319034997293744e-17im	0.27201037300974074 - 1.367710712515329e-15im	-0.2720103730324051 + 5.094220907257569e-19im	-0.9066040852751134 - 1.1026083120788665e-17im
1.8006448935686747e-6 + 0.0im	-0.9067007229733451 + 6.906877093948545e-17im	0.272010373058173 - 1.494945002751475e-15im	-0.272010373081064 + 5.568121985268599e-19im	-0.9066036045266995 - 1.2051808698404387e-17im
1.8186513425043615e-6 + 0.0im	-0.9067012086022944 + 7.54525339085756e-17im	0.27201037310757986 - 1.6331170654583076e-15im	-0.27201037313069976 + 6.082762255109861e-19im	-0.9066031189711647 - 1.316571139382262e-17im
1.8368378559294051e-6 + 0.0im	-0.9067016990879045 + 8.238100095610532e-17im	0.2720103731579809 - 1.783078865103364e-15im	-0.272010373181332 + 6.641314972014792e-19im	-0.9066026285604449 - 1.437465949504901e-17im
1.8552062344886993e-6 + 0.0im	-0.9067021944787491 + 8.989622063811343e-17im	0.27201037320939625 - 1.945740513128668e-15im	-0.27201037323298083 + 7.247169967372056e-19im	-0.9066021332459965 - 1.5685990053971832e-17im
1.8737582968335862e-6 + 0.0im	-0.9067026948238887 + 9.804307797810615e-17im	0.2720103732618462 - 2.122073514320977e-15im	-0.27201037328566663 + 7.903945740263546e-19im	-0.906601632978788 - 1.7107535057649517e-17im
