w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.599989662744608 + 0.0im	-0.3672269312102873 - 0.0035334188235618584im	4.0170992960887325e-5 + 2.303805553524545e-6im	3.9758850096825e-5 + 1.217061849592376e-6im	-0.2241762932245068 - 0.002484212913169719im
-0.5940491710342654 + 0.0im	-0.36941544265208176 - 0.0035800785066830384im	4.045557962760551e-5 + 2.353772237502354e-6im	4.003976615357009e-5 + 1.2419239349594663e-6im	-0.22584847819735776 - 0.002527841232569092im
-0.58816749607353 + 0.0im	-0.3716090250866868 - 0.0036269327625018215im	4.074105536559585e-5 + 2.4046441725332957e-6im	4.0321580076777406e-5 + 1.2672005332959796e-6im	-0.22752923497628189 - 0.002572101982257201im
-0.5823440555183466 + 0.0im	-0.37380759305187605 - 0.003673987526424529im	4.102738779275432e-5 + 2.4564360007292742e-6im	4.060425879250381e-5 + 1.2928980586528918e-6im	-0.22921854248569365 - 0.0026170072785001216im
-0.5765782727904422 + 0.0im	-0.37601109675572236 - 0.0037212486002266587im	4.1314604586472565e-5 + 2.5091624026268254e-6im	4.0887784389583386e-5 + 1.3190229018816873e-6im	-0.2309163918021585 - 0.0026625689047675275im
-0.5708695770202398 + 0.0im	-0.3782193792689147 - 0.0037687216129609264im	4.160263397337937e-5 + 2.562838101292384e-6im	4.1172150426272944e-5 + 1.3455814295725188e-6im	-0.2326227607796983 - 0.002708798277703861im
-0.5652174029903364 + 0.0im	-0.38043246393509705 - 0.0038164119839992497im	4.1891488808485715e-5 + 2.6174778685098623e-6im	4.1457312488624095e-5 + 1.3725799840731013e-6im	-0.23433762321692245 - 0.0027557064154135717im
-0.559621191079541 + 0.0im	-0.38265017444453536 - 0.00386432488848048im	4.2181143868132856e-5 + 2.6730965330884204e-6im	4.1743274710665806e-5 + 1.4000248846235048e-6im	-0.23606096176440847 - 0.002803303908269022im
-0.5540803872074663 + 0.0im	-0.3848724989028083 - 0.003912465225421144im	4.2471579251819965e-5 + 2.7297089913117865e-6im	4.203002465072814e-5 + 1.4279224296340351e-6im	-0.23779274674485554 - 0.0028516008924346363im
-0.5485944427796696 + 0.0im	-0.3870993591407461 - 0.0039608375887294975im	4.2762789325926426e-5 + 2.787330219533396e-6im	4.231750539494563e-5 + 1.4562789001248904e-6im	-0.23953297225369513 - 0.002900607026283906im
-0.5431628146333363 + 0.0im	-0.389330591445367 - 0.004009446241344132im	4.3054714104418086e-5 + 2.8459752889036652e-6im	4.2605737867164175e-5 + 1.485100564337425e-6im	-0.24128157641948464 - 0.0029503314698674466im
-0.5377849649835013 + 0.0im	-0.39156619222518957 - 0.00405829509269807im	4.3347398006002745e-5 + 2.9056593821974114e-6im	4.2894689286252593e-5 + 1.5143936835176692e-6im	-0.24303857127882547 - 0.0030007828675703402im
-0.5324603613698032 + 0.0im	-0.3938060553670897 - 0.004107387679686073im	4.364076472263203e-5 + 2.9663978126907094e-6im	4.318433769980594e-5 + 1.5441645188632134e-6im	-0.24480389981785564 - 0.003051969334075873im
-0.5271884766037656 + 0.0im	-0.3960500808342446 - 0.004156727151289343im	4.3934805135465985e-5 + 3.028206045017402e-6im	4.3474671014586774e-5 + 1.5744193396149373e-6im	-0.24657755906032663 - 0.0031038984437301523im
-0.5219687887165996 + 0.0im	-0.39829819419730844 - 0.004206316256985599im	4.422954316477243e-5 + 3.0910997179164944e-6im	4.376566111828534e-5 + 1.6051644322651588e-6im	-0.24835949979555458 - 0.003156577223378672im
-0.5168007809075243 + 0.0im	-0.4005503072029748 - 0.004256157339045771im	4.4524918370295964e-5 + 3.1550946687624705e-6im	4.4057300366904995e-5 + 1.6364061108439373e-6im	-0.2501497011998739 - 0.0032100121487213563im
-0.5116839414925983 + 0.0im	-0.40280632085480106 - 0.004306252328790226im	4.4820899264463554e-5 + 3.220206959751976e-6im	4.434953939041996e-5 + 1.6681507282353724e-6im	-0.2519481120916307 - 0.003264209144207434im
-0.5066177638540578 + 0.0im	-0.40506616319435274 - 0.004356602746848255im	4.511751291493897e-5 + 3.2864529056015966e-6im	4.464239327149906e-5 + 1.7004046884659189e-6im	-0.25375472910334673 - 0.00331917358646565im
-0.5016017463901562 + 0.0im	-0.4073297282117508 - 0.004407209707434799im	4.541469392727787e-5 + 3.3538491025938404e-6im	4.4935807277550494e-5 + 1.7331744598972207e-6im	-0.25556949665935375 - 0.003374910311239188im
-0.4966353924655012 + 0.0im	-0.409596938724425 - 0.004458073926627535im	4.571244899023016e-5 + 3.422412458790975e-6im	4.5229791717833095e-5 + 1.76646658924655e-6im	-0.2573923861713036 - 0.0034314236237681715im
-0.49171821036188235 + 0.0im	-0.41186770007338086 - 0.004509195734597071im	4.601074997355414e-5 + 3.4921602252203753e-6im	4.552431275516738e-5 + 1.8002877163490316e-6im	-0.2592233668320436 - 0.003488717312536374im
-0.4868497132295865 + 0.0im	-0.4141419215899385 - 0.004560575091711475im	4.630958491620103e-5 + 3.563110027819446e-6im	4.581934571977651e-5 + 1.8346445895672243e-6im	-0.26106239982513024 - 0.003546794666272191im
-0.48202941903919455 + 0.0im	-0.4164195125673086 - 0.004612211608406105im	4.660892283150019e-5 + 3.635279899914519e-6im	4.611487172392244e-5 + 1.8695440817456928e-6im	-0.26290944775802755 - 0.0036056584940685737im
-0.47725685053385597 + 0.0im	-0.4187003816335618 - 0.004664104568678611im	4.690875058724302e-5 + 3.7086883149951637e-6im	4.6410869671527526e-5 + 1.9049932066006767e-6im	-0.2647644731256903 - 0.003665311148460915im
-0.4725315351820356 + 0.0im	-0.4209844372098801 - 0.004716252957039515im	4.720905740603883e-5 + 3.783354219534438e-6im	4.6707324583844494e-5 + 1.94099913542839e-6im	-0.2666274499579794 - 0.0037257545512777547im
-0.4678530051307283 + 0.0im	-0.4232715878594991 - 0.0047686554887193785im	4.750978756908811e-5 + 3.859297065596032e-6im	4.700419239111633e-5 + 1.977569214009368e-6im	-0.26849830691366994 - 0.003786990222055587im
-0.46322079715913694 + 0.0im	-0.4255617458473128 - 0.004821310642905546im	4.78109567477713e-5 + 3.936536842961879e-6im	4.7301469468877544e-5 + 2.014710979581247e-6im	-0.270377029043883 - 0.003849019308786931im
-0.45863445263280883 + 0.0im	-0.4278548061613461 - 0.0048742166987547735im	4.811254966180432e-5 + 4.015094110507811e-6im	4.759913866826214e-5 + 2.052432177748161e-6im	-0.27226357487104724 - 0.003911842620749925im
-0.45409351745822657 + 0.0im	-0.43015068965347025 - 0.00492737177390256im	4.841449906869175e-5 + 4.094990026551671e-6im	4.7897166428312963e-5 + 2.090740779191611e-6im	-0.2741579014514666 - 0.003975460663148603im
-0.4495975420378481 + 0.0im	-0.4324492999168431 - 0.004980773865166752im	4.871683118122662e-5 + 4.176246377896564e-6im	4.8195525756856706e-5 + 2.1296449960455535e-6im	-0.27605996874217514 - 0.004039873673275476im
-0.4451460812255921 + 0.0im	-0.43475054464431023 - 0.005034420891120932im	4.901950702605753e-5 + 4.258885607293042e-6im	4.8494217499456596e-5 + 2.169153297797301e-6im	-0.277969743812174 - 0.004105081657892625im
-0.44073869428276446 + 0.0im	-0.437054331695521 - 0.00508831073619401im	4.9322490928286894e-5 + 4.342930839047171e-6im	4.8793191075336426e-5 + 2.2092744265757693e-6im	-0.279887162264146 - 0.004171084431514078im
-0.43637494483442024 + 0.0im	-0.439360568891467 - 0.005142441295935099im	4.9625782637043965e-5 + 4.428405902507135e-6im	4.9092419884612665e-5 + 2.2500174116899043e-6im	-0.2818121773026703 - 0.0042378816552612756im
-0.43205440082615865 + 0.0im	-0.4416691639988628 - 0.005196810523067888im	4.992937181087925e-5 + 4.515335353169076e-6im	4.939191085737726e-5 + 2.2913915832823985e-6im	-0.2837447744024597 - 0.00430547287595448im
-0.4277766344813452 + 0.0im	-0.4439800247718511 - 0.005251416473947058im	5.023320815393944e-5 + 4.60374449115348e-6im	4.9691621009183024e-5 + 2.3334065849673863e-6im	-0.2856848965146459 - 0.00437385756509703im
-0.4235412222587576 + 0.0im	-0.4462930592597441 - 0.005306257355019665im	5.053727080293947e-5 + 4.693659376816675e-6im	4.9991529820281055e-5 + 2.376072385325713e-6im	-0.2876324987315761 - 0.00444303515740546im
-0.4193477448106511 + 0.0im	-0.4486081753354773 - 0.00536133156888829im	5.0841571738759956e-5 + 4.78510684327715e-6im	5.0291621682767836e-5 + 2.4193992881372905e-6im	-0.28958754964112376 - 0.004513005088537966im
-0.4151957869412387 + 0.0im	-0.4509252810087778 - 0.005416637759569314im	5.114604621965478e-5 + 4.8781145056548805e-6im	5.059185599908072e-5 + 2.463397941237351e-6im	-0.29154997675826944 - 0.0045837668316750955im
-0.4110849375655829 + 0.0im	-0.4532442843074024 - 0.005472174856539267im	5.145069732883832e-5 + 4.972710766841679e-6im	5.089220156797253e-5 + 2.508079343891873e-6im	-0.29351973165574724 - 0.004655319932611613im
-0.40701478966889393 + 0.0im	-0.45556509331302886 - 0.00552794211716547im	5.1755477863880304e-5 + 5.068924819643639e-6im	5.119266322356958e-5 + 2.553454852597008e-6im	-0.29549679567195686 - 0.004727664043025586im
-0.4029849402662316 + 0.0im	-0.4578876160705644 - 0.005583939167122609im	5.2060391094015835e-5 + 5.166786645161216e-6im	5.149319678413959e-5 + 2.599536185218094e-6im	-0.29748110876376327 - 0.004800798951601343im
-0.39899499036260555 + 0.0im	-0.460211760673903 - 0.005640166038406716im	5.2365412861344224e-5 + 5.266327007299539e-6im	5.1793780069911325e-5 + 2.6463354233956053e-6im	-0.2994726221073936 - 0.004874724612695685im
-0.39504454491347085 + 0.0im	-0.4625374351965045 - 0.005696623204569871im	5.2670482647622907e-5 + 5.367577443330212e-6im	5.2094386842499094e-5 + 2.693865013158186e-6im	-0.3014712880775895 - 0.0049494411722528775im
-0.3911332127856147 + 0.0im	-0.4648645475853763 - 0.005753311612814827im	5.2975614253720025e-5 + 5.470570250456338e-6im	5.239498572527189e-5 + 2.7421377636966353e-6im	-0.3034770544191384 - 0.005024948990692068im
-0.3872606067184304 + 0.0im	-0.4671930058354279 - 0.005810232712607023im	5.328074278602891e-5 + 5.575338468364612e-6im	5.2695561737514234e-5 + 2.791166844267247e-6im	-0.30548987372124614 - 0.005101248662512295im
-0.3834263432855746 + 0.0im	-0.4695227176975977 - 0.00586738848048315im	5.358588674565619e-5 + 5.681915857781669e-6im	5.2996079503436954e-5 + 2.8409657792082605e-6im	-0.3075096886802364 - 0.005178341032383318im
-0.3796300428570046 + 0.0im	-0.47185359086479645 - 0.005924781440759678im	5.389098031909436e-5 + 5.790336875086189e-6im	5.329651295757313e-5 + 2.8915484410690557e-6im	-0.30953645529115714 - 0.005256227207516727im
-0.3758713295613907 + 0.0im	-0.47418553286579457 - 0.005982414681871874im	5.419599879027533e-5 + 5.900636643063806e-6im	5.359684630090857e-5 + 2.9429290418682655e-6im	-0.3115701303701948 - 0.0053349085661397126im
-0.37214983124890166 + 0.0im	-0.47651845118523073 - 0.006040291868103516im	5.450093064711916e-5 + 6.01285091792766e-6im	5.389701755507606e-5 + 2.995122122513837e-6im	-0.3136106161483155 - 0.005414386761923811im
-0.3684651794543581 + 0.0im	-0.47885225279433646 - 0.006098417246499374im	5.4805739798338015e-5 + 6.127016052763589e-6im	5.4197036029853624e-5 + 3.048142540435206e-6im	-0.3156579076421353 - 0.005494663724253074im
-0.36481700936075057 + 0.0im	-0.4811868441747054 - 0.006156795648786811im	5.5110385882765336e-5 + 6.24316895759534e-6im	5.449684087801668e-5 + 3.102005455495106e-6im	-0.3177119267260506 - 0.005575741654249083im
-0.3612049597631194 + 0.0im	-0.4835221294775213 - 0.006215432488168837im	5.5414843949896135e-5 + 6.361347056300985e-6im	5.479642605428741e-5 + 3.156726314265819e-6im	-0.31977262078200663 - 0.005657623016505474im
-0.3576286730327915 + 0.0im	-0.4858580190978898 - 0.00627433375088883im	5.57190676366301e-5 + 6.481588240647167e-6im	5.509575466406699e-5 + 3.2123208327718083e-6im	-0.32183992768244657 - 0.0057403105265200855im
-0.3540877950819718 + 0.0im	-0.48819441710919476 - 0.0063335059825061326im	5.602305060189207e-5 + 6.603930821742251e-6im	5.539479102976725e-5 + 3.2688049778174657e-6im	-0.32391379682488547 - 0.005823807133849766im
-0.35058197532868496 + 0.0im	-0.4905312614526884 - 0.006392956268862377im	5.632673010072587e-5 + 6.728413479242619e-6im	5.5693514854083856e-5 + 3.3261949470353975e-6im	-0.32599416035359396 - 0.005908116001049875im
-0.3471108666620643 + 0.0im	-0.4928683542350067 - 0.006452692211759212im	5.663009049991566e-5 + 6.855075208677996e-6im	5.599187332306696e-5 + 3.3845071478060096e-6im	-0.3280809619611465 - 0.00599324047849822im
-0.3436741254079845 + 0.0im	-0.4952057105662596 - 0.006512721899410092im	5.6933081679996424e-5 + 6.9839552672914505e-6im	5.628985061684288e-5 + 3.4437581752146652e-6im	-0.3301741350011293 - 0.006079184075240428im
-0.34027141129503413 + 0.0im	-0.4975431754819082 - 0.006573053871770737im	5.723567458266415e-5 + 7.115093118817381e-6im	5.658741575306986e-5 + 3.503964789226496e-6im	-0.3322736187082248 - 0.006165950426030846im
-0.33690238742082584 + 0.0im	-0.4998806842181797 - 0.006633697080894643im	5.7537820337566534e-5 + 7.248528377645736e-6im	5.688452655111627e-5 + 3.5651438912721462e-6im	-0.33437933952535326 - 0.00625354325477952im
-0.3335667202186394 + 0.0im	-0.5022181061138795 - 0.006694660846501436im	5.783948867290277e-5 + 7.3843007528428875e-6im	5.7181159077977665e-5 + 3.627312500449562e-6im	-0.33649124992354384 - 0.006341966334651446im
-0.33026407942439545 + 0.0im	-0.5045553652348963 - 0.00675595480698685im	5.8140630522443734e-5 + 7.522449992519085e-6im	5.747726662997615e-5 + 3.6904877295574907e-6im	-0.3386092672697095 - 0.006431223445098058im
-0.3269941380439559 + 0.0im	-0.5068923602032439 - 0.0068175888661425365im	5.8441220435471985e-5 + 7.663015829047626e-6im	5.7772833572162354e-5 + 3.754686761185155e-6im	-0.3407333262128164 - 0.006521318326134024im
-0.3237565723207484 + 0.0im	-0.5092290004407163 - 0.006879573135892107im	5.874120469632896e-5 + 7.806037925653464e-6im	5.806779917573515e-5 + 3.819926824090359e-6im	-0.3428633582578664 - 0.0066122546302028904im
-0.3205510617037113 + 0.0im	-0.5115651610014097 - 0.006941917875386666im	5.904054470699084e-5 + 7.951555824897027e-6im	5.83621413270876e-5 + 3.886225170103484e-6im	-0.34499928951681424 - 0.006704035872003754im
-0.3173772888155557 + 0.0im	-0.5139007278922796 - 0.0070046334268371495im	5.933920254385855e-5 + 8.099608899583257e-6im	5.8655826315653875e-5 + 3.953599051799024e-6im	-0.34714104862125933 - 0.006796665376677392im
-0.3142349394213423 + 0.0im	-0.5162356523777276 - 0.0070677301484936336im	5.9637114834470185e-5 + 8.250236306625782e-6im	5.8948818944520175e-5 + 4.022065701178013e-6im	-0.3492885615680247 - 0.006890146226773579im
-0.3111237023973686 + 0.0im	-0.5185697810432165 - 0.007131218345210443im	5.9934259041190075e-5 + 8.403476944391632e-6im	5.924108466297129e-5 + 4.091642309604643e-6im	-0.3514417502923779 - 0.006984481208442035im
-0.30804326970036494 + 0.0im	-0.5209030457036046 - 0.0071951081970635135im	6.0230585497604776e-5 + 8.559369414042949e-6im	5.953257628126959e-5 + 4.16234600923808e-6im	-0.3536005426456491 - 0.007079672757306497im
-0.304993336336995 + 0.0im	-0.5232353161689902 - 0.007259409686509378im	6.052603801764278e-5 + 8.717951985378338e-6im	5.982326068907593e-5 + 4.234193856196242e-6im	-0.3557648577522969 - 0.007175722904495468im
-0.3019736003336584 + 0.0im	-0.5255665116245914 - 0.007324132524595526im	6.082058203230673e-5 + 8.879262567658346e-6im	6.01131019049197e-5 + 4.307202815681751e-6im	-0.35793461730296167 - 0.007272633223313617im
-0.29898376270659244 + 0.0im	-0.5278964946475518 - 0.007389286076748556im	6.11141741827473e-5 + 9.043338685876316e-6im	6.040205091368817e-5 + 4.381389749291451e-6im	-0.3601097418682915 - 0.0073704047770442455im
-0.29602352743226973 + 0.0im	-0.5302251898239009 - 0.0074548792886791615im	6.140674437840823e-5 + 9.210217462908188e-6im	6.069009333360672e-5 + 4.456771404720183e-6im	-0.3622901401422347 - 0.0074690380683759515im
-0.29309260141808885 + 0.0im	-0.5325524706938138 - 0.007520920612952142im	6.169828384685709e-5 + 9.379935607942753e-6im	6.097717002866547e-5 + 4.5333644080562414e-6im	-0.3644757431568316 - 0.00756853299094551im
-0.29019069447335527 + 0.0im	-0.5348782391982848 - 0.007587417936774037im	6.19887116200774e-5 + 9.552529411556305e-6im	6.126326358009145e-5 + 4.611185258850839e-6im	-0.3666664606191324 - 0.007668888783483413im
-0.28731751928054977 + 0.0im	-0.5372023949436462 - 0.007654378511552264im	6.227799698610286e-5 + 9.72803474775532e-6im	6.154830093719441e-5 + 4.690250328126591e-6im	-0.36886221130944663 - 0.007770103987039443im
-0.284472791366881 + 0.0im	-0.5395247894160321 - 0.007721808884775298im	6.256609998851287e-5 + 9.906487083264589e-6im	6.183227722770299e-5 + 4.770575859470647e-6im	-0.37106290149375126 - 0.007872176405751566im
-0.28165622907611976 + 0.0im	-0.5418453523482772 - 0.00778971483475623im	6.285296099875337e-5 + 1.0087921494289244e-5im	6.211514792196138e-5 + 4.8521779733371085e-6im	-0.37326845017544485 - 0.007975103071604298im
-0.27886755354071263 + 0.0im	-0.5441639715294797 - 0.00785810130876953im	6.313854060312882e-5 + 1.0272372690926007e-5im	6.239685314540863e-5 + 4.935072674660051e-6im	-0.37547876855340556 - 0.008078880213600656im
-0.2761064886541709 + 0.0im	-0.546480520196744 - 0.007926972365094596im	6.342279694672552e-5 + 1.0459875049342483e-5im	6.267737872817756e-5 + 5.0192758638541325e-6im	-0.37769376997566295 - 0.008183503231746232im
-0.2733727610437336 + 0.0im	-0.5487949037016765 - 0.007996331119458924im	6.370568173919457e-5 + 1.0650462651783723e-5im	6.29566732452938e-5 + 5.104803351253364e-6im	-0.3799133619194189 - 0.00828896667621432im
-0.2706661000433006 + 0.0im	-0.551107001650751 - 0.008066179696349363im	6.398714936137091e-5 + 1.0844169334403605e-5im	6.323470595100197e-5 + 5.191670875011289e-6im	-0.38213745589485676 - 0.008395264232028197im
-0.26798623766663426 + 0.0im	-0.5534167042076232 - 0.008136519185630716im	6.426715104880446e-5 + 1.1041028742853471e-5im	6.35114413991682e-5 + 5.2798941224569655e-6im	-0.3843659624720145 - 0.008502388709559302im
-0.265332908580826 + 0.0im	-0.5557239081851081 - 0.00820734960487917im	6.454565819141763e-5 + 1.1241074395495191e-5im	6.37868107972009e-5 + 5.3694887548718075e-6im	-0.38659878681890214 - 0.008610332041100623im
-0.2627058500800257 + 0.0im	-0.5580285152363736 - 0.008278669867801205im	6.482261931567461e-5 + 1.1444339754037813e-5im	6.406083490524065e-5 + 5.460470435621751e-6im	-0.38883584559607737 - 0.008719085283731632im
-0.26010480205943143 + 0.0im	-0.560330363919556 - 0.008350477759069773im	6.509800299266884e-5 + 1.1650858301329058e-5im	6.433343250484292e-5 + 5.552854861548604e-6im	-0.391077041753717 - 0.008828638628644718im
-0.2575295069895361 + 0.0im	-0.562629396769906 - 0.008422769915866456im	6.537172978808231e-5 + 1.1860663625964482e-5im	6.460458093795519e-5 + 5.64665779749324e-6im	-0.3933222828171596 - 0.008938981417055705im
-0.2549797098906298 + 0.0im	-0.5649254902928911 - 0.00849554181637314im	6.564382256969599e-5 + 1.207378951330917e-5im	6.48742253769919e-5 + 5.741895113792266e-6im	-0.3955714809930419 - 0.009050102162770166im
-0.2524551583075543 + 0.0im	-0.5672185341361817 - 0.008568787775408452im	6.59142026036662e-5 + 1.2290270042459454e-5im	6.51423623316672e-5 + 5.838582826559065e-6im	-0.39782454021175245 - 0.009161988581425504im
-0.2499556022847072 + 0.0im	-0.5695084193249228 - 0.008642500947354116im	6.618285199898701e-5 + 1.2510139688606777e-5im	6.540893496923858e-5 + 5.936737140529738e-6im	-0.4000813714085716 - 0.009274627626375178im
-0.24748079434129425 + 0.0im	-0.5717950400831221 - 0.008716673336464316im	6.644973442265653e-5 + 1.2733433430202263e-5im	6.567391859162127e-5 + 6.0363744942251265e-6im	-0.40234188241152363 - 0.009388005531127416im
