w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
2.8343182392448197e-5 + 0.0im	-1.0577113385405972 + 1.1089406017914208e-12im	-0.00038115722110973097 - 5.920989604173698e-13im	-0.00038115722110530195 - 5.920989628934302e-13im	-1.0577113385405978 + 1.1089406042675385e-12im
2.862661421637268e-5 + 0.0im	-1.0577113621157623 + 1.1608825213825116e-12im	-0.00038496886773726157 - 5.880954420661927e-13im	-0.0003849688677328316 - 5.880954445947072e-13im	-1.0577113621157626 + 1.1608825239111196e-12im
2.8912880358536406e-5 + 0.0im	-1.0577113861647807 + 1.2164489156745816e-12im	-0.00038881863308617396 - 5.820099446064169e-13im	-0.0003888186330817443 - 5.820099471870454e-13im	-1.0577113861647813 + 1.2164489182553439e-12im
2.920200916212177e-5 + 0.0im	-1.057711410697177 + 1.275992145293279e-12im	-0.0003927068984120607 - 5.736521396825688e-13im	-0.0003927068984076289 - 5.736521423149007e-13im	-1.0577114106971781 + 1.2759921479257896e-12im
2.949402925374299e-5 + 0.0im	-1.057711435722666 + 1.3398992844489035e-12im	-0.0003966340487851862 - 5.62819040007309e-13im	-0.0003966340487807581 - 5.628190426908623e-13im	-1.0577114357226671 + 1.3398992871326851e-12im
2.978896954628042e-5 + 0.0im	-1.057711461251159 + 1.4085951758590593e-12im	-0.0004006004731286234 - 5.492943533237405e-13im	-0.0004006004731241921 - 5.492943560579592e-13im	-1.0577114612511598 + 1.4085951785935623e-12im
3.0086859241743223e-5 + 0.0im	-1.0577114872927653 + 1.4825457206835871e-12im	-0.00040460656425691567 - 5.328478245667225e-13im	-0.00040460656425248437 - 5.328478273509766e-13im	-1.0577114872927653 + 1.4825457234681875e-12im
3.0387727834160656e-5 + 0.0im	-1.0577115138577977 + 1.562261418954215e-12im	-0.0004086527189150137 - 5.132345691887464e-13im	-0.0004086527189105821 - 5.132345720223301e-13im	-1.0577115138577982 + 1.5622614217882124e-12im
3.069160511250226e-5 + 0.0im	-1.057711540956777 + 1.6483011767808375e-12im	-0.00041273933781766476 - 4.901944011419268e-13im	-0.0004127393378132351 - 4.901944040240566e-13im	-1.0577115409567774 + 1.648301179663457e-12im
3.0998521163627286e-5 + 0.0im	-1.0577115686004346 + 1.7412763974360923e-12im	-0.0004168668256891891 - 4.634511595845478e-13im	-0.00041686682568475945 - 4.634511625143614e-13im	-1.057711568600435 + 1.7412764003664804e-12im
3.130850637526356e-5 + 0.0im	-1.057711596799718 + 1.8418553742579557e-12im	-0.00042103559130364607 - 4.3271203901114376e-13im	-0.0004210355912992152 - 4.3271204198769963e-13im	-1.0577115967997184 + 1.8418553772351775e-12im
3.162159143901619e-5 + 0.0im	-1.057711625565794 + 1.950768004164693e-12im	-0.00042524604752539454 - 3.976669281918925e-13im	-0.00042524604752096617 - 3.9766693121416795e-13im	-1.0577116255657941 + 1.9507680071877353e-12im
3.1937807353406354e-5 + 0.0im	-1.0577116549100554 + 2.068810841444724e-12im	-0.00042949861135007836 - 3.5798776405309783e-13im	-0.0004294986113456494 - 3.5798776711998673e-13im	-1.0577116549100556 + 2.0688108445124923e-12im
3.225718542694042e-5 + 0.0im	-1.0577116848441213 + 2.1968525123635674e-12im	-0.0004337937039460696 - 3.133279074378333e-13im	-0.0004337937039416396 - 3.1332791054814637e-13im	-1.057711684844122 + 2.196852515474881e-12im
3.257975728120982e-5 + 0.0im	-1.0577117153798477 + 2.3358395120173147e-12im	-0.0004381317506961737 - 2.633215485574075e-13im	-0.0004381317506917425 - 2.633215517098699e-13im	-1.0577117153798485 + 2.335839515170912e-12im
3.290555485402192e-5 + 0.0im	-1.0577117465293264 + 2.4868024057538793e-12im	-0.00044251318123997887 - 2.0758315088196155e-13im	-0.00044251318123554953 - 2.0758315407521104e-13im	-1.0577117465293269 + 2.4868024089484104e-12im
3.3234610402562135e-5 + 0.0im	-1.0577117783048922 + 2.6508624583751953e-12im	-0.00044693842951642755 - 1.4570694322460205e-13im	-0.00044693842951199625 - 1.457069464571879e-13im	-1.0577117783048933 + 2.650862461609222e-12im
3.356695650658776e-5 + 0.0im	-1.0577118107191297 + 2.829238715221267e-12im	-0.000451407933806967 - 7.726647084977384e-14im	-0.0004514079338025364 - 7.72664741201557e-14im	-1.0577118107191306 + 2.8292387184932643e-12im
3.3902626071653635e-5 + 0.0im	-1.0577118437848745 + 3.0232555601154047e-12im	-0.00045592213677899513 - 1.814217584589759e-15im	-0.00045592213677456394 - 1.8142208911339382e-15im	-1.057711843784875 + 3.0232555634237552e-12im
3.424165233237017e-5 + 0.0im	-1.0577118775152208 + 3.234350776013655e-12im	-0.00046048148552987916 + 8.111868786726198e-14im	-0.00046048148552544797 + 8.111868452628259e-14im	-1.0577118775152214 + 3.234350779356649e-12im
3.458406885569387e-5 + 0.0im	-1.057711911923526 + 3.464084135044009e-12im	-0.0004650864316313636 + 1.720226669145205e-13im	-0.000465086431626933 + 1.7202266354092928e-13im	-1.0577119119235265 + 3.464084138419841e-12im
3.492990954425081e-5 + 0.0im	-1.0577119470234164 + 3.714146545436208e-12im	-0.00046973743117434196 + 2.7140977150698927e-13im	-0.0004697374311699117 + 2.7140976810271034e-13im	-1.0577119470234169 + 3.714146548842974e-12im
3.527920863969332e-5 + 0.0im	-1.0577119828287909 + 3.986369783622973e-12im	-0.0004744349448142401 + 3.798136326972985e-13im	-0.00047443494480981055 + 3.798136292643561e-13im	-1.0577119828287918 + 3.98636978705867e-12im
3.5632000726090256e-5 + 0.0im	-1.0577120193538294 + 4.282736840531008e-12im	-0.00047917943781669944 + 4.977892585130364e-13im	-0.00047917943781226944 + 4.97789255053561e-13im	-1.0577120193538305 + 4.2827368439935275e-12im
3.598832073335116e-5 + 0.0im	-1.0577120566129958 + 4.605392911765745e-12im	-0.00048397138010383646 + 6.259126607277426e-13im	-0.000483971380099406 + 6.259126572439729e-13im	-1.057712056612997 + 4.605392915252872e-12im
3.634820394068467e-5 + 0.0im	-1.0577120946210437 + 4.956657062019414e-12im	-0.0004888112463017832 + 7.64780288460556e-13im	-0.000488811246297354 + 7.647802849548438e-13im	-1.0577120946210448 + 4.956657065528826e-12im
3.671168598009152e-5 + 0.0im	-1.0577121333930255 + 5.339034594585991e-12im	-0.0004936995157842118 + 9.150082448080031e-13im	-0.0004936995157797814 + 9.150082412828166e-13im	-1.0577121333930266 + 5.339034598115247e-12im
3.707880283989243e-5 + 0.0im	-1.0577121729442946 + 5.755230157340338e-12im	-0.0004986366727261887 + 1.0772312609213227e-12im	-0.0004986366727217581 + 1.0772312573792522e-12im	-1.057712172944295 + 5.755230160886877e-12im
3.744959086829136e-5 + 0.0im	-1.0577122132905126 + 6.2081616169184905e-12im	-0.0005036232061469396 + 1.2521014000928869e-12im	-0.000503623206142509 + 1.2521013965366508e-12im	-1.0577122132905128 + 6.208161620479626e-12im
3.7824086776974274e-5 + 0.0im	-1.057712254447657 + 6.700974733112008e-12im	-0.0005086596099606555 + 1.4402864625117939e-12im	-0.0005086596099562276 + 1.4402864589442423e-12im	-1.0577122544476574 + 6.700974736684924e-12im
3.8202327644744016e-5 + 0.0im	-1.0577122964343115 + 7.237058665645779e-12im	-0.0005137463830252746 + 1.642468059396973e-12im	-0.0005137463830208444 + 1.6424680558210984e-12im	-1.0577122964343124 + 7.237058669227517e-12im
3.8584350921191454e-5 + 0.0im	-1.0577123392625225 + 7.82006234553501e-12im	-0.0005188840291920243 + 1.8593393232251184e-12im	-0.0005188840291875948 + 1.8593393196440605e-12im	-1.057712339262523 + 7.820062349122475e-12im
3.8970194430403365e-5 + 0.0im	-1.0577123829515425 + 8.45391174309579e-12im	-0.0005240730573555458 + 2.091602218747728e-12im	-0.000524073057351115 + 2.091602215164784e-12im	-1.057712382951543 + 8.453911746685723e-12im
3.93598963747074e-5 + 0.0im	-1.0577124275186731 + 9.142828064401458e-12im	-0.0005293139815044059 + 2.3399644174476255e-12im	-0.0005293139814999755 + 2.3399644138662554e-12im	-1.0577124275186738 + 9.142828067990443e-12im
3.9753495338454475e-5 + 0.0im	-1.0577124729815626 + 9.89134690751748e-12im	-0.0005346073207722551 + 2.605135696031737e-12im	-0.0005346073207678252 + 2.605135692455583e-12im	-1.0577124729815637 + 9.89134691110192e-12im
4.015103029183902e-5 + 0.0im	-1.057712519358214 + 1.070433840919243e-11im	-0.0005399535994894212 + 2.8878238175057666e-12im	-0.0005399535994849901 + 2.887823813938652e-12im	-1.0577125193582146 + 1.0704338412768553e-11im
4.055254059475741e-5 + 0.0im	-1.0577125666669924 + 1.158702841181703e-11im	-0.000545353347234993 + 3.188729851342497e-12im	-0.0005453533472305604 + 3.1887298477884525e-12im	-1.0577125666669929 + 1.1587028415380856e-11im
4.0958066000704986e-5 + 0.0im	-1.0577126149266318 + 1.2545020679366259e-11im	-0.0005508070988895779 + 3.5085428872553577e-12im	-0.0005508070988851471 + 3.5085428837186286e-12im	-1.0577126149266325 + 1.2545020682913606e-11im
4.136764666071204e-5 + 0.0im	-1.0577126641562427 + 1.3584320189693675e-11im	-0.0005563153946883629 + 3.847934095137594e-12im	-0.000556315394683933 + 3.847934091622648e-12im	-1.057712664156243 + 1.3584320193220127e-11im
4.178132312731916e-5 + 0.0im	-1.0577127143753198 + 1.4711357528932353e-11im	-0.0005618787802749796 + 4.207550081847751e-12im	-0.0005618787802705481 + 4.207550078359314e-12im	-1.0577127143753209 + 1.4711357532433253e-11im
4.219913635859235e-5 + 0.0im	-1.0577127656037508 + 1.5933014411854127e-11im	-0.000567497806755656 + 4.58800549372977e-12im	-0.0005674978067512254 + 4.5880054902728255e-12im	-1.0577127656037515 + 1.5933014415324554e-11im
4.2621127722178276e-5 + 0.0im	-1.05771281786182 + 1.725665034982402e-11im	-0.0005731730307541046 + 4.9898748120798435e-12im	-0.0005731730307496737 + 4.989874808659669e-12im	-1.0577128178618211 + 1.725665035325877e-11im
4.304733899940006e-5 + 0.0im	-1.0577128711702242 + 1.869013048544445e-11im	-0.0005789050144668643 + 5.413683287229229e-12im	-0.0005789050144624329 + 5.4136832838513995e-12im	-1.0577128711702246 + 1.869013048883801e-11im
4.347781238939406e-5 + 0.0im	-1.0577129255500703 + 2.0241854610086402e-11im	-0.0005846943257192371 + 5.859896955535413e-12im	-0.0005846943257148052 + 5.8598969522058435e-12im	-1.0577129255500715 + 2.024185461343294e-11im
4.3912590513288e-5 + 0.0im	-1.057712981022896 + 2.1920787377234506e-11im	-0.0005905415380217848 + 6.328911682384586e-12im	-0.0005905415380173545 + 6.328911679109558e-12im	-1.0577129810228971 + 2.1920787380527812e-11im
4.435171641842088e-5 + 0.0im	-1.0577130376106674 + 2.3736489720907038e-11im	-0.000596447230627414 + 6.821041173342919e-12im	-0.0005964472306229837 + 6.821041170129088e-12im	-1.0577130376106685 + 2.3736489724140542e-11im
4.479523358260509e-5 + 0.0im	-1.0577130953357932 + 2.5699151484326224e-11im	-0.0006024119885889742 + 7.3365038948752e-12im	-0.0006024119885845414 + 7.336503891729648e-12im	-1.0577130953357945 + 2.569915148749296e-11im
4.5243185918431136e-5 + 0.0im	-1.0577131542211338 + 2.781962525949046e-11im	-0.0006084364028175342 + 7.875408845620108e-12im	-0.0006084364028131041 + 7.875408842550375e-12im	-1.0577131542211347 + 2.7819625262582967e-11im
4.569561777761545e-5 + 0.0im	-1.057713214290008 + 3.010946143331254e-11im	-0.0006145210701411864 + 8.437740119095603e-12im	-0.0006145210701367565 + 8.437740116109699e-12im	-1.0577132142900088 + 3.0109461436322896e-11im
4.6152573955391604e-5 + 0.0im	-1.0577132755662035 + 3.258094443051822e-11im	-0.0006206665933643998 + 9.023340198951057e-12im	-0.0006206665933599687 + 9.023340196057556e-12im	-1.0577132755662046 + 3.258094443343796e-11im
4.661409969494552e-5 + 0.0im	-1.0577133380739876 + 3.5247130137526214e-11im	-0.0006268735813281563 + 9.631891928516147e-12im	-0.000626873581323726 + 9.631891925724146e-12im	-1.0577133380739885 + 3.524713014034634e-11im
4.708024069189497e-5 + 0.0im	-1.0577134018381138 + 3.8121884485029115e-11im	-0.0006331426489704169 + 1.0262899097461255e-11im	-0.0006331426489659855 + 1.0262899094780508e-11im	-1.0577134018381151 + 3.8121884487739987e-11im
4.7551043098813925e-5 + 0.0im	-1.057713466883835 + 4.1219923159957494e-11im	-0.0006394744173875069 + 1.091566558992033e-11im	-0.0006394744173830764 + 1.0915665587361233e-11im	-1.0577134668838357 + 4.121992316254883e-11im
4.802655352980206e-5 + 0.0im	-1.0577135332369108 + 4.455685240989934e-11im	-0.0006458695138960642 + 1.1589273040475362e-11im	-0.0006458695138916339 + 1.1589273038049041e-11im	-1.0577135332369114 + 4.455685241236012e-11im
4.8506819065100086e-5 + 0.0im	-1.0577136009236192 + 4.8149210894870255e-11im	-0.000652328572092327 + 1.2282556947003472e-11im	-0.000652328572087897 + 1.2282556944721821e-11im	-1.0577136009236197 + 4.8149210897188713e-11im
4.899188725575109e-5 + 0.0im	-1.057713669970766 + 5.201451253254822e-11im	-0.0006588522319267027 + 1.2994081192585393e-11im	-0.0006588522319222711 + 1.2994081190461159e-11im	-1.0577136699707663 + 5.2014512534711737e-11im
4.94818061283086e-5 + 0.0im	-1.057713740405697 + 5.617129027370899e-11im	-0.0006654411397492767 + 1.3722110932510836e-11im	-0.0006654411397448454 + 1.3722110930557631e-11im	-1.0577137404056982 + 5.617129027570411e-11im
4.997662418959169e-5 + 0.0im	-1.0577138122563094 + 6.063914073458943e-11im	-0.0006720959483889638 + 1.4464583806933816e-11im	-0.000672095948384534 + 1.4464583805166253e-11im	-1.05771381225631 + 6.063914073640165e-11im
5.0476390431487605e-5 + 0.0im	-1.057713885551058 + 6.543876960228609e-11im	-0.0006788173172128035 + 1.521907944497277e-11im	-0.0006788173172083723 + 1.521907944340649e-11im	-1.057713885551059 + 6.54387696038999e-11im
5.0981154335802485e-5 + 0.0im	-1.0577139603189736 + 7.059203771802495e-11im	-0.0006856059121923716 + 1.598278723205681e-11im	-0.000685605912187941 + 1.598278723070856e-11im	-1.0577139603189747 + 7.05920377194237e-11im
5.149096587916051e-5 + 0.0im	-1.0577140365896682 + 7.61220077312497e-11im	-0.0006924624059702137 + 1.6752472319132697e-11im	-0.0006924624059657823 + 1.675247231802049e-11im	-1.0577140365896691 + 7.612200773241567e-11im
5.200587553795212e-5 + 0.0im	-1.0577141143933517 + 8.205299120493324e-11im	-0.0006993874779269093 + 1.752443986000354e-11im	-0.000699387477922478 + 1.7524439859146573e-11im	-1.0577141143933522 + 8.205299120584722e-11im
5.252593429333164e-5 + 0.0im	-1.0577141937608399 + 8.841059603935652e-11im	-0.0007063818142487473 + 1.8294497471613194e-11im	-0.0007063818142443167 + 1.8294497471032158e-11im	-1.057714193760841 + 8.841059603999806e-11im
5.305119363626496e-5 + 0.0im	-1.057714274723571 + 9.522177406780677e-11im	-0.0007134461079961722 + 1.9057915921549136e-11im	-0.0007134461079917421 + 1.905791592126613e-11im	-1.0577142747235713 + 9.522177406815381e-11im
5.358170557262761e-5 + 0.0im	-1.0577143573136127 + 1.025148686632454e-10im	-0.0007205810591728242 + 1.98093880574403e-11im	-0.0007205810591683911 + 1.9809388057479042e-11im	-1.0577143573136139 + 1.0251486866327451e-10im
5.411752262835389e-5 + 0.0im	-1.0577144415636826 + 1.1031966217999538e-10im	-0.000727787374795411 + 2.054298600432702e-11im	-0.0007277873747909794 + 2.054298600471295e-11im	-1.0577144415636834 + 1.1031966217968123e-10im
5.4658697854637424e-5 + 0.0im	-1.0577145275071511 + 1.186674230389358e-10im	-0.0007350657689641737 + 2.1252116668455424e-11im	-0.0007350657689597431 + 2.125211666921576e-11im	-1.0577145275071516 + 1.1866742303825132e-10im
5.52052848331838e-5 + 0.0im	-1.057714615178065 + 1.2759095224856346e-10im	-0.0007424169629340686 + 2.1929475599391483e-11im	-0.0007424169629296361 + 2.1929475600555393e-11im	-1.0577146151780652 + 1.2759095224747957e-10im
5.575733768151564e-5 + 0.0im	-1.0577147046111532 + 1.3712462913766782e-10im	-0.000749841685186778 + 2.256699927678486e-11im	-0.0007498416851823477 + 2.256699927838362e-11im	-1.057714704611154 + 1.371246291361535e-10im
5.63149110583308e-5 + 0.0im	-1.057714795841847 + 1.47304456058246e-10im	-0.0007573406715033307 + 2.3155815903651982e-11im	-0.0007573406714988998 + 2.3155815905718997e-11im	-1.0577147958418474 + 1.4730445605626783e-10im
5.687806016891411e-5 + 0.0im	-1.0577148889062873 + 1.5816810179978063e-10im	-0.0007649146650375245 + 2.368619480459221e-11im	-0.0007649146650330927 + 2.368619480716332e-11im	-1.0577148889062884 + 1.5816810179730307e-10im
5.744684077060325e-5 + 0.0im	-1.0577149838413462 + 1.6975494343806415e-10im	-0.0007725644163900462 + 2.4147494545004816e-11im	-0.0007725644163856138 + 2.414749454811836e-11im	-1.0577149838413467 + 1.6975494343504895e-10im
5.802130917830928e-5 + 0.0im	-1.0577150806846352 + 1.8210610632357216e-10im	-0.0007802906836834512 + 2.4528109906009347e-11im	-0.0007802906836790196 + 2.4528109909706217e-11im	-1.0577150806846358 + 1.8210610631997855e-10im
5.860152227009238e-5 + 0.0im	-1.057715179474524 + 1.9526450189588534e-10im	-0.0007880942326376901 + 2.481541786950044e-11im	-0.0007880942326332596 + 2.4815417873824492e-11im	-1.0577151794745252 + 1.9526450189166967e-10im
5.91875374927933e-5 + 0.0im	-1.057715280250158 + 2.0927486299203486e-10im	-0.0007959758366466405 + 2.499572278844152e-11im	-0.0007959758366422083 + 2.4995722793439508e-11im	-1.057715280250158 + 2.0927486298715038e-10im
5.977941286772124e-5 + 0.0im	-1.0577153830514656 + 2.2418377629790228e-10im	-0.000803936276855209 + 2.50542009391736e-11im	-0.0008039362768507768 + 2.5054200944895443e-11im	-1.0577153830514667 + 2.2418377629229916e-10im
6.037720699639845e-5 + 0.0im	-1.0577154879191846 + 2.4003971157306703e-10im	-0.0008119763422369835 + 2.497484467508852e-11im	-0.0008119763422325514 + 2.497484468158748e-11im	-1.0577154879191857 + 2.4003971156669226e-10im
6.0980979066362436e-5 + 0.0im	-1.0577155948948704 + 2.568930472608497e-10im	-0.0008200968296521882 + 2.474040642447568e-11im	-0.0008200968296477582 + 2.4740406431808774e-11im	-1.057715594894871 + 2.5689304725364634e-10im
6.159078885702606e-5 + 0.0im	-1.057715704020917 + 2.747960920768604e-10im	-0.0008282985440440106 + 2.4332342799562567e-11im	-0.0008282985440395776 + 2.433234280779034e-11im	-1.0577157040209175 + 2.7479609206876783e-10im
6.220669674559632e-5 + 0.0im	-1.0577158153405726 + 2.9380310215123447e-10im	-0.0008365822982689593 + 2.3730759108771395e-11im	-0.0008365822982645292 + 2.3730759117958408e-11im	-1.057715815340573 + 2.938031021421884e-10im
6.282876371305229e-5 + 0.0im	-1.0577159288979618 + 3.139702932820694e-10im	-0.0008449489134434822 + 2.2914354589753127e-11im	-0.0008449489134390496 + 2.2914354599968068e-11im	-1.0577159288979625 + 3.1397029327200085e-10im
6.345705135018281e-5 + 0.0im	-1.0577160447380523 + 3.353558478404461e-10im	-0.0008533992188841706 + 2.1860368706931963e-11im	-0.0008533992188797384 + 2.1860368718248098e-11im	-1.0577160447380531 + 3.3535584782928197e-10im
6.409162186368464e-5 + 0.0im	-1.0577161629068237 + 3.5801991585105393e-10im	-0.0008619340522220791 + 2.0544528883761328e-11im	-0.0008619340522176486 + 2.054452889625644e-11im	-1.0577161629068248 + 3.580199158387164e-10im
6.473253808232149e-5 + 0.0im	-1.0577162834510805 + 3.8202460975687694e-10im	-0.0008705542594859785 + 1.8941000066763964e-11im	-0.0008705542594815458 + 1.8941000080520663e-11im	-1.0577162834510814 + 3.8202460974328336e-10im
6.53798634631447e-5 + 0.0im	-1.0577164064186118 + 4.074339923619162e-10im	-0.0008792606951867797 + 1.7022336545323004e-11im	-0.0008792606951823471 + 1.702233656042927e-11im	-1.057716406418612 + 4.074339923469788e-10im
6.603366209777615e-5 + 0.0im	-1.057716531858165 + 4.343140574325706e-10im	-0.000888054222402969 + 1.4759436478198764e-11im	-0.0008880542223985378 + 1.4759436494747526e-11im	-1.0577165318581656 + 4.3431405741619596e-10im
