w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
-4.071746426757189e-6 + 0.0im	-1.0577044144218144 - 1.5494924287941866e-19im	5.475700550590236e-5 - 1.5494923581826754e-19im	5.475700550154528e-5 - 1.549492353996789e-19im	-1.0577044144218153 - 1.549492424608793e-19im
-4.031432105700187e-6 + 0.0im	-1.0577044139448393 - 1.36216125740229e-19im	5.421485672532566e-5 - 1.362161200099065e-19im	5.421485672096868e-5 - 1.3621611964192456e-19im	-1.0577044139448402 - 1.362161253722904e-19im
-3.991516936336819e-6 + 0.0im	-1.0577044134772626 - 1.1968196791207024e-19im	5.367807576067807e-5 - 1.1968196326425322e-19im	5.3678075756322504e-5 - 1.1968196294093758e-19im	-1.057704413477263 - 1.1968196758879265e-19im
-3.951996966670117e-6 + 0.0im	-1.0577044130188984 - 1.0509693523332328e-19im	5.3146609465078126e-5 - 1.050969314655444e-19im	5.3146609460720575e-5 - 1.050969311816296e-19im	-1.0577044130188997 - 1.0509693494944189e-19im
-3.9128682838317996e-6 + 0.0im	-1.0577044125695663 - 9.223855991937034e-20im	5.26204052178479e-5 - 9.223855686664137e-20im	5.262040521349073e-5 - 9.223855661746292e-20im	-1.0577044125695672 - 9.223855967022119e-20im
-3.874127013694851e-6 + 0.0im	-1.0577044121290875 - 8.090886492214638e-20im	5.209941091935327e-5 - 8.090886245009459e-20im	5.209941091499447e-5 - 8.090886223152281e-20im	-1.0577044121290886 - 8.090886470360033e-20im
-3.835769320489951e-6 + 0.0im	-1.057704411697288 - 7.093177622940526e-20im	5.1583574985742e-5 - 7.09317742286527e-20im	5.15835749813844e-5 - 7.093177403703359e-20im	-1.0577044116972896 - 7.093177603780871e-20im
-3.7977914064256944e-6 + 0.0im	-1.0577044112739973 - 6.215079588520365e-20im	5.107284634397882e-5 - 6.215079426676688e-20im	5.107284633961936e-5 - 6.21507940988692e-20im	-1.0577044112739977 - 6.215079571732574e-20im
-3.760189511312569e-6 + 0.0im	-1.0577044108590459 - 5.442691090849926e-20im	5.056717442661176e-5 - 5.442690960002663e-20im	5.0567174422253996e-5 - 5.44269094529947e-20im	-1.0577044108590472 - 5.442691076148463e-20im
-3.722959912190662e-6 + 0.0im	-1.0577044104522717 - 4.763671549031426e-20im	5.006650916694181e-5 - 4.7636714433009656e-20im	5.0066509162581907e-5 - 4.7636714304321136e-20im	-1.0577044104522726 - 4.76367153616409e-20im
-3.6860989229610515e-6 + 0.0im	-1.057704410053512 - 4.1670725875008904e-20im	4.957080099394336e-5 - 4.1670725021118336e-20im	4.957080098958554e-5 - 4.1670724908546684e-20im	-1.0577044100535131 - 4.16707257624505e-20im
-3.649602894020843e-6 + 0.0im	-1.0577044096626098 - 3.643186919053663e-20im	4.908000082740937e-5 - 3.64318685012959e-20im	4.9080000823050325e-5 - 3.6431868402876784e-20im	-1.0577044096626103 - 3.643186909212911e-20im
-3.6134682119018243e-6 + 0.0im	-1.0577044092794095 - 3.183412919801071e-20im	4.859406007307044e-5 - 3.183412864197036e-20im	4.859406006871261e-5 - 3.1834128555971847e-20im	-1.057704409279411 - 3.183412911202232e-20im
-3.577691298912697e-6 + 0.0im	-1.0577044089037602 - 2.780133349379036e-20im	4.811293061780875e-5 - 2.780133304544946e-20im	4.811293061345114e-5 - 2.7801332970345365e-20im	-1.0577044089037615 - 2.7801333418695104e-20im
-3.5422686127848485e-6 + 0.0im	-1.0577044085355123 - 2.4266068128141922e-20im	4.763656482485424e-5 - 2.4266067766834308e-20im	4.763656482049845e-5 - 2.426606770128058e-20im	-1.0577044085355134 - 2.4266068062595912e-20im
-3.507196646321632e-6 + 0.0im	-1.0577044081745206 - 2.1168706913316882e-20im	4.716491552912013e-5 - 2.116870662230375e-20im	4.71649155247601e-5 - 2.1168706565117406e-20im	-1.0577044081745215 - 2.1168706856137274e-20im
-3.4724719270511207e-6 + 0.0im	-1.0577044078206421 - 1.8456543889891384e-20im	4.669793603246782e-5 - 1.8456543655622382e-20im	4.6697936028110466e-5 - 1.845654360576283e-20im	-1.0577044078206426 - 1.8456543840037698e-20im
-3.4380910168822977e-6 + 0.0im	-1.0577044074737358 - 1.608301851218582e-20im	4.62355800991859e-5 - 1.608301832369776e-20im	4.62355800948275e-5 - 1.6083018280250187e-20im	-1.0577044074737367 - 1.6083018468743358e-20im
-3.4040505117646513e-6 + 0.0im	-1.0577044071336652 - 1.4007024109655085e-20im	4.5777801951253084e-5 - 1.4007023958082857e-20im	4.57778019468946e-5 - 1.4007023920243492e-20im	-1.0577044071336663 - 1.4007024071820173e-20im
-3.3703470413511396e-6 + 0.0im	-1.0577044068002952 - 1.2192291088922015e-20im	4.53245562639751e-5 - 1.2192290967100985e-20im	4.532455625961642e-5 - 1.2192290934164041e-20im	-1.057704406800296 - 1.219229105598895e-20im
-3.3369772686644945e-6 + 0.0im	-1.0577044064734944 - 1.0606837167718899e-20im	4.4875798161394914e-5 - 1.0606837069861934e-20im	4.487579815703794e-5 - 1.0606837041208025e-20im	-1.057704406473495 - 1.060683713906836e-20im
-3.303937889766826e-6 + 0.0im	-1.0577044061531324 - 9.222477683986461e-21im	4.443148321185908e-5 - 9.222477605421648e-21im	4.443148320750238e-5 - 9.222477580507527e-21im	-1.0577044061531333 - 9.22247765907527e-21im
-3.271225633432501e-6 + 0.0im	-1.057704405839083 - 8.014389706905576e-21im	4.399156742366651e-5 - 8.014389643863384e-21im	4.399156741930739e-5 - 8.01438962221286e-21im	-1.0577044058390834 - 8.014389685257598e-21im
-3.2388372608242586e-6 + 0.0im	-1.057704405531221 - 6.960724297384263e-21im	4.355600724065419e-5 - 6.960724246824917e-21im	4.355600723629731e-5 - 6.960724228020823e-21im	-1.0577044055312221 - 6.96072427858238e-21im
-3.2067695651725334e-6 + 0.0im	-1.0577044052294255 - 6.042261828782523e-21im	4.312475953792425e-5 - 6.0422617882560785e-21im	4.312475953356696e-5 - 6.04226177193317e-21im	-1.057704405229427 - 6.042261812461537e-21im
-3.1750193714579536e-6 + 0.0im	-1.057704404933577 - 5.242105789305138e-21im	4.269778161755047e-5 - 5.242105756838112e-21im	4.26977816131933e-5 - 5.24210574267679e-21im	-1.0577044049335778 - 5.242105775145484e-21im
-3.143583536096984e-6 + 0.0im	-1.0577044046435582 - 4.545410950056452e-21im	4.2275031204379695e-5 - 4.545410924060033e-21im	4.2275031200020734e-5 - 4.545410911780802e-21im	-1.057704404643559 - 4.545410937778667e-21im
-3.1124589466306772e-6 + 0.0im	-1.0577044043592525 - 3.939142201398955e-21im	4.185646644179908e-5 - 3.939142180594731e-21im	4.1856466437439434e-5 - 3.939142169953309e-21im	-1.057704404359254 - 3.939142190758785e-21im
-3.081642521416512e-6 + 0.0im	-1.0577044040805499 - 3.411860738844437e-21im	4.144204588765995e-5 - 3.4118607222043156e-21im	4.14420458833031e-5 - 3.411860712987321e-21im	-1.0577044040805512 - 3.411860729628529e-21im
-3.0511312093232794e-6 + 0.0im	-1.0577044038073384 - 2.953534621777425e-21im	4.103172851008922e-5 - 2.9535346084750696e-21im	4.1031728505732086e-5 - 2.953534600496224e-21im	-1.0577044038073395 - 2.953534613799519e-21im
-3.0209219894289894e-6 + 0.0im	-1.0577044035395105 - 2.5553710371318663e-21im	4.062547368350946e-5 - 2.5553710265034726e-21im	4.062547367914981e-5 - 2.555371019600249e-21im	-1.0577044035395118 - 2.555371030229455e-21im
-2.9910118707217715e-6 + 0.0im	-1.0577044032769594 - 2.209667878717246e-21im	4.022324118455857e-5 - 2.209667870229863e-21im	4.0223241180200585e-5 - 2.2096678642605414e-21im	-1.0577044032769607 - 2.2096678727486274e-21im
-2.961397891803734e-6 + 0.0im	-1.0577044030195821 - 1.9096825039724994e-21im	3.982499118813683e-5 - 1.9096824971984708e-21im	3.9824991183776674e-5 - 1.909682492039546e-21im	-1.0577044030195832 - 1.9096824988141823e-21im
-2.9320771205977565e-6 + 0.0im	-1.0577044027672766 - 1.6495157560471687e-21im	3.943068426344552e-5 - 1.6495157506435163e-21im	3.9430684259087095e-5 - 1.6495157461874213e-21im	-1.0577044027672768 - 1.6495157515915978e-21im
-2.9030466540571845e-6 + 0.0im	-1.0577044025199411 - 1.4240095425838899e-21im	3.90402813701085e-5 - 1.4240095382756993e-21im	3.904028136574973e-5 - 1.4240095344287995e-21im	-1.0577044025199418 - 1.4240095387374425e-21im
-2.8743036178784003e-6 + 0.0im	-1.05770440227748 - 1.2286564455246403e-21im	3.865374385426717e-5 - 1.2286564420916747e-21im	3.865374384990927e-5 - 1.2286564387725127e-21im	-1.057704402277481 - 1.228656442205869e-21im
-2.845845166216238e-6 + 0.0im	-1.0577044020397965 - 1.0595200006257175e-21im	3.827103344478933e-5 - 1.0595199978916376e-21im	3.827103344043078e-5 - 1.0595199950293905e-21im	-1.0577044020397968 - 1.0595199977638072e-21im
-2.8176684814022158e-6 + 0.0im	-1.0577044018067958 - 9.131644329111055e-22im	3.789211224947853e-5 - 9.131644307347988e-22im	3.7892112245121356e-5 - 9.131644282679248e-22im	-1.057704401806797 - 9.131644304445217e-22im
-2.78977077366556e-6 + 0.0im	-1.0577044015783865 - 7.865927666384143e-22im	3.751694275128623e-5 - 7.865927649070192e-22im	3.7516942746930256e-5 - 7.86592762782073e-22im	-1.057704401578387 - 7.8659276451371815e-22im
-2.76214928085699e-6 + 0.0im	-1.0577044013544774 - 6.771923469665215e-22im	3.714548780464652e-5 - 6.771923455898212e-22im	3.7145487800291714e-5 - 6.771923437604154e-22im	-1.0577044013544785 - 6.771923451373312e-22im
-2.7348012681752376e-6 + 0.0im	-1.0577044011349803 - 5.826869167413423e-22im	3.677771063175364e-5 - 5.826869156472604e-22im	3.677771062739506e-5 - 5.826869140731569e-22im	-1.0577044011349814 - 5.8268691516742415e-22im
-2.7077240278962747e-6 + 0.0im	-1.0577044009198087 - 5.010944868740417e-22im	3.6413574818944625e-5 - 5.010944860050262e-22im	3.641357481458893e-5 - 5.010944846513412e-22im	-1.0577044009198096 - 5.01094485520516e-22im
-2.6809148791052226e-6 + 0.0im	-1.0577044007088765 - 4.306903237833798e-22im	3.605304431308664e-5 - 4.306903230935018e-22im	3.6053044308729126e-5 - 4.3069032193001055e-22im	-1.0577044007088774 - 4.306903226200255e-22im
-2.6543711674309133e-6 + 0.0im	-1.0577044005021004 - 3.699744533161409e-22im	3.56960834180443e-5 - 3.6997445276876663e-22im	3.569608341368572e-5 - 3.6997445176929663e-22im	-1.0577044005021015 - 3.6997445231678863e-22im
-2.6280902647830825e-6 + 0.0im	-1.057704400299399 - 3.176431483591068e-22im	3.5342656791043835e-5 - 3.1764314792503287e-22im	3.5342656786687104e-5 - 3.176431470669337e-22im	-1.0577044002993994 - 3.176431475011087e-22im
-2.602069569092161e-6 + 0.0im	-1.0577044001006908 - 2.7256392783943256e-22im	3.499272943931133e-5 - 2.725639274953916e-22im	3.4992729434952496e-5 - 2.7256392675907195e-22im	-1.0577044001006919 - 2.725639271031996e-22im
-2.5763065040516445e-6 + 0.0im	-1.0577043999058982 - 2.337536487256779e-22im	3.46462667164929e-5 - 2.337536484531419e-22im	3.464626671213617e-5 - 2.3375364782166654e-22im	-1.0577043999058988 - 2.3375364809427684e-22im
-2.5507985188630145e-6 + 0.0im	-1.057704399714944 - 2.0035932066556872e-22im	3.430323431927155e-5 - 2.0035932044979192e-22im	3.430323431491425e-5 - 2.0035931990852993e-22im	-1.0577043997149451 - 2.0035932012437044e-22im
-2.525543087983183e-6 + 0.0im	-1.0577043995277522 - 1.7164131564044928e-22im	3.396359828399991e-5 - 1.716413154697024e-22im	3.39635982796418e-5 - 1.716413150060208e-22im	-1.0577043995277533 - 1.7164131517682225e-22im
-2.5005377108744385e-6 + 0.0im	-1.0577043993442488 - 1.4695868303166892e-22im	3.362732498329326e-5 - 1.4695868289662716e-22im	3.362732497893424e-5 - 1.4695868249962466e-22im	-1.05770439934425 - 1.4695868263471317e-22im
-2.47577991175687e-6 + 0.0im	-1.0577043991643615 - 1.2575631427881692e-22im	3.329438112267365e-5 - 1.2575631417207122e-22im	3.329438111831488e-5 - 1.25756313832346e-22im	-1.0577043991643627 - 1.257563139391317e-22im
-2.4512672393632374e-6 + 0.0im	-1.0577043989880186 - 1.0755373131174657e-22im	3.296473373735734e-5 - 1.0755373122741306e-22im	3.2964733732999886e-5 - 1.0755373093686133e-22im	-1.057704398988019 - 1.0755373102122905e-22im
-2.4269972666962745e-6 + 0.0im	-1.0577043988151502 - 9.193529956152998e-23im	3.263835018894231e-5 - 9.193529949493878e-23im	3.2638350184582376e-5 - 9.193529924657956e-23im	-1.057704398815151 - 9.193529931320001e-23im
-2.4029675907883904e-6 + 0.0im	-1.0577043986456873 - 7.854168996266396e-23im	3.231519816216515e-5 - 7.854168991011057e-23im	3.2315198157806e-5 - 7.85416896979336e-23im	-1.0577043986456887 - 7.854168975051196e-23im
-2.3791758324637527e-6 + 0.0im	-1.0577043984795647 - 6.706243527611632e-23im	3.19952456617141e-5 - 6.706243523466372e-23im	3.19952456573559e-5 - 6.706243505349746e-23im	-1.057704398479566 - 6.706243509497138e-23im
-2.3556196361027252e-6 + 0.0im	-1.0577043983167147 - 5.722944458305763e-23im	3.1678461009077684e-5 - 5.722944455037855e-23im	3.1678461004719923e-5 - 5.722944439577569e-23im	-1.0577043983167158 - 5.722944442847297e-23im
-2.332296669408639e-6 + 0.0im	-1.0577043981570742 - 4.881135618482473e-23im	3.136481283940469e-5 - 4.881135615907605e-23im	3.1364812835047907e-5 - 4.8811356027214284e-23im	-1.0577043981570748 - 4.88113560529785e-23im
-2.3092046231768704e-6 + 0.0im	-1.0577043980005785 - 4.160862363127593e-23im	3.105427009835202e-5 - 4.160862361099876e-23im	3.105427009399453e-5 - 4.1608623498594876e-23im	-1.057704398000579 - 4.160862351888526e-23im
-2.2863412110662085e-6 + 0.0im	-1.0577043978471663 - 3.544924239789324e-23im	3.074680203907372e-5 - 3.544924238193349e-23im	3.074680203471468e-5 - 3.5449242286168897e-23im	-1.0577043978471674 - 3.544924230213993e-23im
-2.263704169372484e-6 + 0.0im	-1.0577043976967773 - 3.018503603030203e-23im	3.0442378219124982e-5 - 3.018503601774717e-23im	3.0442378214767198e-5 - 3.0185035936203604e-23im	-1.0577043976967784 - 3.018503594876807e-23im
-2.2412912568044396e-6 + 0.0im	-1.0577043975493512 - 2.5688430541844514e-23im	3.014096849751495e-5 - 2.5688430531973435e-23im	3.014096849315687e-5 - 2.568843046257725e-23im	-1.0577043975493523 - 2.5688430472456502e-23im
-2.219100254261821e-6 + 0.0im	-1.0577043974048306 - 2.1849654635952495e-23im	2.9842543031627524e-5 - 2.1849654628195663e-23im	2.9842543027268798e-5 - 2.184965456916977e-23im	-1.0577043974048315 - 2.184965457693355e-23im
-2.1971289646156643e-6 + 0.0im	-1.057704397263157 - 1.8574311064616312e-23im	2.9547072274379773e-5 - 1.857431105852416e-23im	2.954707227002185e-5 - 1.8574311008346464e-23im	-1.0577043972631581 - 1.857431101444452e-23im
-2.1753752124907567e-6 + 0.0im	-1.0577043971242752 - 1.5781271246985717e-23im	2.9254526971172385e-5 - 1.5781271242203563e-23im	2.9254526966815214e-5 - 1.5781271199571142e-23im	-1.0577043971242766 - 1.5781271204358316e-23im
-2.1538368440502543e-6 + 0.0im	-1.05770439698813 - 1.3400851264754688e-23im	2.896487815708802e-5 - 1.340085126100286e-23im	2.896487815272982e-5 - 1.340085122480104e-23im	-1.0577043969881312 - 1.3400851228557132e-23im
-2.13251172678243e-6 + 0.0im	-1.0577043968546676 - 1.1373232618392993e-23im	2.867809715399126e-5 - 1.1373232615451084e-23im	2.867809714963213e-5 - 1.1373232584726789e-23im	-1.0577043968546682 - 1.1373232587672316e-23im
-2.1113977492895345e-6 + 0.0im	-1.0577043967238344 - 9.64709575497219e-24im	2.8394155567689355e-5 - 9.647095752666603e-24im	2.8394155563332354e-5 - 9.647095726605392e-24im	-1.0577043967238353 - 9.647095728914047e-24im
-2.0904928210787472e-6 + 0.0im	-1.05770439659558 - 8.17843843931708e-24im	2.8113025285116957e-5 - 8.178438437511154e-24im	2.811302528075906e-5 - 8.178438415417458e-24im	-1.0577043965955804 - 8.178438417225985e-24im
-2.0697948723551953e-6 + 0.0im	-1.0577043964698514 - 6.929554602136984e-24im	2.7834678471554036e-5 - 6.929554600723195e-24im	2.7834678467196553e-5 - 6.929554582003304e-24im	-1.0577043964698527 - 6.929554583419298e-24im
-2.049301853817025e-6 + 0.0im	-1.0577043963466013 - 5.868152420762371e-24im	2.7559087567862878e-5 - 5.868152419656168e-24im	2.7559087563504528e-5 - 5.8681524038036076e-24im	-1.0577043963466024 - 5.8681524049116785e-24im
-2.0290117364525e-6 + 0.0im	-1.057704396225779 - 4.966593122545216e-24im	2.728622528781608e-5 - 4.9665931216801435e-24im	2.7286225283457307e-5 - 4.9665931082631075e-24im	-1.0577043962257802 - 4.96659310912976e-24im
-2.0089225113391088e-6 + 0.0im	-1.0577043961073378 - 4.2012343942828164e-24im	2.7016064615288323e-5 - 4.201234393606681e-24im	2.7016064610929366e-5 - 4.2012343822572286e-24im	-1.057704396107339 - 4.2012343829347e-24im
-1.989032189444662e-6 + 0.0im	-1.05770439599123 - 3.551864374291329e-24im	2.6748578801661702e-5 - 3.551864373763149e-24im	2.6748578797304276e-5 - 3.5518643641679415e-24im	-1.057704395991231 - 3.551864364697251e-24im
-1.9693388014303584e-6 + 0.0im	-1.0577043958774104 - 3.0012140332996717e-24im	2.6483741363188033e-5 - 3.0012140328872943e-24im	2.6483741358828284e-5 - 3.0012140247796445e-24im	-1.0577043958774113 - 3.0012140251929766e-24im
-1.9498403974558e-6 + 0.0im	-1.057704395765833 - 2.5345373482787694e-24im	2.622152607828638e-5 - 2.5345373479569793e-24im	2.6221526073926976e-5 - 2.534537341110037e-24im	-1.0577043957658339 - 2.534537341432633e-24im
-1.9305350469859407e-6 + 0.0im	-1.0577043956564542 - 2.139250067995705e-24im	2.5961906985038947e-5 - 2.1392500677447387e-24im	2.5961906980681257e-5 - 2.139250061965647e-24im	-1.0577043956564558 - 2.1392500622172946e-24im
-1.911420838599941e-6 + 0.0im	-1.0577043955492307 - 1.8046190855043125e-24im	2.570485837853731e-5 - 1.804619085308688e-24im	2.5704858374179837e-5 - 1.804619080433588e-24im	-1.0577043955492322 - 1.804619080629786e-24im
-1.892495879801922e-6 + 0.0im	-1.0577043954441203 - 1.521495492994983e-24im	2.545035480840167e-5 - 1.5214954928425797e-24im	2.545035480404338e-5 - 1.521495488732326e-24im	-1.0577043954441214 - 1.5214954888852128e-24im
-1.8737582968335862e-6 + 0.0im	-1.057704395341081 - 1.2820853178458941e-24im	2.5198371076234846e-5 - 1.282085317727227e-24im	2.5198371071878152e-5 - 1.2820853142637292e-24im	-1.0577043953410818 - 1.2820853143828038e-24im
-1.8552062344886993e-6 + 0.0im	-1.0577043952400718 - 1.0797527424406163e-24im	2.4948882233135903e-5 - 1.079752742348268e-24im	2.4948882228778773e-5 - 1.0797527394313627e-24im	-1.0577043952400726 - 1.0797527395240547e-24im
-1.8368378559294051e-6 + 0.0im	-1.0577043951410525 - 9.088513093732836e-25im	2.4701863577200106e-5 - 9.088513093014562e-25im	2.470186357284205e-5 - 9.088513068462338e-25im	-1.0577043951410536 - 9.088513069183504e-25im
-1.8186513425043615e-6 + 0.0im	-1.0577043950439848 - 7.645792212653302e-25im	2.4457290651140403e-5 - 7.645792212094937e-25im	2.4457290646782276e-5 - 7.645792191440162e-25im	-1.0577043950439857 - 7.645792192000958e-25im
-1.8006448935686747e-6 + 0.0im	-1.057704394948829 - 6.428553721677661e-25im	2.4215139239749333e-5 - 6.428553721243845e-25im	2.421513923539255e-5 - 6.4285537038773865e-25im	-1.0577043949488305 - 6.428553704313247e-25im
-1.7828167263056186e-6 + 0.0im	-1.0577043948555482 - 5.40213205600549e-25im	2.3975385367644967e-5 - 5.402132055668625e-25im	2.3975385363288904e-5 - 5.402132041075e-25im	-1.0577043948555498 - 5.4021320414135815e-25im
-1.7651650755501175e-6 + 0.0im	-1.0577043947641067 - 4.537098916113116e-25im	2.3738005296788584e-5 - 4.53709891585168e-25im	2.3738005292429467e-5 - 4.537098903594904e-25im	-1.0577043947641076 - 4.537098903857784e-25im
-1.7476881936139776e-6 + 0.0im	-1.0577043946744664 - 3.8084865964026184e-25im	2.350297552419401e-5 - 3.8084865961998323e-25im	2.3502975519835792e-5 - 3.808486585911371e-25im	-1.0577043946744673 - 3.8084865861153687e-25im
-1.730384350112849e-6 + 0.0im	-1.0577043945865916 - 3.195124223026632e-25im	2.3270272779540955e-5 - 3.195124222869425e-25im	2.327027277518343e-5 - 3.1951242142379357e-25im	-1.0577043945865925 - 3.1951242143961596e-25im
-1.7132518317949e-6 + 0.0im	-1.0577043945004485 - 2.679070834345766e-25im	2.3039874022970048e-5 - 2.679070834223961e-25im	2.303987401861012e-5 - 2.679070826986568e-25im	-1.0577043945004498 - 2.679070827109224e-25im
